'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:41:30.636 26/05/1995]',0.032,-0.242,0.131,66.375,52.060,0.000,-0.822
'[07:41:30.638 26/05/1995]',0.032,-0.242,0.131,66.375,52.060,0.000,-0.822
'[07:41:30.640 26/05/1995]',0.032,-0.242,0.131,70.125,55.075,0.000,-0.815
'[07:41:30.642 26/05/1995]',0.032,-0.242,0.131,70.125,55.075,0.000,-0.815
'[07:41:30.644 26/05/1995]',0.021,-0.242,0.131,70.125,55.075,0.000,-0.815
'[07:41:30.646 26/05/1995]',0.021,-0.242,0.131,70.125,55.075,0.000,-0.815
'[07:41:30.648 26/05/1995]',0.021,-0.242,0.131,74.475,58.141,0.000,-0.806
'[07:41:30.650 26/05/1995]',0.021,-0.242,0.131,74.475,58.141,0.000,-0.806
'[07:41:30.652 26/05/1995]',0.011,-0.242,0.112,74.475,58.141,0.000,-0.806
'[07:41:30.654 26/05/1995]',0.011,-0.242,0.112,74.475,58.141,0.000,-0.806
'[07:41:30.656 26/05/1995]',0.011,-0.242,0.112,79.425,61.256,0.000,-0.797
'[07:41:30.658 26/05/1995]',0.011,-0.242,0.112,79.425,61.256,0.000,-0.797
'[07:41:30.660 26/05/1995]',0.011,-0.242,0.112,79.425,61.256,0.000,-0.797
'[07:41:30.662 26/05/1995]',0.001,-0.242,0.112,79.425,61.256,0.000,-0.797
'[07:41:30.664 26/05/1995]',0.001,-0.242,0.112,84.675,64.221,0.000,-0.788
'[07:41:30.666 26/05/1995]',0.001,-0.242,0.112,84.675,64.221,0.000,-0.788
'[07:41:30.668 26/05/1995]',0.001,-0.215,0.112,84.675,64.221,0.000,-0.788
'[07:41:30.670 26/05/1995]',0.001,-0.215,0.112,84.675,64.221,0.000,-0.788
'[07:41:30.672 26/05/1995]',0.001,-0.215,0.094,90.075,66.985,0.000,-0.778
'[07:41:30.674 26/05/1995]',0.001,-0.215,0.094,90.075,66.985,0.000,-0.778
'[07:41:30.676 26/05/1995]',0.001,-0.215,0.094,90.075,66.985,0.000,-0.778
'[07:41:30.678 26/05/1995]',0.001,-0.215,0.094,90.075,66.985,0.000,-0.778
'[07:41:30.680 26/05/1995]',0.001,-0.215,0.094,95.175,69.497,0.000,-0.769
'[07:41:30.682 26/05/1995]',0.001,-0.215,0.094,95.175,69.497,0.000,-0.769
'[07:41:30.684 26/05/1995]',-0.009,-0.215,0.094,95.175,69.497,0.000,-0.769
'[07:41:30.686 26/05/1995]',-0.009,-0.187,0.094,95.175,69.497,0.000,-0.769
'[07:41:30.688 26/05/1995]',-0.020,-0.187,0.075,99.900,71.809,0.000,-0.759
'[07:41:30.690 26/05/1995]',-0.020,-0.187,0.075,99.900,71.809,0.000,-0.759
'[07:41:30.692 26/05/1995]',-0.020,-0.187,0.075,99.900,71.809,0.000,-0.759
'[07:41:30.694 26/05/1995]',-0.030,-0.187,0.075,99.900,71.809,0.000,-0.759
'[07:41:30.696 26/05/1995]',-0.030,-0.187,0.075,103.875,73.869,0.000,-0.750
'[07:41:30.698 26/05/1995]',-0.030,-0.187,0.075,103.875,73.869,0.000,-0.750
'[07:41:30.700 26/05/1995]',-0.041,-0.187,0.075,103.875,73.869,0.000,-0.750
'[07:41:30.702 26/05/1995]',-0.041,-0.160,0.075,103.875,73.869,0.000,-0.750
'[07:41:30.704 26/05/1995]',-0.041,-0.160,0.075,107.175,75.578,0.000,-0.739
'[07:41:30.706 26/05/1995]',-0.041,-0.160,0.057,107.175,75.578,0.000,-0.739
'[07:41:30.708 26/05/1995]',-0.041,-0.160,0.057,107.175,75.578,0.000,-0.739
'[07:41:30.710 26/05/1995]',-0.041,-0.160,0.057,107.175,75.578,0.000,-0.739
'[07:41:30.712 26/05/1995]',-0.041,-0.160,0.057,109.650,76.985,0.000,-0.727
'[07:41:30.714 26/05/1995]',-0.041,-0.160,0.057,109.650,76.985,0.000,-0.727
'[07:41:30.716 26/05/1995]',-0.041,-0.133,0.057,109.650,76.985,0.000,-0.727
'[07:41:30.718 26/05/1995]',-0.051,-0.133,0.038,109.650,76.985,0.000,-0.727
'[07:41:30.720 26/05/1995]',-0.051,-0.133,0.038,111.375,78.090,0.000,-0.714
'[07:41:30.722 26/05/1995]',-0.051,-0.133,0.038,111.375,78.090,0.000,-0.714
'[07:41:30.724 26/05/1995]',-0.062,-0.133,0.038,111.375,78.090,0.000,-0.714
'[07:41:30.726 26/05/1995]',-0.051,-0.133,0.038,111.375,78.090,0.000,-0.714
'[07:41:30.728 26/05/1995]',-0.062,-0.133,0.038,112.425,78.995,0.000,-0.701
'[07:41:30.730 26/05/1995]',-0.062,-0.133,0.019,112.425,78.995,0.000,-0.701
'[07:41:30.732 26/05/1995]',-0.062,-0.133,0.019,112.425,78.995,0.000,-0.701
'[07:41:30.734 26/05/1995]',-0.062,-0.106,0.019,112.425,78.995,0.000,-0.701
'[07:41:30.736 26/05/1995]',-0.062,-0.106,0.019,112.950,79.598,0.000,-0.688
'[07:41:30.738 26/05/1995]',-0.062,-0.106,0.019,112.950,79.598,0.000,-0.688
'[07:41:30.740 26/05/1995]',-0.072,-0.106,0.019,112.950,79.598,0.000,-0.688
'[07:41:30.742 26/05/1995]',-0.072,-0.106,0.019,112.950,79.598,0.000,-0.688
'[07:41:30.744 26/05/1995]',-0.062,-0.106,0.002,113.025,79.849,0.000,-0.674
'[07:41:30.746 26/05/1995]',-0.062,-0.106,0.002,113.025,79.849,0.000,-0.674
'[07:41:30.748 26/05/1995]',-0.062,-0.106,0.002,113.025,79.849,0.000,-0.674
'[07:41:30.750 26/05/1995]',-0.062,-0.106,0.002,113.025,79.849,0.000,-0.674
'[07:41:30.752 26/05/1995]',-0.062,-0.106,0.002,112.725,79.950,0.000,-0.660
'[07:41:30.754 26/05/1995]',-0.062,-0.106,0.002,112.725,79.950,0.000,-0.660
'[07:41:30.756 26/05/1995]',-0.062,-0.106,0.002,112.725,79.950,0.000,-0.660
'[07:41:30.758 26/05/1995]',-0.062,-0.106,0.002,112.725,79.950,0.000,-0.660
'[07:41:30.760 26/05/1995]',-0.062,-0.106,0.002,112.275,79.698,0.000,-0.646
'[07:41:30.762 26/05/1995]',-0.051,-0.106,0.002,112.275,79.698,0.000,-0.646
'[07:41:30.764 26/05/1995]',-0.051,-0.079,0.002,112.275,79.698,0.000,-0.646
'[07:41:30.766 26/05/1995]',-0.051,-0.079,0.002,112.275,79.698,0.000,-0.646
'[07:41:30.768 26/05/1995]',-0.051,-0.079,0.002,111.525,79.196,0.000,-0.631
'[07:41:30.770 26/05/1995]',-0.051,-0.079,0.002,111.525,79.196,0.000,-0.631
'[07:41:30.772 26/05/1995]',-0.051,-0.079,0.002,111.525,79.196,0.000,-0.631
'[07:41:30.774 26/05/1995]',-0.051,-0.079,0.002,111.525,79.196,0.000,-0.631
'[07:41:30.776 26/05/1995]',-0.041,-0.079,0.002,110.625,78.442,0.000,-0.617
'[07:41:30.778 26/05/1995]',-0.041,-0.079,0.002,110.625,78.442,0.000,-0.617
'[07:41:30.780 26/05/1995]',-0.051,-0.079,0.002,110.625,78.442,0.000,-0.617
'[07:41:30.782 26/05/1995]',-0.041,-0.079,0.002,110.625,78.442,0.000,-0.617
'[07:41:30.784 26/05/1995]',-0.041,-0.079,0.002,109.650,77.588,0.000,-0.603
'[07:41:30.786 26/05/1995]',-0.051,-0.079,0.002,109.650,77.588,0.000,-0.603
'[07:41:30.788 26/05/1995]',-0.030,-0.079,0.002,109.650,77.588,0.000,-0.603
'[07:41:30.790 26/05/1995]',-0.041,-0.079,0.002,109.650,77.588,0.000,-0.603
'[07:41:30.792 26/05/1995]',-0.030,-0.079,0.002,108.525,76.432,0.000,-0.588
'[07:41:30.794 26/05/1995]',-0.041,-0.079,0.002,108.525,76.432,0.000,-0.588
'[07:41:30.796 26/05/1995]',-0.030,-0.079,0.002,108.525,76.432,0.000,-0.588
'[07:41:30.798 26/05/1995]',-0.030,-0.079,0.002,108.525,76.432,0.000,-0.588
'[07:41:30.800 26/05/1995]',-0.030,-0.079,0.002,107.250,75.327,0.000,-0.574
'[07:41:30.802 26/05/1995]',-0.030,-0.079,0.002,107.250,75.327,0.000,-0.574
'[07:41:30.804 26/05/1995]',-0.020,-0.079,0.002,107.250,75.327,0.000,-0.574
'[07:41:30.806 26/05/1995]',-0.020,-0.079,0.002,107.250,75.327,0.000,-0.574
'[07:41:30.808 26/05/1995]',-0.030,-0.079,0.002,105.675,74.020,0.000,-0.559
'[07:41:30.810 26/05/1995]',-0.020,-0.079,0.002,105.675,74.020,0.000,-0.559
'[07:41:30.812 26/05/1995]',-0.020,-0.079,0.002,105.675,74.020,0.000,-0.559
'[07:41:30.814 26/05/1995]',-0.020,-0.079,0.002,105.675,74.020,0.000,-0.559
'[07:41:30.816 26/05/1995]',-0.020,-0.079,0.002,103.875,72.613,0.000,-0.546
'[07:41:30.818 26/05/1995]',-0.020,-0.079,0.002,103.875,72.613,0.000,-0.546
'[07:41:30.820 26/05/1995]',-0.009,-0.079,0.002,103.875,72.613,0.000,-0.546
'[07:41:30.822 26/05/1995]',-0.020,-0.079,0.002,103.875,72.613,0.000,-0.546
'[07:41:30.824 26/05/1995]',-0.009,-0.079,0.002,101.850,71.106,0.000,-0.532
'[07:41:30.826 26/05/1995]',-0.020,-0.079,0.002,101.850,71.106,0.000,-0.532
'[07:41:30.828 26/05/1995]',-0.020,-0.079,0.002,101.850,71.106,0.000,-0.532
'[07:41:30.830 26/05/1995]',-0.009,-0.079,0.002,101.850,71.106,0.000,-0.532
'[07:41:30.832 26/05/1995]',-0.009,-0.079,0.002,99.600,69.447,0.000,-0.519
'[07:41:30.834 26/05/1995]',-0.009,-0.079,0.002,99.600,69.447,0.000,-0.519
'[07:41:30.836 26/05/1995]',-0.009,-0.079,0.002,99.600,69.447,0.000,-0.519
'[07:41:30.838 26/05/1995]',0.001,-0.106,0.002,99.600,69.447,0.000,-0.519
'[07:41:30.840 26/05/1995]',0.001,-0.079,0.002,97.125,67.889,0.000,-0.506
'[07:41:30.842 26/05/1995]',0.001,-0.079,0.002,97.125,67.889,0.000,-0.506
'[07:41:30.844 26/05/1995]',0.001,-0.079,0.002,97.125,67.889,0.000,-0.506
'[07:41:30.846 26/05/1995]',0.001,-0.079,0.002,97.125,67.889,0.000,-0.506
'[07:41:30.848 26/05/1995]',0.001,-0.079,0.002,94.575,66.432,0.000,-0.493
'[07:41:30.850 26/05/1995]',0.001,-0.079,0.002,94.575,66.432,0.000,-0.493
'[07:41:30.852 26/05/1995]',0.001,-0.079,0.002,94.575,66.432,0.000,-0.493
'[07:41:30.854 26/05/1995]',0.001,-0.079,0.002,94.575,66.432,0.000,-0.493
'[07:41:30.856 26/05/1995]',0.001,-0.079,0.002,91.875,64.975,0.000,-0.480
'[07:41:30.858 26/05/1995]',0.001,-0.079,0.002,91.875,64.975,0.000,-0.480
'[07:41:30.860 26/05/1995]',0.001,-0.079,0.002,91.875,64.975,0.000,-0.480
'[07:41:30.862 26/05/1995]',0.001,-0.079,0.002,91.875,64.975,0.000,-0.480
'[07:41:30.864 26/05/1995]',0.001,-0.079,0.002,89.325,63.668,0.000,-0.469
'[07:41:30.866 26/05/1995]',0.001,-0.079,0.002,89.325,63.668,0.000,-0.469
'[07:41:30.868 26/05/1995]',0.001,-0.079,0.002,89.325,63.668,0.000,-0.469
'[07:41:30.870 26/05/1995]',0.001,-0.079,0.002,89.325,63.668,0.000,-0.469
'[07:41:30.872 26/05/1995]',0.001,-0.106,0.002,87.000,62.412,0.000,-0.457
'[07:41:30.874 26/05/1995]',0.001,-0.106,0.002,87.000,62.412,0.000,-0.457
'[07:41:30.876 26/05/1995]',0.001,-0.106,0.002,87.000,62.412,0.000,-0.457
'[07:41:30.878 26/05/1995]',0.001,-0.106,0.002,87.000,62.412,0.000,-0.457
'[07:41:30.880 26/05/1995]',0.001,-0.106,0.002,84.975,61.357,0.000,-0.446
'[07:41:30.882 26/05/1995]',0.001,-0.106,0.002,84.975,61.357,0.000,-0.446
'[07:41:30.884 26/05/1995]',0.001,-0.106,0.002,84.975,61.357,0.000,-0.446
'[07:41:30.886 26/05/1995]',0.001,-0.106,0.002,84.975,61.357,0.000,-0.446
'[07:41:30.888 26/05/1995]',0.001,-0.106,0.002,83.250,60.352,0.000,-0.436
'[07:41:30.890 26/05/1995]',0.001,-0.106,0.002,83.250,60.352,0.000,-0.436
'[07:41:30.892 26/05/1995]',0.001,-0.106,0.002,83.250,60.352,0.000,-0.436
'[07:41:30.894 26/05/1995]',0.001,-0.106,0.002,83.250,60.352,0.000,-0.436
'[07:41:30.896 26/05/1995]',0.001,-0.106,0.002,81.900,59.548,0.000,-0.427
'[07:41:30.898 26/05/1995]',0.001,-0.106,0.019,81.900,59.548,0.000,-0.427
'[07:41:30.900 26/05/1995]',0.001,-0.106,0.002,81.900,59.548,0.000,-0.427
'[07:41:30.902 26/05/1995]',0.001,-0.106,0.019,81.900,59.548,0.000,-0.427
'[07:41:30.904 26/05/1995]',0.001,-0.079,0.019,80.850,58.794,0.000,-0.418
'[07:41:30.906 26/05/1995]',0.011,-0.079,0.019,80.850,58.794,0.000,-0.418
'[07:41:30.908 26/05/1995]',0.011,-0.079,0.019,80.850,58.794,0.000,-0.418
'[07:41:30.910 26/05/1995]',0.021,-0.079,0.019,80.850,58.794,0.000,-0.418
'[07:41:30.912 26/05/1995]',0.021,-0.079,0.019,80.175,58.141,0.000,-0.411
'[07:41:30.914 26/05/1995]',0.032,-0.079,0.038,80.175,58.141,0.000,-0.411
'[07:41:30.916 26/05/1995]',0.032,-0.079,0.038,80.175,58.141,0.000,-0.411
'[07:41:30.918 26/05/1995]',0.032,-0.052,0.038,80.175,58.141,0.000,-0.411
'[07:41:30.920 26/05/1995]',0.032,-0.052,0.038,79.650,57.437,0.000,-0.404
'[07:41:30.922 26/05/1995]',0.021,-0.052,0.038,79.650,57.437,0.000,-0.404
'[07:41:30.924 26/05/1995]',0.011,-0.052,0.019,79.650,57.437,0.000,-0.404
'[07:41:30.926 26/05/1995]',0.001,-0.052,0.019,79.650,57.437,0.000,-0.404
'[07:41:30.928 26/05/1995]',0.001,-0.052,0.002,79.350,56.784,0.000,-0.397
'[07:41:30.930 26/05/1995]',0.001,-0.052,0.002,79.350,56.784,0.000,-0.397
'[07:41:30.932 26/05/1995]',0.001,-0.025,0.002,79.350,56.784,0.000,-0.397
'[07:41:30.934 26/05/1995]',0.001,-0.052,0.002,79.350,56.784,0.000,-0.397
'[07:41:30.936 26/05/1995]',0.001,-0.052,0.002,79.125,56.131,0.000,-0.389
'[07:41:30.938 26/05/1995]',0.001,-0.052,0.002,79.125,56.131,0.000,-0.389
'[07:41:30.940 26/05/1995]',0.001,-0.052,0.002,79.125,56.131,0.000,-0.389
'[07:41:30.942 26/05/1995]',0.001,-0.052,0.002,79.125,56.131,0.000,-0.389
'[07:41:30.944 26/05/1995]',0.001,-0.052,0.002,78.825,55.427,0.000,-0.381
'[07:41:30.946 26/05/1995]',-0.020,-0.052,0.002,78.825,55.427,0.000,-0.381
'[07:41:30.948 26/05/1995]',-0.020,-0.025,-0.017,78.825,55.427,0.000,-0.381
'[07:41:30.950 26/05/1995]',-0.030,-0.052,-0.017,78.825,55.427,0.000,-0.381
'[07:41:30.952 26/05/1995]',-0.030,-0.025,-0.017,78.525,54.724,0.000,-0.372
'[07:41:30.954 26/05/1995]',-0.030,-0.025,-0.017,78.525,54.724,0.000,-0.372
'[07:41:30.956 26/05/1995]',-0.030,-0.025,-0.017,78.525,54.724,0.000,-0.372
'[07:41:30.958 26/05/1995]',-0.041,-0.025,-0.017,78.525,54.724,0.000,-0.372
'[07:41:30.960 26/05/1995]',-0.030,-0.025,-0.017,78.225,53.920,0.000,-0.363
'[07:41:30.962 26/05/1995]',-0.030,-0.052,-0.017,78.225,53.920,0.000,-0.363
'[07:41:30.964 26/05/1995]',-0.030,-0.052,-0.017,78.225,53.920,0.000,-0.363
'[07:41:30.966 26/05/1995]',-0.020,-0.052,-0.017,78.225,53.920,0.000,-0.363
'[07:41:30.968 26/05/1995]',-0.030,-0.052,-0.017,77.775,53.015,0.000,-0.353
'[07:41:30.970 26/05/1995]',-0.030,-0.079,-0.017,77.775,53.015,0.000,-0.353
'[07:41:30.972 26/05/1995]',-0.020,-0.079,-0.017,77.775,53.015,0.000,-0.353
'[07:41:30.974 26/05/1995]',-0.020,-0.079,0.002,77.775,53.015,0.000,-0.353
'[07:41:30.976 26/05/1995]',-0.020,-0.079,0.002,77.250,52.010,0.000,-0.344
'[07:41:30.978 26/05/1995]',-0.020,-0.079,-0.017,77.250,52.010,0.000,-0.344
'[07:41:30.980 26/05/1995]',-0.020,-0.079,0.002,77.250,52.010,0.000,-0.344
'[07:41:30.982 26/05/1995]',-0.020,-0.079,-0.017,77.250,52.010,0.000,-0.344
'[07:41:30.984 26/05/1995]',-0.020,-0.079,0.002,76.725,50.955,0.000,-0.333
'[07:41:30.986 26/05/1995]',-0.020,-0.079,-0.017,76.725,50.955,0.000,-0.333
'[07:41:30.988 26/05/1995]',-0.020,-0.079,-0.017,76.725,50.955,0.000,-0.333
'[07:41:30.990 26/05/1995]',-0.030,-0.079,-0.017,76.725,50.955,0.000,-0.333
'[07:41:30.992 26/05/1995]',-0.030,-0.079,-0.017,76.125,49.849,0.000,-0.323
'[07:41:30.994 26/05/1995]',-0.041,-0.106,-0.017,76.125,49.849,0.000,-0.323
'[07:41:30.996 26/05/1995]',-0.041,-0.106,-0.017,76.125,49.849,0.000,-0.323
'[07:41:30.998 26/05/1995]',-0.041,-0.106,-0.017,76.125,49.849,0.000,-0.323
'[07:41:31.000 26/05/1995]',-0.041,-0.106,0.002,75.525,48.643,0.000,-0.312
'[07:41:31.002 26/05/1995]',-0.041,-0.133,0.002,75.525,48.643,0.000,-0.312
'[07:41:31.004 26/05/1995]',-0.041,-0.133,0.002,75.525,48.643,0.000,-0.312
'[07:41:31.006 26/05/1995]',-0.030,-0.133,0.002,75.525,48.643,0.000,-0.312
'[07:41:31.008 26/05/1995]',-0.020,-0.133,0.002,74.925,47.437,0.000,-0.302
'[07:41:31.010 26/05/1995]',-0.009,-0.133,0.002,74.925,47.437,0.000,-0.302
'[07:41:31.012 26/05/1995]',-0.009,-0.133,0.002,74.925,47.437,0.000,-0.302
'[07:41:31.014 26/05/1995]',-0.009,-0.133,0.002,74.925,47.437,0.000,-0.302
'[07:41:31.016 26/05/1995]',-0.009,-0.106,0.002,74.325,46.181,0.000,-0.292
'[07:41:31.018 26/05/1995]',-0.009,-0.106,0.002,74.325,46.181,0.000,-0.292
'[07:41:31.020 26/05/1995]',-0.009,-0.106,0.002,74.325,46.181,0.000,-0.292
'[07:41:31.022 26/05/1995]',-0.009,-0.106,0.002,74.325,46.181,0.000,-0.292
'[07:41:31.024 26/05/1995]',-0.009,-0.106,0.002,73.725,44.874,0.000,-0.282
'[07:41:31.026 26/05/1995]',-0.009,-0.106,0.002,73.725,44.874,0.000,-0.282
'[07:41:31.028 26/05/1995]',-0.009,-0.106,0.002,73.725,44.874,0.000,-0.282
'[07:41:31.030 26/05/1995]',-0.009,-0.133,0.002,73.725,44.874,0.000,-0.282
'[07:41:31.032 26/05/1995]',-0.009,-0.133,0.002,73.200,43.568,0.000,-0.272
'[07:41:31.034 26/05/1995]',-0.020,-0.133,0.002,73.200,43.568,0.000,-0.272
'[07:41:31.036 26/05/1995]',-0.009,-0.133,0.002,73.200,43.568,0.000,-0.272
'[07:41:31.038 26/05/1995]',-0.009,-0.133,0.002,73.200,43.568,0.000,-0.272
'[07:41:31.040 26/05/1995]',-0.009,-0.133,0.002,72.675,42.362,0.000,-0.261
'[07:41:31.042 26/05/1995]',-0.009,-0.133,0.002,72.675,42.362,0.000,-0.261
'[07:41:31.044 26/05/1995]',-0.009,-0.133,0.002,72.675,42.362,0.000,-0.261
'[07:41:31.046 26/05/1995]',0.001,-0.133,0.002,72.675,42.362,0.000,-0.261
'[07:41:31.048 26/05/1995]',-0.009,-0.133,0.002,72.075,41.256,0.000,-0.251
'[07:41:31.050 26/05/1995]',-0.009,-0.133,0.002,72.075,41.256,0.000,-0.251
'[07:41:31.052 26/05/1995]',-0.009,-0.133,0.002,72.075,41.256,0.000,-0.251
'[07:41:31.054 26/05/1995]',-0.009,-0.106,0.002,72.075,41.256,0.000,-0.251
'[07:41:31.056 26/05/1995]',-0.009,-0.106,0.002,71.625,40.201,0.000,-0.241
'[07:41:31.058 26/05/1995]',-0.009,-0.106,0.002,71.625,40.201,0.000,-0.241
'[07:41:31.060 26/05/1995]',0.001,-0.106,0.002,71.625,40.201,0.000,-0.241
'[07:41:31.062 26/05/1995]',-0.009,-0.106,0.002,71.625,40.201,0.000,-0.241
'[07:41:31.064 26/05/1995]',-0.009,-0.106,0.002,71.175,39.347,0.000,-0.232
'[07:41:31.066 26/05/1995]',-0.009,-0.106,0.002,71.175,39.347,0.000,-0.232
'[07:41:31.068 26/05/1995]',-0.009,-0.106,0.002,71.175,39.347,0.000,-0.232
'[07:41:31.070 26/05/1995]',-0.009,-0.133,0.002,71.175,39.347,0.000,-0.232
'[07:41:31.072 26/05/1995]',-0.009,-0.133,0.002,70.725,38.593,0.000,-0.223
'[07:41:31.074 26/05/1995]',-0.020,-0.133,0.002,70.725,38.593,0.000,-0.223
'[07:41:31.076 26/05/1995]',-0.009,-0.106,0.002,70.725,38.593,0.000,-0.223
'[07:41:31.078 26/05/1995]',-0.009,-0.106,0.002,70.725,38.593,0.000,-0.223
'[07:41:31.080 26/05/1995]',-0.020,-0.106,0.002,70.275,37.990,0.000,-0.215
'[07:41:31.082 26/05/1995]',-0.009,-0.133,0.002,70.275,37.990,0.000,-0.215
'[07:41:31.084 26/05/1995]',-0.009,-0.133,0.002,70.275,37.990,0.000,-0.215
'[07:41:31.086 26/05/1995]',-0.009,-0.133,0.002,70.275,37.990,0.000,-0.215
'[07:41:31.088 26/05/1995]',-0.009,-0.133,0.002,69.825,37.487,0.000,-0.208
'[07:41:31.090 26/05/1995]',-0.009,-0.133,0.002,69.825,37.487,0.000,-0.208
'[07:41:31.092 26/05/1995]',-0.009,-0.133,0.002,69.825,37.487,0.000,-0.208
'[07:41:31.094 26/05/1995]',-0.009,-0.133,0.002,69.825,37.487,0.000,-0.208
'[07:41:31.096 26/05/1995]',-0.009,-0.133,0.002,69.375,37.035,0.000,-0.202
'[07:41:31.098 26/05/1995]',-0.009,-0.133,0.002,69.375,37.035,0.000,-0.202
'[07:41:31.100 26/05/1995]',-0.009,-0.106,0.002,69.375,37.035,0.000,-0.202
'[07:41:31.102 26/05/1995]',-0.009,-0.106,0.002,69.375,37.035,0.000,-0.202
'[07:41:31.104 26/05/1995]',-0.009,-0.106,0.002,68.925,36.583,0.000,-0.196
'[07:41:31.106 26/05/1995]',-0.009,-0.106,0.002,68.925,36.583,0.000,-0.196
'[07:41:31.108 26/05/1995]',-0.009,-0.106,0.002,68.925,36.583,0.000,-0.196
'[07:41:31.110 26/05/1995]',-0.009,-0.133,0.002,68.925,36.583,0.000,-0.196
'[07:41:31.112 26/05/1995]',-0.009,-0.133,0.002,68.400,36.181,0.000,-0.191
'[07:41:31.114 26/05/1995]',-0.009,-0.106,0.002,68.400,36.181,0.000,-0.191
'[07:41:31.116 26/05/1995]',-0.009,-0.106,0.002,68.400,36.181,0.000,-0.191
'[07:41:31.118 26/05/1995]',-0.009,-0.106,0.002,68.400,36.181,0.000,-0.191
'[07:41:31.120 26/05/1995]',-0.009,-0.133,0.002,67.950,35.678,0.000,-0.186
'[07:41:31.122 26/05/1995]',-0.009,-0.133,0.002,67.950,35.678,0.000,-0.186
'[07:41:31.124 26/05/1995]',-0.009,-0.133,0.002,67.950,35.678,0.000,-0.186
'[07:41:31.126 26/05/1995]',0.001,-0.106,0.002,67.950,35.678,0.000,-0.186
'[07:41:31.128 26/05/1995]',-0.009,-0.106,0.002,67.425,35.126,0.000,-0.182
'[07:41:31.130 26/05/1995]',-0.009,-0.106,0.002,67.425,35.126,0.000,-0.182
'[07:41:31.132 26/05/1995]',-0.009,-0.106,0.002,67.425,35.126,0.000,-0.182
'[07:41:31.134 26/05/1995]',-0.009,-0.106,0.002,67.425,35.126,0.000,-0.182
'[07:41:31.136 26/05/1995]',0.001,-0.106,0.002,67.050,34.523,0.000,-0.179
'[07:41:31.138 26/05/1995]',-0.009,-0.106,0.002,67.050,34.523,0.000,-0.179
'[07:41:31.140 26/05/1995]',0.001,-0.106,0.002,67.050,34.523,0.000,-0.179
'[07:41:31.142 26/05/1995]',0.001,-0.106,0.002,67.050,34.523,0.000,-0.179
'[07:41:31.144 26/05/1995]',0.001,-0.133,0.002,66.675,33.920,0.000,-0.177
'[07:41:31.146 26/05/1995]',0.001,-0.133,0.019,66.675,33.920,0.000,-0.177
'[07:41:31.148 26/05/1995]',0.001,-0.133,0.019,66.675,33.920,0.000,-0.177
'[07:41:31.150 26/05/1995]',0.001,-0.106,0.019,66.675,33.920,0.000,-0.177
'[07:41:31.152 26/05/1995]',-0.009,-0.106,0.019,66.300,33.518,0.000,-0.176
'[07:41:31.154 26/05/1995]',-0.020,-0.106,0.019,66.300,33.518,0.000,-0.176
'[07:41:31.156 26/05/1995]',-0.030,-0.079,0.002,66.300,33.518,0.000,-0.176
'[07:41:31.158 26/05/1995]',-0.041,-0.079,0.002,66.300,33.518,0.000,-0.176
'[07:41:31.160 26/05/1995]',-0.051,-0.079,0.019,65.925,33.166,0.000,-0.176
'[07:41:31.162 26/05/1995]',-0.062,-0.079,0.019,65.925,33.166,0.000,-0.176
'[07:41:31.164 26/05/1995]',-0.082,-0.052,0.002,65.925,33.166,0.000,-0.176
'[07:41:31.166 26/05/1995]',-0.114,-0.025,-0.017,65.925,33.166,0.000,-0.176
'[07:41:31.168 26/05/1995]',-0.145,0.002,-0.073,65.625,33.015,0.000,-0.176
'[07:41:31.170 26/05/1995]',-0.176,0.055,-0.128,65.625,33.015,0.000,-0.176
'[07:41:31.172 26/05/1995]',-0.217,0.137,-0.166,65.625,33.015,0.000,-0.176
'[07:41:31.174 26/05/1995]',-0.259,0.245,-0.258,65.625,33.015,0.000,-0.176
'[07:41:31.176 26/05/1995]',-0.311,0.354,-0.351,65.325,32.864,0.000,-0.178
'[07:41:31.178 26/05/1995]',-0.363,0.461,-0.443,65.325,32.864,0.000,-0.178
'[07:41:31.180 26/05/1995]',-0.425,0.543,-0.535,65.325,32.864,0.000,-0.178
'[07:41:31.182 26/05/1995]',-0.467,0.624,-0.610,65.325,32.864,0.000,-0.178
'[07:41:31.184 26/05/1995]',-0.487,0.678,-0.647,65.025,32.814,0.000,-0.181
'[07:41:31.186 26/05/1995]',-0.487,0.732,-0.703,65.025,32.814,0.000,-0.181
'[07:41:31.188 26/05/1995]',-0.498,0.760,-0.721,65.025,32.814,0.000,-0.181
'[07:41:31.190 26/05/1995]',-0.508,0.760,-0.721,65.025,32.814,0.000,-0.181
'[07:41:31.192 26/05/1995]',-0.519,0.732,-0.703,64.650,32.814,0.000,-0.186
'[07:41:31.194 26/05/1995]',-0.529,0.678,-0.666,64.650,32.814,0.000,-0.186
'[07:41:31.196 26/05/1995]',-0.498,0.624,-0.610,64.650,32.814,0.000,-0.186
'[07:41:31.198 26/05/1995]',-0.477,0.570,-0.573,64.650,32.814,0.000,-0.186
'[07:41:31.200 26/05/1995]',-0.456,0.515,-0.535,64.275,32.864,0.000,-0.192
'[07:41:31.202 26/05/1995]',-0.436,0.461,-0.481,64.275,32.864,0.000,-0.192
'[07:41:31.204 26/05/1995]',-0.415,0.434,-0.443,64.275,32.864,0.000,-0.192
'[07:41:31.206 26/05/1995]',-0.373,0.407,-0.406,64.275,32.864,0.000,-0.192
