'Time and date','II','I','V','ABP','PLETH','RESP'
'[16:11:00.024 12/11/1995]',-0.050,-0.011,0.046,42.331,-0.532,-0.493
'[16:11:00.026 12/11/1995]',-0.050,-0.023,0.046,42.331,-0.532,-0.493
'[16:11:00.028 12/11/1995]',-0.050,-0.023,0.034,42.331,-0.532,-0.493
'[16:11:00.030 12/11/1995]',-0.041,-0.011,0.046,42.331,-0.532,-0.493
'[16:11:00.032 12/11/1995]',-0.050,-0.005,0.046,44.060,-0.536,-0.495
'[16:11:00.034 12/11/1995]',-0.041,0.001,0.046,44.060,-0.536,-0.495
'[16:11:00.036 12/11/1995]',-0.033,-0.005,0.046,44.060,-0.536,-0.495
'[16:11:00.038 12/11/1995]',-0.033,-0.011,0.034,44.060,-0.536,-0.495
'[16:11:00.040 12/11/1995]',-0.033,-0.011,0.034,47.143,-0.538,-0.498
'[16:11:00.042 12/11/1995]',-0.033,-0.023,0.046,47.143,-0.538,-0.498
'[16:11:00.044 12/11/1995]',-0.041,-0.011,0.034,47.143,-0.538,-0.498
'[16:11:00.046 12/11/1995]',-0.033,-0.011,0.034,47.143,-0.538,-0.498
'[16:11:00.048 12/11/1995]',-0.033,-0.005,0.034,51.504,-0.540,-0.500
'[16:11:00.050 12/11/1995]',-0.024,-0.005,0.034,51.504,-0.540,-0.500
'[16:11:00.052 12/11/1995]',-0.024,-0.005,0.034,51.504,-0.540,-0.500
'[16:11:00.054 12/11/1995]',-0.024,-0.011,0.034,51.504,-0.540,-0.500
'[16:11:00.056 12/11/1995]',-0.024,-0.023,0.034,56.917,-0.540,-0.502
'[16:11:00.058 12/11/1995]',-0.024,-0.023,0.034,56.917,-0.540,-0.502
'[16:11:00.060 12/11/1995]',-0.024,-0.023,0.029,56.917,-0.540,-0.502
'[16:11:00.062 12/11/1995]',-0.024,-0.011,0.034,56.917,-0.540,-0.502
'[16:11:00.064 12/11/1995]',-0.024,-0.011,0.029,62.707,-0.534,-0.503
'[16:11:00.066 12/11/1995]',-0.016,-0.011,0.034,62.707,-0.534,-0.503
'[16:11:00.068 12/11/1995]',-0.008,-0.005,0.034,62.707,-0.534,-0.503
'[16:11:00.070 12/11/1995]',-0.008,-0.011,0.034,62.707,-0.534,-0.503
'[16:11:00.072 12/11/1995]',-0.008,-0.011,0.034,68.271,-0.528,-0.504
'[16:11:00.074 12/11/1995]',-0.008,-0.023,0.029,68.271,-0.528,-0.504
'[16:11:00.076 12/11/1995]',-0.016,-0.023,0.029,68.271,-0.528,-0.504
'[16:11:00.078 12/11/1995]',-0.008,-0.023,0.029,68.271,-0.528,-0.504
'[16:11:00.080 12/11/1995]',-0.016,-0.011,0.029,73.383,-0.518,-0.505
'[16:11:00.082 12/11/1995]',-0.008,-0.011,0.029,73.383,-0.518,-0.505
'[16:11:00.084 12/11/1995]',-0.008,-0.011,0.029,73.383,-0.518,-0.505
'[16:11:00.086 12/11/1995]',-0.008,-0.011,0.034,73.383,-0.518,-0.505
'[16:11:00.088 12/11/1995]',0.001,-0.011,0.029,77.895,-0.496,-0.504
'[16:11:00.090 12/11/1995]',0.001,-0.011,0.029,77.895,-0.496,-0.504
'[16:11:00.092 12/11/1995]',-0.008,-0.023,0.029,77.895,-0.496,-0.504
'[16:11:00.094 12/11/1995]',-0.008,-0.023,0.029,77.895,-0.496,-0.504
'[16:11:00.096 12/11/1995]',-0.008,-0.011,0.023,81.805,-0.473,-0.503
'[16:11:00.098 12/11/1995]',0.001,-0.011,0.023,81.805,-0.473,-0.503
'[16:11:00.100 12/11/1995]',0.009,-0.005,0.029,81.805,-0.473,-0.503
'[16:11:00.102 12/11/1995]',0.009,-0.005,0.029,81.805,-0.473,-0.503
'[16:11:00.104 12/11/1995]',0.001,-0.011,0.023,85.338,-0.439,-0.502
'[16:11:00.106 12/11/1995]',0.001,-0.011,0.023,85.338,-0.439,-0.502
'[16:11:00.108 12/11/1995]',0.001,-0.023,0.012,85.338,-0.439,-0.502
'[16:11:00.110 12/11/1995]',0.009,-0.023,0.012,85.338,-0.439,-0.502
'[16:11:00.112 12/11/1995]',0.001,-0.023,0.012,88.346,-0.401,-0.502
'[16:11:00.114 12/11/1995]',0.009,-0.005,0.012,88.346,-0.401,-0.502
'[16:11:00.116 12/11/1995]',0.009,-0.005,0.012,88.346,-0.401,-0.502
'[16:11:00.118 12/11/1995]',0.017,-0.005,0.012,88.346,-0.401,-0.502
'[16:11:00.120 12/11/1995]',0.009,-0.005,0.006,90.977,-0.353,-0.503
'[16:11:00.122 12/11/1995]',0.017,-0.011,0.006,90.977,-0.353,-0.503
'[16:11:00.124 12/11/1995]',0.017,-0.011,0.006,90.977,-0.353,-0.503
'[16:11:00.126 12/11/1995]',0.009,-0.011,0.001,90.977,-0.353,-0.503
'[16:11:00.128 12/11/1995]',0.009,-0.011,0.001,93.158,-0.298,-0.505
'[16:11:00.130 12/11/1995]',0.009,-0.005,0.001,93.158,-0.298,-0.505
'[16:11:00.132 12/11/1995]',0.009,0.001,0.001,93.158,-0.298,-0.505
'[16:11:00.134 12/11/1995]',0.026,0.001,0.001,93.158,-0.298,-0.505
'[16:11:00.136 12/11/1995]',0.026,0.001,0.006,94.962,-0.242,-0.506
'[16:11:00.138 12/11/1995]',0.026,-0.005,0.006,94.962,-0.242,-0.506
'[16:11:00.140 12/11/1995]',0.017,-0.011,0.001,94.962,-0.242,-0.506
'[16:11:00.142 12/11/1995]',0.017,-0.011,0.001,94.962,-0.242,-0.506
'[16:11:00.144 12/11/1995]',0.017,-0.011,0.001,96.316,-0.181,-0.507
'[16:11:00.146 12/11/1995]',0.017,-0.005,0.001,96.316,-0.181,-0.507
'[16:11:00.148 12/11/1995]',0.017,0.001,0.006,96.316,-0.181,-0.507
'[16:11:00.150 12/11/1995]',0.026,0.001,0.006,96.316,-0.181,-0.507
'[16:11:00.152 12/11/1995]',0.026,0.001,0.006,97.368,-0.116,-0.507
'[16:11:00.154 12/11/1995]',0.026,0.001,0.012,97.368,-0.116,-0.507
'[16:11:00.156 12/11/1995]',0.026,-0.005,0.006,97.368,-0.116,-0.507
'[16:11:00.158 12/11/1995]',0.017,-0.005,0.006,97.368,-0.116,-0.507
'[16:11:00.160 12/11/1995]',0.017,-0.005,0.012,98.045,-0.051,-0.506
'[16:11:00.162 12/11/1995]',0.017,-0.005,0.012,98.045,-0.051,-0.506
'[16:11:00.164 12/11/1995]',0.017,0.001,0.012,98.045,-0.051,-0.506
'[16:11:00.166 12/11/1995]',0.026,0.001,0.023,98.045,-0.051,-0.506
'[16:11:00.168 12/11/1995]',0.017,0.001,0.023,98.120,0.014,-0.505
'[16:11:00.170 12/11/1995]',0.017,0.001,0.023,98.120,0.014,-0.505
'[16:11:00.172 12/11/1995]',0.017,0.001,0.023,98.120,0.014,-0.505
'[16:11:00.174 12/11/1995]',0.017,-0.005,0.023,98.120,0.014,-0.505
'[16:11:00.176 12/11/1995]',0.009,-0.011,0.023,97.669,0.073,-0.505
'[16:11:00.178 12/11/1995]',0.009,-0.005,0.029,97.669,0.073,-0.505
'[16:11:00.180 12/11/1995]',0.017,0.001,0.029,97.669,0.073,-0.505
'[16:11:00.182 12/11/1995]',0.009,0.001,0.029,97.669,0.073,-0.505
'[16:11:00.184 12/11/1995]',0.009,0.001,0.034,96.692,0.134,-0.505
'[16:11:00.186 12/11/1995]',0.017,0.001,0.034,96.692,0.134,-0.505
'[16:11:00.188 12/11/1995]',0.009,0.001,0.034,96.692,0.134,-0.505
'[16:11:00.190 12/11/1995]',0.009,-0.005,0.029,96.692,0.134,-0.505
'[16:11:00.192 12/11/1995]',0.001,-0.005,0.034,95.338,0.189,-0.506
'[16:11:00.194 12/11/1995]',0.009,-0.005,0.034,95.338,0.189,-0.506
'[16:11:00.196 12/11/1995]',0.001,-0.005,0.034,95.338,0.189,-0.506
'[16:11:00.198 12/11/1995]',0.001,0.001,0.034,95.338,0.189,-0.506
'[16:11:00.200 12/11/1995]',0.009,0.001,0.034,93.609,0.239,-0.507
'[16:11:00.202 12/11/1995]',0.009,0.001,0.046,93.609,0.239,-0.507
'[16:11:00.204 12/11/1995]',0.009,0.001,0.034,93.609,0.239,-0.507
'[16:11:00.206 12/11/1995]',0.009,-0.005,0.034,93.609,0.239,-0.507
'[16:11:00.208 12/11/1995]',0.009,-0.005,0.034,91.504,0.290,-0.507
'[16:11:00.210 12/11/1995]',0.001,-0.005,0.029,91.504,0.290,-0.507
'[16:11:00.212 12/11/1995]',0.009,0.001,0.029,91.504,0.290,-0.507
'[16:11:00.214 12/11/1995]',0.001,0.001,0.034,91.504,0.290,-0.507
'[16:11:00.216 12/11/1995]',0.009,0.001,0.029,89.098,0.335,-0.508
'[16:11:00.218 12/11/1995]',0.009,0.006,0.034,89.098,0.335,-0.508
'[16:11:00.220 12/11/1995]',0.009,0.006,0.029,89.098,0.335,-0.508
'[16:11:00.222 12/11/1995]',0.017,-0.005,0.029,89.098,0.335,-0.508
'[16:11:00.224 12/11/1995]',0.009,-0.005,0.029,86.391,0.371,-0.509
'[16:11:00.226 12/11/1995]',0.009,-0.005,0.023,86.391,0.371,-0.509
'[16:11:00.228 12/11/1995]',0.009,0.001,0.029,86.391,0.371,-0.509
'[16:11:00.230 12/11/1995]',0.009,0.006,0.029,86.391,0.371,-0.509
'[16:11:00.232 12/11/1995]',0.009,0.006,0.029,83.459,0.404,-0.509
'[16:11:00.234 12/11/1995]',0.009,0.006,0.029,83.459,0.404,-0.509
'[16:11:00.236 12/11/1995]',0.009,0.012,0.029,83.459,0.404,-0.509
'[16:11:00.238 12/11/1995]',0.009,0.006,0.023,83.459,0.404,-0.509
'[16:11:00.240 12/11/1995]',0.017,0.006,0.023,80.226,0.434,-0.509
'[16:11:00.242 12/11/1995]',0.001,0.001,0.023,80.226,0.434,-0.509
'[16:11:00.244 12/11/1995]',0.009,0.001,0.023,80.226,0.434,-0.509
'[16:11:00.246 12/11/1995]',0.009,0.006,0.012,80.226,0.434,-0.509
'[16:11:00.248 12/11/1995]',0.009,0.006,0.023,76.992,0.455,-0.508
'[16:11:00.250 12/11/1995]',0.017,0.012,0.023,76.992,0.455,-0.508
'[16:11:00.252 12/11/1995]',0.009,0.006,0.023,76.992,0.455,-0.508
'[16:11:00.254 12/11/1995]',0.009,0.006,0.023,76.992,0.455,-0.508
'[16:11:00.256 12/11/1995]',0.017,0.006,0.012,73.684,0.469,-0.506
'[16:11:00.258 12/11/1995]',0.009,0.001,0.012,73.684,0.469,-0.506
'[16:11:00.260 12/11/1995]',0.009,0.001,0.012,73.684,0.469,-0.506
'[16:11:00.262 12/11/1995]',0.001,0.001,0.012,73.684,0.469,-0.506
'[16:11:00.264 12/11/1995]',0.001,0.006,0.012,70.526,0.477,-0.504
'[16:11:00.266 12/11/1995]',0.009,0.012,0.012,70.526,0.477,-0.504
'[16:11:00.268 12/11/1995]',0.017,0.012,0.012,70.526,0.477,-0.504
'[16:11:00.270 12/11/1995]',0.009,0.006,0.012,70.526,0.477,-0.504
'[16:11:00.272 12/11/1995]',0.009,0.006,0.012,67.669,0.483,-0.502
'[16:11:00.274 12/11/1995]',0.009,0.001,0.012,67.669,0.483,-0.502
'[16:11:00.276 12/11/1995]',0.009,0.001,0.006,67.669,0.483,-0.502
'[16:11:00.278 12/11/1995]',0.009,0.001,0.006,67.669,0.483,-0.502
'[16:11:00.280 12/11/1995]',0.009,0.006,0.012,65.038,0.479,-0.500
'[16:11:00.282 12/11/1995]',0.009,0.012,0.006,65.038,0.479,-0.500
'[16:11:00.284 12/11/1995]',0.009,0.012,0.012,65.038,0.479,-0.500
'[16:11:00.286 12/11/1995]',0.009,0.006,0.012,65.038,0.479,-0.500
'[16:11:00.288 12/11/1995]',0.009,0.006,0.012,62.782,0.471,-0.498
'[16:11:00.290 12/11/1995]',0.009,0.001,0.006,62.782,0.471,-0.498
'[16:11:00.292 12/11/1995]',0.009,0.001,0.006,62.782,0.471,-0.498
'[16:11:00.294 12/11/1995]',0.001,0.001,0.006,62.782,0.471,-0.498
'[16:11:00.296 12/11/1995]',0.001,0.006,0.006,60.752,0.457,-0.495
'[16:11:00.298 12/11/1995]',0.001,0.006,0.006,60.752,0.457,-0.495
'[16:11:00.300 12/11/1995]',0.009,0.006,0.006,60.752,0.457,-0.495
'[16:11:00.302 12/11/1995]',0.009,0.006,0.006,60.752,0.457,-0.495
'[16:11:00.304 12/11/1995]',0.009,0.006,0.006,59.098,0.439,-0.492
'[16:11:00.306 12/11/1995]',0.009,0.006,0.006,59.098,0.439,-0.492
'[16:11:00.308 12/11/1995]',0.001,0.001,0.012,59.098,0.439,-0.492
'[16:11:00.310 12/11/1995]',0.001,0.006,0.006,59.098,0.439,-0.492
'[16:11:00.312 12/11/1995]',0.001,0.006,0.006,57.744,0.420,-0.488
'[16:11:00.314 12/11/1995]',0.001,0.006,0.006,57.744,0.420,-0.488
'[16:11:00.316 12/11/1995]',0.001,0.006,0.006,57.744,0.420,-0.488
'[16:11:00.318 12/11/1995]',0.001,0.006,0.006,57.744,0.420,-0.488
'[16:11:00.320 12/11/1995]',0.009,0.006,0.012,56.692,0.392,-0.483
'[16:11:00.322 12/11/1995]',0.009,0.006,0.006,56.692,0.392,-0.483
'[16:11:00.324 12/11/1995]',0.009,0.001,0.006,56.692,0.392,-0.483
'[16:11:00.326 12/11/1995]',0.001,0.001,0.006,56.692,0.392,-0.483
'[16:11:00.328 12/11/1995]',0.009,0.001,0.006,55.865,0.363,-0.478
'[16:11:00.330 12/11/1995]',0.001,0.006,0.001,55.865,0.363,-0.478
'[16:11:00.332 12/11/1995]',0.001,0.006,0.006,55.865,0.363,-0.478
'[16:11:00.334 12/11/1995]',0.009,0.006,0.006,55.865,0.363,-0.478
'[16:11:00.336 12/11/1995]',0.001,0.006,0.012,55.263,0.335,-0.473
'[16:11:00.338 12/11/1995]',0.001,0.006,0.006,55.263,0.335,-0.473
'[16:11:00.340 12/11/1995]',0.001,0.001,0.006,55.263,0.335,-0.473
'[16:11:00.342 12/11/1995]',0.001,0.001,0.006,55.263,0.335,-0.473
'[16:11:00.344 12/11/1995]',0.001,0.001,0.001,54.812,0.302,-0.467
'[16:11:00.346 12/11/1995]',0.001,0.001,0.006,54.812,0.302,-0.467
'[16:11:00.348 12/11/1995]',0.001,0.006,0.006,54.812,0.302,-0.467
'[16:11:00.350 12/11/1995]',0.009,0.006,0.006,54.812,0.302,-0.467
'[16:11:00.352 12/11/1995]',0.017,0.012,0.006,54.436,0.268,-0.461
'[16:11:00.354 12/11/1995]',0.009,0.006,0.006,54.436,0.268,-0.461
'[16:11:00.356 12/11/1995]',0.009,0.006,0.006,54.436,0.268,-0.461
'[16:11:00.358 12/11/1995]',0.009,0.001,0.001,54.436,0.268,-0.461
'[16:11:00.360 12/11/1995]',0.009,0.001,0.006,54.211,0.234,-0.454
'[16:11:00.362 12/11/1995]',0.017,0.001,0.006,54.211,0.234,-0.454
'[16:11:00.364 12/11/1995]',0.009,0.006,0.006,54.211,0.234,-0.454
'[16:11:00.366 12/11/1995]',0.026,0.012,0.006,54.211,0.234,-0.454
'[16:11:00.368 12/11/1995]',0.026,0.012,0.012,53.985,0.199,-0.446
'[16:11:00.370 12/11/1995]',0.034,0.012,0.012,53.985,0.199,-0.446
'[16:11:00.372 12/11/1995]',0.034,0.006,0.012,53.985,0.199,-0.446
'[16:11:00.374 12/11/1995]',0.034,0.001,0.012,53.985,0.199,-0.446
'[16:11:00.376 12/11/1995]',0.034,0.001,0.012,53.910,0.167,-0.436
'[16:11:00.378 12/11/1995]',0.034,0.001,0.012,53.910,0.167,-0.436
'[16:11:00.380 12/11/1995]',0.042,0.006,0.006,53.910,0.167,-0.436
'[16:11:00.382 12/11/1995]',0.042,0.012,0.012,53.910,0.167,-0.436
'[16:11:00.384 12/11/1995]',0.051,0.024,0.012,53.759,0.134,-0.424
'[16:11:00.386 12/11/1995]',0.051,0.012,0.012,53.759,0.134,-0.424
'[16:11:00.388 12/11/1995]',0.059,0.012,0.012,53.759,0.134,-0.424
'[16:11:00.390 12/11/1995]',0.068,0.006,0.006,53.759,0.134,-0.424
'[16:11:00.392 12/11/1995]',0.076,0.006,0.001,53.609,0.100,-0.413
'[16:11:00.394 12/11/1995]',0.076,0.006,-0.005,53.609,0.100,-0.413
'[16:11:00.396 12/11/1995]',0.076,0.012,-0.005,53.609,0.100,-0.413
'[16:11:00.398 12/11/1995]',0.076,0.024,-0.005,53.609,0.100,-0.413
'[16:11:00.400 12/11/1995]',0.084,0.012,-0.005,53.459,0.069,-0.402
'[16:11:00.402 12/11/1995]',0.084,0.024,-0.005,53.459,0.069,-0.402
'[16:11:00.404 12/11/1995]',0.084,0.024,-0.011,53.459,0.069,-0.402
'[16:11:00.406 12/11/1995]',0.093,0.012,-0.022,53.459,0.069,-0.402
'[16:11:00.408 12/11/1995]',0.093,0.012,-0.022,53.308,0.038,-0.391
'[16:11:00.410 12/11/1995]',0.084,0.012,-0.028,53.308,0.038,-0.391
'[16:11:00.412 12/11/1995]',0.084,0.024,-0.028,53.308,0.038,-0.391
'[16:11:00.414 12/11/1995]',0.084,0.024,-0.028,53.308,0.038,-0.391
'[16:11:00.416 12/11/1995]',0.084,0.029,-0.022,53.083,0.012,-0.381
'[16:11:00.418 12/11/1995]',0.084,0.024,-0.028,53.083,0.012,-0.381
'[16:11:00.420 12/11/1995]',0.076,0.029,-0.028,53.083,0.012,-0.381
'[16:11:00.422 12/11/1995]',0.076,0.024,-0.028,53.083,0.012,-0.381
'[16:11:00.424 12/11/1995]',0.068,0.024,-0.028,52.857,-0.018,-0.372
'[16:11:00.426 12/11/1995]',0.059,0.012,-0.022,52.857,-0.018,-0.372
'[16:11:00.428 12/11/1995]',0.051,0.012,-0.022,52.857,-0.018,-0.372
'[16:11:00.430 12/11/1995]',0.034,0.012,-0.005,52.857,-0.018,-0.372
'[16:11:00.432 12/11/1995]',0.026,0.012,-0.005,52.707,-0.043,-0.363
'[16:11:00.434 12/11/1995]',0.026,0.006,0.001,52.707,-0.043,-0.363
'[16:11:00.436 12/11/1995]',0.017,0.006,-0.005,52.707,-0.043,-0.363
'[16:11:00.438 12/11/1995]',0.001,0.001,0.001,52.707,-0.043,-0.363
'[16:11:00.440 12/11/1995]',0.001,0.001,0.001,52.481,-0.067,-0.354
'[16:11:00.442 12/11/1995]',-0.008,-0.011,0.001,52.481,-0.067,-0.354
'[16:11:00.444 12/11/1995]',-0.008,-0.005,-0.005,52.481,-0.067,-0.354
'[16:11:00.446 12/11/1995]',-0.016,-0.005,0.001,52.481,-0.067,-0.354
'[16:11:00.448 12/11/1995]',-0.016,0.001,0.001,52.256,-0.093,-0.345
'[16:11:00.450 12/11/1995]',-0.016,0.006,0.001,52.256,-0.093,-0.345
'[16:11:00.452 12/11/1995]',-0.016,0.006,0.006,52.256,-0.093,-0.345
'[16:11:00.454 12/11/1995]',-0.016,0.001,0.006,52.256,-0.093,-0.345
'[16:11:00.456 12/11/1995]',-0.016,-0.005,0.006,52.030,-0.114,-0.336
'[16:11:00.458 12/11/1995]',-0.024,-0.005,0.001,52.030,-0.114,-0.336
'[16:11:00.460 12/11/1995]',-0.024,-0.005,0.001,52.030,-0.114,-0.336
'[16:11:00.462 12/11/1995]',-0.024,-0.005,0.001,52.030,-0.114,-0.336
'[16:11:00.464 12/11/1995]',-0.024,0.001,0.001,51.805,-0.136,-0.326
'[16:11:00.466 12/11/1995]',-0.024,0.006,0.006,51.805,-0.136,-0.326
'[16:11:00.468 12/11/1995]',-0.016,0.001,0.006,51.805,-0.136,-0.326
'[16:11:00.470 12/11/1995]',-0.016,0.001,0.006,51.805,-0.136,-0.326
'[16:11:00.472 12/11/1995]',-0.016,0.001,0.006,51.504,-0.154,-0.315
'[16:11:00.474 12/11/1995]',-0.016,-0.005,0.001,51.504,-0.154,-0.315
'[16:11:00.476 12/11/1995]',-0.024,-0.011,0.001,51.504,-0.154,-0.315
'[16:11:00.478 12/11/1995]',-0.016,-0.005,0.001,51.504,-0.154,-0.315
'[16:11:00.480 12/11/1995]',-0.024,0.001,0.001,51.278,-0.175,-0.304
'[16:11:00.482 12/11/1995]',-0.016,0.001,0.006,51.278,-0.175,-0.304
'[16:11:00.484 12/11/1995]',-0.016,0.001,0.006,51.278,-0.175,-0.304
'[16:11:00.486 12/11/1995]',-0.016,0.006,0.006,51.278,-0.175,-0.304
'[16:11:00.488 12/11/1995]',-0.024,0.001,0.001,51.053,-0.193,-0.292
'[16:11:00.490 12/11/1995]',-0.016,-0.005,0.006,51.053,-0.193,-0.292
'[16:11:00.492 12/11/1995]',-0.024,-0.005,0.006,51.053,-0.193,-0.292
'[16:11:00.494 12/11/1995]',-0.024,0.001,0.001,51.053,-0.193,-0.292
'[16:11:00.496 12/11/1995]',-0.033,-0.005,0.006,50.677,-0.211,-0.279
'[16:11:00.498 12/11/1995]',-0.033,0.001,0.006,50.677,-0.211,-0.279
'[16:11:00.500 12/11/1995]',-0.024,0.006,0.006,50.677,-0.211,-0.279
'[16:11:00.502 12/11/1995]',-0.024,0.006,0.012,50.677,-0.211,-0.279
'[16:11:00.504 12/11/1995]',-0.033,0.006,0.012,50.376,-0.225,-0.266
'[16:11:00.506 12/11/1995]',-0.041,0.001,0.012,50.376,-0.225,-0.266
'[16:11:00.508 12/11/1995]',-0.050,0.001,0.006,50.376,-0.225,-0.266
'[16:11:00.510 12/11/1995]',-0.050,-0.005,0.001,50.376,-0.225,-0.266
'[16:11:00.512 12/11/1995]',-0.058,0.001,-0.005,50.075,-0.241,-0.252
'[16:11:00.514 12/11/1995]',-0.050,0.006,-0.022,50.075,-0.241,-0.252
'[16:11:00.516 12/11/1995]',-0.050,0.012,-0.022,50.075,-0.241,-0.252
'[16:11:00.518 12/11/1995]',-0.041,0.012,-0.028,50.075,-0.241,-0.252
'[16:11:00.520 12/11/1995]',-0.024,0.012,-0.045,49.624,-0.258,-0.238
'[16:11:00.522 12/11/1995]',0.001,0.012,-0.062,49.624,-0.258,-0.238
'[16:11:00.524 12/11/1995]',0.034,0.024,-0.073,49.624,-0.258,-0.238
'[16:11:00.526 12/11/1995]',0.059,0.029,-0.107,49.624,-0.258,-0.238
'[16:11:00.528 12/11/1995]',0.101,0.047,-0.147,49.323,-0.272,-0.225
'[16:11:00.530 12/11/1995]',0.143,0.070,-0.187,49.323,-0.272,-0.225
'[16:11:00.532 12/11/1995]',0.176,0.093,-0.221,49.323,-0.272,-0.225
'[16:11:00.534 12/11/1995]',0.210,0.111,-0.283,49.323,-0.272,-0.225
'[16:11:00.536 12/11/1995]',0.235,0.128,-0.334,48.947,-0.286,-0.213
'[16:11:00.538 12/11/1995]',0.268,0.134,-0.374,48.947,-0.286,-0.213
'[16:11:00.540 12/11/1995]',0.319,0.140,-0.437,48.947,-0.286,-0.213
'[16:11:00.542 12/11/1995]',0.377,0.151,-0.488,48.947,-0.286,-0.213
'[16:11:00.544 12/11/1995]',0.444,0.140,-,48.496,-0.296,-0.200
'[16:11:00.546 12/11/1995]',0.519,0.140,-,48.496,-0.296,-0.200
'[16:11:00.548 12/11/1995]',0.570,0.134,-,48.496,-0.296,-0.200
'[16:11:00.550 12/11/1995]',0.603,0.128,-,48.496,-0.296,-0.200
'[16:11:00.552 12/11/1995]',0.587,0.111,-,48.120,-0.309,-0.189
'[16:11:00.554 12/11/1995]',0.528,0.087,-0.482,48.120,-0.309,-0.189
'[16:11:00.556 12/11/1995]',0.461,0.053,-0.408,48.120,-0.309,-0.189
'[16:11:00.558 12/11/1995]',0.385,0.029,-0.346,48.120,-0.309,-0.189
'[16:11:00.560 12/11/1995]',0.310,0.012,-0.283,47.744,-0.322,-0.179
'[16:11:00.562 12/11/1995]',0.235,-0.005,-0.232,47.744,-0.322,-0.179
'[16:11:00.564 12/11/1995]',0.160,-0.011,-0.187,47.744,-0.322,-0.179
'[16:11:00.566 12/11/1995]',0.084,-0.029,-0.147,47.744,-0.322,-0.179
'[16:11:00.568 12/11/1995]',0.026,-0.034,-0.107,47.444,-0.334,-0.169
'[16:11:00.570 12/11/1995]',-0.016,-0.034,-0.085,47.444,-0.334,-0.169
'[16:11:00.572 12/11/1995]',-0.050,-0.046,-0.062,47.444,-0.334,-0.169
'[16:11:00.574 12/11/1995]',-0.058,-0.046,-0.045,47.444,-0.334,-0.169
'[16:11:00.576 12/11/1995]',-0.066,-0.046,-0.028,47.143,-0.348,-0.161
'[16:11:00.578 12/11/1995]',-0.066,-0.046,-0.022,47.143,-0.348,-0.161
'[16:11:00.580 12/11/1995]',-0.066,-0.034,0.001,47.143,-0.348,-0.161
'[16:11:00.582 12/11/1995]',-0.075,-0.023,0.012,47.143,-0.348,-0.161
'[16:11:00.584 12/11/1995]',-0.075,-0.023,0.034,46.767,-0.358,-0.153
'[16:11:00.586 12/11/1995]',-0.075,-0.023,0.046,46.767,-0.358,-0.153
'[16:11:00.588 12/11/1995]',-0.083,-0.023,0.052,46.767,-0.358,-0.153
'[16:11:00.590 12/11/1995]',-0.083,-0.029,0.052,46.767,-0.358,-0.153
'[16:11:00.592 12/11/1995]',-0.092,-0.029,0.063,46.466,-0.368,-0.145
'[16:11:00.594 12/11/1995]',-0.092,-0.029,0.069,46.466,-0.368,-0.145
'[16:11:00.596 12/11/1995]',-0.092,-0.029,0.069,46.466,-0.368,-0.145
'[16:11:00.598 12/11/1995]',-0.092,-0.023,0.069,46.466,-0.368,-0.145
'[16:11:00.600 12/11/1995]',-0.092,-0.011,0.074,46.090,-0.379,-0.139
'[16:11:00.602 12/11/1995]',-0.092,-0.011,0.085,46.090,-0.379,-0.139
'[16:11:00.604 12/11/1995]',-0.092,-0.029,0.074,46.090,-0.379,-0.139
'[16:11:00.606 12/11/1995]',-0.092,-0.029,0.074,46.090,-0.379,-0.139
'[16:11:00.608 12/11/1995]',-0.092,-0.029,0.074,45.789,-0.393,-0.132
'[16:11:00.610 12/11/1995]',-0.092,-0.029,0.074,45.789,-0.393,-0.132
'[16:11:00.612 12/11/1995]',-0.092,-0.029,0.069,45.789,-0.393,-0.132
'[16:11:00.614 12/11/1995]',-0.100,-0.023,0.069,45.789,-0.393,-0.132
'[16:11:00.616 12/11/1995]',-0.092,-0.011,0.085,45.414,-0.403,-0.127
'[16:11:00.618 12/11/1995]',-0.092,-0.023,0.074,45.414,-0.403,-0.127
'[16:11:00.620 12/11/1995]',-0.092,-0.023,0.074,45.414,-0.403,-0.127
'[16:11:00.622 12/11/1995]',-0.083,-0.029,0.069,45.414,-0.403,-0.127
'[16:11:00.624 12/11/1995]',-0.092,-0.029,0.074,45.038,-0.413,-0.121
'[16:11:00.626 12/11/1995]',-0.092,-0.029,0.069,45.038,-0.413,-0.121
'[16:11:00.628 12/11/1995]',-0.100,-0.029,0.069,45.038,-0.413,-0.121
'[16:11:00.630 12/11/1995]',-0.092,-0.023,0.074,45.038,-0.413,-0.121
'[16:11:00.632 12/11/1995]',-0.092,-0.023,0.074,44.737,-0.423,-0.116
'[16:11:00.634 12/11/1995]',-0.092,-0.023,0.069,44.737,-0.423,-0.116
'[16:11:00.636 12/11/1995]',-0.092,-0.023,0.074,44.737,-0.423,-0.116
'[16:11:00.638 12/11/1995]',-0.092,-0.029,0.074,44.737,-0.423,-0.116
'[16:11:00.640 12/11/1995]',-0.083,-0.029,0.074,44.511,-0.432,-0.112
'[16:11:00.642 12/11/1995]',-0.100,-0.034,0.069,44.511,-0.432,-0.112
'[16:11:00.644 12/11/1995]',-0.092,-0.029,0.069,44.511,-0.432,-0.112
'[16:11:00.646 12/11/1995]',-0.092,-0.029,0.063,44.511,-0.432,-0.112
'[16:11:00.648 12/11/1995]',-0.092,-0.023,0.069,44.211,-0.440,-0.107
