'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:21:10.312 26/01/1995]',-0.004,0.023,119.148,0.441,-0.485
'[14:21:10.314 26/01/1995]',-0.011,0.023,119.148,0.441,-0.485
'[14:21:10.316 26/01/1995]',-0.016,0.023,119.148,0.441,-0.485
'[14:21:10.318 26/01/1995]',-0.022,0.023,119.148,0.441,-0.485
'[14:21:10.320 26/01/1995]',-0.026,0.023,118.095,0.470,-0.481
'[14:21:10.322 26/01/1995]',-0.031,0.023,118.095,0.470,-0.481
'[14:21:10.324 26/01/1995]',-0.034,0.023,118.095,0.470,-0.481
'[14:21:10.326 26/01/1995]',-0.036,0.023,118.095,0.470,-0.481
'[14:21:10.328 26/01/1995]',-0.037,0.023,116.842,0.492,-0.476
'[14:21:10.330 26/01/1995]',-0.038,0.023,116.842,0.492,-0.476
'[14:21:10.332 26/01/1995]',-0.038,0.023,116.842,0.492,-0.476
'[14:21:10.334 26/01/1995]',-0.038,0.023,116.842,0.492,-0.476
'[14:21:10.336 26/01/1995]',-0.037,0.023,115.489,0.510,-0.472
'[14:21:10.338 26/01/1995]',-0.035,0.023,115.489,0.510,-0.472
'[14:21:10.340 26/01/1995]',-0.034,0.023,115.489,0.510,-0.472
'[14:21:10.342 26/01/1995]',-0.034,0.023,115.489,0.510,-0.472
'[14:21:10.344 26/01/1995]',-0.033,0.023,113.985,0.526,-0.467
'[14:21:10.346 26/01/1995]',-0.033,0.023,113.985,0.526,-0.467
'[14:21:10.348 26/01/1995]',-0.033,0.023,113.985,0.526,-0.467
'[14:21:10.350 26/01/1995]',-0.033,0.023,113.985,0.526,-0.467
'[14:21:10.352 26/01/1995]',-0.034,0.023,112.381,0.536,-0.462
'[14:21:10.354 26/01/1995]',-0.035,0.023,112.381,0.536,-0.462
'[14:21:10.356 26/01/1995]',-0.037,0.023,112.381,0.536,-0.462
'[14:21:10.358 26/01/1995]',-0.038,0.023,112.381,0.536,-0.462
'[14:21:10.360 26/01/1995]',-0.039,0.023,110.576,0.545,-0.456
'[14:21:10.362 26/01/1995]',-0.039,0.023,110.576,0.545,-0.456
'[14:21:10.364 26/01/1995]',-0.039,0.023,110.576,0.545,-0.456
'[14:21:10.366 26/01/1995]',-0.038,0.023,110.576,0.545,-0.456
'[14:21:10.368 26/01/1995]',-0.038,0.023,108.571,0.547,-0.450
'[14:21:10.370 26/01/1995]',-0.038,0.023,108.571,0.547,-0.450
'[14:21:10.372 26/01/1995]',-0.038,0.023,108.571,0.547,-0.450
'[14:21:10.374 26/01/1995]',-0.038,0.023,108.571,0.547,-0.450
'[14:21:10.376 26/01/1995]',-0.038,0.023,106.366,0.546,-0.444
'[14:21:10.378 26/01/1995]',-0.038,0.023,106.366,0.546,-0.444
'[14:21:10.380 26/01/1995]',-0.038,0.023,106.366,0.546,-0.444
'[14:21:10.382 26/01/1995]',-0.038,0.023,106.366,0.546,-0.444
'[14:21:10.384 26/01/1995]',-0.038,0.023,103.960,0.543,-0.437
'[14:21:10.386 26/01/1995]',-0.038,0.023,103.960,0.543,-0.437
'[14:21:10.388 26/01/1995]',-0.038,0.023,103.960,0.543,-0.437
'[14:21:10.390 26/01/1995]',-0.038,0.023,103.960,0.543,-0.437
'[14:21:10.392 26/01/1995]',-0.039,0.023,101.353,0.534,-0.430
'[14:21:10.394 26/01/1995]',-0.039,0.023,101.353,0.534,-0.430
'[14:21:10.396 26/01/1995]',-0.040,0.023,101.353,0.534,-0.430
'[14:21:10.398 26/01/1995]',-0.041,0.023,101.353,0.534,-0.430
'[14:21:10.400 26/01/1995]',-0.041,0.023,98.496,0.521,-0.422
'[14:21:10.402 26/01/1995]',-0.041,0.023,98.496,0.521,-0.422
'[14:21:10.404 26/01/1995]',-0.039,0.023,98.496,0.521,-0.422
'[14:21:10.406 26/01/1995]',-0.037,0.023,98.496,0.521,-0.422
'[14:21:10.408 26/01/1995]',-0.034,0.023,95.689,0.507,-0.415
'[14:21:10.410 26/01/1995]',-0.031,0.023,95.689,0.507,-0.415
'[14:21:10.412 26/01/1995]',-0.028,0.023,95.689,0.507,-0.415
'[14:21:10.414 26/01/1995]',-0.026,0.023,95.689,0.507,-0.415
'[14:21:10.416 26/01/1995]',-0.024,0.023,92.932,0.489,-0.407
'[14:21:10.418 26/01/1995]',-0.023,0.023,92.932,0.489,-0.407
'[14:21:10.420 26/01/1995]',-0.023,0.023,92.932,0.489,-0.407
'[14:21:10.422 26/01/1995]',-0.024,0.023,92.932,0.489,-0.407
'[14:21:10.424 26/01/1995]',-0.025,0.023,90.376,0.468,-0.400
'[14:21:10.426 26/01/1995]',-0.027,0.023,90.376,0.468,-0.400
'[14:21:10.428 26/01/1995]',-0.028,0.023,90.376,0.468,-0.400
'[14:21:10.430 26/01/1995]',-0.029,0.023,90.376,0.468,-0.400
'[14:21:10.432 26/01/1995]',-0.028,0.023,88.070,0.443,-0.393
'[14:21:10.434 26/01/1995]',-0.027,0.023,88.070,0.443,-0.393
'[14:21:10.436 26/01/1995]',-0.024,0.023,88.070,0.443,-0.393
'[14:21:10.438 26/01/1995]',-0.021,0.023,88.070,0.443,-0.393
'[14:21:10.440 26/01/1995]',-0.017,0.023,86.115,0.415,-0.385
'[14:21:10.442 26/01/1995]',-0.013,0.023,86.115,0.415,-0.385
'[14:21:10.444 26/01/1995]',-0.011,0.023,86.115,0.415,-0.385
'[14:21:10.446 26/01/1995]',-0.010,0.023,86.115,0.415,-0.385
'[14:21:10.448 26/01/1995]',-0.009,0.023,84.461,0.384,-0.376
'[14:21:10.450 26/01/1995]',-0.009,0.023,84.461,0.384,-0.376
'[14:21:10.452 26/01/1995]',-0.009,0.023,84.461,0.384,-0.376
'[14:21:10.454 26/01/1995]',-0.010,0.023,84.461,0.384,-0.376
'[14:21:10.456 26/01/1995]',-0.011,0.023,83.208,0.351,-0.367
'[14:21:10.458 26/01/1995]',-0.011,0.023,83.208,0.351,-0.367
'[14:21:10.460 26/01/1995]',-0.012,0.023,83.208,0.351,-0.367
'[14:21:10.462 26/01/1995]',-0.013,0.023,83.208,0.351,-0.367
'[14:21:10.464 26/01/1995]',-0.011,0.023,82.105,0.317,-0.358
'[14:21:10.466 26/01/1995]',-0.010,0.023,82.105,0.317,-0.358
'[14:21:10.468 26/01/1995]',-0.007,0.023,82.105,0.317,-0.358
'[14:21:10.470 26/01/1995]',-0.004,0.023,82.105,0.317,-0.358
'[14:21:10.472 26/01/1995]',-0.002,0.023,81.353,0.280,-0.349
'[14:21:10.474 26/01/1995]',0.000,0.023,81.353,0.280,-0.349
'[14:21:10.476 26/01/1995]',-0.001,0.023,81.353,0.280,-0.349
'[14:21:10.478 26/01/1995]',-0.002,0.023,81.353,0.280,-0.349
'[14:21:10.480 26/01/1995]',-0.004,0.023,80.752,0.240,-0.341
'[14:21:10.482 26/01/1995]',-0.007,0.023,80.752,0.240,-0.341
'[14:21:10.484 26/01/1995]',-0.009,0.023,80.752,0.240,-0.341
'[14:21:10.486 26/01/1995]',-0.011,0.023,80.752,0.240,-0.341
'[14:21:10.488 26/01/1995]',-0.013,0.023,80.351,0.200,-0.334
'[14:21:10.490 26/01/1995]',-0.014,0.023,80.351,0.200,-0.334
'[14:21:10.492 26/01/1995]',-0.014,0.023,80.351,0.200,-0.334
'[14:21:10.494 26/01/1995]',-0.014,0.023,80.351,0.200,-0.334
'[14:21:10.496 26/01/1995]',-0.014,0.023,79.950,0.161,-0.328
'[14:21:10.498 26/01/1995]',-0.014,0.023,79.950,0.161,-0.328
'[14:21:10.500 26/01/1995]',-0.014,0.023,79.950,0.161,-0.328
'[14:21:10.502 26/01/1995]',-0.014,0.023,79.950,0.161,-0.328
'[14:21:10.504 26/01/1995]',-0.014,0.023,79.649,0.122,-0.321
'[14:21:10.506 26/01/1995]',-0.014,0.023,79.649,0.122,-0.321
'[14:21:10.508 26/01/1995]',-0.014,0.023,79.649,0.122,-0.321
'[14:21:10.510 26/01/1995]',-0.013,0.023,79.649,0.122,-0.321
'[14:21:10.512 26/01/1995]',-0.012,0.023,79.348,0.084,-0.314
'[14:21:10.514 26/01/1995]',-0.011,0.023,79.348,0.084,-0.314
'[14:21:10.516 26/01/1995]',-0.011,0.023,79.348,0.084,-0.314
'[14:21:10.518 26/01/1995]',-0.010,0.023,79.348,0.084,-0.314
'[14:21:10.520 26/01/1995]',-0.008,0.023,79.148,0.046,-0.306
'[14:21:10.522 26/01/1995]',-0.007,0.023,79.148,0.046,-0.306
'[14:21:10.524 26/01/1995]',-0.005,0.023,79.148,0.046,-0.306
'[14:21:10.526 26/01/1995]',-0.003,0.023,79.148,0.046,-0.306
'[14:21:10.528 26/01/1995]',-0.002,0.023,78.847,0.013,-0.298
'[14:21:10.530 26/01/1995]',-0.001,0.023,78.847,0.013,-0.298
'[14:21:10.532 26/01/1995]',-0.001,0.023,78.847,0.013,-0.298
'[14:21:10.534 26/01/1995]',-0.001,0.023,78.847,0.013,-0.298
'[14:21:10.536 26/01/1995]',-0.002,0.023,78.496,-0.021,-0.290
'[14:21:10.538 26/01/1995]',-0.003,0.023,78.496,-0.021,-0.290
'[14:21:10.540 26/01/1995]',-0.003,0.023,78.496,-0.021,-0.290
'[14:21:10.542 26/01/1995]',-0.004,0.023,78.496,-0.021,-0.290
'[14:21:10.544 26/01/1995]',-0.004,0.023,78.145,-0.052,-0.281
'[14:21:10.546 26/01/1995]',-0.004,0.023,78.145,-0.052,-0.281
'[14:21:10.548 26/01/1995]',-0.004,0.023,78.145,-0.052,-0.281
'[14:21:10.550 26/01/1995]',-0.004,0.023,78.145,-0.052,-0.281
'[14:21:10.552 26/01/1995]',-0.002,0.023,77.794,-0.081,-0.273
'[14:21:10.554 26/01/1995]',-0.001,0.023,77.794,-0.081,-0.273
'[14:21:10.556 26/01/1995]',0.003,0.023,77.794,-0.081,-0.273
'[14:21:10.558 26/01/1995]',0.008,0.023,77.794,-0.081,-0.273
'[14:21:10.560 26/01/1995]',0.015,0.024,77.393,-0.106,-0.264
'[14:21:10.562 26/01/1995]',0.022,0.025,77.393,-0.106,-0.264
'[14:21:10.564 26/01/1995]',0.033,0.027,77.393,-0.106,-0.264
'[14:21:10.566 26/01/1995]',0.043,0.028,77.393,-0.106,-0.264
'[14:21:10.568 26/01/1995]',0.056,0.032,76.892,-0.131,-0.255
'[14:21:10.570 26/01/1995]',0.068,0.035,76.892,-0.131,-0.255
'[14:21:10.572 26/01/1995]',0.080,0.038,76.892,-0.131,-0.255
'[14:21:10.574 26/01/1995]',0.091,0.042,76.892,-0.131,-0.255
'[14:21:10.576 26/01/1995]',0.100,0.046,76.391,-0.152,-0.245
'[14:21:10.578 26/01/1995]',0.109,0.050,76.391,-0.152,-0.245
'[14:21:10.580 26/01/1995]',0.114,0.052,76.391,-0.152,-0.245
'[14:21:10.582 26/01/1995]',0.120,0.055,76.391,-0.152,-0.245
'[14:21:10.584 26/01/1995]',0.122,0.058,75.840,-0.172,-0.235
'[14:21:10.586 26/01/1995]',0.125,0.060,75.840,-0.172,-0.235
'[14:21:10.588 26/01/1995]',0.126,0.059,75.840,-0.172,-0.235
'[14:21:10.590 26/01/1995]',0.127,0.058,75.840,-0.172,-0.235
'[14:21:10.592 26/01/1995]',0.131,0.056,75.238,-0.192,-0.226
'[14:21:10.594 26/01/1995]',0.134,0.053,75.238,-0.192,-0.226
'[14:21:10.596 26/01/1995]',0.137,0.050,75.238,-0.192,-0.226
'[14:21:10.598 26/01/1995]',0.140,0.047,75.238,-0.192,-0.226
'[14:21:10.600 26/01/1995]',0.142,0.043,74.687,-0.210,-0.215
'[14:21:10.602 26/01/1995]',0.144,0.040,74.687,-0.210,-0.215
'[14:21:10.604 26/01/1995]',0.143,0.036,74.687,-0.210,-0.215
'[14:21:10.606 26/01/1995]',0.143,0.032,74.687,-0.210,-0.215
'[14:21:10.608 26/01/1995]',0.141,0.029,74.085,-0.226,-0.205
'[14:21:10.610 26/01/1995]',0.139,0.027,74.085,-0.226,-0.205
'[14:21:10.612 26/01/1995]',0.135,0.026,74.085,-0.226,-0.205
'[14:21:10.614 26/01/1995]',0.131,0.025,74.085,-0.226,-0.205
'[14:21:10.616 26/01/1995]',0.126,0.023,73.534,-0.239,-0.196
'[14:21:10.618 26/01/1995]',0.122,0.022,73.534,-0.239,-0.196
'[14:21:10.620 26/01/1995]',0.115,0.019,73.534,-0.239,-0.196
'[14:21:10.622 26/01/1995]',0.109,0.017,73.534,-0.239,-0.196
'[14:21:10.624 26/01/1995]',0.102,0.013,73.033,-0.254,-0.186
'[14:21:10.626 26/01/1995]',0.094,0.010,73.033,-0.254,-0.186
'[14:21:10.628 26/01/1995]',0.086,0.007,73.033,-0.254,-0.186
'[14:21:10.630 26/01/1995]',0.078,0.003,73.033,-0.254,-0.186
'[14:21:10.632 26/01/1995]',0.069,0.002,72.431,-0.267,-0.177
'[14:21:10.634 26/01/1995]',0.061,0.000,72.431,-0.267,-0.177
'[14:21:10.636 26/01/1995]',0.054,-0.001,72.431,-0.267,-0.177
'[14:21:10.638 26/01/1995]',0.046,-0.002,72.431,-0.267,-0.177
'[14:21:10.640 26/01/1995]',0.038,-0.001,71.930,-0.278,-0.168
'[14:21:10.642 26/01/1995]',0.031,0.000,71.930,-0.278,-0.168
'[14:21:10.644 26/01/1995]',0.023,0.001,71.930,-0.278,-0.168
'[14:21:10.646 26/01/1995]',0.014,0.002,71.930,-0.278,-0.168
'[14:21:10.648 26/01/1995]',0.007,0.003,71.429,-0.288,-0.158
'[14:21:10.650 26/01/1995]',0.000,0.005,71.429,-0.288,-0.158
'[14:21:10.652 26/01/1995]',-0.007,0.005,71.429,-0.288,-0.158
'[14:21:10.654 26/01/1995]',-0.014,0.005,71.429,-0.288,-0.158
'[14:21:10.656 26/01/1995]',-0.021,0.005,70.977,-0.300,-0.148
'[14:21:10.658 26/01/1995]',-0.028,0.005,70.977,-0.300,-0.148
'[14:21:10.660 26/01/1995]',-0.035,0.005,70.977,-0.300,-0.148
'[14:21:10.662 26/01/1995]',-0.042,0.005,70.977,-0.300,-0.148
'[14:21:10.664 26/01/1995]',-0.048,0.005,70.476,-0.333,-0.139
'[14:21:10.666 26/01/1995]',-0.055,0.005,70.476,-0.333,-0.139
'[14:21:10.668 26/01/1995]',-0.058,0.005,70.476,-0.333,-0.139
'[14:21:10.670 26/01/1995]',-0.061,0.005,70.476,-0.333,-0.139
'[14:21:10.672 26/01/1995]',-0.063,0.005,70.075,-0.341,-0.130
'[14:21:10.674 26/01/1995]',-0.064,0.005,70.075,-0.341,-0.130
'[14:21:10.676 26/01/1995]',-0.065,0.004,70.075,-0.341,-0.130
'[14:21:10.678 26/01/1995]',-0.066,0.003,70.075,-0.341,-0.130
'[14:21:10.680 26/01/1995]',-0.067,0.002,69.624,-0.349,-0.120
'[14:21:10.682 26/01/1995]',-0.067,0.000,69.624,-0.349,-0.120
'[14:21:10.684 26/01/1995]',-0.068,-0.002,69.624,-0.349,-0.120
'[14:21:10.686 26/01/1995]',-0.068,-0.003,69.624,-0.349,-0.120
'[14:21:10.688 26/01/1995]',-0.069,-0.004,69.123,-0.357,-0.111
'[14:21:10.690 26/01/1995]',-0.071,-0.005,69.123,-0.357,-0.111
'[14:21:10.692 26/01/1995]',-0.073,-0.006,69.123,-0.357,-0.111
'[14:21:10.694 26/01/1995]',-0.075,-0.007,69.123,-0.357,-0.111
'[14:21:10.696 26/01/1995]',-0.077,-0.006,68.672,-0.365,-0.101
'[14:21:10.698 26/01/1995]',-0.079,-0.005,68.672,-0.365,-0.101
'[14:21:10.700 26/01/1995]',-0.080,-0.003,68.672,-0.365,-0.101
'[14:21:10.702 26/01/1995]',-0.080,0.000,68.672,-0.365,-0.101
'[14:21:10.704 26/01/1995]',-0.080,0.004,68.221,-0.373,-0.090
'[14:21:10.706 26/01/1995]',-0.079,0.008,68.221,-0.373,-0.090
'[14:21:10.708 26/01/1995]',-0.073,0.016,68.221,-0.373,-0.090
'[14:21:10.710 26/01/1995]',-0.067,0.023,68.221,-0.373,-0.090
'[14:21:10.712 26/01/1995]',-0.056,0.037,67.719,-0.380,-0.080
'[14:21:10.714 26/01/1995]',-0.045,0.052,67.719,-0.380,-0.080
'[14:21:10.716 26/01/1995]',-0.026,0.072,67.719,-0.380,-0.080
'[14:21:10.718 26/01/1995]',-0.008,0.092,67.719,-0.380,-0.080
'[14:21:10.720 26/01/1995]',0.018,0.114,67.318,-0.387,-0.068
'[14:21:10.722 26/01/1995]',0.043,0.137,67.318,-0.387,-0.068
'[14:21:10.724 26/01/1995]',0.074,0.156,67.318,-0.387,-0.068
'[14:21:10.726 26/01/1995]',0.105,0.175,67.318,-0.387,-0.068
'[14:21:10.728 26/01/1995]',0.138,0.185,66.917,-0.393,-0.056
'[14:21:10.730 26/01/1995]',0.171,0.195,66.917,-0.393,-0.056
'[14:21:10.732 26/01/1995]',0.208,0.191,66.917,-0.393,-0.056
'[14:21:10.734 26/01/1995]',0.244,0.187,66.917,-0.393,-0.056
'[14:21:10.736 26/01/1995]',0.287,0.167,66.566,-0.399,-0.044
'[14:21:10.738 26/01/1995]',0.330,0.147,66.566,-0.399,-0.044
'[14:21:10.740 26/01/1995]',0.380,0.113,66.566,-0.399,-0.044
'[14:21:10.742 26/01/1995]',0.430,0.080,66.566,-0.399,-0.044
'[14:21:10.744 26/01/1995]',0.483,0.035,66.216,-0.402,-0.033
'[14:21:10.746 26/01/1995]',0.535,-0.010,66.216,-0.402,-0.033
'[14:21:10.748 26/01/1995]',0.575,-0.062,66.216,-0.402,-0.033
'[14:21:10.750 26/01/1995]',0.615,-0.113,66.216,-0.402,-0.033
'[14:21:10.752 26/01/1995]',0.627,-0.164,65.865,-0.407,-0.021
'[14:21:10.754 26/01/1995]',0.640,-0.215,65.865,-0.407,-0.021
'[14:21:10.756 26/01/1995]',0.617,-0.253,65.865,-0.407,-0.021
'[14:21:10.758 26/01/1995]',0.594,-0.292,65.865,-0.407,-0.021
'[14:21:10.760 26/01/1995]',0.543,-0.306,65.514,-0.409,-0.010
'[14:21:10.762 26/01/1995]',0.492,-0.320,65.514,-0.409,-0.010
'[14:21:10.764 26/01/1995]',0.432,-0.302,65.514,-0.409,-0.010
'[14:21:10.766 26/01/1995]',0.371,-0.285,65.514,-0.409,-0.010
'[14:21:10.768 26/01/1995]',0.318,-0.237,65.213,-0.414,0.002
'[14:21:10.770 26/01/1995]',0.264,-0.190,65.213,-0.414,0.002
'[14:21:10.772 26/01/1995]',0.230,-0.122,65.213,-0.414,0.002
'[14:21:10.774 26/01/1995]',0.195,-0.053,65.213,-0.414,0.002
'[14:21:10.776 26/01/1995]',0.181,0.028,64.912,-0.418,0.015
'[14:21:10.778 26/01/1995]',0.166,0.110,64.912,-0.418,0.015
'[14:21:10.780 26/01/1995]',0.164,0.198,64.912,-0.418,0.015
'[14:21:10.782 26/01/1995]',0.162,0.287,64.912,-0.418,0.015
'[14:21:10.784 26/01/1995]',0.160,0.372,64.662,-0.420,0.028
'[14:21:10.786 26/01/1995]',0.158,0.458,64.662,-0.420,0.028
'[14:21:10.788 26/01/1995]',0.146,0.538,64.662,-0.420,0.028
'[14:21:10.790 26/01/1995]',0.134,0.618,64.662,-0.420,0.028
'[14:21:10.792 26/01/1995]',0.110,0.689,64.411,-0.423,0.040
'[14:21:10.794 26/01/1995]',0.085,0.760,64.411,-0.423,0.040
'[14:21:10.796 26/01/1995]',0.054,0.818,64.411,-0.423,0.040
'[14:21:10.798 26/01/1995]',0.023,0.875,64.411,-0.423,0.040
'[14:21:10.800 26/01/1995]',-0.008,0.917,64.060,-0.425,0.052
'[14:21:10.802 26/01/1995]',-0.038,0.958,64.060,-0.425,0.052
'[14:21:10.804 26/01/1995]',-0.058,0.973,64.060,-0.425,0.052
'[14:21:10.806 26/01/1995]',-0.078,0.988,64.060,-0.425,0.052
'[14:21:10.808 26/01/1995]',-0.083,0.971,63.759,-0.428,0.064
'[14:21:10.810 26/01/1995]',-0.089,0.953,63.759,-0.428,0.064
'[14:21:10.812 26/01/1995]',-0.085,0.898,63.759,-0.428,0.064
'[14:21:10.814 26/01/1995]',-0.080,0.843,63.759,-0.428,0.064
'[14:21:10.816 26/01/1995]',-0.075,0.758,63.459,-0.430,0.075
'[14:21:10.818 26/01/1995]',-0.069,0.673,63.459,-0.430,0.075
'[14:21:10.820 26/01/1995]',-0.067,0.573,63.459,-0.430,0.075
'[14:21:10.822 26/01/1995]',-0.064,0.472,63.459,-0.430,0.075
'[14:21:10.824 26/01/1995]',-0.066,0.376,63.108,-0.434,0.086
'[14:21:10.826 26/01/1995]',-0.067,0.280,63.108,-0.434,0.086
'[14:21:10.828 26/01/1995]',-0.072,0.205,63.108,-0.434,0.086
'[14:21:10.830 26/01/1995]',-0.077,0.130,63.108,-0.434,0.086
'[14:21:10.832 26/01/1995]',-0.082,0.080,62.807,-0.435,0.096
'[14:21:10.834 26/01/1995]',-0.088,0.030,62.807,-0.435,0.096
'[14:21:10.836 26/01/1995]',-0.091,0.001,62.807,-0.435,0.096
'[14:21:10.838 26/01/1995]',-0.093,-0.028,62.807,-0.435,0.096
'[14:21:10.840 26/01/1995]',-0.093,-0.043,62.506,-0.436,0.104
'[14:21:10.842 26/01/1995]',-0.094,-0.057,62.506,-0.436,0.104
'[14:21:10.844 26/01/1995]',-0.092,-0.063,62.506,-0.436,0.104
'[14:21:10.846 26/01/1995]',-0.091,-0.070,62.506,-0.436,0.104
'[14:21:10.848 26/01/1995]',-0.089,-0.073,62.206,-0.438,0.113
'[14:21:10.850 26/01/1995]',-0.087,-0.077,62.206,-0.438,0.113
'[14:21:10.852 26/01/1995]',-0.085,-0.079,62.206,-0.438,0.113
'[14:21:10.854 26/01/1995]',-0.083,-0.082,62.206,-0.438,0.113
'[14:21:10.856 26/01/1995]',-0.082,-0.084,61.905,-0.439,0.120
'[14:21:10.858 26/01/1995]',-0.080,-0.087,61.905,-0.439,0.120
'[14:21:10.860 26/01/1995]',-0.079,-0.090,61.905,-0.439,0.120
'[14:21:10.862 26/01/1995]',-0.077,-0.093,61.905,-0.439,0.120
'[14:21:10.864 26/01/1995]',-0.075,-0.096,61.704,-0.441,0.127
'[14:21:10.866 26/01/1995]',-0.074,-0.098,61.704,-0.441,0.127
'[14:21:10.868 26/01/1995]',-0.073,-0.099,61.704,-0.441,0.127
'[14:21:10.870 26/01/1995]',-0.072,-0.100,61.704,-0.441,0.127
'[14:21:10.872 26/01/1995]',-0.071,-0.101,61.404,-0.441,0.134
'[14:21:10.874 26/01/1995]',-0.070,-0.102,61.404,-0.441,0.134
'[14:21:10.876 26/01/1995]',-0.068,-0.101,61.404,-0.441,0.134
'[14:21:10.878 26/01/1995]',-0.065,-0.100,61.404,-0.441,0.134
'[14:21:10.880 26/01/1995]',-0.062,-0.098,61.103,-0.442,0.141
'[14:21:10.882 26/01/1995]',-0.058,-0.097,61.103,-0.442,0.141
'[14:21:10.884 26/01/1995]',-0.055,-0.094,61.103,-0.442,0.141
'[14:21:10.886 26/01/1995]',-0.052,-0.092,61.103,-0.442,0.141
'[14:21:10.888 26/01/1995]',-0.050,-0.091,60.802,-0.441,0.147
'[14:21:10.890 26/01/1995]',-0.048,-0.090,60.802,-0.441,0.147
'[14:21:10.892 26/01/1995]',-0.046,-0.088,60.802,-0.441,0.147
'[14:21:10.894 26/01/1995]',-0.045,-0.087,60.802,-0.441,0.147
'[14:21:10.896 26/01/1995]',-0.043,-0.086,60.551,-0.439,0.153
'[14:21:10.898 26/01/1995]',-0.041,-0.085,60.551,-0.439,0.153
'[14:21:10.900 26/01/1995]',-0.040,-0.085,60.551,-0.439,0.153
'[14:21:10.902 26/01/1995]',-0.038,-0.085,60.551,-0.439,0.153
'[14:21:10.904 26/01/1995]',-0.036,-0.086,60.501,-0.438,0.159
'[14:21:10.906 26/01/1995]',-0.034,-0.087,60.501,-0.438,0.159
'[14:21:10.908 26/01/1995]',-0.033,-0.087,60.501,-0.438,0.159
'[14:21:10.910 26/01/1995]',-0.031,-0.087,60.501,-0.438,0.159
'[14:21:10.912 26/01/1995]',-0.029,-0.087,60.902,-0.437,0.165
'[14:21:10.914 26/01/1995]',-0.028,-0.087,60.902,-0.437,0.165
'[14:21:10.916 26/01/1995]',-0.026,-0.088,60.902,-0.437,0.165
'[14:21:10.918 26/01/1995]',-0.024,-0.090,60.902,-0.437,0.165
'[14:21:10.920 26/01/1995]',-0.022,-0.091,62.055,-0.435,0.171
'[14:21:10.922 26/01/1995]',-0.020,-0.092,62.055,-0.435,0.171
'[14:21:10.924 26/01/1995]',-0.018,-0.092,62.055,-0.435,0.171
'[14:21:10.926 26/01/1995]',-0.016,-0.093,62.055,-0.435,0.171
'[14:21:10.928 26/01/1995]',-0.013,-0.096,64.261,-0.435,0.177
'[14:21:10.930 26/01/1995]',-0.010,-0.098,64.261,-0.435,0.177
'[14:21:10.932 26/01/1995]',-0.007,-0.099,64.261,-0.435,0.177
'[14:21:10.934 26/01/1995]',-0.004,-0.100,64.261,-0.435,0.177
'[14:21:10.936 26/01/1995]',-0.002,-0.102,67.870,-0.432,0.185
'[14:21:10.938 26/01/1995]',-0.001,-0.103,67.870,-0.432,0.185
'[14:21:10.940 26/01/1995]',0.001,-0.104,67.870,-0.432,0.185
'[14:21:10.942 26/01/1995]',0.003,-0.105,67.870,-0.432,0.185
'[14:21:10.944 26/01/1995]',0.005,-0.105,72.481,-0.430,0.194
'[14:21:10.946 26/01/1995]',0.008,-0.105,72.481,-0.430,0.194
'[14:21:10.948 26/01/1995]',0.010,-0.105,72.481,-0.430,0.194
'[14:21:10.950 26/01/1995]',0.012,-0.105,72.481,-0.430,0.194
'[14:21:10.952 26/01/1995]',0.015,-0.105,78.095,-0.427,0.202
'[14:21:10.954 26/01/1995]',0.018,-0.105,78.095,-0.427,0.202
'[14:21:10.956 26/01/1995]',0.021,-0.106,78.095,-0.427,0.202
'[14:21:10.958 26/01/1995]',0.023,-0.107,78.095,-0.427,0.202
'[14:21:10.960 26/01/1995]',0.025,-0.108,84.060,-0.422,0.210
'[14:21:10.962 26/01/1995]',0.028,-0.110,84.060,-0.422,0.210
'[14:21:10.964 26/01/1995]',0.031,-0.111,84.060,-0.422,0.210
'[14:21:10.966 26/01/1995]',0.034,-0.112,84.060,-0.422,0.210
'[14:21:10.968 26/01/1995]',0.036,-0.114,90.226,-0.412,0.219
'[14:21:10.970 26/01/1995]',0.038,-0.117,90.226,-0.412,0.219
'[14:21:10.972 26/01/1995]',0.040,-0.120,90.226,-0.412,0.219
'[14:21:10.974 26/01/1995]',0.042,-0.123,90.226,-0.412,0.219
'[14:21:10.976 26/01/1995]',0.042,-0.128,96.241,-0.403,0.228
'[14:21:10.978 26/01/1995]',0.042,-0.132,96.241,-0.403,0.228
'[14:21:10.980 26/01/1995]',0.042,-0.137,96.241,-0.403,0.228
'[14:21:10.982 26/01/1995]',0.042,-0.142,96.241,-0.403,0.228
'[14:21:10.984 26/01/1995]',0.043,-0.146,101.754,-0.389,0.235
'[14:21:10.986 26/01/1995]',0.043,-0.150,101.754,-0.389,0.235
'[14:21:10.988 26/01/1995]',0.045,-0.152,101.754,-0.389,0.235
'[14:21:10.990 26/01/1995]',0.047,-0.155,101.754,-0.389,0.235
'[14:21:10.992 26/01/1995]',0.050,-0.157,106.667,-0.367,0.242
'[14:21:10.994 26/01/1995]',0.053,-0.158,106.667,-0.367,0.242
'[14:21:10.996 26/01/1995]',0.055,-0.159,106.667,-0.367,0.242
'[14:21:10.998 26/01/1995]',0.057,-0.160,106.667,-0.367,0.242
'[14:21:11.000 26/01/1995]',0.060,-0.160,110.777,-0.339,0.248
'[14:21:11.002 26/01/1995]',0.063,-0.160,110.777,-0.339,0.248
