'Time and date','II','V','ABP','PLETH','RESP'
'[07:47:22.986 05/06/1995]',0.003,0.184,75.051,-0.015,0.484
'[07:47:22.988 05/06/1995]',0.003,0.184,75.051,-0.015,0.484
'[07:47:22.990 05/06/1995]',0.003,0.184,75.051,-0.015,0.484
'[07:47:22.992 05/06/1995]',0.037,0.184,74.368,-0.011,0.379
'[07:47:22.994 05/06/1995]',0.037,0.184,74.368,-0.011,0.379
'[07:47:22.996 05/06/1995]',0.037,0.184,74.368,-0.011,0.379
'[07:47:22.998 05/06/1995]',0.003,0.184,74.368,-0.011,0.379
'[07:47:23.000 05/06/1995]',0.003,0.184,74.064,-0.009,0.263
'[07:47:23.002 05/06/1995]',0.003,0.214,74.064,-0.009,0.263
'[07:47:23.004 05/06/1995]',0.003,0.214,74.064,-0.009,0.263
'[07:47:23.006 05/06/1995]',0.037,0.214,74.064,-0.009,0.263
'[07:47:23.008 05/06/1995]',0.073,0.214,74.444,-0.010,0.136
'[07:47:23.010 05/06/1995]',0.109,0.214,74.444,-0.010,0.136
'[07:47:23.012 05/06/1995]',0.073,0.214,74.444,-0.010,0.136
'[07:47:23.014 05/06/1995]',0.073,0.214,74.444,-0.010,0.136
'[07:47:23.016 05/06/1995]',0.073,0.214,76.115,-0.014,-0.001
'[07:47:23.018 05/06/1995]',0.073,0.214,76.115,-0.014,-0.001
'[07:47:23.020 05/06/1995]',0.073,0.214,76.115,-0.014,-0.001
'[07:47:23.022 05/06/1995]',0.073,0.214,76.115,-0.014,-0.001
'[07:47:23.024 05/06/1995]',0.073,0.214,79.381,-0.022,-0.142
'[07:47:23.026 05/06/1995]',0.073,0.214,79.381,-0.022,-0.142
'[07:47:23.028 05/06/1995]',0.073,0.214,79.381,-0.022,-0.142
'[07:47:23.030 05/06/1995]',0.073,0.214,79.381,-0.022,-0.142
'[07:47:23.032 05/06/1995]',0.037,0.214,84.395,-0.034,-0.288
'[07:47:23.034 05/06/1995]',0.073,0.214,84.395,-0.034,-0.288
'[07:47:23.036 05/06/1995]',0.037,0.214,84.395,-0.034,-0.288
'[07:47:23.038 05/06/1995]',0.073,0.214,84.395,-0.034,-0.288
'[07:47:23.040 05/06/1995]',0.037,0.214,90.776,-0.046,-0.438
'[07:47:23.042 05/06/1995]',0.037,0.214,90.776,-0.046,-0.438
'[07:47:23.044 05/06/1995]',0.073,0.184,90.776,-0.046,-0.438
'[07:47:23.046 05/06/1995]',0.073,0.184,90.776,-0.046,-0.438
'[07:47:23.048 05/06/1995]',0.073,0.154,97.840,-0.061,-0.591
'[07:47:23.050 05/06/1995]',0.073,0.154,97.840,-0.061,-0.591
'[07:47:23.052 05/06/1995]',0.037,0.154,97.840,-0.061,-0.591
'[07:47:23.054 05/06/1995]',0.003,0.154,97.840,-0.061,-0.591
'[07:47:23.056 05/06/1995]',0.037,0.154,105.209,-0.076,-0.743
'[07:47:23.058 05/06/1995]',0.003,0.154,105.209,-0.076,-0.743
'[07:47:23.060 05/06/1995]',0.037,0.154,105.209,-0.076,-0.743
'[07:47:23.062 05/06/1995]',0.037,0.154,105.209,-0.076,-0.743
'[07:47:23.064 05/06/1995]',0.003,0.154,111.894,-0.092,-0.892
'[07:47:23.066 05/06/1995]',0.037,0.154,111.894,-0.092,-0.892
'[07:47:23.068 05/06/1995]',0.073,0.154,111.894,-0.092,-0.892
'[07:47:23.070 05/06/1995]',0.109,0.123,111.894,-0.092,-0.892
'[07:47:23.072 05/06/1995]',0.073,0.093,117.591,-0.108,-
'[07:47:23.074 05/06/1995]',0.073,0.093,117.591,-0.108,-
'[07:47:23.076 05/06/1995]',0.037,0.093,117.591,-0.108,-
'[07:47:23.078 05/06/1995]',0.003,0.093,117.591,-0.108,-
'[07:47:23.080 05/06/1995]',0.003,0.093,121.769,-0.122,-
'[07:47:23.082 05/06/1995]',0.003,0.093,121.769,-0.122,-
'[07:47:23.084 05/06/1995]',0.003,0.093,121.769,-0.122,-
'[07:47:23.086 05/06/1995]',0.003,0.093,121.769,-0.122,-
'[07:47:23.088 05/06/1995]',-0.033,0.062,124.427,-0.135,-
'[07:47:23.090 05/06/1995]',0.003,0.062,124.427,-0.135,-
'[07:47:23.092 05/06/1995]',0.003,0.062,124.427,-0.135,-
'[07:47:23.094 05/06/1995]',0.003,0.062,124.427,-0.135,-
'[07:47:23.096 05/06/1995]',0.037,0.093,125.567,-0.144,-
'[07:47:23.098 05/06/1995]',0.037,0.093,125.567,-0.144,-
'[07:47:23.100 05/06/1995]',0.003,0.093,125.567,-0.144,-
'[07:47:23.102 05/06/1995]',0.003,0.062,125.567,-0.144,-
'[07:47:23.104 05/06/1995]',-0.068,0.032,125.263,-0.150,-
'[07:47:23.106 05/06/1995]',-0.033,0.032,125.263,-0.150,-
'[07:47:23.108 05/06/1995]',-0.033,0.032,125.263,-0.150,-
'[07:47:23.110 05/06/1995]',0.003,0.032,125.263,-0.150,-
'[07:47:23.112 05/06/1995]',0.003,0.032,124.048,-0.151,-
'[07:47:23.114 05/06/1995]',-0.033,0.032,124.048,-0.151,-
'[07:47:23.116 05/06/1995]',-0.033,0.062,124.048,-0.151,-
'[07:47:23.118 05/06/1995]',0.003,0.093,124.048,-0.151,-
'[07:47:23.120 05/06/1995]',-0.033,0.093,121.997,-0.145,-
'[07:47:23.122 05/06/1995]',-0.033,0.093,121.997,-0.145,-
'[07:47:23.124 05/06/1995]',0.003,0.093,121.997,-0.145,-
'[07:47:23.126 05/06/1995]',0.003,0.093,121.997,-0.145,-
'[07:47:23.128 05/06/1995]',-0.033,0.062,119.414,-0.134,-
'[07:47:23.130 05/06/1995]',-0.033,0.062,119.414,-0.134,-
'[07:47:23.132 05/06/1995]',-0.033,0.032,119.414,-0.134,-
'[07:47:23.134 05/06/1995]',-0.033,0.032,119.414,-0.134,-
'[07:47:23.136 05/06/1995]',-0.033,0.032,116.527,-0.127,-
'[07:47:23.138 05/06/1995]',-0.068,0.032,116.527,-0.127,-
'[07:47:23.140 05/06/1995]',-0.068,0.062,116.527,-0.127,-
'[07:47:23.142 05/06/1995]',-0.068,0.032,116.527,-0.127,-
'[07:47:23.144 05/06/1995]',-0.033,0.062,113.413,-0.105,-
'[07:47:23.146 05/06/1995]',0.003,0.062,113.413,-0.105,-
'[07:47:23.148 05/06/1995]',0.003,0.062,113.413,-0.105,-
'[07:47:23.150 05/06/1995]',0.003,0.062,113.413,-0.105,-
'[07:47:23.152 05/06/1995]',0.003,0.062,109.994,-0.081,-
'[07:47:23.154 05/06/1995]',0.003,0.062,109.994,-0.081,-
'[07:47:23.156 05/06/1995]',0.003,0.062,109.994,-0.081,-
'[07:47:23.158 05/06/1995]',0.003,0.093,109.994,-0.081,-
'[07:47:23.160 05/06/1995]',0.003,0.093,105.968,-0.057,-
'[07:47:23.162 05/06/1995]',0.003,0.093,105.968,-0.057,-
'[07:47:23.164 05/06/1995]',0.003,0.093,105.968,-0.057,-
'[07:47:23.166 05/06/1995]',0.003,0.093,105.968,-0.057,-
'[07:47:23.168 05/06/1995]',0.037,0.093,101.639,-0.035,-
'[07:47:23.170 05/06/1995]',0.037,0.093,101.639,-0.035,-
'[07:47:23.172 05/06/1995]',0.037,0.093,101.639,-0.035,-
'[07:47:23.174 05/06/1995]',0.073,0.093,101.639,-0.035,-
'[07:47:23.176 05/06/1995]',0.037,0.093,96.929,-0.018,-
'[07:47:23.178 05/06/1995]',0.037,0.062,96.929,-0.018,-
'[07:47:23.180 05/06/1995]',0.037,0.062,96.929,-0.018,-
'[07:47:23.182 05/06/1995]',0.073,0.062,96.929,-0.018,-
'[07:47:23.184 05/06/1995]',0.037,0.062,92.219,-0.007,-
'[07:47:23.186 05/06/1995]',0.073,0.062,92.219,-0.007,-
'[07:47:23.188 05/06/1995]',0.037,0.032,92.219,-0.007,-
'[07:47:23.190 05/06/1995]',0.073,0.032,92.219,-0.007,-
'[07:47:23.192 05/06/1995]',0.073,0.003,87.585,-0.004,-
'[07:47:23.194 05/06/1995]',0.073,0.003,87.585,-0.004,-
'[07:47:23.196 05/06/1995]',0.073,0.003,87.585,-0.004,-
'[07:47:23.198 05/06/1995]',0.073,0.032,87.585,-0.004,-
'[07:47:23.200 05/06/1995]',0.073,0.032,83.180,-0.009,-
'[07:47:23.202 05/06/1995]',0.037,0.032,83.180,-0.009,-
'[07:47:23.204 05/06/1995]',0.003,0.032,83.180,-0.009,-
'[07:47:23.206 05/06/1995]',0.003,0.032,83.180,-0.009,-
'[07:47:23.208 05/06/1995]',0.003,0.032,79.381,-0.018,-
'[07:47:23.210 05/06/1995]',0.003,0.003,79.381,-0.018,-
'[07:47:23.212 05/06/1995]',-0.033,0.003,79.381,-0.018,-
'[07:47:23.214 05/06/1995]',0.003,0.003,79.381,-0.018,-
'[07:47:23.216 05/06/1995]',0.003,0.003,76.419,-0.033,-
'[07:47:23.218 05/06/1995]',0.003,0.003,76.419,-0.033,-
'[07:47:23.220 05/06/1995]',0.003,0.003,76.419,-0.033,-
'[07:47:23.222 05/06/1995]',0.003,0.003,76.419,-0.033,-
'[07:47:23.224 05/06/1995]',-0.033,0.003,74.216,-0.050,-
'[07:47:23.226 05/06/1995]',-0.068,0.003,74.216,-0.050,-
'[07:47:23.228 05/06/1995]',-0.068,0.032,74.216,-0.050,-
'[07:47:23.230 05/06/1995]',-0.068,0.032,74.216,-0.050,-
'[07:47:23.232 05/06/1995]',-0.068,0.032,72.317,-0.068,-
'[07:47:23.234 05/06/1995]',-0.033,0.003,72.317,-0.068,-
'[07:47:23.236 05/06/1995]',-0.033,0.003,72.317,-0.068,-
'[07:47:23.238 05/06/1995]',-0.033,0.003,72.317,-0.068,-
'[07:47:23.240 05/06/1995]',-0.068,0.003,70.570,-0.084,-
'[07:47:23.242 05/06/1995]',-0.104,0.003,70.570,-0.084,-
'[07:47:23.244 05/06/1995]',-0.104,0.032,70.570,-0.084,-
'[07:47:23.246 05/06/1995]',-0.104,0.032,70.570,-0.084,-
'[07:47:23.248 05/06/1995]',-0.104,0.032,69.050,-0.099,-
'[07:47:23.250 05/06/1995]',-0.104,0.032,69.050,-0.099,-
'[07:47:23.252 05/06/1995]',-0.068,0.032,69.050,-0.099,-
'[07:47:23.254 05/06/1995]',-0.068,0.003,69.050,-0.099,-
'[07:47:23.256 05/06/1995]',-0.104,0.003,67.987,-0.112,-
'[07:47:23.258 05/06/1995]',-0.104,0.003,67.987,-0.112,-
'[07:47:23.260 05/06/1995]',-0.068,0.003,67.987,-0.112,-
'[07:47:23.262 05/06/1995]',-0.068,0.003,67.987,-0.112,-
'[07:47:23.264 05/06/1995]',-0.068,0.003,67.455,-0.120,-
'[07:47:23.266 05/06/1995]',-0.068,0.032,67.455,-0.120,-
'[07:47:23.268 05/06/1995]',-0.104,0.032,67.455,-0.120,-
'[07:47:23.270 05/06/1995]',-0.104,0.032,67.455,-0.120,-
'[07:47:23.272 05/06/1995]',-0.104,0.032,67.455,-0.127,-
'[07:47:23.274 05/06/1995]',-0.104,0.062,67.455,-0.127,-
'[07:47:23.276 05/06/1995]',-0.104,0.093,67.455,-0.127,-
'[07:47:23.278 05/06/1995]',-0.104,0.093,67.455,-0.127,-
'[07:47:23.280 05/06/1995]',-0.033,0.062,67.531,-0.130,-
'[07:47:23.282 05/06/1995]',0.003,0.093,67.531,-0.130,-
'[07:47:23.284 05/06/1995]',0.145,0.062,67.531,-0.130,-
'[07:47:23.286 05/06/1995]',0.217,0.062,67.531,-0.130,-
'[07:47:23.288 05/06/1995]',0.324,0.032,67.607,-0.132,-
'[07:47:23.290 05/06/1995]',0.432,0.003,67.607,-0.132,-
'[07:47:23.292 05/06/1995]',0.609,-0.119,67.607,-0.132,-
'[07:47:23.294 05/06/1995]',0.860,-0.302,67.607,-0.132,-
'[07:47:23.296 05/06/1995]',1.073,-0.483,67.607,-0.130,-
'[07:47:23.298 05/06/1995]',1.252,-0.665,67.607,-0.130,-
'[07:47:23.300 05/06/1995]',1.396,-0.817,67.607,-0.130,-
'[07:47:23.302 05/06/1995]',1.467,-0.938,67.607,-0.130,-
'[07:47:23.304 05/06/1995]',1.360,-0.999,67.607,-0.128,-
'[07:47:23.306 05/06/1995]',1.109,-1.029,67.607,-0.128,-
'[07:47:23.308 05/06/1995]',0.896,-0.999,67.607,-0.128,-
'[07:47:23.310 05/06/1995]',0.645,-0.938,67.607,-0.128,-
'[07:47:23.312 05/06/1995]',0.396,-0.817,67.683,-0.123,-
'[07:47:23.314 05/06/1995]',0.217,-0.726,67.683,-0.123,-
'[07:47:23.316 05/06/1995]',0.109,-0.665,67.683,-0.123,-
'[07:47:23.318 05/06/1995]',0.037,-0.604,67.683,-0.123,-
'[07:47:23.320 05/06/1995]',0.003,-0.544,67.759,-0.117,-
'[07:47:23.322 05/06/1995]',0.003,-0.513,67.759,-0.117,-
'[07:47:23.324 05/06/1995]',-0.033,-0.452,67.759,-0.117,-
'[07:47:23.326 05/06/1995]',-0.068,-0.393,67.759,-0.117,-
'[07:47:23.328 05/06/1995]',-0.104,-0.302,68.063,-0.109,-
'[07:47:23.330 05/06/1995]',-0.140,-0.241,68.063,-0.109,-
'[07:47:23.332 05/06/1995]',-0.104,-0.149,68.063,-0.109,-
'[07:47:23.334 05/06/1995]',-0.104,-0.089,68.063,-0.109,-
'[07:47:23.336 05/06/1995]',-0.104,-0.028,68.443,-0.101,-
'[07:47:23.338 05/06/1995]',-0.104,0.003,68.443,-0.101,-
'[07:47:23.340 05/06/1995]',-0.104,0.003,68.443,-0.101,-
'[07:47:23.342 05/06/1995]',-0.140,0.003,68.443,-0.101,-
'[07:47:23.344 05/06/1995]',-0.140,0.032,68.671,-0.090,-
'[07:47:23.346 05/06/1995]',-0.176,0.062,68.671,-0.090,-
'[07:47:23.348 05/06/1995]',-0.176,0.062,68.671,-0.090,-
'[07:47:23.350 05/06/1995]',-0.212,0.093,68.671,-0.090,-
'[07:47:23.352 05/06/1995]',-0.212,0.093,68.671,-0.081,-
'[07:47:23.354 05/06/1995]',-0.212,0.093,68.671,-0.081,-
'[07:47:23.356 05/06/1995]',-0.176,0.093,68.671,-0.081,-
'[07:47:23.358 05/06/1995]',-0.176,0.093,68.671,-0.081,-
'[07:47:23.360 05/06/1995]',-0.176,0.093,68.291,-0.070,-
'[07:47:23.362 05/06/1995]',-0.176,0.093,68.291,-0.070,-
'[07:47:23.364 05/06/1995]',-0.212,0.093,68.291,-0.070,-
'[07:47:23.366 05/06/1995]',-0.212,0.093,68.291,-0.070,-
'[07:47:23.368 05/06/1995]',-0.212,0.123,67.759,-0.059,-
'[07:47:23.370 05/06/1995]',-0.212,0.123,67.759,-0.059,-
'[07:47:23.372 05/06/1995]',-0.212,0.123,67.759,-0.059,-
'[07:47:23.374 05/06/1995]',-0.212,0.123,67.759,-0.059,-
'[07:47:23.376 05/06/1995]',-0.212,0.123,66.999,-0.050,-
'[07:47:23.378 05/06/1995]',-0.176,0.123,66.999,-0.050,-
'[07:47:23.380 05/06/1995]',-0.212,0.123,66.999,-0.050,-
'[07:47:23.382 05/06/1995]',-0.176,0.123,66.999,-0.050,-
'[07:47:23.384 05/06/1995]',-0.140,0.123,66.392,-0.041,-
'[07:47:23.386 05/06/1995]',-0.140,0.123,66.392,-0.041,-
'[07:47:23.388 05/06/1995]',-0.104,0.123,66.392,-0.041,-
'[07:47:23.390 05/06/1995]',-0.104,0.123,66.392,-0.041,-
'[07:47:23.392 05/06/1995]',-0.140,0.123,65.936,-0.033,-
'[07:47:23.394 05/06/1995]',-0.140,0.123,65.936,-0.033,-
'[07:47:23.396 05/06/1995]',-0.176,0.123,65.936,-0.033,-
'[07:47:23.398 05/06/1995]',-0.176,0.123,65.936,-0.033,-
'[07:47:23.400 05/06/1995]',-0.140,0.123,65.632,-0.026,-
'[07:47:23.402 05/06/1995]',-0.140,0.123,65.632,-0.026,-
'[07:47:23.404 05/06/1995]',-0.140,0.154,65.632,-0.026,-
'[07:47:23.406 05/06/1995]',-0.104,0.154,65.632,-0.026,-
'[07:47:23.408 05/06/1995]',-0.104,0.154,65.556,-0.021,-
'[07:47:23.410 05/06/1995]',-0.104,0.154,65.556,-0.021,-
'[07:47:23.412 05/06/1995]',-0.068,0.154,65.556,-0.021,-
'[07:47:23.414 05/06/1995]',-0.068,0.184,65.556,-0.021,-
'[07:47:23.416 05/06/1995]',-0.033,0.184,65.480,-0.015,-
'[07:47:23.418 05/06/1995]',-0.033,0.184,65.480,-0.015,-
'[07:47:23.420 05/06/1995]',-0.033,0.184,65.480,-0.015,-
'[07:47:23.422 05/06/1995]',-0.068,0.154,65.480,-0.015,-
'[07:47:23.424 05/06/1995]',-0.068,0.154,65.328,-0.009,-
'[07:47:23.426 05/06/1995]',-0.104,0.154,65.328,-0.009,-
'[07:47:23.428 05/06/1995]',-0.104,0.154,65.328,-0.009,-
'[07:47:23.430 05/06/1995]',-0.068,0.154,65.328,-0.009,-
'[07:47:23.432 05/06/1995]',-0.068,0.154,65.024,-0.004,-
'[07:47:23.434 05/06/1995]',-0.068,0.154,65.024,-0.004,-
'[07:47:23.436 05/06/1995]',-0.068,0.154,65.024,-0.004,-
'[07:47:23.438 05/06/1995]',-0.068,0.154,65.024,-0.004,-
'[07:47:23.440 05/06/1995]',-0.033,0.154,64.872,0.003,-
'[07:47:23.442 05/06/1995]',0.003,0.154,64.872,0.003,-
'[07:47:23.444 05/06/1995]',0.003,0.154,64.872,0.003,-
'[07:47:23.446 05/06/1995]',0.003,0.184,64.872,0.003,-
'[07:47:23.448 05/06/1995]',0.037,0.184,64.948,0.009,-
'[07:47:23.450 05/06/1995]',0.037,0.184,64.948,0.009,-
'[07:47:23.452 05/06/1995]',0.037,0.184,64.948,0.009,-
'[07:47:23.454 05/06/1995]',0.037,0.184,64.948,0.009,-
'[07:47:23.456 05/06/1995]',0.037,0.184,65.404,0.015,-
'[07:47:23.458 05/06/1995]',0.037,0.184,65.404,0.015,-
'[07:47:23.460 05/06/1995]',0.037,0.184,65.404,0.015,-
'[07:47:23.462 05/06/1995]',0.037,0.184,65.404,0.015,-
'[07:47:23.464 05/06/1995]',0.073,0.214,66.620,0.021,-
'[07:47:23.466 05/06/1995]',0.073,0.214,66.620,0.021,-
'[07:47:23.468 05/06/1995]',0.073,0.184,66.620,0.021,-
'[07:47:23.470 05/06/1995]',0.073,0.184,66.620,0.021,-
'[07:47:23.472 05/06/1995]',0.073,0.184,69.202,0.027,-
'[07:47:23.474 05/06/1995]',0.073,0.184,69.202,0.027,-
'[07:47:23.476 05/06/1995]',0.073,0.184,69.202,0.027,-
'[07:47:23.478 05/06/1995]',0.073,0.184,69.202,0.027,-
'[07:47:23.480 05/06/1995]',0.073,0.184,73.684,0.031,-
'[07:47:23.482 05/06/1995]',0.073,0.184,73.684,0.031,-
'[07:47:23.484 05/06/1995]',0.073,0.154,73.684,0.031,-
'[07:47:23.486 05/06/1995]',0.073,0.154,73.684,0.031,-
'[07:47:23.488 05/06/1995]',0.073,0.154,80.065,0.034,-
'[07:47:23.490 05/06/1995]',0.073,0.123,80.065,0.034,-
'[07:47:23.492 05/06/1995]',0.073,0.123,80.065,0.034,-
'[07:47:23.494 05/06/1995]',0.073,0.093,80.065,0.034,-
'[07:47:23.496 05/06/1995]',0.073,0.093,87.813,0.036,-
'[07:47:23.498 05/06/1995]',0.073,0.093,87.813,0.036,-
'[07:47:23.500 05/06/1995]',0.037,0.062,87.813,0.036,-
'[07:47:23.502 05/06/1995]',0.037,0.062,87.813,0.036,-
'[07:47:23.504 05/06/1995]',0.037,0.062,96.169,0.037,-
'[07:47:23.506 05/06/1995]',0.037,0.062,96.169,0.037,-
'[07:47:23.508 05/06/1995]',0.037,0.062,96.169,0.037,-
'[07:47:23.510 05/06/1995]',0.037,0.062,96.169,0.037,-
'[07:47:23.512 05/06/1995]',0.003,0.032,104.145,0.037,-
'[07:47:23.514 05/06/1995]',0.003,0.032,104.145,0.037,-
'[07:47:23.516 05/06/1995]',0.003,0.032,104.145,0.037,-
'[07:47:23.518 05/06/1995]',0.003,0.032,104.145,0.037,-
'[07:47:23.520 05/06/1995]',0.003,0.032,111.134,0.036,-
'[07:47:23.522 05/06/1995]',0.003,0.032,111.134,0.036,-
'[07:47:23.524 05/06/1995]',0.003,0.032,111.134,0.036,-
'[07:47:23.526 05/06/1995]',0.003,0.032,111.134,0.036,-
'[07:47:23.528 05/06/1995]',0.003,0.032,116.603,0.035,-
'[07:47:23.530 05/06/1995]',0.003,0.032,116.603,0.035,-
'[07:47:23.532 05/06/1995]',0.003,0.032,116.603,0.035,-
'[07:47:23.534 05/06/1995]',0.003,0.032,116.603,0.035,-
'[07:47:23.536 05/06/1995]',0.003,0.032,120.401,0.035,-
'[07:47:23.538 05/06/1995]',-0.033,0.003,120.401,0.035,-
'[07:47:23.540 05/06/1995]',0.003,0.032,120.401,0.035,-
'[07:47:23.542 05/06/1995]',0.003,0.032,120.401,0.035,-
'[07:47:23.544 05/06/1995]',0.003,0.032,122.528,0.035,-
'[07:47:23.546 05/06/1995]',0.003,0.032,122.528,0.035,-
'[07:47:23.548 05/06/1995]',0.003,0.032,122.528,0.035,-
'[07:47:23.550 05/06/1995]',0.003,0.032,122.528,0.035,-
'[07:47:23.552 05/06/1995]',0.003,0.032,123.136,0.035,-
'[07:47:23.554 05/06/1995]',0.003,0.032,123.136,0.035,-
'[07:47:23.556 05/06/1995]',0.003,0.032,123.136,0.035,-
'[07:47:23.558 05/06/1995]',0.037,0.032,123.136,0.035,-
'[07:47:23.560 05/06/1995]',0.037,0.032,122.528,0.037,-
'[07:47:23.562 05/06/1995]',0.037,0.032,122.528,0.037,-
'[07:47:23.564 05/06/1995]',0.037,0.062,122.528,0.037,-
'[07:47:23.566 05/06/1995]',0.037,0.032,122.528,0.037,-
'[07:47:23.568 05/06/1995]',0.003,0.032,120.553,0.040,-
'[07:47:23.570 05/06/1995]',0.003,0.032,120.553,0.040,-
'[07:47:23.572 05/06/1995]',0.003,0.032,120.553,0.040,-
'[07:47:23.574 05/06/1995]',0.003,0.003,120.553,0.040,-
'[07:47:23.576 05/06/1995]',-0.033,0.003,117.591,0.043,-
'[07:47:23.578 05/06/1995]',-0.033,0.003,117.591,0.043,-
'[07:47:23.580 05/06/1995]',-0.068,0.003,117.591,0.043,-
'[07:47:23.582 05/06/1995]',-0.068,0.003,117.591,0.043,-
'[07:47:23.584 05/06/1995]',-0.068,0.003,114.324,0.046,-
'[07:47:23.586 05/06/1995]',-0.068,0.003,114.324,0.046,-
'[07:47:23.588 05/06/1995]',-0.068,0.003,114.324,0.046,-
'[07:47:23.590 05/06/1995]',-0.104,0.003,114.324,0.046,-
'[07:47:23.592 05/06/1995]',-0.068,0.003,111.438,0.051,-
'[07:47:23.594 05/06/1995]',-0.068,0.003,111.438,0.051,-
'[07:47:23.596 05/06/1995]',-0.068,0.032,111.438,0.051,-
'[07:47:23.598 05/06/1995]',-0.104,0.032,111.438,0.051,-
'[07:47:23.600 05/06/1995]',-0.068,0.032,109.007,0.053,-
'[07:47:23.602 05/06/1995]',-0.068,0.032,109.007,0.053,-
'[07:47:23.604 05/06/1995]',-0.068,0.032,109.007,0.053,-
'[07:47:23.606 05/06/1995]',-0.068,0.062,109.007,0.053,-
'[07:47:23.608 05/06/1995]',-0.033,0.062,106.576,0.055,-
'[07:47:23.610 05/06/1995]',-0.033,0.062,106.576,0.055,-
'[07:47:23.612 05/06/1995]',-0.033,0.062,106.576,0.055,-
'[07:47:23.614 05/06/1995]',0.003,0.062,106.576,0.055,-
'[07:47:23.616 05/06/1995]',0.003,0.032,103.765,0.054,-
'[07:47:23.618 05/06/1995]',0.003,0.032,103.765,0.054,-
'[07:47:23.620 05/06/1995]',0.003,0.003,103.765,0.054,-
'[07:47:23.622 05/06/1995]',0.003,0.003,103.765,0.054,-
'[07:47:23.624 05/06/1995]',0.003,0.003,100.499,0.050,-
'[07:47:23.626 05/06/1995]',0.003,0.003,100.499,0.050,-
'[07:47:23.628 05/06/1995]',0.037,0.003,100.499,0.050,-
'[07:47:23.630 05/06/1995]',0.037,-0.028,100.499,0.050,-
'[07:47:23.632 05/06/1995]',0.037,0.003,97.309,0.042,-
'[07:47:23.634 05/06/1995]',0.037,-0.028,97.309,0.042,-
'[07:47:23.636 05/06/1995]',0.037,0.003,97.309,0.042,-
'[07:47:23.638 05/06/1995]',0.037,-0.028,97.309,0.042,-
'[07:47:23.640 05/06/1995]',0.037,-0.028,94.498,0.030,-
'[07:47:23.642 05/06/1995]',0.037,-0.028,94.498,0.030,-
'[07:47:23.644 05/06/1995]',0.037,0.003,94.498,0.030,-
'[07:47:23.646 05/06/1995]',0.037,0.003,94.498,0.030,-
'[07:47:23.648 05/06/1995]',0.003,0.003,91.839,0.013,-
'[07:47:23.650 05/06/1995]',0.003,0.003,91.839,0.013,-
'[07:47:23.652 05/06/1995]',0.003,0.003,91.839,0.013,-
'[07:47:23.654 05/06/1995]',-0.033,0.003,91.839,0.013,-
'[07:47:23.656 05/06/1995]',-0.033,0.003,88.877,-0.007,-
'[07:47:23.658 05/06/1995]',-0.033,0.003,88.877,-0.007,-
'[07:47:23.660 05/06/1995]',-0.033,0.003,88.877,-0.007,-
'[07:47:23.662 05/06/1995]',-0.033,0.003,88.877,-0.007,-
'[07:47:23.664 05/06/1995]',-0.033,0.003,85.914,-0.030,-
'[07:47:23.666 05/06/1995]',-0.033,0.003,85.914,-0.030,-
'[07:47:23.668 05/06/1995]',-0.033,0.003,85.914,-0.030,-
'[07:47:23.670 05/06/1995]',-0.033,0.003,85.914,-0.030,-
'[07:47:23.672 05/06/1995]',-0.033,0.003,83.787,-0.055,-
'[07:47:23.674 05/06/1995]',0.003,0.032,83.787,-0.055,-
'[07:47:23.676 05/06/1995]',0.037,0.032,83.787,-0.055,-
'[07:47:23.678 05/06/1995]',0.037,0.032,83.787,-0.055,-
'[07:47:23.680 05/06/1995]',0.073,0.062,82.344,-0.080,-
'[07:47:23.682 05/06/1995]',0.037,0.062,82.344,-0.080,-
'[07:47:23.684 05/06/1995]',0.037,0.062,82.344,-0.080,-
'[07:47:23.686 05/06/1995]',0.003,0.032,82.344,-0.080,-
'[07:47:23.688 05/06/1995]',0.003,0.032,81.280,-0.105,-
'[07:47:23.690 05/06/1995]',0.003,0.032,81.280,-0.105,-
'[07:47:23.692 05/06/1995]',-0.033,0.032,81.280,-0.105,-
'[07:47:23.694 05/06/1995]',-0.068,0.003,81.280,-0.105,-
'[07:47:23.696 05/06/1995]',-0.068,0.003,80.217,-0.128,-
'[07:47:23.698 05/06/1995]',-0.104,0.003,80.217,-0.128,-
'[07:47:23.700 05/06/1995]',-0.104,0.003,80.217,-0.128,-
'[07:47:23.702 05/06/1995]',-0.104,0.003,80.217,-0.128,-
'[07:47:23.704 05/06/1995]',-0.140,0.003,79.153,-0.148,-
'[07:47:23.706 05/06/1995]',-0.140,0.003,79.153,-0.148,-
'[07:47:23.708 05/06/1995]',-0.176,0.003,79.153,-0.148,-
'[07:47:23.710 05/06/1995]',-0.212,0.003,79.153,-0.148,-
'[07:47:23.712 05/06/1995]',-0.212,0.003,78.242,-0.166,-
'[07:47:23.714 05/06/1995]',-0.248,0.003,78.242,-0.166,-
'[07:47:23.716 05/06/1995]',-0.248,0.003,78.242,-0.166,-
'[07:47:23.718 05/06/1995]',-0.248,0.003,78.242,-0.166,-
'[07:47:23.720 05/06/1995]',-0.248,0.003,77.406,-0.181,-
'[07:47:23.722 05/06/1995]',-0.212,0.003,77.406,-0.181,-
'[07:47:23.724 05/06/1995]',-0.140,0.003,77.406,-0.181,-
'[07:47:23.726 05/06/1995]',-0.068,0.003,77.406,-0.181,-
'[07:47:23.728 05/06/1995]',0.037,0.003,76.647,-0.191,-
