'Time and date','II','V','ABP','PLETH','RESP'
'[11:51:19.346 18/05/1995]',-0.139,0.067,83.658,-0.266,0.090
'[11:51:19.348 18/05/1995]',-0.139,0.067,83.658,-0.266,0.090
'[11:51:19.350 18/05/1995]',-0.139,0.067,83.658,-0.266,0.090
'[11:51:19.352 18/05/1995]',-0.139,0.067,82.953,-0.272,0.083
'[11:51:19.354 18/05/1995]',-0.139,0.067,82.953,-0.272,0.083
'[11:51:19.356 18/05/1995]',-0.139,0.067,82.953,-0.272,0.083
'[11:51:19.358 18/05/1995]',-0.139,0.067,82.953,-0.272,0.083
'[11:51:19.360 18/05/1995]',-0.139,0.067,82.349,-0.272,0.073
'[11:51:19.362 18/05/1995]',-0.139,0.067,82.349,-0.272,0.073
'[11:51:19.364 18/05/1995]',-0.139,0.067,82.349,-0.272,0.073
'[11:51:19.366 18/05/1995]',-0.139,0.067,82.349,-0.272,0.073
'[11:51:19.368 18/05/1995]',-0.139,0.067,81.745,-0.277,0.064
'[11:51:19.370 18/05/1995]',-0.139,0.067,81.745,-0.277,0.064
'[11:51:19.372 18/05/1995]',-0.139,0.067,81.745,-0.277,0.064
'[11:51:19.374 18/05/1995]',-0.139,0.067,81.745,-0.277,0.064
'[11:51:19.376 18/05/1995]',-0.139,0.067,81.443,-0.283,0.056
'[11:51:19.378 18/05/1995]',-0.139,0.067,81.443,-0.283,0.056
'[11:51:19.380 18/05/1995]',-0.139,0.034,81.443,-0.283,0.056
'[11:51:19.382 18/05/1995]',-0.139,0.034,81.443,-0.283,0.056
'[11:51:19.384 18/05/1995]',-0.139,0.067,81.544,-0.294,0.047
'[11:51:19.386 18/05/1995]',-0.139,0.034,81.544,-0.294,0.047
'[11:51:19.388 18/05/1995]',-0.091,0.067,81.544,-0.294,0.047
'[11:51:19.390 18/05/1995]',-0.091,0.067,81.544,-0.294,0.047
'[11:51:19.392 18/05/1995]',-0.091,0.034,82.450,-0.299,0.040
'[11:51:19.394 18/05/1995]',-0.091,0.067,82.450,-0.299,0.040
'[11:51:19.396 18/05/1995]',-0.091,0.067,82.450,-0.299,0.040
'[11:51:19.398 18/05/1995]',-0.091,0.034,82.450,-0.299,0.040
'[11:51:19.400 18/05/1995]',-0.091,0.034,85.067,-0.311,0.034
'[11:51:19.402 18/05/1995]',-0.091,0.034,85.067,-0.311,0.034
'[11:51:19.404 18/05/1995]',-0.091,0.034,85.067,-0.311,0.034
'[11:51:19.406 18/05/1995]',-0.091,0.034,85.067,-0.311,0.034
'[11:51:19.408 18/05/1995]',-0.091,0.034,90.000,-0.305,0.029
'[11:51:19.410 18/05/1995]',-0.091,0.034,90.000,-0.305,0.029
'[11:51:19.412 18/05/1995]',-0.091,0.034,90.000,-0.305,0.029
'[11:51:19.414 18/05/1995]',-0.091,0.034,90.000,-0.305,0.029
'[11:51:19.416 18/05/1995]',-0.091,0.034,97.450,-0.317,0.025
'[11:51:19.418 18/05/1995]',-0.091,0.034,97.450,-0.317,0.025
'[11:51:19.420 18/05/1995]',-0.091,0.034,97.450,-0.317,0.025
'[11:51:19.422 18/05/1995]',-0.043,0.034,97.450,-0.317,0.025
'[11:51:19.424 18/05/1995]',-0.043,0.034,107.114,-0.323,0.022
'[11:51:19.426 18/05/1995]',-0.043,0.034,107.114,-0.323,0.022
'[11:51:19.428 18/05/1995]',-0.043,0.034,107.114,-0.323,0.022
'[11:51:19.430 18/05/1995]',-0.043,0.034,107.114,-0.323,0.022
'[11:51:19.432 18/05/1995]',-0.043,0.034,118.188,-0.323,0.021
'[11:51:19.434 18/05/1995]',-0.043,0.034,118.188,-0.323,0.021
'[11:51:19.436 18/05/1995]',-0.043,0.034,118.188,-0.323,0.021
'[11:51:19.438 18/05/1995]',-0.043,0.034,118.188,-0.323,0.021
'[11:51:19.440 18/05/1995]',-0.043,0.034,129.866,-0.323,0.021
'[11:51:19.442 18/05/1995]',-0.043,0.003,129.866,-0.323,0.021
'[11:51:19.444 18/05/1995]',-0.043,0.003,129.866,-0.323,0.021
'[11:51:19.446 18/05/1995]',-0.043,0.003,129.866,-0.323,0.021
'[11:51:19.448 18/05/1995]',0.004,0.003,141.242,-0.328,0.023
'[11:51:19.450 18/05/1995]',-0.043,0.003,141.242,-0.328,0.023
'[11:51:19.452 18/05/1995]',0.004,0.003,141.242,-0.328,0.023
'[11:51:19.454 18/05/1995]',0.004,0.003,141.242,-0.328,0.023
'[11:51:19.456 18/05/1995]',0.004,0.003,151.611,-0.323,0.025
'[11:51:19.458 18/05/1995]',0.004,0.003,151.611,-0.323,0.025
'[11:51:19.460 18/05/1995]',0.004,0.003,151.611,-0.323,0.025
'[11:51:19.462 18/05/1995]',0.004,0.003,151.611,-0.323,0.025
'[11:51:19.464 18/05/1995]',0.004,0.003,160.571,-0.317,0.029
'[11:51:19.466 18/05/1995]',0.004,0.003,160.571,-0.317,0.029
'[11:51:19.468 18/05/1995]',0.004,0.003,160.571,-0.317,0.029
'[11:51:19.470 18/05/1995]',0.004,0.003,160.571,-0.317,0.029
'[11:51:19.472 18/05/1995]',0.004,0.003,167.819,-0.311,0.035
'[11:51:19.474 18/05/1995]',0.004,0.003,167.819,-0.311,0.035
'[11:51:19.476 18/05/1995]',0.004,0.003,167.819,-0.311,0.035
'[11:51:19.478 18/05/1995]',0.004,0.003,167.819,-0.311,0.035
'[11:51:19.480 18/05/1995]',0.004,0.003,173.356,-0.299,0.042
'[11:51:19.482 18/05/1995]',0.004,0.003,173.356,-0.299,0.042
'[11:51:19.484 18/05/1995]',0.004,0.003,173.356,-0.299,0.042
'[11:51:19.486 18/05/1995]',0.004,0.003,173.356,-0.299,0.042
'[11:51:19.488 18/05/1995]',0.004,0.003,177.383,-0.283,0.050
'[11:51:19.490 18/05/1995]',0.050,0.003,177.383,-0.283,0.050
'[11:51:19.492 18/05/1995]',0.050,0.003,177.383,-0.283,0.050
'[11:51:19.494 18/05/1995]',0.050,0.003,177.383,-0.283,0.050
'[11:51:19.496 18/05/1995]',0.050,0.003,180.101,-0.260,0.061
'[11:51:19.498 18/05/1995]',0.050,0.003,180.101,-0.260,0.061
'[11:51:19.500 18/05/1995]',0.004,0.003,180.101,-0.260,0.061
'[11:51:19.502 18/05/1995]',0.004,0.003,180.101,-0.260,0.061
'[11:51:19.504 18/05/1995]',0.004,0.003,182.013,-0.237,0.076
'[11:51:19.506 18/05/1995]',0.050,0.003,182.013,-0.237,0.076
'[11:51:19.508 18/05/1995]',0.004,0.003,182.013,-0.237,0.076
'[11:51:19.510 18/05/1995]',0.004,0.003,182.013,-0.237,0.076
'[11:51:19.512 18/05/1995]',0.004,0.003,183.222,-0.215,0.093
'[11:51:19.514 18/05/1995]',0.004,0.003,183.222,-0.215,0.093
'[11:51:19.516 18/05/1995]',0.004,0.003,183.222,-0.215,0.093
'[11:51:19.518 18/05/1995]',0.004,0.003,183.222,-0.215,0.093
'[11:51:19.520 18/05/1995]',0.004,0.003,184.027,-0.198,0.112
'[11:51:19.522 18/05/1995]',0.004,0.003,184.027,-0.198,0.112
'[11:51:19.524 18/05/1995]',0.004,0.003,184.027,-0.198,0.112
'[11:51:19.526 18/05/1995]',0.004,0.003,184.027,-0.198,0.112
'[11:51:19.528 18/05/1995]',0.004,0.003,184.631,-0.164,0.132
'[11:51:19.530 18/05/1995]',0.004,0.003,184.631,-0.164,0.132
'[11:51:19.532 18/05/1995]',0.004,0.003,184.631,-0.164,0.132
'[11:51:19.534 18/05/1995]',0.004,0.003,184.631,-0.164,0.132
'[11:51:19.536 18/05/1995]',0.004,0.003,185.034,-0.136,0.153
'[11:51:19.538 18/05/1995]',0.004,0.003,185.034,-0.136,0.153
'[11:51:19.540 18/05/1995]',0.004,0.003,185.034,-0.136,0.153
'[11:51:19.542 18/05/1995]',0.004,0.003,185.034,-0.136,0.153
'[11:51:19.544 18/05/1995]',0.004,0.003,185.336,-0.107,0.175
'[11:51:19.546 18/05/1995]',-0.043,0.003,185.336,-0.107,0.175
'[11:51:19.548 18/05/1995]',-0.043,0.003,185.336,-0.107,0.175
'[11:51:19.550 18/05/1995]',-0.043,0.003,185.336,-0.107,0.175
'[11:51:19.552 18/05/1995]',-0.043,0.003,185.839,-0.073,0.199
'[11:51:19.554 18/05/1995]',-0.043,0.003,185.839,-0.073,0.199
'[11:51:19.556 18/05/1995]',-0.043,0.003,185.839,-0.073,0.199
'[11:51:19.558 18/05/1995]',-0.043,0.003,185.839,-0.073,0.199
'[11:51:19.560 18/05/1995]',-0.043,0.003,186.242,-0.040,0.223
'[11:51:19.562 18/05/1995]',-0.043,0.003,186.242,-0.040,0.223
'[11:51:19.564 18/05/1995]',-0.043,0.003,186.242,-0.040,0.223
'[11:51:19.566 18/05/1995]',-0.043,0.003,186.242,-0.040,0.223
'[11:51:19.568 18/05/1995]',-0.043,0.003,186.242,-0.017,0.249
'[11:51:19.570 18/05/1995]',-0.043,0.003,186.242,-0.017,0.249
'[11:51:19.572 18/05/1995]',-0.043,0.003,186.242,-0.017,0.249
'[11:51:19.574 18/05/1995]',-0.043,0.003,186.242,-0.017,0.249
'[11:51:19.576 18/05/1995]',-0.043,0.003,185.839,0.017,0.276
'[11:51:19.578 18/05/1995]',-0.043,0.003,185.839,0.017,0.276
'[11:51:19.580 18/05/1995]',-0.043,0.003,185.839,0.017,0.276
'[11:51:19.582 18/05/1995]',-0.043,0.003,185.839,0.017,0.276
'[11:51:19.584 18/05/1995]',-0.043,0.003,184.832,0.051,0.302
'[11:51:19.586 18/05/1995]',-0.043,0.003,184.832,0.051,0.302
'[11:51:19.588 18/05/1995]',-0.043,0.034,184.832,0.051,0.302
'[11:51:19.590 18/05/1995]',-0.043,0.003,184.832,0.051,0.302
'[11:51:19.592 18/05/1995]',-0.043,0.034,183.322,0.079,0.327
'[11:51:19.594 18/05/1995]',-0.043,0.034,183.322,0.079,0.327
'[11:51:19.596 18/05/1995]',-0.043,0.034,183.322,0.079,0.327
'[11:51:19.598 18/05/1995]',-0.091,0.034,183.322,0.079,0.327
'[11:51:19.600 18/05/1995]',-0.091,0.034,181.208,0.107,0.350
'[11:51:19.602 18/05/1995]',-0.091,0.034,181.208,0.107,0.350
'[11:51:19.604 18/05/1995]',-0.091,0.034,181.208,0.107,0.350
'[11:51:19.606 18/05/1995]',-0.091,0.034,181.208,0.107,0.350
'[11:51:19.608 18/05/1995]',-0.091,0.034,178.490,0.124,0.372
'[11:51:19.610 18/05/1995]',-0.091,0.034,178.490,0.124,0.372
'[11:51:19.612 18/05/1995]',-0.091,0.034,178.490,0.124,0.372
'[11:51:19.614 18/05/1995]',-0.091,0.034,178.490,0.124,0.372
'[11:51:19.616 18/05/1995]',-0.091,0.034,175.168,0.147,0.392
'[11:51:19.618 18/05/1995]',-0.091,0.034,175.168,0.147,0.392
'[11:51:19.620 18/05/1995]',-0.091,0.034,175.168,0.147,0.392
'[11:51:19.622 18/05/1995]',-0.091,0.034,175.168,0.147,0.392
'[11:51:19.624 18/05/1995]',-0.091,0.034,171.040,0.170,0.410
'[11:51:19.626 18/05/1995]',-0.091,0.034,171.040,0.170,0.410
'[11:51:19.628 18/05/1995]',-0.091,0.034,171.040,0.170,0.410
'[11:51:19.630 18/05/1995]',-0.091,0.034,171.040,0.170,0.410
'[11:51:19.632 18/05/1995]',-0.091,0.034,166.107,0.186,0.426
'[11:51:19.634 18/05/1995]',-0.091,0.034,166.107,0.186,0.426
'[11:51:19.636 18/05/1995]',-0.091,0.034,166.107,0.186,0.426
'[11:51:19.638 18/05/1995]',-0.091,0.034,166.107,0.186,0.426
'[11:51:19.640 18/05/1995]',-0.091,0.034,160.269,0.203,0.441
'[11:51:19.642 18/05/1995]',-0.091,0.034,160.269,0.203,0.441
'[11:51:19.644 18/05/1995]',-0.091,0.034,160.269,0.203,0.441
'[11:51:19.646 18/05/1995]',-0.091,0.034,160.269,0.203,0.441
'[11:51:19.648 18/05/1995]',-0.091,0.034,153.826,0.215,0.455
'[11:51:19.650 18/05/1995]',-0.091,0.034,153.826,0.215,0.455
'[11:51:19.652 18/05/1995]',-0.091,0.034,153.826,0.215,0.455
'[11:51:19.654 18/05/1995]',-0.091,0.034,153.826,0.215,0.455
'[11:51:19.656 18/05/1995]',-0.091,0.034,146.980,0.232,0.468
'[11:51:19.658 18/05/1995]',-0.091,0.034,146.980,0.232,0.468
'[11:51:19.660 18/05/1995]',-0.091,0.034,146.980,0.232,0.468
'[11:51:19.662 18/05/1995]',-0.091,0.034,146.980,0.232,0.468
'[11:51:19.664 18/05/1995]',-0.091,0.034,140.235,0.232,0.481
'[11:51:19.666 18/05/1995]',-0.091,0.034,140.235,0.232,0.481
'[11:51:19.668 18/05/1995]',-0.091,0.034,140.235,0.232,0.481
'[11:51:19.670 18/05/1995]',-0.043,0.034,140.235,0.232,0.481
'[11:51:19.672 18/05/1995]',-0.043,0.034,133.893,0.237,0.495
'[11:51:19.674 18/05/1995]',-0.043,0.003,133.893,0.237,0.495
'[11:51:19.676 18/05/1995]',-0.043,0.003,133.893,0.237,0.495
'[11:51:19.678 18/05/1995]',-0.043,0.003,133.893,0.237,0.495
'[11:51:19.680 18/05/1995]',-0.043,0.003,128.557,0.243,0.508
'[11:51:19.682 18/05/1995]',-0.043,0.003,128.557,0.243,0.508
'[11:51:19.684 18/05/1995]',-0.043,0.003,128.557,0.243,0.508
'[11:51:19.686 18/05/1995]',-0.043,0.003,128.557,0.243,0.508
'[11:51:19.688 18/05/1995]',-0.043,0.003,124.430,0.237,0.522
'[11:51:19.690 18/05/1995]',0.004,0.003,124.430,0.237,0.522
'[11:51:19.692 18/05/1995]',0.004,0.003,124.430,0.237,0.522
'[11:51:19.694 18/05/1995]',0.004,0.003,124.430,0.237,0.522
'[11:51:19.696 18/05/1995]',0.004,0.003,121.409,0.243,0.535
'[11:51:19.698 18/05/1995]',0.004,0.003,121.409,0.243,0.535
'[11:51:19.700 18/05/1995]',0.004,0.003,121.409,0.243,0.535
'[11:51:19.702 18/05/1995]',0.004,0.003,121.409,0.243,0.535
'[11:51:19.704 18/05/1995]',0.004,0.003,119.396,0.232,0.548
'[11:51:19.706 18/05/1995]',0.004,0.003,119.396,0.232,0.548
'[11:51:19.708 18/05/1995]',0.004,0.003,119.396,0.232,0.548
'[11:51:19.710 18/05/1995]',0.004,0.003,119.396,0.232,0.548
'[11:51:19.712 18/05/1995]',0.004,0.003,118.289,0.227,0.561
'[11:51:19.714 18/05/1995]',0.004,0.003,118.289,0.227,0.561
'[11:51:19.716 18/05/1995]',0.004,0.003,118.289,0.227,0.561
'[11:51:19.718 18/05/1995]',0.004,0.003,118.289,0.227,0.561
'[11:51:19.720 18/05/1995]',0.004,0.003,117.685,0.221,0.574
'[11:51:19.722 18/05/1995]',0.004,0.003,117.685,0.221,0.574
'[11:51:19.724 18/05/1995]',0.004,0.003,117.685,0.221,0.574
'[11:51:19.726 18/05/1995]',0.004,0.003,117.685,0.221,0.574
'[11:51:19.728 18/05/1995]',0.004,0.003,117.584,0.209,0.585
'[11:51:19.730 18/05/1995]',0.004,0.003,117.584,0.209,0.585
'[11:51:19.732 18/05/1995]',0.004,0.003,117.584,0.209,0.585
'[11:51:19.734 18/05/1995]',0.004,0.003,117.584,0.209,0.585
'[11:51:19.736 18/05/1995]',0.004,0.003,117.685,0.203,0.596
'[11:51:19.738 18/05/1995]',0.004,0.003,117.685,0.203,0.596
'[11:51:19.740 18/05/1995]',0.004,0.003,117.685,0.203,0.596
'[11:51:19.742 18/05/1995]',0.004,0.003,117.685,0.203,0.596
'[11:51:19.744 18/05/1995]',0.004,0.003,117.785,0.193,0.606
'[11:51:19.746 18/05/1995]',0.004,0.003,117.785,0.193,0.606
'[11:51:19.748 18/05/1995]',0.004,0.003,117.785,0.193,0.606
'[11:51:19.750 18/05/1995]',0.004,0.003,117.785,0.193,0.606
'[11:51:19.752 18/05/1995]',0.004,0.003,117.785,0.181,0.615
'[11:51:19.754 18/05/1995]',0.004,0.003,117.785,0.181,0.615
'[11:51:19.756 18/05/1995]',0.004,0.003,117.785,0.181,0.615
'[11:51:19.758 18/05/1995]',0.004,0.003,117.785,0.181,0.615
'[11:51:19.760 18/05/1995]',0.004,0.003,117.584,0.164,0.622
'[11:51:19.762 18/05/1995]',0.004,0.003,117.584,0.164,0.622
'[11:51:19.764 18/05/1995]',0.004,0.003,117.584,0.164,0.622
'[11:51:19.766 18/05/1995]',0.004,0.003,117.584,0.164,0.622
'[11:51:19.768 18/05/1995]',0.004,0.003,117.081,0.147,0.628
'[11:51:19.770 18/05/1995]',0.004,0.003,117.081,0.147,0.628
'[11:51:19.772 18/05/1995]',0.004,0.003,117.081,0.147,0.628
'[11:51:19.774 18/05/1995]',0.004,0.003,117.081,0.147,0.628
'[11:51:19.776 18/05/1995]',0.004,0.003,116.376,0.141,0.633
'[11:51:19.778 18/05/1995]',0.004,0.003,116.376,0.141,0.633
'[11:51:19.780 18/05/1995]',0.004,0.003,116.376,0.141,0.633
'[11:51:19.782 18/05/1995]',0.004,0.003,116.376,0.141,0.633
'[11:51:19.784 18/05/1995]',0.004,0.003,115.470,0.124,0.637
'[11:51:19.786 18/05/1995]',0.004,0.003,115.470,0.124,0.637
'[11:51:19.788 18/05/1995]',0.004,0.003,115.470,0.124,0.637
'[11:51:19.790 18/05/1995]',0.004,0.003,115.470,0.124,0.637
'[11:51:19.792 18/05/1995]',0.004,0.003,114.362,0.113,0.640
'[11:51:19.794 18/05/1995]',0.004,0.003,114.362,0.113,0.640
'[11:51:19.796 18/05/1995]',0.004,0.003,114.362,0.113,0.640
'[11:51:19.798 18/05/1995]',0.004,0.003,114.362,0.113,0.640
'[11:51:19.800 18/05/1995]',0.004,0.003,113.255,0.096,0.643
'[11:51:19.802 18/05/1995]',0.004,0.003,113.255,0.096,0.643
'[11:51:19.804 18/05/1995]',0.004,0.003,113.255,0.096,0.643
'[11:51:19.806 18/05/1995]',0.004,0.003,113.255,0.096,0.643
'[11:51:19.808 18/05/1995]',0.004,0.003,111.946,0.079,0.645
'[11:51:19.810 18/05/1995]',0.004,0.003,111.946,0.079,0.645
'[11:51:19.812 18/05/1995]',0.004,0.003,111.946,0.079,0.645
'[11:51:19.814 18/05/1995]',0.004,0.003,111.946,0.079,0.645
'[11:51:19.816 18/05/1995]',0.004,0.003,110.738,0.073,0.648
'[11:51:19.818 18/05/1995]',0.004,0.003,110.738,0.073,0.648
'[11:51:19.820 18/05/1995]',0.004,0.003,110.738,0.073,0.648
'[11:51:19.822 18/05/1995]',0.004,0.003,110.738,0.073,0.648
'[11:51:19.824 18/05/1995]',0.004,0.003,109.430,0.051,0.652
'[11:51:19.826 18/05/1995]',0.004,0.003,109.430,0.051,0.652
'[11:51:19.828 18/05/1995]',0.004,0.003,109.430,0.051,0.652
'[11:51:19.830 18/05/1995]',0.004,0.003,109.430,0.051,0.652
'[11:51:19.832 18/05/1995]',0.004,0.003,108.121,0.045,0.657
'[11:51:19.834 18/05/1995]',0.004,0.003,108.121,0.045,0.657
'[11:51:19.836 18/05/1995]',0.004,0.003,108.121,0.045,0.657
'[11:51:19.838 18/05/1995]',0.004,0.003,108.121,0.045,0.657
'[11:51:19.840 18/05/1995]',0.004,0.003,106.812,0.034,0.661
'[11:51:19.842 18/05/1995]',0.004,0.003,106.812,0.034,0.661
'[11:51:19.844 18/05/1995]',0.004,0.003,106.812,0.034,0.661
'[11:51:19.846 18/05/1995]',0.004,0.003,106.812,0.034,0.661
'[11:51:19.848 18/05/1995]',0.004,0.003,105.705,0.017,0.665
'[11:51:19.850 18/05/1995]',0.004,0.003,105.705,0.017,0.665
'[11:51:19.852 18/05/1995]',0.004,0.003,105.705,0.017,0.665
'[11:51:19.854 18/05/1995]',0.004,0.003,105.705,0.017,0.665
'[11:51:19.856 18/05/1995]',0.004,0.003,104.497,0.000,0.669
'[11:51:19.858 18/05/1995]',0.004,0.003,104.497,0.000,0.669
'[11:51:19.860 18/05/1995]',0.004,0.003,104.497,0.000,0.669
'[11:51:19.862 18/05/1995]',0.004,-0.030,104.497,0.000,0.669
'[11:51:19.864 18/05/1995]',0.004,-0.030,103.389,-0.011,0.673
'[11:51:19.866 18/05/1995]',0.004,-0.030,103.389,-0.011,0.673
'[11:51:19.868 18/05/1995]',0.004,-0.030,103.389,-0.011,0.673
'[11:51:19.870 18/05/1995]',0.004,-0.030,103.389,-0.011,0.673
'[11:51:19.872 18/05/1995]',0.004,-0.030,102.282,-0.022,0.676
'[11:51:19.874 18/05/1995]',0.050,-0.030,102.282,-0.022,0.676
'[11:51:19.876 18/05/1995]',0.050,-0.030,102.282,-0.022,0.676
'[11:51:19.878 18/05/1995]',0.050,-0.030,102.282,-0.022,0.676
'[11:51:19.880 18/05/1995]',0.050,-0.030,101.175,-0.034,0.680
'[11:51:19.882 18/05/1995]',0.098,-0.062,101.175,-0.034,0.680
'[11:51:19.884 18/05/1995]',0.098,-0.062,101.175,-0.034,0.680
'[11:51:19.886 18/05/1995]',0.098,-0.062,101.175,-0.034,0.680
'[11:51:19.888 18/05/1995]',0.098,-0.062,100.268,-0.040,0.683
'[11:51:19.890 18/05/1995]',0.146,-0.062,100.268,-0.040,0.683
'[11:51:19.892 18/05/1995]',0.146,-0.062,100.268,-0.040,0.683
'[11:51:19.894 18/05/1995]',0.146,-0.095,100.268,-0.040,0.683
'[11:51:19.896 18/05/1995]',0.146,-0.095,99.262,-0.057,0.686
'[11:51:19.898 18/05/1995]',0.146,-0.095,99.262,-0.057,0.686
'[11:51:19.900 18/05/1995]',0.146,-0.095,99.262,-0.057,0.686
'[11:51:19.902 18/05/1995]',0.146,-0.062,99.262,-0.057,0.686
'[11:51:19.904 18/05/1995]',0.146,-0.062,98.456,-0.062,0.690
'[11:51:19.906 18/05/1995]',0.146,-0.062,98.456,-0.062,0.690
'[11:51:19.908 18/05/1995]',0.146,-0.062,98.456,-0.062,0.690
'[11:51:19.910 18/05/1995]',0.146,-0.062,98.456,-0.062,0.690
'[11:51:19.912 18/05/1995]',0.146,-0.062,97.550,-0.068,0.693
'[11:51:19.914 18/05/1995]',0.098,-0.062,97.550,-0.068,0.693
'[11:51:19.916 18/05/1995]',0.098,-0.062,97.550,-0.068,0.693
'[11:51:19.918 18/05/1995]',0.050,-0.030,97.550,-0.068,0.693
'[11:51:19.920 18/05/1995]',0.050,-0.030,96.846,-0.085,0.696
'[11:51:19.922 18/05/1995]',0.050,0.003,96.846,-0.085,0.696
'[11:51:19.924 18/05/1995]',0.004,0.003,96.846,-0.085,0.696
'[11:51:19.926 18/05/1995]',0.004,0.003,96.846,-0.085,0.696
'[11:51:19.928 18/05/1995]',0.004,0.003,96.040,-0.090,0.699
'[11:51:19.930 18/05/1995]',0.004,0.003,96.040,-0.090,0.699
'[11:51:19.932 18/05/1995]',0.004,0.003,96.040,-0.090,0.699
'[11:51:19.934 18/05/1995]',0.004,0.003,96.040,-0.090,0.699
'[11:51:19.936 18/05/1995]',0.004,0.003,95.336,-0.102,0.701
'[11:51:19.938 18/05/1995]',0.004,0.003,95.336,-0.102,0.701
'[11:51:19.940 18/05/1995]',-0.043,0.003,95.336,-0.102,0.701
'[11:51:19.942 18/05/1995]',0.004,0.003,95.336,-0.102,0.701
'[11:51:19.944 18/05/1995]',-0.043,0.003,94.631,-0.107,0.703
'[11:51:19.946 18/05/1995]',-0.043,0.003,94.631,-0.107,0.703
'[11:51:19.948 18/05/1995]',-0.043,0.003,94.631,-0.107,0.703
'[11:51:19.950 18/05/1995]',-0.043,0.003,94.631,-0.107,0.703
'[11:51:19.952 18/05/1995]',-0.043,0.003,93.926,-0.118,0.705
'[11:51:19.954 18/05/1995]',-0.043,0.003,93.926,-0.118,0.705
'[11:51:19.956 18/05/1995]',-0.043,0.003,93.926,-0.118,0.705
'[11:51:19.958 18/05/1995]',-0.043,0.003,93.926,-0.118,0.705
'[11:51:19.960 18/05/1995]',-0.043,0.003,93.222,-0.130,0.706
'[11:51:19.962 18/05/1995]',-0.043,0.003,93.222,-0.130,0.706
'[11:51:19.964 18/05/1995]',-0.043,0.003,93.222,-0.130,0.706
'[11:51:19.966 18/05/1995]',-0.043,0.003,93.222,-0.130,0.706
'[11:51:19.968 18/05/1995]',-0.043,0.034,92.617,-0.141,0.706
'[11:51:19.970 18/05/1995]',-0.043,0.003,92.617,-0.141,0.706
'[11:51:19.972 18/05/1995]',-0.043,0.003,92.617,-0.141,0.706
'[11:51:19.974 18/05/1995]',-0.043,0.003,92.617,-0.141,0.706
'[11:51:19.976 18/05/1995]',-0.043,0.003,91.913,-0.152,0.706
'[11:51:19.978 18/05/1995]',-0.043,0.003,91.913,-0.152,0.706
'[11:51:19.980 18/05/1995]',-0.043,0.003,91.913,-0.152,0.706
'[11:51:19.982 18/05/1995]',-0.043,0.003,91.913,-0.152,0.706
'[11:51:19.984 18/05/1995]',-0.043,0.003,91.309,-0.164,0.706
'[11:51:19.986 18/05/1995]',-0.043,0.003,91.309,-0.164,0.706
'[11:51:19.988 18/05/1995]',-0.043,0.003,91.309,-0.164,0.706
'[11:51:19.990 18/05/1995]',-0.043,0.003,91.309,-0.164,0.706
'[11:51:19.992 18/05/1995]',-0.043,0.034,90.805,-0.175,0.706
'[11:51:19.994 18/05/1995]',-0.091,0.034,90.805,-0.175,0.706
'[11:51:19.996 18/05/1995]',-0.091,0.034,90.805,-0.175,0.706
'[11:51:19.998 18/05/1995]',-0.091,0.034,90.805,-0.175,0.706
'[11:51:20.000 18/05/1995]',-0.043,0.034,90.201,-0.186,0.705
'[11:51:20.002 18/05/1995]',0.004,0.003,90.201,-0.186,0.705
'[11:51:20.004 18/05/1995]',0.098,-0.030,90.201,-0.186,0.705
'[11:51:20.006 18/05/1995]',0.289,-0.095,90.201,-0.186,0.705
'[11:51:20.008 18/05/1995]',0.576,-0.193,89.799,-0.198,0.705
'[11:51:20.010 18/05/1995]',0.909,-0.323,89.799,-0.198,0.705
'[11:51:20.012 18/05/1995]',1.243,-0.454,89.799,-0.198,0.705
'[11:51:20.014 18/05/1995]',1.672,-0.616,89.799,-0.198,0.705
'[11:51:20.016 18/05/1995]',2.100,-0.812,89.295,-0.209,0.705
'[11:51:20.018 18/05/1995]',2.578,-1.006,89.295,-0.209,0.705
'[11:51:20.020 18/05/1995]',2.911,-1.136,89.295,-0.209,0.705
'[11:51:20.022 18/05/1995]',3.150,-1.234,89.295,-0.209,0.705
'[11:51:20.024 18/05/1995]',3.198,-1.267,88.792,-0.209,0.706
'[11:51:20.026 18/05/1995]',2.959,-1.202,88.792,-0.209,0.706
'[11:51:20.028 18/05/1995]',2.578,-1.071,88.792,-0.209,0.706
'[11:51:20.030 18/05/1995]',2.007,-0.877,88.792,-0.209,0.706
'[11:51:20.032 18/05/1995]',1.339,-0.648,88.490,-0.221,0.707
'[11:51:20.034 18/05/1995]',0.672,-0.389,88.490,-0.221,0.707
'[11:51:20.036 18/05/1995]',0.146,-0.193,88.490,-0.221,0.707
'[11:51:20.038 18/05/1995]',-0.091,-0.062,88.490,-0.221,0.707
'[11:51:20.040 18/05/1995]',-0.235,0.003,88.087,-0.232,0.708
'[11:51:20.042 18/05/1995]',-0.330,0.067,88.087,-0.232,0.708
'[11:51:20.044 18/05/1995]',-0.330,0.067,88.087,-0.232,0.708
'[11:51:20.046 18/05/1995]',-0.330,0.099,88.087,-0.232,0.708
'[11:51:20.048 18/05/1995]',-0.330,0.099,87.785,-0.237,0.709
'[11:51:20.050 18/05/1995]',-0.330,0.099,87.785,-0.237,0.709
'[11:51:20.052 18/05/1995]',-0.330,0.099,87.785,-0.237,0.709
'[11:51:20.054 18/05/1995]',-0.330,0.099,87.785,-0.237,0.709
'[11:51:20.056 18/05/1995]',-0.330,0.132,87.383,-0.243,0.710
