'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[11:36:14.900 05/05/1995]',0.119,0.126,0.102,156.499,-0.266,-0.291
'[11:36:14.902 05/05/1995]',0.111,0.108,0.102,156.499,-0.266,-0.291
'[11:36:14.904 05/05/1995]',0.103,0.108,0.102,157.926,-0.231,-0.288
'[11:36:14.906 05/05/1995]',0.095,0.108,0.068,157.926,-0.231,-0.288
'[11:36:14.908 05/05/1995]',0.090,0.090,0.068,157.926,-0.231,-0.288
'[11:36:14.910 05/05/1995]',0.085,0.072,0.068,157.926,-0.231,-0.288
'[11:36:14.912 05/05/1995]',0.080,0.055,0.035,157.776,-0.179,-0.283
'[11:36:14.914 05/05/1995]',0.075,0.037,0.035,157.776,-0.179,-0.283
'[11:36:14.916 05/05/1995]',0.072,0.019,0.035,157.776,-0.179,-0.283
'[11:36:14.918 05/05/1995]',0.068,0.019,0.035,157.776,-0.179,-0.283
'[11:36:14.920 05/05/1995]',0.066,0.019,0.003,156.499,-0.112,-0.277
'[11:36:14.922 05/05/1995]',0.064,0.019,0.003,156.499,-0.112,-0.277
'[11:36:14.924 05/05/1995]',0.063,0.002,0.003,156.499,-0.112,-0.277
'[11:36:14.926 05/05/1995]',0.061,0.002,0.003,156.499,-0.112,-0.277
'[11:36:14.928 05/05/1995]',0.059,0.002,0.003,154.170,-0.032,-0.269
'[11:36:14.930 05/05/1995]',0.057,0.002,0.003,154.170,-0.032,-0.269
'[11:36:14.932 05/05/1995]',0.055,0.002,0.003,154.170,-0.032,-0.269
'[11:36:14.934 05/05/1995]',0.053,0.002,0.003,154.170,-0.032,-0.269
'[11:36:14.936 05/05/1995]',0.051,0.002,0.003,150.939,0.059,-0.262
'[11:36:14.938 05/05/1995]',0.048,0.002,0.003,150.939,0.059,-0.262
'[11:36:14.940 05/05/1995]',0.046,0.002,0.003,150.939,0.059,-0.262
'[11:36:14.942 05/05/1995]',0.043,0.002,-0.030,150.939,0.059,-0.262
'[11:36:14.944 05/05/1995]',0.040,0.002,-0.030,147.032,0.153,-0.255
'[11:36:14.946 05/05/1995]',0.037,0.002,-0.030,147.032,0.153,-0.255
'[11:36:14.948 05/05/1995]',0.036,0.002,-0.030,147.032,0.153,-0.255
'[11:36:14.950 05/05/1995]',0.034,0.002,-0.030,147.032,0.153,-0.255
'[11:36:14.952 05/05/1995]',0.033,0.002,0.003,142.600,0.247,-0.249
'[11:36:14.954 05/05/1995]',0.031,0.002,0.003,142.600,0.247,-0.249
'[11:36:14.956 05/05/1995]',0.031,0.002,-0.030,142.600,0.247,-0.249
'[11:36:14.958 05/05/1995]',0.031,0.002,-0.030,142.600,0.247,-0.249
'[11:36:14.960 05/05/1995]',0.032,0.002,-0.030,137.791,0.335,-0.244
'[11:36:14.962 05/05/1995]',0.033,-0.016,-0.030,137.791,0.335,-0.244
'[11:36:14.964 05/05/1995]',0.036,-0.016,-0.030,137.791,0.335,-0.244
'[11:36:14.966 05/05/1995]',0.040,-0.016,-0.030,137.791,0.335,-0.244
'[11:36:14.968 05/05/1995]',0.048,0.002,-0.030,132.757,0.411,-0.244
'[11:36:14.970 05/05/1995]',0.056,0.002,-0.030,132.757,0.411,-0.244
'[11:36:14.972 05/05/1995]',0.065,0.002,-0.030,132.757,0.411,-0.244
'[11:36:14.974 05/05/1995]',0.075,0.002,-0.030,132.757,0.411,-0.244
'[11:36:14.976 05/05/1995]',0.083,0.002,-0.030,127.498,0.474,-0.252
'[11:36:14.978 05/05/1995]',0.091,0.002,-0.030,127.498,0.474,-0.252
'[11:36:14.980 05/05/1995]',0.095,-0.016,-0.030,127.498,0.474,-0.252
'[11:36:14.982 05/05/1995]',0.098,-0.034,-0.030,127.498,0.474,-0.252
'[11:36:14.984 05/05/1995]',0.099,-0.016,-0.030,122.014,0.518,-0.267
'[11:36:14.986 05/05/1995]',0.100,-0.016,-0.030,122.014,0.518,-0.267
'[11:36:14.988 05/05/1995]',0.098,-0.016,-0.030,122.014,0.518,-0.267
'[11:36:14.990 05/05/1995]',0.095,-0.016,-0.030,122.014,0.518,-0.267
'[11:36:14.992 05/05/1995]',0.093,-0.016,-0.030,116.529,0.544,-0.288
'[11:36:14.994 05/05/1995]',0.090,-0.052,-0.064,116.529,0.544,-0.288
'[11:36:14.996 05/05/1995]',0.087,-0.052,-0.064,116.529,0.544,-0.288
'[11:36:14.998 05/05/1995]',0.084,-0.070,-0.097,116.529,0.544,-0.288
'[11:36:15.000 05/05/1995]',0.081,-0.070,-0.097,111.195,0.553,-0.317
'[11:36:15.002 05/05/1995]',0.078,-0.070,-0.097,111.195,0.553,-0.317
'[11:36:15.004 05/05/1995]',0.074,-0.088,-0.097,111.195,0.553,-0.317
'[11:36:15.006 05/05/1995]',0.070,-0.088,-0.097,111.195,0.553,-0.317
'[11:36:15.008 05/05/1995]',0.065,-0.106,-0.097,106.161,0.548,-0.353
'[11:36:15.010 05/05/1995]',0.061,-0.124,-0.097,106.161,0.548,-0.353
'[11:36:15.012 05/05/1995]',0.056,-0.124,-0.097,106.161,0.548,-0.353
'[11:36:15.014 05/05/1995]',0.051,-0.124,-0.097,106.161,0.548,-0.353
'[11:36:15.016 05/05/1995]',0.045,-0.124,-0.097,101.653,0.525,-0.397
'[11:36:15.018 05/05/1995]',0.038,-0.124,-0.097,101.653,0.525,-0.397
'[11:36:15.020 05/05/1995]',0.031,-0.124,-0.097,101.653,0.525,-0.397
'[11:36:15.022 05/05/1995]',0.023,-0.124,-0.064,101.653,0.525,-0.397
'[11:36:15.024 05/05/1995]',0.013,-0.124,-0.097,97.821,0.493,-0.446
'[11:36:15.026 05/05/1995]',0.003,-0.124,-0.097,97.821,0.493,-0.446
'[11:36:15.028 05/05/1995]',-0.008,-0.124,-0.097,97.821,0.493,-0.446
'[11:36:15.030 05/05/1995]',-0.019,-0.124,-0.097,97.821,0.493,-0.446
'[11:36:15.032 05/05/1995]',-0.031,-0.124,-0.097,94.591,0.449,-0.499
'[11:36:15.034 05/05/1995]',-0.043,-0.124,-0.097,94.591,0.449,-0.499
'[11:36:15.036 05/05/1995]',-0.052,-0.124,-0.097,94.591,0.449,-0.499
'[11:36:15.038 05/05/1995]',-0.061,-0.124,-0.097,94.591,0.449,-0.499
'[11:36:15.040 05/05/1995]',-0.068,-0.124,-0.097,92.186,0.394,-
'[11:36:15.042 05/05/1995]',-0.074,-0.124,-0.097,92.186,0.394,-
'[11:36:15.044 05/05/1995]',-0.078,-0.142,-0.131,92.186,0.394,-
'[11:36:15.046 05/05/1995]',-0.081,-0.142,-0.131,92.186,0.394,-
'[11:36:15.048 05/05/1995]',-0.083,-0.160,-0.131,90.383,0.332,-
'[11:36:15.050 05/05/1995]',-0.084,-0.142,-0.131,90.383,0.332,-
'[11:36:15.052 05/05/1995]',-0.083,-0.142,-0.131,90.383,0.332,-
'[11:36:15.054 05/05/1995]',-0.083,-0.142,-0.131,90.383,0.332,-
'[11:36:15.056 05/05/1995]',-0.081,-0.142,-0.131,89.181,0.262,-
'[11:36:15.058 05/05/1995]',-0.080,-0.142,-0.131,89.181,0.262,-
'[11:36:15.060 05/05/1995]',-0.079,-0.160,-0.131,89.181,0.262,-
'[11:36:15.062 05/05/1995]',-0.078,-0.178,-0.164,89.181,0.262,-
'[11:36:15.064 05/05/1995]',-0.079,-0.178,-0.164,88.430,0.187,-
'[11:36:15.066 05/05/1995]',-0.080,-0.178,-0.164,88.430,0.187,-
'[11:36:15.068 05/05/1995]',-0.083,-0.160,-0.131,88.430,0.187,-
'[11:36:15.070 05/05/1995]',-0.085,-0.142,-0.131,88.430,0.187,-
'[11:36:15.072 05/05/1995]',-0.088,-0.142,-0.097,87.904,0.108,-
'[11:36:15.074 05/05/1995]',-0.091,-0.142,-0.097,87.904,0.108,-
'[11:36:15.076 05/05/1995]',-0.096,-0.160,-0.131,87.904,0.108,-
'[11:36:15.078 05/05/1995]',-0.101,-0.142,-0.131,87.904,0.108,-
'[11:36:15.080 05/05/1995]',-0.108,-0.142,-0.131,87.603,0.029,-
'[11:36:15.082 05/05/1995]',-0.115,-0.142,-0.131,87.603,0.029,-
'[11:36:15.084 05/05/1995]',-0.128,-0.124,-0.131,87.603,0.029,-
'[11:36:15.086 05/05/1995]',-0.141,-0.124,-0.131,87.603,0.029,-
'[11:36:15.088 05/05/1995]',-0.154,-0.106,-0.131,87.453,-0.054,-
'[11:36:15.090 05/05/1995]',-0.167,-0.106,-0.131,87.453,-0.054,-
'[11:36:15.092 05/05/1995]',-0.174,-0.124,-0.131,87.453,-0.054,-
'[11:36:15.094 05/05/1995]',-0.182,-0.160,-0.164,87.453,-0.054,-
'[11:36:15.096 05/05/1995]',-0.179,-0.195,-0.164,87.453,-0.136,-
'[11:36:15.098 05/05/1995]',-0.177,-0.195,-0.164,87.453,-0.136,-
'[11:36:15.100 05/05/1995]',-0.157,-0.178,-0.131,87.453,-0.136,-
'[11:36:15.102 05/05/1995]',-0.138,-0.124,-0.064,87.453,-0.136,-
'[11:36:15.104 05/05/1995]',-0.100,-0.088,0.003,87.603,-0.212,-
'[11:36:15.106 05/05/1995]',-0.061,-0.016,0.035,87.603,-0.212,-
'[11:36:15.108 05/05/1995]',-0.005,0.002,0.102,87.603,-0.212,-
'[11:36:15.110 05/05/1995]',0.051,0.019,0.169,87.603,-0.212,-
'[11:36:15.112 05/05/1995]',0.115,0.072,0.202,87.829,-0.285,-
'[11:36:15.114 05/05/1995]',0.179,0.126,0.302,87.829,-0.285,-
'[11:36:15.116 05/05/1995]',0.239,0.180,0.336,87.829,-0.285,-
'[11:36:15.118 05/05/1995]',0.299,0.216,0.369,87.829,-0.285,-
'[11:36:15.120 05/05/1995]',0.342,0.252,0.403,88.129,-0.353,-
'[11:36:15.122 05/05/1995]',0.386,0.269,0.436,88.129,-0.353,-
'[11:36:15.124 05/05/1995]',0.407,0.252,0.436,88.129,-0.353,-
'[11:36:15.126 05/05/1995]',0.428,0.216,0.436,88.129,-0.353,-
'[11:36:15.128 05/05/1995]',0.428,0.162,0.403,88.430,-0.415,-
'[11:36:15.130 05/05/1995]',0.427,0.126,0.336,88.430,-0.415,-
'[11:36:15.132 05/05/1995]',0.409,0.108,0.236,88.430,-0.415,-
'[11:36:15.134 05/05/1995]',0.391,0.055,0.102,88.430,-0.415,-
'[11:36:15.136 05/05/1995]',0.363,-0.088,-0.064,88.730,-0.469,-
'[11:36:15.138 05/05/1995]',0.335,-0.302,-0.331,88.730,-0.469,-
'[11:36:15.140 05/05/1995]',0.298,-0.534,-0.564,88.730,-0.469,-
'[11:36:15.142 05/05/1995]',0.262,-0.678,-0.731,88.730,-0.469,-
'[11:36:15.144 05/05/1995]',0.222,-0.749,-0.798,88.956,-0.514,-
'[11:36:15.146 05/05/1995]',0.182,-0.766,-0.764,88.956,-0.514,-
'[11:36:15.148 05/05/1995]',0.147,-0.731,-0.731,88.956,-0.514,-
'[11:36:15.150 05/05/1995]',0.111,-0.660,-0.631,88.956,-0.514,-
'[11:36:15.152 05/05/1995]',0.084,-0.588,-0.564,89.031,-0.552,-
'[11:36:15.154 05/05/1995]',0.057,-0.516,-0.465,89.031,-0.552,-
'[11:36:15.156 05/05/1995]',0.036,-0.445,-0.398,89.031,-0.552,-
'[11:36:15.158 05/05/1995]',0.016,-0.392,-0.365,89.031,-0.552,-
'[11:36:15.160 05/05/1995]',0.000,-0.356,-0.331,88.956,-0.583,-
'[11:36:15.162 05/05/1995]',-0.016,-0.320,-0.264,88.956,-0.583,-
'[11:36:15.164 05/05/1995]',-0.027,-0.284,-0.231,88.956,-0.583,-
'[11:36:15.166 05/05/1995]',-0.038,-0.249,-0.198,88.956,-0.583,-
'[11:36:15.168 05/05/1995]',-0.046,-0.195,-0.164,88.655,-0.604,-
'[11:36:15.170 05/05/1995]',-0.054,-0.178,-0.131,88.655,-0.604,-
'[11:36:15.172 05/05/1995]',-0.060,-0.160,-0.131,88.655,-0.604,-
'[11:36:15.174 05/05/1995]',-0.065,-0.160,-0.131,88.655,-0.604,-
'[11:36:15.176 05/05/1995]',-0.067,-0.160,-0.131,88.129,-0.619,-
'[11:36:15.178 05/05/1995]',-0.068,-0.160,-0.131,88.129,-0.619,-
'[11:36:15.180 05/05/1995]',-0.068,-0.160,-0.164,88.129,-0.619,-
'[11:36:15.182 05/05/1995]',-0.068,-0.160,-0.131,88.129,-0.619,-
'[11:36:15.184 05/05/1995]',-0.068,-0.142,-0.131,87.528,-0.626,-
'[11:36:15.186 05/05/1995]',-0.068,-0.124,-0.097,87.528,-0.626,-
'[11:36:15.188 05/05/1995]',-0.068,-0.124,-0.097,87.528,-0.626,-
'[11:36:15.190 05/05/1995]',-0.068,-0.124,-0.097,87.528,-0.626,-
'[11:36:15.192 05/05/1995]',-0.068,-0.124,-0.097,86.777,-0.629,-
'[11:36:15.194 05/05/1995]',-0.067,-0.124,-0.097,86.777,-0.629,-
'[11:36:15.196 05/05/1995]',-0.064,-0.124,-0.097,86.777,-0.629,-
'[11:36:15.198 05/05/1995]',-0.061,-0.124,-0.097,86.777,-0.629,-
'[11:36:15.200 05/05/1995]',-0.060,-0.124,-0.097,86.176,-0.626,-
'[11:36:15.202 05/05/1995]',-0.058,-0.124,-0.097,86.176,-0.626,-
'[11:36:15.204 05/05/1995]',-0.058,-0.106,-0.064,86.176,-0.626,-
'[11:36:15.206 05/05/1995]',-0.057,-0.088,-0.064,86.176,-0.626,-
'[11:36:15.208 05/05/1995]',-0.056,-0.106,-0.064,85.424,-0.622,-
'[11:36:15.210 05/05/1995]',-0.056,-0.106,-0.064,85.424,-0.622,-
'[11:36:15.212 05/05/1995]',-0.053,-0.124,-0.064,85.424,-0.622,-
'[11:36:15.214 05/05/1995]',-0.051,-0.124,-0.064,85.424,-0.622,-
'[11:36:15.216 05/05/1995]',-0.049,-0.088,-0.064,84.673,-0.613,-
'[11:36:15.218 05/05/1995]',-0.047,-0.088,-0.064,84.673,-0.613,-
'[11:36:15.220 05/05/1995]',-0.043,-0.088,-0.030,84.673,-0.613,-
'[11:36:15.222 05/05/1995]',-0.040,-0.070,-0.030,84.673,-0.613,-
'[11:36:15.224 05/05/1995]',-0.036,-0.052,-0.030,83.997,-0.604,-
'[11:36:15.226 05/05/1995]',-0.033,-0.052,-0.030,83.997,-0.604,-
'[11:36:15.228 05/05/1995]',-0.031,-0.070,-0.030,83.997,-0.604,-
'[11:36:15.230 05/05/1995]',-0.028,-0.070,-0.030,83.997,-0.604,-
'[11:36:15.232 05/05/1995]',-0.027,-0.070,-0.030,83.321,-0.595,-
'[11:36:15.234 05/05/1995]',-0.026,-0.052,-0.030,83.321,-0.595,-
'[11:36:15.236 05/05/1995]',-0.022,-0.052,0.003,83.321,-0.595,-
'[11:36:15.238 05/05/1995]',-0.019,-0.034,0.003,83.321,-0.595,-
'[11:36:15.240 05/05/1995]',-0.014,-0.016,0.003,82.569,-0.588,-
'[11:36:15.242 05/05/1995]',-0.009,-0.016,0.003,82.569,-0.588,-
'[11:36:15.244 05/05/1995]',-0.003,-0.034,-0.030,82.569,-0.588,-
'[11:36:15.246 05/05/1995]',0.003,-0.034,-0.030,82.569,-0.588,-
'[11:36:15.248 05/05/1995]',0.009,-0.034,0.003,82.044,-0.580,-
'[11:36:15.250 05/05/1995]',0.016,-0.016,0.003,82.044,-0.580,-
'[11:36:15.252 05/05/1995]',0.019,0.002,0.003,82.044,-0.580,-
'[11:36:15.254 05/05/1995]',0.023,0.002,0.003,82.044,-0.580,-
'[11:36:15.256 05/05/1995]',0.025,0.002,0.003,81.593,-0.574,-
'[11:36:15.258 05/05/1995]',0.027,0.002,0.003,81.593,-0.574,-
'[11:36:15.260 05/05/1995]',0.030,0.019,0.003,81.593,-0.574,-
'[11:36:15.262 05/05/1995]',0.033,0.019,0.003,81.593,-0.574,-
'[11:36:15.264 05/05/1995]',0.036,0.019,0.035,81.443,-0.573,-
'[11:36:15.266 05/05/1995]',0.038,0.019,0.035,81.443,-0.573,-
'[11:36:15.268 05/05/1995]',0.043,0.055,0.068,81.443,-0.573,-
'[11:36:15.270 05/05/1995]',0.048,0.090,0.068,81.443,-0.573,-
'[11:36:15.272 05/05/1995]',0.056,0.090,0.102,81.818,-0.571,-
'[11:36:15.274 05/05/1995]',0.063,0.108,0.102,81.818,-0.571,-
'[11:36:15.276 05/05/1995]',0.073,0.126,0.102,81.818,-0.571,-
'[11:36:15.278 05/05/1995]',0.083,0.126,0.135,81.818,-0.571,-
'[11:36:15.280 05/05/1995]',0.096,0.144,0.135,83.095,-0.575,-
'[11:36:15.282 05/05/1995]',0.110,0.162,0.169,83.095,-0.575,-
'[11:36:15.284 05/05/1995]',0.122,0.198,0.202,83.095,-0.575,-
'[11:36:15.286 05/05/1995]',0.134,0.234,0.202,83.095,-0.575,-
'[11:36:15.288 05/05/1995]',0.144,0.252,0.236,86.251,-0.605,-
'[11:36:15.290 05/05/1995]',0.154,0.269,0.236,86.251,-0.605,-
'[11:36:15.292 05/05/1995]',0.162,0.287,0.269,86.251,-0.605,-
'[11:36:15.294 05/05/1995]',0.171,0.305,0.269,86.251,-0.605,-
'[11:36:15.296 05/05/1995]',0.178,0.305,0.302,91.811,-0.613,-
'[11:36:15.298 05/05/1995]',0.185,0.322,0.302,91.811,-0.613,-
'[11:36:15.300 05/05/1995]',0.193,0.322,0.336,91.811,-0.613,-
'[11:36:15.302 05/05/1995]',0.201,0.340,0.336,91.811,-0.613,-
'[11:36:15.304 05/05/1995]',0.208,0.358,0.369,99.549,-0.620,-
'[11:36:15.306 05/05/1995]',0.215,0.358,0.336,99.549,-0.620,-
'[11:36:15.308 05/05/1995]',0.220,0.358,0.336,99.549,-0.620,-
'[11:36:15.310 05/05/1995]',0.225,0.340,0.336,99.549,-0.620,-
'[11:36:15.312 05/05/1995]',0.226,0.322,0.336,108.490,-0.630,-
'[11:36:15.314 05/05/1995]',0.228,0.322,0.302,108.490,-0.630,-
'[11:36:15.316 05/05/1995]',0.226,0.322,0.302,108.490,-0.630,-
'[11:36:15.318 05/05/1995]',0.223,0.322,0.302,108.490,-0.630,-
'[11:36:15.320 05/05/1995]',0.220,0.305,0.302,117.280,-0.635,-
'[11:36:15.322 05/05/1995]',0.216,0.305,0.269,117.280,-0.635,-
'[11:36:15.324 05/05/1995]',0.210,0.269,0.269,117.280,-0.635,-
'[11:36:15.326 05/05/1995]',0.204,0.269,0.236,117.280,-0.635,-
'[11:36:15.328 05/05/1995]',0.196,0.234,0.202,124.718,-0.640,-
'[11:36:15.330 05/05/1995]',0.188,0.198,0.202,124.718,-0.640,-
'[11:36:15.332 05/05/1995]',0.177,0.180,0.202,124.718,-0.640,-
'[11:36:15.334 05/05/1995]',0.165,0.180,0.169,124.718,-0.640,-
'[11:36:15.336 05/05/1995]',0.152,0.162,0.169,130.353,-0.636,-
'[11:36:15.338 05/05/1995]',0.138,0.144,0.135,130.353,-0.636,-
'[11:36:15.340 05/05/1995]',0.129,0.126,0.102,130.353,-0.636,-
'[11:36:15.342 05/05/1995]',0.120,0.108,0.102,130.353,-0.636,-
'[11:36:15.344 05/05/1995]',0.112,0.108,0.068,134.110,-0.623,-
'[11:36:15.346 05/05/1995]',0.105,0.072,0.035,134.110,-0.623,-
'[11:36:15.348 05/05/1995]',0.101,0.055,0.035,134.110,-0.623,-
'[11:36:15.350 05/05/1995]',0.097,0.055,0.035,134.110,-0.623,-
'[11:36:15.352 05/05/1995]',0.094,0.037,0.035,136.138,-0.598,-
'[11:36:15.354 05/05/1995]',0.091,0.037,0.035,136.138,-0.598,-
'[11:36:15.356 05/05/1995]',0.088,0.019,0.003,136.138,-0.598,-
'[11:36:15.358 05/05/1995]',0.085,0.002,0.003,136.138,-0.598,-
'[11:36:15.360 05/05/1995]',0.082,0.002,0.003,136.664,-0.557,-
'[11:36:15.362 05/05/1995]',0.078,0.002,0.003,136.664,-0.557,-
'[11:36:15.364 05/05/1995]',0.075,-0.016,-0.030,136.664,-0.557,-
'[11:36:15.366 05/05/1995]',0.071,-0.034,-0.030,136.664,-0.557,-
'[11:36:15.368 05/05/1995]',0.068,-0.016,-0.030,135.988,-0.500,-
'[11:36:15.370 05/05/1995]',0.065,-0.016,-0.030,135.988,-0.500,-
'[11:36:15.372 05/05/1995]',0.064,-0.016,-0.030,135.988,-0.500,-
'[11:36:15.374 05/05/1995]',0.063,-0.016,-0.030,135.988,-0.500,-
'[11:36:15.376 05/05/1995]',0.061,-0.016,-0.030,134.335,-0.429,-
'[11:36:15.378 05/05/1995]',0.060,-0.052,-0.030,134.335,-0.429,-
'[11:36:15.380 05/05/1995]',0.059,-0.052,-0.030,134.335,-0.429,-
'[11:36:15.382 05/05/1995]',0.058,-0.034,-0.030,134.335,-0.429,-
'[11:36:15.384 05/05/1995]',0.057,-0.034,-0.030,131.931,-0.343,-
'[11:36:15.386 05/05/1995]',0.056,-0.034,-0.030,131.931,-0.343,-
'[11:36:15.388 05/05/1995]',0.053,-0.034,-0.030,131.931,-0.343,-
'[11:36:15.390 05/05/1995]',0.050,-0.034,-0.030,131.931,-0.343,-
'[11:36:15.392 05/05/1995]',0.048,-0.034,-0.064,128.926,-0.249,-
'[11:36:15.394 05/05/1995]',0.046,-0.034,-0.064,128.926,-0.249,-
'[11:36:15.396 05/05/1995]',0.043,-0.034,-0.064,128.926,-0.249,-
'[11:36:15.398 05/05/1995]',0.041,-0.034,-0.064,128.926,-0.249,-
'[11:36:15.400 05/05/1995]',0.042,-0.016,-0.030,125.470,-0.152,-
'[11:36:15.402 05/05/1995]',0.043,-0.016,-0.030,125.470,-0.152,-
'[11:36:15.404 05/05/1995]',0.046,-0.034,-0.030,125.470,-0.152,-
'[11:36:15.406 05/05/1995]',0.050,-0.034,-0.030,125.470,-0.152,-
'[11:36:15.408 05/05/1995]',0.056,-0.016,-0.030,121.638,-0.054,-
'[11:36:15.410 05/05/1995]',0.063,-0.034,-0.064,121.638,-0.054,-
'[11:36:15.412 05/05/1995]',0.070,-0.052,-0.064,121.638,-0.054,-
'[11:36:15.414 05/05/1995]',0.077,-0.034,-0.064,121.638,-0.054,-
'[11:36:15.416 05/05/1995]',0.083,-0.052,-0.030,117.280,0.035,-
'[11:36:15.418 05/05/1995]',0.088,-0.034,-0.030,117.280,0.035,-
'[11:36:15.420 05/05/1995]',0.092,-0.016,-0.030,117.280,0.035,-
'[11:36:15.422 05/05/1995]',0.095,-0.016,-0.030,117.280,0.035,-
'[11:36:15.424 05/05/1995]',0.097,-0.034,-0.030,112.622,0.113,-
'[11:36:15.426 05/05/1995]',0.098,-0.034,-0.030,112.622,0.113,-
'[11:36:15.428 05/05/1995]',0.099,-0.034,-0.030,112.622,0.113,-
'[11:36:15.430 05/05/1995]',0.100,-0.052,-0.030,112.622,0.113,-
'[11:36:15.432 05/05/1995]',0.099,-0.052,-0.030,107.739,0.177,-
'[11:36:15.434 05/05/1995]',0.098,-0.070,-0.030,107.739,0.177,-
'[11:36:15.436 05/05/1995]',0.098,-0.052,-0.030,107.739,0.177,-
'[11:36:15.438 05/05/1995]',0.097,-0.052,-0.064,107.739,0.177,-
'[11:36:15.440 05/05/1995]',0.095,-0.052,-0.064,102.630,0.223,-
'[11:36:15.442 05/05/1995]',0.093,-0.070,-0.097,102.630,0.223,-
'[11:36:15.444 05/05/1995]',0.090,-0.070,-0.064,102.630,0.223,-
'[11:36:15.446 05/05/1995]',0.087,-0.088,-0.097,102.630,0.223,-
'[11:36:15.448 05/05/1995]',0.084,-0.124,-0.097,97.521,0.249,-
'[11:36:15.450 05/05/1995]',0.081,-0.106,-0.097,97.521,0.249,-
'[11:36:15.452 05/05/1995]',0.079,-0.106,-0.064,97.521,0.249,-
'[11:36:15.454 05/05/1995]',0.077,-0.106,-0.064,97.521,0.249,-
'[11:36:15.456 05/05/1995]',0.073,-0.088,-0.064,92.863,0.258,-
'[11:36:15.458 05/05/1995]',0.070,-0.106,-0.064,92.863,0.258,-
'[11:36:15.460 05/05/1995]',0.065,-0.124,-0.097,92.863,0.258,-
'[11:36:15.462 05/05/1995]',0.060,-0.124,-0.097,92.863,0.258,-
'[11:36:15.464 05/05/1995]',0.053,-0.124,-0.097,88.730,0.251,-
'[11:36:15.466 05/05/1995]',0.047,-0.124,-0.097,88.730,0.251,-
'[11:36:15.468 05/05/1995]',0.040,-0.124,-0.097,88.730,0.251,-
'[11:36:15.470 05/05/1995]',0.033,-0.124,-0.097,88.730,0.251,-
'[11:36:15.472 05/05/1995]',0.025,-0.124,-0.097,85.500,0.228,-
'[11:36:15.474 05/05/1995]',0.017,-0.124,-0.097,85.500,0.228,-
'[11:36:15.476 05/05/1995]',0.011,-0.124,-0.131,85.500,0.228,-
'[11:36:15.478 05/05/1995]',0.004,-0.124,-0.131,85.500,0.228,-
'[11:36:15.480 05/05/1995]',0.000,-0.142,-0.131,83.321,0.193,-
'[11:36:15.482 05/05/1995]',-0.004,-0.142,-0.131,83.321,0.193,-
'[11:36:15.484 05/05/1995]',-0.009,-0.142,-0.131,83.321,0.193,-
'[11:36:15.486 05/05/1995]',-0.013,-0.142,-0.131,83.321,0.193,-
'[11:36:15.488 05/05/1995]',-0.019,-0.124,-0.131,81.893,0.143,-
'[11:36:15.490 05/05/1995]',-0.024,-0.142,-0.131,81.893,0.143,-
'[11:36:15.492 05/05/1995]',-0.029,-0.160,-0.131,81.893,0.143,-
'[11:36:15.494 05/05/1995]',-0.034,-0.160,-0.164,81.893,0.143,-
'[11:36:15.496 05/05/1995]',-0.038,-0.160,-0.164,81.142,0.085,-
'[11:36:15.498 05/05/1995]',-0.043,-0.178,-0.164,81.142,0.085,-
'[11:36:15.500 05/05/1995]',-0.044,-0.160,-0.131,81.142,0.085,-
'[11:36:15.502 05/05/1995]',-0.046,-0.142,-0.131,81.142,0.085,-
'[11:36:15.504 05/05/1995]',-0.045,-0.142,-0.131,80.917,0.018,-
'[11:36:15.506 05/05/1995]',-0.044,-0.142,-0.131,80.917,0.018,-
'[11:36:15.508 05/05/1995]',-0.042,-0.142,-0.131,80.917,0.018,-
'[11:36:15.510 05/05/1995]',-0.040,-0.160,-0.164,80.917,0.018,-
'[11:36:15.512 05/05/1995]',-0.039,-0.160,-0.164,80.841,-0.054,-
'[11:36:15.514 05/05/1995]',-0.038,-0.178,-0.164,80.841,-0.054,-
'[11:36:15.516 05/05/1995]',-0.037,-0.178,-0.164,80.841,-0.054,-
'[11:36:15.518 05/05/1995]',-0.036,-0.178,-0.131,80.841,-0.054,-
'[11:36:15.520 05/05/1995]',-0.037,-0.142,-0.131,80.841,-0.134,-
'[11:36:15.522 05/05/1995]',-0.038,-0.142,-0.131,80.841,-0.134,-
'[11:36:15.524 05/05/1995]',-0.043,-0.142,-0.131,80.841,-0.134,-
'[11:36:15.526 05/05/1995]',-0.047,-0.124,-0.164,80.841,-0.134,-
'[11:36:15.528 05/05/1995]',-0.056,-0.124,-0.131,80.917,-0.216,-
'[11:36:15.530 05/05/1995]',-0.065,-0.124,-0.131,80.917,-0.216,-
'[11:36:15.532 05/05/1995]',-0.075,-0.106,-0.097,80.917,-0.216,-
'[11:36:15.534 05/05/1995]',-0.084,-0.088,-0.097,80.917,-0.216,-
'[11:36:15.536 05/05/1995]',-0.085,-0.070,-0.064,81.142,-0.297,-
'[11:36:15.538 05/05/1995]',-0.085,-0.052,-0.030,81.142,-0.297,-
'[11:36:15.540 05/05/1995]',-0.070,-0.070,-0.030,81.142,-0.297,-
'[11:36:15.542 05/05/1995]',-0.054,-0.034,0.003,81.142,-0.297,-
'[11:36:15.544 05/05/1995]',-0.017,0.002,0.035,81.367,-0.380,-
'[11:36:15.546 05/05/1995]',0.020,0.019,0.102,81.367,-0.380,-
'[11:36:15.548 05/05/1995]',0.075,0.072,0.169,81.367,-0.380,-
