'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[12:44:32.294 20/06/1995]',-0.104,0.058,58.358,30.250,-0.725,-0.606
'[12:44:32.296 20/06/1995]',-0.069,0.077,58.007,31.025,-0.726,-0.603
'[12:44:32.298 20/06/1995]',-0.046,0.058,58.007,31.025,-0.726,-0.603
'[12:44:32.300 20/06/1995]',0.001,0.058,58.007,31.025,-0.726,-0.603
'[12:44:32.302 20/06/1995]',0.059,0.020,58.007,31.025,-0.726,-0.603
'[12:44:32.304 20/06/1995]',0.141,0.002,57.705,31.425,-0.725,-0.600
'[12:44:32.306 20/06/1995]',0.222,-0.055,57.705,31.425,-0.725,-0.600
'[12:44:32.308 20/06/1995]',0.328,-0.131,57.705,31.425,-0.725,-0.600
'[12:44:32.310 20/06/1995]',0.432,-0.169,57.705,31.425,-0.725,-0.600
'[12:44:32.312 20/06/1995]',0.514,-0.188,57.354,31.250,-0.724,-0.598
'[12:44:32.314 20/06/1995]',0.584,-0.245,57.354,31.250,-0.724,-0.598
'[12:44:32.316 20/06/1995]',0.643,-0.302,57.354,31.250,-0.724,-0.598
'[12:44:32.318 20/06/1995]',0.677,-0.359,57.354,31.250,-0.724,-0.598
'[12:44:32.320 20/06/1995]',0.701,-0.397,56.952,30.675,-0.721,-0.595
'[12:44:32.322 20/06/1995]',0.712,-0.435,56.952,30.675,-0.721,-0.595
'[12:44:32.324 20/06/1995]',0.701,-0.454,56.952,30.675,-0.721,-0.595
'[12:44:32.326 20/06/1995]',0.654,-0.435,56.952,30.675,-0.721,-0.595
'[12:44:32.328 20/06/1995]',0.572,-0.397,56.651,29.900,-0.716,-0.592
'[12:44:32.330 20/06/1995]',0.468,-0.340,56.651,29.900,-0.716,-0.592
'[12:44:32.332 20/06/1995]',0.374,-0.302,56.651,29.900,-0.716,-0.592
'[12:44:32.334 20/06/1995]',0.293,-0.264,56.651,29.900,-0.716,-0.592
'[12:44:32.336 20/06/1995]',0.234,-0.226,56.349,29.250,-0.713,-0.589
'[12:44:32.338 20/06/1995]',0.176,-0.188,56.349,29.250,-0.713,-0.589
'[12:44:32.340 20/06/1995]',0.141,-0.188,56.349,29.250,-0.713,-0.589
'[12:44:32.342 20/06/1995]',0.106,-0.150,56.349,29.250,-0.713,-0.589
'[12:44:32.344 20/06/1995]',0.071,-0.131,56.048,28.900,-0.708,-0.585
'[12:44:32.346 20/06/1995]',0.047,-0.093,56.048,28.900,-0.708,-0.585
'[12:44:32.348 20/06/1995]',0.036,-0.074,56.048,28.900,-0.708,-0.585
'[12:44:32.350 20/06/1995]',0.012,-0.055,56.048,28.900,-0.708,-0.585
'[12:44:32.352 20/06/1995]',0.001,-0.055,55.797,28.725,-0.705,-0.581
'[12:44:32.354 20/06/1995]',0.001,-0.055,55.797,28.725,-0.705,-0.581
'[12:44:32.356 20/06/1995]',0.001,-0.036,55.797,28.725,-0.705,-0.581
'[12:44:32.358 20/06/1995]',-0.011,-0.017,55.797,28.725,-0.705,-0.581
'[12:44:32.360 20/06/1995]',-0.022,0.002,55.546,28.550,-0.704,-0.577
'[12:44:32.362 20/06/1995]',-0.034,0.002,55.546,28.550,-0.704,-0.577
'[12:44:32.364 20/06/1995]',-0.046,0.020,55.546,28.550,-0.704,-0.577
'[12:44:32.366 20/06/1995]',-0.057,0.020,55.546,28.550,-0.704,-0.577
'[12:44:32.368 20/06/1995]',-0.057,0.020,55.295,28.450,-0.703,-0.573
'[12:44:32.370 20/06/1995]',-0.057,0.020,55.295,28.450,-0.703,-0.573
'[12:44:32.372 20/06/1995]',-0.069,0.020,55.295,28.450,-0.703,-0.573
'[12:44:32.374 20/06/1995]',-0.069,0.020,55.295,28.450,-0.703,-0.573
'[12:44:32.376 20/06/1995]',-0.069,0.039,54.993,28.450,-0.704,-0.568
'[12:44:32.378 20/06/1995]',-0.069,0.039,54.993,28.450,-0.704,-0.568
'[12:44:32.380 20/06/1995]',-0.081,0.039,54.993,28.450,-0.704,-0.568
'[12:44:32.382 20/06/1995]',-0.081,0.039,54.993,28.450,-0.704,-0.568
'[12:44:32.384 20/06/1995]',-0.081,0.058,54.742,28.725,-0.705,-0.564
'[12:44:32.386 20/06/1995]',-0.093,0.039,54.742,28.725,-0.705,-0.564
'[12:44:32.388 20/06/1995]',-0.093,0.039,54.742,28.725,-0.705,-0.564
'[12:44:32.390 20/06/1995]',-0.093,0.039,54.742,28.725,-0.705,-0.564
'[12:44:32.392 20/06/1995]',-0.093,0.039,54.541,29.325,-0.710,-0.559
'[12:44:32.394 20/06/1995]',-0.093,0.039,54.541,29.325,-0.710,-0.559
'[12:44:32.396 20/06/1995]',-0.081,0.039,54.541,29.325,-0.710,-0.559
'[12:44:32.398 20/06/1995]',-0.069,0.058,54.541,29.325,-0.710,-0.559
'[12:44:32.400 20/06/1995]',-0.081,0.039,54.340,30.150,-0.713,-0.555
'[12:44:32.402 20/06/1995]',-0.081,0.039,54.340,30.150,-0.713,-0.555
'[12:44:32.404 20/06/1995]',-0.093,0.039,54.340,30.150,-0.713,-0.555
'[12:44:32.406 20/06/1995]',-0.093,0.039,54.340,30.150,-0.713,-0.555
'[12:44:32.408 20/06/1995]',-0.093,0.058,54.190,30.775,-0.719,-0.553
'[12:44:32.410 20/06/1995]',-0.104,0.058,54.190,30.775,-0.719,-0.553
'[12:44:32.412 20/06/1995]',-0.104,0.058,54.190,30.775,-0.719,-0.553
'[12:44:32.414 20/06/1995]',-0.104,0.058,54.190,30.775,-0.719,-0.553
'[12:44:32.416 20/06/1995]',-0.104,0.058,53.989,31.200,-0.724,-0.552
'[12:44:32.418 20/06/1995]',-0.104,0.039,53.989,31.200,-0.724,-0.552
'[12:44:32.420 20/06/1995]',-0.104,0.039,53.989,31.200,-0.724,-0.552
'[12:44:32.422 20/06/1995]',-0.104,0.039,53.989,31.200,-0.724,-0.552
'[12:44:32.424 20/06/1995]',-0.104,0.039,53.888,31.250,-0.729,-0.552
'[12:44:32.426 20/06/1995]',-0.104,0.039,53.888,31.250,-0.729,-0.552
'[12:44:32.428 20/06/1995]',-0.093,0.039,53.888,31.250,-0.729,-0.552
'[12:44:32.430 20/06/1995]',-0.093,0.039,53.888,31.250,-0.729,-0.552
'[12:44:32.432 20/06/1995]',-0.081,0.039,53.838,31.200,-0.734,-0.553
'[12:44:32.434 20/06/1995]',-0.093,0.039,53.838,31.200,-0.734,-0.553
'[12:44:32.436 20/06/1995]',-0.081,0.039,53.838,31.200,-0.734,-0.553
'[12:44:32.438 20/06/1995]',-0.093,0.039,53.838,31.200,-0.734,-0.553
'[12:44:32.440 20/06/1995]',-0.093,0.039,53.688,31.200,-0.735,-0.556
'[12:44:32.442 20/06/1995]',-0.093,0.039,53.688,31.200,-0.735,-0.556
'[12:44:32.444 20/06/1995]',-0.093,0.039,53.688,31.200,-0.735,-0.556
'[12:44:32.446 20/06/1995]',-0.081,0.039,53.688,31.200,-0.735,-0.556
'[12:44:32.448 20/06/1995]',-0.081,0.039,53.537,31.300,-0.735,-0.559
'[12:44:32.450 20/06/1995]',-0.069,0.058,53.537,31.300,-0.735,-0.559
'[12:44:32.452 20/06/1995]',-0.081,0.039,53.537,31.300,-0.735,-0.559
'[12:44:32.454 20/06/1995]',-0.093,0.039,53.537,31.300,-0.735,-0.559
'[12:44:32.456 20/06/1995]',-0.093,0.039,53.487,31.200,-0.733,-0.564
'[12:44:32.458 20/06/1995]',-0.093,0.039,53.487,31.200,-0.733,-0.564
'[12:44:32.460 20/06/1995]',-0.081,0.039,53.487,31.200,-0.733,-0.564
'[12:44:32.462 20/06/1995]',-0.081,0.058,53.487,31.200,-0.733,-0.564
'[12:44:32.464 20/06/1995]',-0.069,0.058,53.336,30.425,-0.728,-0.569
'[12:44:32.466 20/06/1995]',-0.069,0.039,53.336,30.425,-0.728,-0.569
'[12:44:32.468 20/06/1995]',-0.069,0.039,53.336,30.425,-0.728,-0.569
'[12:44:32.470 20/06/1995]',-0.081,0.058,53.336,30.425,-0.728,-0.569
'[12:44:32.472 20/06/1995]',-0.093,0.058,53.236,29.725,-0.722,-0.575
'[12:44:32.474 20/06/1995]',-0.081,0.039,53.236,29.725,-0.722,-0.575
'[12:44:32.476 20/06/1995]',-0.093,0.058,53.236,29.725,-0.722,-0.575
'[12:44:32.478 20/06/1995]',-0.093,0.058,53.236,29.725,-0.722,-0.575
'[12:44:32.480 20/06/1995]',-0.104,0.058,53.135,30.775,-0.713,-0.580
'[12:44:32.482 20/06/1995]',-0.081,0.058,53.135,30.775,-0.713,-0.580
'[12:44:32.484 20/06/1995]',-0.093,0.039,53.135,30.775,-0.713,-0.580
'[12:44:32.486 20/06/1995]',-0.093,0.039,53.135,30.775,-0.713,-0.580
'[12:44:32.488 20/06/1995]',-0.093,0.039,53.035,34.600,-0.703,-0.586
'[12:44:32.490 20/06/1995]',-0.093,0.020,53.035,34.600,-0.703,-0.586
'[12:44:32.492 20/06/1995]',-0.093,0.039,53.035,34.600,-0.703,-0.586
'[12:44:32.494 20/06/1995]',-0.093,0.039,53.035,34.600,-0.703,-0.586
'[12:44:32.496 20/06/1995]',-0.093,0.039,53.185,39.975,-0.692,-0.592
'[12:44:32.498 20/06/1995]',-0.081,0.020,53.185,39.975,-0.692,-0.592
'[12:44:32.500 20/06/1995]',-0.081,0.020,53.185,39.975,-0.692,-0.592
'[12:44:32.502 20/06/1995]',-0.081,0.020,53.185,39.975,-0.692,-0.592
'[12:44:32.504 20/06/1995]',-0.093,0.020,53.688,45.200,-0.678,-0.598
'[12:44:32.506 20/06/1995]',-0.093,0.020,53.688,45.200,-0.678,-0.598
'[12:44:32.508 20/06/1995]',-0.093,0.020,53.688,45.200,-0.678,-0.598
'[12:44:32.510 20/06/1995]',-0.093,0.020,53.688,45.200,-0.678,-0.598
'[12:44:32.512 20/06/1995]',-0.093,0.020,54.843,48.650,-0.665,-0.603
'[12:44:32.514 20/06/1995]',-0.093,0.020,54.843,48.650,-0.665,-0.603
'[12:44:32.516 20/06/1995]',-0.093,0.020,54.843,48.650,-0.665,-0.603
'[12:44:32.518 20/06/1995]',-0.093,0.020,54.843,48.650,-0.665,-0.603
'[12:44:32.520 20/06/1995]',-0.104,0.020,56.600,50.350,-0.652,-0.607
'[12:44:32.522 20/06/1995]',-0.104,0.020,56.600,50.350,-0.652,-0.607
'[12:44:32.524 20/06/1995]',-0.104,0.020,56.600,50.350,-0.652,-0.607
'[12:44:32.526 20/06/1995]',-0.104,0.020,56.600,50.350,-0.652,-0.607
'[12:44:32.528 20/06/1995]',-0.104,0.020,58.961,50.950,-0.639,-0.611
'[12:44:32.530 20/06/1995]',-0.104,0.039,58.961,50.950,-0.639,-0.611
'[12:44:32.532 20/06/1995]',-0.104,0.020,58.961,50.950,-0.639,-0.611
'[12:44:32.534 20/06/1995]',-0.104,0.020,58.961,50.950,-0.639,-0.611
'[12:44:32.536 20/06/1995]',-0.104,0.020,61.874,51.350,-0.625,-0.614
'[12:44:32.538 20/06/1995]',-0.104,0.020,61.874,51.350,-0.625,-0.614
'[12:44:32.540 20/06/1995]',-0.104,0.020,61.874,51.350,-0.625,-0.614
'[12:44:32.542 20/06/1995]',-0.116,0.020,61.874,51.350,-0.625,-0.614
'[12:44:32.544 20/06/1995]',-0.104,0.020,65.339,52.100,-0.609,-0.617
'[12:44:32.546 20/06/1995]',-0.104,0.020,65.339,52.100,-0.609,-0.617
'[12:44:32.548 20/06/1995]',-0.104,0.020,65.339,52.100,-0.609,-0.617
'[12:44:32.550 20/06/1995]',-0.104,0.020,65.339,52.100,-0.609,-0.617
'[12:44:32.552 20/06/1995]',-0.104,0.020,69.156,53.225,-0.588,-0.619
'[12:44:32.554 20/06/1995]',-0.104,0.020,69.156,53.225,-0.588,-0.619
'[12:44:32.556 20/06/1995]',-0.104,0.020,69.156,53.225,-0.588,-0.619
'[12:44:32.558 20/06/1995]',-0.104,0.020,69.156,53.225,-0.588,-0.619
'[12:44:32.560 20/06/1995]',-0.104,0.020,73.224,54.450,-0.564,-0.620
'[12:44:32.562 20/06/1995]',-0.104,0.020,73.224,54.450,-0.564,-0.620
'[12:44:32.564 20/06/1995]',-0.104,0.020,73.224,54.450,-0.564,-0.620
'[12:44:32.566 20/06/1995]',-0.104,0.020,73.224,54.450,-0.564,-0.620
'[12:44:32.568 20/06/1995]',-0.104,0.020,77.443,55.575,-0.531,-0.622
'[12:44:32.570 20/06/1995]',-0.104,0.002,77.443,55.575,-0.531,-0.622
'[12:44:32.572 20/06/1995]',-0.104,0.002,77.443,55.575,-0.531,-0.622
'[12:44:32.574 20/06/1995]',-0.104,0.002,77.443,55.575,-0.531,-0.622
'[12:44:32.576 20/06/1995]',-0.104,0.020,81.661,56.275,-0.492,-0.624
'[12:44:32.578 20/06/1995]',-0.104,0.020,81.661,56.275,-0.492,-0.624
'[12:44:32.580 20/06/1995]',-0.104,0.002,81.661,56.275,-0.492,-0.624
'[12:44:32.582 20/06/1995]',-0.104,0.020,81.661,56.275,-0.492,-0.624
'[12:44:32.584 20/06/1995]',-0.104,0.020,85.830,56.500,-0.442,-0.626
'[12:44:32.586 20/06/1995]',-0.104,0.002,85.830,56.500,-0.442,-0.626
'[12:44:32.588 20/06/1995]',-0.104,0.002,85.830,56.500,-0.442,-0.626
'[12:44:32.590 20/06/1995]',-0.104,0.002,85.830,56.500,-0.442,-0.626
'[12:44:32.592 20/06/1995]',-0.104,0.002,89.848,56.400,-0.385,-0.628
'[12:44:32.594 20/06/1995]',-0.104,0.002,89.848,56.400,-0.385,-0.628
'[12:44:32.596 20/06/1995]',-0.104,0.002,89.848,56.400,-0.385,-0.628
'[12:44:32.598 20/06/1995]',-0.104,0.002,89.848,56.400,-0.385,-0.628
'[12:44:32.600 20/06/1995]',-0.104,0.002,93.664,56.150,-0.318,-0.630
'[12:44:32.602 20/06/1995]',-0.104,0.002,93.664,56.150,-0.318,-0.630
'[12:44:32.604 20/06/1995]',-0.104,0.002,93.664,56.150,-0.318,-0.630
'[12:44:32.606 20/06/1995]',-0.104,0.002,93.664,56.150,-0.318,-0.630
'[12:44:32.608 20/06/1995]',-0.104,0.002,97.080,56.025,-0.243,-0.631
'[12:44:32.610 20/06/1995]',-0.104,0.002,97.080,56.025,-0.243,-0.631
'[12:44:32.612 20/06/1995]',-0.104,0.002,97.080,56.025,-0.243,-0.631
'[12:44:32.614 20/06/1995]',-0.093,0.002,97.080,56.025,-0.243,-0.631
'[12:44:32.616 20/06/1995]',-0.093,0.002,100.143,56.025,-0.161,-0.631
'[12:44:32.618 20/06/1995]',-0.093,0.002,100.143,56.025,-0.161,-0.631
'[12:44:32.620 20/06/1995]',-0.093,0.002,100.143,56.025,-0.161,-0.631
'[12:44:32.622 20/06/1995]',-0.093,0.002,100.143,56.025,-0.161,-0.631
'[12:44:32.624 20/06/1995]',-0.093,0.002,102.654,56.150,-0.076,-0.632
'[12:44:32.626 20/06/1995]',-0.081,-0.017,102.654,56.150,-0.076,-0.632
'[12:44:32.628 20/06/1995]',-0.081,-0.017,102.654,56.150,-0.076,-0.632
'[12:44:32.630 20/06/1995]',-0.069,-0.017,102.654,56.150,-0.076,-0.632
'[12:44:32.632 20/06/1995]',-0.069,-0.017,104.764,56.225,0.009,-0.632
'[12:44:32.634 20/06/1995]',-0.069,-0.017,104.764,56.225,0.009,-0.632
'[12:44:32.636 20/06/1995]',-0.069,-0.017,104.764,56.225,0.009,-0.632
'[12:44:32.638 20/06/1995]',-0.069,-0.017,104.764,56.225,0.009,-0.632
'[12:44:32.640 20/06/1995]',-0.069,-0.017,106.371,56.150,0.093,-0.632
'[12:44:32.642 20/06/1995]',-0.057,-0.017,106.371,56.150,0.093,-0.632
'[12:44:32.644 20/06/1995]',-0.046,-0.036,106.371,56.150,0.093,-0.632
'[12:44:32.646 20/06/1995]',-0.046,-0.036,106.371,56.150,0.093,-0.632
'[12:44:32.648 20/06/1995]',-0.034,-0.036,107.476,55.925,0.172,-0.632
'[12:44:32.650 20/06/1995]',-0.034,-0.036,107.476,55.925,0.172,-0.632
'[12:44:32.652 20/06/1995]',-0.034,-0.036,107.476,55.925,0.172,-0.632
'[12:44:32.654 20/06/1995]',-0.034,-0.036,107.476,55.925,0.172,-0.632
'[12:44:32.656 20/06/1995]',-0.034,-0.036,108.128,55.500,0.248,-0.632
'[12:44:32.658 20/06/1995]',-0.034,-0.036,108.128,55.500,0.248,-0.632
'[12:44:32.660 20/06/1995]',-0.022,-0.036,108.128,55.500,0.248,-0.632
'[12:44:32.662 20/06/1995]',-0.011,-0.036,108.128,55.500,0.248,-0.632
'[12:44:32.664 20/06/1995]',-0.011,-0.036,108.380,54.925,0.316,-0.632
'[12:44:32.666 20/06/1995]',0.001,-0.036,108.380,54.925,0.316,-0.632
'[12:44:32.668 20/06/1995]',0.001,-0.036,108.380,54.925,0.316,-0.632
'[12:44:32.670 20/06/1995]',-0.011,-0.017,108.380,54.925,0.316,-0.632
'[12:44:32.672 20/06/1995]',0.001,-0.017,108.279,54.150,0.375,-0.631
'[12:44:32.674 20/06/1995]',-0.011,-0.036,108.279,54.150,0.375,-0.631
'[12:44:32.676 20/06/1995]',-0.011,-0.017,108.279,54.150,0.375,-0.631
'[12:44:32.678 20/06/1995]',0.001,-0.017,108.279,54.150,0.375,-0.631
'[12:44:32.680 20/06/1995]',0.001,-0.017,107.928,53.400,0.428,-0.629
'[12:44:32.682 20/06/1995]',0.001,-0.017,107.928,53.400,0.428,-0.629
'[12:44:32.684 20/06/1995]',0.001,-0.017,107.928,53.400,0.428,-0.629
'[12:44:32.686 20/06/1995]',0.001,-0.017,107.928,53.400,0.428,-0.629
'[12:44:32.688 20/06/1995]',0.001,-0.017,107.275,52.525,0.474,-0.628
'[12:44:32.690 20/06/1995]',0.001,-0.017,107.275,52.525,0.474,-0.628
'[12:44:32.692 20/06/1995]',0.001,-0.017,107.275,52.525,0.474,-0.628
'[12:44:32.694 20/06/1995]',0.001,-0.017,107.275,52.525,0.474,-0.628
'[12:44:32.696 20/06/1995]',0.012,0.002,106.421,51.575,0.512,-0.626
'[12:44:32.698 20/06/1995]',0.012,0.002,106.421,51.575,0.512,-0.626
'[12:44:32.700 20/06/1995]',0.012,0.002,106.421,51.575,0.512,-0.626
'[12:44:32.702 20/06/1995]',0.012,0.002,106.421,51.575,0.512,-0.626
'[12:44:32.704 20/06/1995]',0.012,0.002,105.416,50.525,0.542,-0.625
'[12:44:32.706 20/06/1995]',0.012,0.002,105.416,50.525,0.542,-0.625
'[12:44:32.708 20/06/1995]',0.012,0.002,105.416,50.525,0.542,-0.625
'[12:44:32.710 20/06/1995]',0.012,0.002,105.416,50.525,0.542,-0.625
'[12:44:32.712 20/06/1995]',0.024,0.002,104.211,49.350,0.568,-0.624
'[12:44:32.714 20/06/1995]',0.024,0.002,104.211,49.350,0.568,-0.624
'[12:44:32.716 20/06/1995]',0.024,0.002,104.211,49.350,0.568,-0.624
'[12:44:32.718 20/06/1995]',0.036,0.002,104.211,49.350,0.568,-0.624
'[12:44:32.720 20/06/1995]',0.024,0.002,102.654,47.950,0.587,-0.622
'[12:44:32.722 20/06/1995]',0.024,0.002,102.654,47.950,0.587,-0.622
'[12:44:32.724 20/06/1995]',0.036,0.002,102.654,47.950,0.587,-0.622
'[12:44:32.726 20/06/1995]',0.024,0.002,102.654,47.950,0.587,-0.622
'[12:44:32.728 20/06/1995]',0.024,0.002,100.947,46.200,0.598,-0.620
'[12:44:32.730 20/06/1995]',0.024,0.002,100.947,46.200,0.598,-0.620
'[12:44:32.732 20/06/1995]',0.024,0.002,100.947,46.200,0.598,-0.620
'[12:44:32.734 20/06/1995]',0.036,0.002,100.947,46.200,0.598,-0.620
'[12:44:32.736 20/06/1995]',0.024,0.002,99.088,44.075,0.606,-0.618
'[12:44:32.738 20/06/1995]',0.024,0.002,99.088,44.075,0.606,-0.618
'[12:44:32.740 20/06/1995]',0.012,0.002,99.088,44.075,0.606,-0.618
'[12:44:32.742 20/06/1995]',0.012,0.002,99.088,44.075,0.606,-0.618
'[12:44:32.744 20/06/1995]',0.012,0.002,97.029,42.100,0.607,-0.615
'[12:44:32.746 20/06/1995]',0.012,0.002,97.029,42.100,0.607,-0.615
'[12:44:32.748 20/06/1995]',0.024,0.002,97.029,42.100,0.607,-0.615
'[12:44:32.750 20/06/1995]',0.024,0.002,97.029,42.100,0.607,-0.615
'[12:44:32.752 20/06/1995]',0.024,0.002,94.669,40.925,0.602,-0.612
'[12:44:32.754 20/06/1995]',0.012,0.002,94.669,40.925,0.602,-0.612
'[12:44:32.756 20/06/1995]',0.012,0.002,94.669,40.925,0.602,-0.612
'[12:44:32.758 20/06/1995]',0.001,0.002,94.669,40.925,0.602,-0.612
'[12:44:32.760 20/06/1995]',0.001,0.002,92.057,40.925,0.592,-0.608
'[12:44:32.762 20/06/1995]',0.012,0.020,92.057,40.925,0.592,-0.608
'[12:44:32.764 20/06/1995]',0.001,0.020,92.057,40.925,0.592,-0.608
'[12:44:32.766 20/06/1995]',0.001,0.020,92.057,40.925,0.592,-0.608
'[12:44:32.768 20/06/1995]',0.001,0.020,89.245,41.800,0.577,-0.604
'[12:44:32.770 20/06/1995]',0.001,0.002,89.245,41.800,0.577,-0.604
'[12:44:32.772 20/06/1995]',0.001,0.002,89.245,41.800,0.577,-0.604
'[12:44:32.774 20/06/1995]',0.001,0.002,89.245,41.800,0.577,-0.604
'[12:44:32.776 20/06/1995]',0.001,0.002,86.382,42.550,0.558,-0.600
'[12:44:32.778 20/06/1995]',0.001,0.002,86.382,42.550,0.558,-0.600
'[12:44:32.780 20/06/1995]',0.012,0.002,86.382,42.550,0.558,-0.600
'[12:44:32.782 20/06/1995]',0.012,0.020,86.382,42.550,0.558,-0.600
'[12:44:32.784 20/06/1995]',0.012,0.020,83.620,42.625,0.534,-0.596
'[12:44:32.786 20/06/1995]',0.012,0.002,83.620,42.625,0.534,-0.596
'[12:44:32.788 20/06/1995]',0.012,0.002,83.620,42.625,0.534,-0.596
'[12:44:32.790 20/06/1995]',0.001,0.002,83.620,42.625,0.534,-0.596
'[12:44:32.792 20/06/1995]',0.001,0.002,80.958,41.750,0.507,-0.590
'[12:44:32.794 20/06/1995]',0.001,0.020,80.958,41.750,0.507,-0.590
'[12:44:32.796 20/06/1995]',0.001,0.002,80.958,41.750,0.507,-0.590
'[12:44:32.798 20/06/1995]',0.001,0.020,80.958,41.750,0.507,-0.590
'[12:44:32.800 20/06/1995]',0.001,0.020,78.548,40.275,0.475,-0.584
'[12:44:32.802 20/06/1995]',0.001,0.020,78.548,40.275,0.475,-0.584
'[12:44:32.804 20/06/1995]',0.001,0.002,78.548,40.275,0.475,-0.584
'[12:44:32.806 20/06/1995]',0.001,0.002,78.548,40.275,0.475,-0.584
'[12:44:32.808 20/06/1995]',0.001,0.002,76.338,38.700,0.440,-0.576
'[12:44:32.810 20/06/1995]',0.012,0.002,76.338,38.700,0.440,-0.576
'[12:44:32.812 20/06/1995]',0.036,0.002,76.338,38.700,0.440,-0.576
'[12:44:32.814 20/06/1995]',0.036,0.002,76.338,38.700,0.440,-0.576
'[12:44:32.816 20/06/1995]',0.036,0.002,74.379,37.350,0.402,-0.568
'[12:44:32.818 20/06/1995]',0.036,0.002,74.379,37.350,0.402,-0.568
'[12:44:32.820 20/06/1995]',0.036,0.002,74.379,37.350,0.402,-0.568
'[12:44:32.822 20/06/1995]',0.024,0.002,74.379,37.350,0.402,-0.568
'[12:44:32.824 20/06/1995]',0.012,0.002,72.571,36.575,0.362,-0.558
'[12:44:32.826 20/06/1995]',0.001,0.002,72.571,36.575,0.362,-0.558
'[12:44:32.828 20/06/1995]',0.012,0.002,72.571,36.575,0.362,-0.558
'[12:44:32.830 20/06/1995]',0.036,0.020,72.571,36.575,0.362,-0.558
'[12:44:32.832 20/06/1995]',0.036,0.020,71.014,36.650,0.319,-0.547
'[12:44:32.834 20/06/1995]',0.036,0.002,71.014,36.650,0.319,-0.547
'[12:44:32.836 20/06/1995]',0.036,0.002,71.014,36.650,0.319,-0.547
'[12:44:32.838 20/06/1995]',0.036,0.002,71.014,36.650,0.319,-0.547
'[12:44:32.840 20/06/1995]',0.036,0.020,69.658,37.275,0.274,-0.535
'[12:44:32.842 20/06/1995]',0.036,0.002,69.658,37.275,0.274,-0.535
'[12:44:32.844 20/06/1995]',0.047,0.002,69.658,37.275,0.274,-0.535
'[12:44:32.846 20/06/1995]',0.047,0.020,69.658,37.275,0.274,-0.535
'[12:44:32.848 20/06/1995]',0.059,0.020,68.553,38.175,0.231,-0.522
'[12:44:32.850 20/06/1995]',0.071,0.020,68.553,38.175,0.231,-0.522
'[12:44:32.852 20/06/1995]',0.071,0.020,68.553,38.175,0.231,-0.522
'[12:44:32.854 20/06/1995]',0.071,0.020,68.553,38.175,0.231,-0.522
'[12:44:32.856 20/06/1995]',0.071,0.020,67.599,38.975,0.185,-0.508
'[12:44:32.858 20/06/1995]',0.071,0.002,67.599,38.975,0.185,-0.508
'[12:44:32.860 20/06/1995]',0.071,0.002,67.599,38.975,0.185,-0.508
'[12:44:32.862 20/06/1995]',0.071,0.002,67.599,38.975,0.185,-0.508
'[12:44:32.864 20/06/1995]',0.071,0.002,66.846,39.275,0.141,-0.493
'[12:44:32.866 20/06/1995]',0.071,0.020,66.846,39.275,0.141,-0.493
'[12:44:32.868 20/06/1995]',0.071,0.002,66.846,39.275,0.141,-0.493
'[12:44:32.870 20/06/1995]',0.071,0.020,66.846,39.275,0.141,-0.493
'[12:44:32.872 20/06/1995]',0.059,0.002,66.243,38.975,0.097,-0.477
'[12:44:32.874 20/06/1995]',0.059,0.002,66.243,38.975,0.097,-0.477
'[12:44:32.876 20/06/1995]',0.071,0.020,66.243,38.975,0.097,-0.477
'[12:44:32.878 20/06/1995]',0.071,0.020,66.243,38.975,0.097,-0.477
'[12:44:32.880 20/06/1995]',0.071,0.020,65.841,38.350,0.054,-0.461
'[12:44:32.882 20/06/1995]',0.071,0.020,65.841,38.350,0.054,-0.461
'[12:44:32.884 20/06/1995]',0.071,0.002,65.841,38.350,0.054,-0.461
'[12:44:32.886 20/06/1995]',0.071,0.002,65.841,38.350,0.054,-0.461
'[12:44:32.888 20/06/1995]',0.071,0.002,65.389,37.475,0.017,-0.442
'[12:44:32.890 20/06/1995]',0.059,0.002,65.389,37.475,0.017,-0.442
'[12:44:32.892 20/06/1995]',0.059,0.002,65.389,37.475,0.017,-0.442
'[12:44:32.894 20/06/1995]',0.071,0.002,65.389,37.475,0.017,-0.442
'[12:44:32.896 20/06/1995]',0.071,0.002,65.138,36.650,-0.020,-0.420
'[12:44:32.898 20/06/1995]',0.071,0.002,65.138,36.650,-0.020,-0.420
'[12:44:32.900 20/06/1995]',0.071,0.002,65.138,36.650,-0.020,-0.420
'[12:44:32.902 20/06/1995]',0.071,0.002,65.138,36.650,-0.020,-0.420
'[12:44:32.904 20/06/1995]',0.059,0.002,64.837,36.000,-0.051,-0.398
'[12:44:32.906 20/06/1995]',0.059,0.002,64.837,36.000,-0.051,-0.398
'[12:44:32.908 20/06/1995]',0.059,0.002,64.837,36.000,-0.051,-0.398
'[12:44:32.910 20/06/1995]',0.047,0.002,64.837,36.000,-0.051,-0.398
'[12:44:32.912 20/06/1995]',0.059,0.002,64.586,35.600,-0.077,-0.374
'[12:44:32.914 20/06/1995]',0.059,0.002,64.586,35.600,-0.077,-0.374
'[12:44:32.916 20/06/1995]',0.059,0.002,64.586,35.600,-0.077,-0.374
'[12:44:32.918 20/06/1995]',0.047,0.002,64.586,35.600,-0.077,-0.374
'[12:44:32.920 20/06/1995]',0.036,0.002,64.435,35.300,-0.101,-0.349
'[12:44:32.922 20/06/1995]',0.036,0.002,64.435,35.300,-0.101,-0.349
