'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[12:42:31.470 25/01/1995]',-0.025,-0.014,96.977,0.416,-0.239
'[12:42:31.472 25/01/1995]',-0.023,-0.014,94.449,0.440,-0.232
'[12:42:31.474 25/01/1995]',-0.022,-0.014,94.449,0.440,-0.232
'[12:42:31.476 25/01/1995]',-0.019,-0.014,94.449,0.440,-0.232
'[12:42:31.478 25/01/1995]',-0.016,-0.014,94.449,0.440,-0.232
'[12:42:31.480 25/01/1995]',-0.014,-0.014,91.719,0.416,-0.225
'[12:42:31.482 25/01/1995]',-0.013,-0.014,91.719,0.416,-0.225
'[12:42:31.484 25/01/1995]',-0.012,-0.014,91.719,0.416,-0.225
'[12:42:31.486 25/01/1995]',-0.011,-0.014,91.719,0.416,-0.225
'[12:42:31.488 25/01/1995]',-0.011,-0.014,88.736,0.416,-0.217
'[12:42:31.490 25/01/1995]',-0.011,-0.014,88.736,0.416,-0.217
'[12:42:31.492 25/01/1995]',-0.012,-0.014,88.736,0.416,-0.217
'[12:42:31.494 25/01/1995]',-0.013,-0.014,88.736,0.416,-0.217
'[12:42:31.496 25/01/1995]',-0.013,-0.014,85.803,0.416,-0.210
'[12:42:31.498 25/01/1995]',-0.013,-0.014,85.803,0.416,-0.210
'[12:42:31.500 25/01/1995]',-0.012,-0.014,85.803,0.416,-0.210
'[12:42:31.502 25/01/1995]',-0.011,-0.029,85.803,0.416,-0.210
'[12:42:31.504 25/01/1995]',-0.010,-0.029,83.022,0.393,-0.203
'[12:42:31.506 25/01/1995]',-0.009,-0.014,83.022,0.393,-0.203
'[12:42:31.508 25/01/1995]',-0.008,-0.014,83.022,0.393,-0.203
'[12:42:31.510 25/01/1995]',-0.006,-0.014,83.022,0.393,-0.203
'[12:42:31.512 25/01/1995]',-0.004,-0.014,80.393,0.370,-0.198
'[12:42:31.514 25/01/1995]',-0.002,-0.014,80.393,0.370,-0.198
'[12:42:31.516 25/01/1995]',-0.001,-0.014,80.393,0.370,-0.198
'[12:42:31.518 25/01/1995]',0.000,-0.014,80.393,0.370,-0.198
'[12:42:31.520 25/01/1995]',-0.001,-0.014,78.219,0.347,-0.192
'[12:42:31.522 25/01/1995]',-0.002,-0.014,78.219,0.347,-0.192
'[12:42:31.524 25/01/1995]',-0.005,-0.014,78.219,0.347,-0.192
'[12:42:31.526 25/01/1995]',-0.008,-0.014,78.219,0.347,-0.192
'[12:42:31.528 25/01/1995]',-0.012,-0.014,76.449,0.324,-0.186
'[12:42:31.530 25/01/1995]',-0.016,-0.014,76.449,0.324,-0.186
'[12:42:31.532 25/01/1995]',-0.017,-0.014,76.449,0.324,-0.186
'[12:42:31.534 25/01/1995]',-0.019,-0.014,76.449,0.324,-0.186
'[12:42:31.536 25/01/1995]',-0.018,-0.014,75.135,0.300,-0.182
'[12:42:31.538 25/01/1995]',-0.017,-0.014,75.135,0.300,-0.182
'[12:42:31.540 25/01/1995]',-0.015,0.001,75.135,0.300,-0.182
'[12:42:31.542 25/01/1995]',-0.013,0.001,75.135,0.300,-0.182
'[12:42:31.544 25/01/1995]',-0.012,-0.014,74.225,0.278,-0.178
'[12:42:31.546 25/01/1995]',-0.011,0.001,74.225,0.278,-0.178
'[12:42:31.548 25/01/1995]',-0.010,-0.014,74.225,0.278,-0.178
'[12:42:31.550 25/01/1995]',-0.009,-0.014,74.225,0.278,-0.178
'[12:42:31.552 25/01/1995]',-0.009,-0.014,73.770,0.255,-0.175
'[12:42:31.554 25/01/1995]',-0.008,-0.029,73.770,0.255,-0.175
'[12:42:31.556 25/01/1995]',-0.007,-0.014,73.770,0.255,-0.175
'[12:42:31.558 25/01/1995]',-0.006,-0.014,73.770,0.255,-0.175
'[12:42:31.560 25/01/1995]',-0.007,-0.014,73.668,0.208,-0.172
'[12:42:31.562 25/01/1995]',-0.008,-0.014,73.668,0.208,-0.172
'[12:42:31.564 25/01/1995]',-0.009,-0.014,73.668,0.208,-0.172
'[12:42:31.566 25/01/1995]',-0.011,0.001,73.668,0.208,-0.172
'[12:42:31.568 25/01/1995]',-0.012,0.001,73.871,0.208,-0.169
'[12:42:31.570 25/01/1995]',-0.013,0.001,73.871,0.208,-0.169
'[12:42:31.572 25/01/1995]',-0.013,-0.014,73.871,0.208,-0.169
'[12:42:31.574 25/01/1995]',-0.013,0.001,73.871,0.208,-0.169
'[12:42:31.576 25/01/1995]',-0.011,0.001,74.225,0.162,-0.166
'[12:42:31.578 25/01/1995]',-0.009,0.001,74.225,0.162,-0.166
'[12:42:31.580 25/01/1995]',-0.008,0.001,74.225,0.162,-0.166
'[12:42:31.582 25/01/1995]',-0.006,0.001,74.225,0.162,-0.166
'[12:42:31.584 25/01/1995]',-0.006,-0.014,74.781,0.116,-0.163
'[12:42:31.586 25/01/1995]',-0.006,-0.014,74.781,0.116,-0.163
'[12:42:31.588 25/01/1995]',-0.006,-0.029,74.781,0.116,-0.163
'[12:42:31.590 25/01/1995]',-0.006,-0.029,74.781,0.116,-0.163
'[12:42:31.592 25/01/1995]',-0.006,-0.014,75.286,0.092,-0.160
'[12:42:31.594 25/01/1995]',-0.006,-0.014,75.286,0.092,-0.160
'[12:42:31.596 25/01/1995]',-0.005,-0.014,75.286,0.092,-0.160
'[12:42:31.598 25/01/1995]',-0.005,-0.014,75.286,0.092,-0.160
'[12:42:31.600 25/01/1995]',-0.003,-0.014,75.893,0.046,-0.155
'[12:42:31.602 25/01/1995]',-0.002,-0.014,75.893,0.046,-0.155
'[12:42:31.604 25/01/1995]',0.000,-0.014,75.893,0.046,-0.155
'[12:42:31.606 25/01/1995]',0.002,-0.014,75.893,0.046,-0.155
'[12:42:31.608 25/01/1995]',0.003,-0.014,76.449,0.023,-0.151
'[12:42:31.610 25/01/1995]',0.005,-0.014,76.449,0.023,-0.151
'[12:42:31.612 25/01/1995]',0.005,-0.014,76.449,0.023,-0.151
'[12:42:31.614 25/01/1995]',0.005,-0.014,76.449,0.023,-0.151
'[12:42:31.616 25/01/1995]',0.004,-0.029,76.753,0.023,-0.146
'[12:42:31.618 25/01/1995]',0.003,-0.029,76.753,0.023,-0.146
'[12:42:31.620 25/01/1995]',0.002,-0.014,76.753,0.023,-0.146
'[12:42:31.622 25/01/1995]',0.002,-0.014,76.753,0.023,-0.146
'[12:42:31.624 25/01/1995]',0.002,-0.029,76.904,-0.023,-0.141
'[12:42:31.626 25/01/1995]',0.003,-0.029,76.904,-0.023,-0.141
'[12:42:31.628 25/01/1995]',0.006,-0.029,76.904,-0.023,-0.141
'[12:42:31.630 25/01/1995]',0.009,-0.014,76.904,-0.023,-0.141
'[12:42:31.632 25/01/1995]',0.016,-0.014,76.904,-0.046,-0.136
'[12:42:31.634 25/01/1995]',0.023,-0.014,76.904,-0.046,-0.136
'[12:42:31.636 25/01/1995]',0.031,-0.014,76.904,-0.046,-0.136
'[12:42:31.638 25/01/1995]',0.039,0.001,76.904,-0.046,-0.136
'[12:42:31.640 25/01/1995]',0.047,0.001,76.753,-0.046,-0.130
'[12:42:31.642 25/01/1995]',0.055,0.001,76.753,-0.046,-0.130
'[12:42:31.644 25/01/1995]',0.063,0.001,76.753,-0.046,-0.130
'[12:42:31.646 25/01/1995]',0.070,0.001,76.753,-0.046,-0.130
'[12:42:31.648 25/01/1995]',0.076,0.001,76.298,-0.092,-0.123
'[12:42:31.650 25/01/1995]',0.081,0.001,76.298,-0.092,-0.123
'[12:42:31.652 25/01/1995]',0.084,0.001,76.298,-0.092,-0.123
'[12:42:31.654 25/01/1995]',0.088,0.001,76.298,-0.092,-0.123
'[12:42:31.656 25/01/1995]',0.090,0.001,75.843,-0.116,-0.117
'[12:42:31.658 25/01/1995]',0.092,0.001,75.843,-0.116,-0.117
'[12:42:31.660 25/01/1995]',0.096,0.001,75.843,-0.116,-0.117
'[12:42:31.662 25/01/1995]',0.100,0.001,75.843,-0.116,-0.117
'[12:42:31.664 25/01/1995]',0.105,0.001,75.185,-0.116,-0.110
'[12:42:31.666 25/01/1995]',0.109,0.001,75.185,-0.116,-0.110
'[12:42:31.668 25/01/1995]',0.115,0.001,75.185,-0.116,-0.110
'[12:42:31.670 25/01/1995]',0.120,0.001,75.185,-0.116,-0.110
'[12:42:31.672 25/01/1995]',0.124,0.001,74.528,-0.139,-0.102
'[12:42:31.674 25/01/1995]',0.127,-0.014,74.528,-0.139,-0.102
'[12:42:31.676 25/01/1995]',0.126,-0.014,74.528,-0.139,-0.102
'[12:42:31.678 25/01/1995]',0.125,-0.014,74.528,-0.139,-0.102
'[12:42:31.680 25/01/1995]',0.122,-0.014,73.820,-0.162,-0.095
'[12:42:31.682 25/01/1995]',0.119,-0.014,73.820,-0.162,-0.095
'[12:42:31.684 25/01/1995]',0.115,-0.014,73.820,-0.162,-0.095
'[12:42:31.686 25/01/1995]',0.111,-0.029,73.820,-0.162,-0.095
'[12:42:31.688 25/01/1995]',0.106,-0.029,73.112,-0.162,-0.087
'[12:42:31.690 25/01/1995]',0.100,-0.029,73.112,-0.162,-0.087
'[12:42:31.692 25/01/1995]',0.095,-0.029,73.112,-0.162,-0.087
'[12:42:31.694 25/01/1995]',0.089,-0.029,73.112,-0.162,-0.087
'[12:42:31.696 25/01/1995]',0.084,-0.029,72.303,-0.185,-0.080
'[12:42:31.698 25/01/1995]',0.080,-0.029,72.303,-0.185,-0.080
'[12:42:31.700 25/01/1995]',0.075,-0.014,72.303,-0.185,-0.080
'[12:42:31.702 25/01/1995]',0.070,-0.029,72.303,-0.185,-0.080
'[12:42:31.704 25/01/1995]',0.066,-0.029,71.444,-0.208,-0.073
'[12:42:31.706 25/01/1995]',0.061,-0.029,71.444,-0.208,-0.073
'[12:42:31.708 25/01/1995]',0.055,-0.029,71.444,-0.208,-0.073
'[12:42:31.710 25/01/1995]',0.048,-0.029,71.444,-0.208,-0.073
'[12:42:31.712 25/01/1995]',0.043,-0.029,70.635,-0.185,-0.066
'[12:42:31.714 25/01/1995]',0.038,-0.029,70.635,-0.185,-0.066
'[12:42:31.716 25/01/1995]',0.031,-0.029,70.635,-0.185,-0.066
'[12:42:31.718 25/01/1995]',0.025,-0.014,70.635,-0.185,-0.066
'[12:42:31.720 25/01/1995]',0.020,-0.014,69.876,-0.208,-0.059
'[12:42:31.722 25/01/1995]',0.014,-0.014,69.876,-0.208,-0.059
'[12:42:31.724 25/01/1995]',0.008,-0.014,69.876,-0.208,-0.059
'[12:42:31.726 25/01/1995]',0.002,-0.014,69.876,-0.208,-0.059
'[12:42:31.728 25/01/1995]',-0.007,-0.014,69.067,-0.232,-0.051
'[12:42:31.730 25/01/1995]',-0.016,-0.014,69.067,-0.232,-0.051
'[12:42:31.732 25/01/1995]',-0.023,-0.014,69.067,-0.232,-0.051
'[12:42:31.734 25/01/1995]',-0.030,-0.014,69.067,-0.232,-0.051
'[12:42:31.736 25/01/1995]',-0.034,-0.014,68.461,-0.255,-0.043
'[12:42:31.738 25/01/1995]',-0.038,-0.014,68.461,-0.255,-0.043
'[12:42:31.740 25/01/1995]',-0.040,-0.014,68.461,-0.255,-0.043
'[12:42:31.742 25/01/1995]',-0.042,-0.014,68.461,-0.255,-0.043
'[12:42:31.744 25/01/1995]',-0.044,-0.014,67.803,-0.232,-0.034
'[12:42:31.746 25/01/1995]',-0.045,-0.014,67.803,-0.232,-0.034
'[12:42:31.748 25/01/1995]',-0.046,-0.014,67.803,-0.232,-0.034
'[12:42:31.750 25/01/1995]',-0.047,-0.014,67.803,-0.232,-0.034
'[12:42:31.752 25/01/1995]',-0.047,-0.029,67.146,-0.255,-0.024
'[12:42:31.754 25/01/1995]',-0.047,-0.029,67.146,-0.255,-0.024
'[12:42:31.756 25/01/1995]',-0.047,-0.014,67.146,-0.255,-0.024
'[12:42:31.758 25/01/1995]',-0.047,-0.029,67.146,-0.255,-0.024
'[12:42:31.760 25/01/1995]',-0.047,-0.029,66.539,-0.278,-0.015
'[12:42:31.762 25/01/1995]',-0.047,-0.029,66.539,-0.278,-0.015
'[12:42:31.764 25/01/1995]',-0.047,-0.029,66.539,-0.278,-0.015
'[12:42:31.766 25/01/1995]',-0.047,-0.029,66.539,-0.278,-0.015
'[12:42:31.768 25/01/1995]',-0.045,-0.014,66.084,-0.300,-0.004
'[12:42:31.770 25/01/1995]',-0.044,-0.014,66.084,-0.300,-0.004
'[12:42:31.772 25/01/1995]',-0.039,-0.029,66.084,-0.300,-0.004
'[12:42:31.774 25/01/1995]',-0.034,-0.029,66.084,-0.300,-0.004
'[12:42:31.776 25/01/1995]',-0.025,-0.014,65.528,-0.278,0.005
'[12:42:31.778 25/01/1995]',-0.016,-0.029,65.528,-0.278,0.005
'[12:42:31.780 25/01/1995]',-0.001,-0.014,65.528,-0.278,0.005
'[12:42:31.782 25/01/1995]',0.014,0.001,65.528,-0.278,0.005
'[12:42:31.784 25/01/1995]',0.039,0.001,65.124,-0.300,0.015
'[12:42:31.786 25/01/1995]',0.064,0.016,65.124,-0.300,0.015
'[12:42:31.788 25/01/1995]',0.096,0.031,65.124,-0.300,0.015
'[12:42:31.790 25/01/1995]',0.128,0.046,65.124,-0.300,0.015
'[12:42:31.792 25/01/1995]',0.164,0.091,64.719,-0.300,0.026
'[12:42:31.794 25/01/1995]',0.200,0.106,64.719,-0.300,0.026
'[12:42:31.796 25/01/1995]',0.240,0.121,64.719,-0.300,0.026
'[12:42:31.798 25/01/1995]',0.280,0.151,64.719,-0.300,0.026
'[12:42:31.800 25/01/1995]',0.322,0.166,64.264,-0.324,0.037
'[12:42:31.802 25/01/1995]',0.364,0.181,64.264,-0.324,0.037
'[12:42:31.804 25/01/1995]',0.409,0.181,64.264,-0.324,0.037
'[12:42:31.806 25/01/1995]',0.453,0.181,64.264,-0.324,0.037
'[12:42:31.808 25/01/1995]',0.496,0.166,63.910,-0.347,0.048
'[12:42:31.810 25/01/1995]',0.539,0.151,63.910,-0.347,0.048
'[12:42:31.812 25/01/1995]',0.568,0.106,63.910,-0.347,0.048
'[12:42:31.814 25/01/1995]',0.597,0.091,63.910,-0.347,0.048
'[12:42:31.816 25/01/1995]',0.596,0.046,63.556,-0.370,0.059
'[12:42:31.818 25/01/1995]',0.594,0.001,63.556,-0.370,0.059
'[12:42:31.820 25/01/1995]',0.559,-0.029,63.556,-0.370,0.059
'[12:42:31.822 25/01/1995]',0.524,-0.074,63.556,-0.370,0.059
'[12:42:31.824 25/01/1995]',0.463,-0.104,63.303,-0.347,0.070
'[12:42:31.826 25/01/1995]',0.402,-0.149,63.303,-0.347,0.070
'[12:42:31.828 25/01/1995]',0.337,-0.179,63.303,-0.347,0.070
'[12:42:31.830 25/01/1995]',0.272,-0.223,63.303,-0.347,0.070
'[12:42:31.832 25/01/1995]',0.223,-0.238,63.000,-0.370,0.080
'[12:42:31.834 25/01/1995]',0.174,-0.238,63.000,-0.370,0.080
'[12:42:31.836 25/01/1995]',0.152,-0.223,63.000,-0.370,0.080
'[12:42:31.838 25/01/1995]',0.131,-0.194,63.000,-0.370,0.080
'[12:42:31.840 25/01/1995]',0.136,-0.149,62.747,-0.370,0.089
'[12:42:31.842 25/01/1995]',0.141,-0.104,62.747,-0.370,0.089
'[12:42:31.844 25/01/1995]',0.158,-0.044,62.747,-0.370,0.089
'[12:42:31.846 25/01/1995]',0.175,0.016,62.747,-0.370,0.089
'[12:42:31.848 25/01/1995]',0.189,0.106,62.494,-0.393,0.098
'[12:42:31.850 25/01/1995]',0.203,0.196,62.494,-0.393,0.098
'[12:42:31.852 25/01/1995]',0.202,0.286,62.494,-0.393,0.098
'[12:42:31.854 25/01/1995]',0.200,0.361,62.494,-0.393,0.098
'[12:42:31.856 25/01/1995]',0.177,0.435,62.292,-0.416,0.107
'[12:42:31.858 25/01/1995]',0.155,0.495,62.292,-0.416,0.107
'[12:42:31.860 25/01/1995]',0.122,0.540,62.292,-0.416,0.107
'[12:42:31.862 25/01/1995]',0.089,0.540,62.292,-0.416,0.107
'[12:42:31.864 25/01/1995]',0.056,0.540,62.090,-0.393,0.116
'[12:42:31.866 25/01/1995]',0.022,0.540,62.090,-0.393,0.116
'[12:42:31.868 25/01/1995]',-0.005,0.540,62.090,-0.393,0.116
'[12:42:31.870 25/01/1995]',-0.033,0.540,62.090,-0.393,0.116
'[12:42:31.872 25/01/1995]',-0.048,0.555,61.938,-0.416,0.124
'[12:42:31.874 25/01/1995]',-0.064,0.585,61.938,-0.416,0.124
'[12:42:31.876 25/01/1995]',-0.071,0.615,61.938,-0.416,0.124
'[12:42:31.878 25/01/1995]',-0.078,0.630,61.938,-0.416,0.124
'[12:42:31.880 25/01/1995]',-0.080,0.615,61.786,-0.416,0.132
'[12:42:31.882 25/01/1995]',-0.081,0.585,61.786,-0.416,0.132
'[12:42:31.884 25/01/1995]',-0.082,0.540,61.786,-0.416,0.132
'[12:42:31.886 25/01/1995]',-0.083,0.450,61.786,-0.416,0.132
'[12:42:31.888 25/01/1995]',-0.084,0.361,61.685,-0.440,0.139
'[12:42:31.890 25/01/1995]',-0.084,0.255,61.685,-0.440,0.139
'[12:42:31.892 25/01/1995]',-0.086,0.151,61.685,-0.440,0.139
'[12:42:31.894 25/01/1995]',-0.088,0.076,61.685,-0.440,0.139
'[12:42:31.896 25/01/1995]',-0.089,0.016,61.584,-0.416,0.145
'[12:42:31.898 25/01/1995]',-0.091,-0.014,61.584,-0.416,0.145
'[12:42:31.900 25/01/1995]',-0.088,-0.044,61.584,-0.416,0.145
'[12:42:31.902 25/01/1995]',-0.086,-0.059,61.584,-0.416,0.145
'[12:42:31.904 25/01/1995]',-0.083,-0.059,61.433,-0.416,0.151
'[12:42:31.906 25/01/1995]',-0.080,-0.059,61.433,-0.416,0.151
'[12:42:31.908 25/01/1995]',-0.077,-0.059,61.433,-0.416,0.151
'[12:42:31.910 25/01/1995]',-0.073,-0.059,61.433,-0.416,0.151
'[12:42:31.912 25/01/1995]',-0.071,-0.059,61.281,-0.440,0.157
'[12:42:31.914 25/01/1995]',-0.069,-0.059,61.281,-0.440,0.157
'[12:42:31.916 25/01/1995]',-0.068,-0.059,61.281,-0.440,0.157
'[12:42:31.918 25/01/1995]',-0.067,-0.059,61.281,-0.440,0.157
'[12:42:31.920 25/01/1995]',-0.065,-0.074,61.129,-0.440,0.162
'[12:42:31.922 25/01/1995]',-0.063,-0.074,61.129,-0.440,0.162
'[12:42:31.924 25/01/1995]',-0.060,-0.074,61.129,-0.440,0.162
'[12:42:31.926 25/01/1995]',-0.058,-0.089,61.129,-0.440,0.162
'[12:42:31.928 25/01/1995]',-0.056,-0.074,61.028,-0.463,0.167
'[12:42:31.930 25/01/1995]',-0.055,-0.074,61.028,-0.463,0.167
'[12:42:31.932 25/01/1995]',-0.053,-0.074,61.028,-0.463,0.167
'[12:42:31.934 25/01/1995]',-0.052,-0.074,61.028,-0.463,0.167
'[12:42:31.936 25/01/1995]',-0.049,-0.074,60.927,-0.463,0.171
'[12:42:31.938 25/01/1995]',-0.047,-0.089,60.927,-0.463,0.171
'[12:42:31.940 25/01/1995]',-0.045,-0.089,60.927,-0.463,0.171
'[12:42:31.942 25/01/1995]',-0.044,-0.074,60.927,-0.463,0.171
'[12:42:31.944 25/01/1995]',-0.043,-0.089,60.725,-0.479,0.174
'[12:42:31.946 25/01/1995]',-0.042,-0.074,60.725,-0.479,0.174
'[12:42:31.948 25/01/1995]',-0.040,-0.074,60.725,-0.479,0.174
'[12:42:31.950 25/01/1995]',-0.038,-0.074,60.725,-0.479,0.174
'[12:42:31.952 25/01/1995]',-0.036,-0.074,60.472,-0.456,0.177
'[12:42:31.954 25/01/1995]',-0.034,-0.089,60.472,-0.456,0.177
'[12:42:31.956 25/01/1995]',-0.032,-0.089,60.472,-0.456,0.177
'[12:42:31.958 25/01/1995]',-0.030,-0.074,60.472,-0.456,0.177
'[12:42:31.960 25/01/1995]',-0.028,-0.074,60.270,-0.479,0.181
'[12:42:31.962 25/01/1995]',-0.027,-0.074,60.270,-0.479,0.181
'[12:42:31.964 25/01/1995]',-0.025,-0.074,60.270,-0.479,0.181
'[12:42:31.966 25/01/1995]',-0.023,-0.074,60.270,-0.479,0.181
'[12:42:31.968 25/01/1995]',-0.020,-0.074,60.017,-0.479,0.185
'[12:42:31.970 25/01/1995]',-0.017,-0.074,60.017,-0.479,0.185
'[12:42:31.972 25/01/1995]',-0.016,-0.074,60.017,-0.479,0.185
'[12:42:31.974 25/01/1995]',-0.016,-0.074,60.017,-0.479,0.185
'[12:42:31.976 25/01/1995]',-0.013,-0.074,59.764,-0.502,0.190
'[12:42:31.978 25/01/1995]',-0.011,-0.074,59.764,-0.502,0.190
'[12:42:31.980 25/01/1995]',-0.008,-0.074,59.764,-0.502,0.190
'[12:42:31.982 25/01/1995]',-0.005,-0.089,59.764,-0.502,0.190
'[12:42:31.984 25/01/1995]',-0.002,-0.074,59.562,-0.502,0.193
'[12:42:31.986 25/01/1995]',0.000,-0.074,59.562,-0.502,0.193
'[12:42:31.988 25/01/1995]',0.003,-0.059,59.562,-0.502,0.193
'[12:42:31.990 25/01/1995]',0.006,-0.074,59.562,-0.502,0.193
'[12:42:31.992 25/01/1995]',0.009,-0.074,59.309,-0.479,0.197
'[12:42:31.994 25/01/1995]',0.013,-0.074,59.309,-0.479,0.197
'[12:42:31.996 25/01/1995]',0.016,-0.074,59.309,-0.479,0.197
'[12:42:31.998 25/01/1995]',0.019,-0.074,59.309,-0.479,0.197
'[12:42:32.000 25/01/1995]',0.020,-0.074,59.208,-0.502,0.200
'[12:42:32.002 25/01/1995]',0.022,-0.089,59.208,-0.502,0.200
'[12:42:32.004 25/01/1995]',0.023,-0.089,59.208,-0.502,0.200
'[12:42:32.006 25/01/1995]',0.023,-0.089,59.208,-0.502,0.200
'[12:42:32.008 25/01/1995]',0.023,-0.089,59.359,-0.479,0.203
'[12:42:32.010 25/01/1995]',0.022,-0.089,59.359,-0.479,0.203
'[12:42:32.012 25/01/1995]',0.023,-0.089,59.359,-0.479,0.203
'[12:42:32.014 25/01/1995]',0.023,-0.089,59.359,-0.479,0.203
'[12:42:32.016 25/01/1995]',0.025,-0.074,60.219,-0.502,0.206
'[12:42:32.018 25/01/1995]',0.027,-0.074,60.219,-0.502,0.206
'[12:42:32.020 25/01/1995]',0.029,-0.074,60.219,-0.502,0.206
'[12:42:32.022 25/01/1995]',0.031,-0.074,60.219,-0.502,0.206
'[12:42:32.024 25/01/1995]',0.033,-0.074,62.191,-0.502,0.208
'[12:42:32.026 25/01/1995]',0.034,-0.074,62.191,-0.502,0.208
'[12:42:32.028 25/01/1995]',0.037,-0.089,62.191,-0.502,0.208
'[12:42:32.030 25/01/1995]',0.039,-0.089,62.191,-0.502,0.208
'[12:42:32.032 25/01/1995]',0.041,-0.089,65.933,-0.479,0.211
'[12:42:32.034 25/01/1995]',0.044,-0.089,65.933,-0.479,0.211
'[12:42:32.036 25/01/1995]',0.047,-0.089,65.933,-0.479,0.211
'[12:42:32.038 25/01/1995]',0.050,-0.089,65.933,-0.479,0.211
'[12:42:32.040 25/01/1995]',0.054,-0.089,71.697,-0.502,0.213
'[12:42:32.042 25/01/1995]',0.058,-0.089,71.697,-0.502,0.213
'[12:42:32.044 25/01/1995]',0.061,-0.089,71.697,-0.502,0.213
'[12:42:32.046 25/01/1995]',0.064,-0.089,71.697,-0.502,0.213
'[12:42:32.048 25/01/1995]',0.066,-0.089,79.584,-0.502,0.214
'[12:42:32.050 25/01/1995]',0.069,-0.089,79.584,-0.502,0.214
'[12:42:32.052 25/01/1995]',0.071,-0.089,79.584,-0.502,0.214
'[12:42:32.054 25/01/1995]',0.073,-0.089,79.584,-0.502,0.214
'[12:42:32.056 25/01/1995]',0.074,-0.089,89.039,-0.502,0.214
'[12:42:32.058 25/01/1995]',0.075,-0.089,89.039,-0.502,0.214
'[12:42:32.060 25/01/1995]',0.074,-0.089,89.039,-0.502,0.214
'[12:42:32.062 25/01/1995]',0.073,-0.089,89.039,-0.502,0.214
'[12:42:32.064 25/01/1995]',0.073,-0.089,99.556,-0.479,0.214
'[12:42:32.066 25/01/1995]',0.073,-0.089,99.556,-0.479,0.214
'[12:42:32.068 25/01/1995]',0.073,-0.089,99.556,-0.479,0.214
'[12:42:32.070 25/01/1995]',0.073,-0.104,99.556,-0.479,0.214
'[12:42:32.072 25/01/1995]',0.074,-0.104,109.871,-0.479,0.213
'[12:42:32.074 25/01/1995]',0.075,-0.089,109.871,-0.479,0.213
'[12:42:32.076 25/01/1995]',0.077,-0.089,109.871,-0.479,0.213
'[12:42:32.078 25/01/1995]',0.078,-0.089,109.871,-0.479,0.213
'[12:42:32.080 25/01/1995]',0.080,-0.104,118.820,-0.456,0.211
'[12:42:32.082 25/01/1995]',0.081,-0.089,118.820,-0.456,0.211
'[12:42:32.084 25/01/1995]',0.081,-0.089,118.820,-0.456,0.211
'[12:42:32.086 25/01/1995]',0.080,-0.089,118.820,-0.456,0.211
'[12:42:32.088 25/01/1995]',0.080,-0.089,125.545,-0.433,0.208
'[12:42:32.090 25/01/1995]',0.080,-0.089,125.545,-0.433,0.208
'[12:42:32.092 25/01/1995]',0.079,-0.104,125.545,-0.433,0.208
'[12:42:32.094 25/01/1995]',0.078,-0.104,125.545,-0.433,0.208
'[12:42:32.096 25/01/1995]',0.076,-0.104,129.843,-0.410,0.203
'[12:42:32.098 25/01/1995]',0.073,-0.104,129.843,-0.410,0.203
'[12:42:32.100 25/01/1995]',0.070,-0.089,129.843,-0.410,0.203
'[12:42:32.102 25/01/1995]',0.067,-0.089,129.843,-0.410,0.203
'[12:42:32.104 25/01/1995]',0.064,-0.089,131.814,-0.388,0.198
'[12:42:32.106 25/01/1995]',0.061,-0.089,131.814,-0.388,0.198
'[12:42:32.108 25/01/1995]',0.057,-0.089,131.814,-0.388,0.198
'[12:42:32.110 25/01/1995]',0.053,-0.089,131.814,-0.388,0.198
'[12:42:32.112 25/01/1995]',0.049,-0.089,132.118,-0.320,0.190
'[12:42:32.114 25/01/1995]',0.045,-0.089,132.118,-0.320,0.190
'[12:42:32.116 25/01/1995]',0.041,-0.089,132.118,-0.320,0.190
'[12:42:32.118 25/01/1995]',0.038,-0.074,132.118,-0.320,0.190
'[12:42:32.120 25/01/1995]',0.034,-0.074,131.359,-0.274,0.179
'[12:42:32.122 25/01/1995]',0.031,-0.074,131.359,-0.274,0.179
'[12:42:32.124 25/01/1995]',0.030,-0.089,131.359,-0.274,0.179
'[12:42:32.126 25/01/1995]',0.028,-0.074,131.359,-0.274,0.179
'[12:42:32.128 25/01/1995]',0.028,-0.074,129.994,-0.228,0.168
'[12:42:32.130 25/01/1995]',0.028,-0.074,129.994,-0.228,0.168
'[12:42:32.132 25/01/1995]',0.027,-0.059,129.994,-0.228,0.168
'[12:42:32.134 25/01/1995]',0.027,-0.059,129.994,-0.228,0.168
'[12:42:32.136 25/01/1995]',0.025,-0.044,128.326,-0.137,0.155
'[12:42:32.138 25/01/1995]',0.023,-0.044,128.326,-0.137,0.155
'[12:42:32.140 25/01/1995]',0.023,-0.044,128.326,-0.137,0.155
'[12:42:32.142 25/01/1995]',0.022,-0.044,128.326,-0.137,0.155
'[12:42:32.144 25/01/1995]',0.022,-0.029,126.607,-0.045,0.142
'[12:42:32.146 25/01/1995]',0.022,-0.029,126.607,-0.045,0.142
'[12:42:32.148 25/01/1995]',0.022,-0.029,126.607,-0.045,0.142
'[12:42:32.150 25/01/1995]',0.022,-0.029,126.607,-0.045,0.142
'[12:42:32.152 25/01/1995]',0.021,-0.029,124.837,0.023,0.131
'[12:42:32.154 25/01/1995]',0.020,-0.029,124.837,0.023,0.131
'[12:42:32.156 25/01/1995]',0.018,-0.029,124.837,0.023,0.131
'[12:42:32.158 25/01/1995]',0.016,-0.029,124.837,0.023,0.131
