'Time and date','II','I','V','ABP','PLETH','RESP'
'[12:37:03.662 20/10/1995]',0.168,0.277,-0.602,46.767,-0.564,-0.311
'[12:37:03.664 20/10/1995]',0.157,0.166,-0.555,46.692,-0.559,-0.314
'[12:37:03.666 20/10/1995]',0.147,0.056,-0.478,46.692,-0.559,-0.314
'[12:37:03.668 20/10/1995]',0.138,-0.021,-0.432,46.692,-0.559,-0.314
'[12:37:03.670 20/10/1995]',0.129,-0.077,-0.370,46.692,-0.559,-0.314
'[12:37:03.672 20/10/1995]',0.122,-0.110,-0.323,46.617,-0.559,-0.317
'[12:37:03.674 20/10/1995]',0.115,-0.132,-0.277,46.617,-0.559,-0.317
'[12:37:03.676 20/10/1995]',0.110,-0.132,-0.246,46.617,-0.559,-0.317
'[12:37:03.678 20/10/1995]',0.106,-0.121,-0.200,46.617,-0.559,-0.317
'[12:37:03.680 20/10/1995]',0.101,-0.110,-0.169,46.541,-0.557,-0.320
'[12:37:03.682 20/10/1995]',0.096,-0.110,-0.138,46.541,-0.557,-0.320
'[12:37:03.684 20/10/1995]',0.092,-0.110,-0.107,46.541,-0.557,-0.320
'[12:37:03.686 20/10/1995]',0.087,-0.099,-0.076,46.541,-0.557,-0.320
'[12:37:03.688 20/10/1995]',0.080,-0.088,-0.045,46.541,-0.555,-0.323
'[12:37:03.690 20/10/1995]',0.073,-0.088,-0.014,46.541,-0.555,-0.323
'[12:37:03.692 20/10/1995]',0.064,-0.088,0.001,46.541,-0.555,-0.323
'[12:37:03.694 20/10/1995]',0.054,-0.088,0.016,46.541,-0.555,-0.323
'[12:37:03.696 20/10/1995]',0.044,-0.088,0.016,46.466,-0.553,-0.326
'[12:37:03.698 20/10/1995]',0.034,-0.077,0.032,46.466,-0.553,-0.326
'[12:37:03.700 20/10/1995]',0.025,-0.077,0.047,46.466,-0.553,-0.326
'[12:37:03.702 20/10/1995]',0.016,-0.077,0.063,46.466,-0.553,-0.326
'[12:37:03.704 20/10/1995]',0.008,-0.077,0.063,46.316,-0.551,-0.329
'[12:37:03.706 20/10/1995]',0.000,-0.077,0.078,46.316,-0.551,-0.329
'[12:37:03.708 20/10/1995]',-0.006,-0.077,0.078,46.316,-0.551,-0.329
'[12:37:03.710 20/10/1995]',-0.011,-0.077,0.078,46.316,-0.551,-0.329
'[12:37:03.712 20/10/1995]',-0.015,-0.066,0.078,46.316,-0.548,-0.332
'[12:37:03.714 20/10/1995]',-0.018,-0.077,0.094,46.316,-0.548,-0.332
'[12:37:03.716 20/10/1995]',-0.021,-0.066,0.094,46.316,-0.548,-0.332
'[12:37:03.718 20/10/1995]',-0.023,-0.066,0.094,46.316,-0.548,-0.332
'[12:37:03.720 20/10/1995]',-0.024,-0.066,0.094,46.316,-0.546,-0.335
'[12:37:03.722 20/10/1995]',-0.026,-0.066,0.094,46.316,-0.546,-0.335
'[12:37:03.724 20/10/1995]',-0.027,-0.066,0.094,46.316,-0.546,-0.335
'[12:37:03.726 20/10/1995]',-0.029,-0.066,0.094,46.316,-0.546,-0.335
'[12:37:03.728 20/10/1995]',-0.029,-0.054,0.094,46.241,-0.544,-0.338
'[12:37:03.730 20/10/1995]',-0.030,-0.054,0.109,46.241,-0.544,-0.338
'[12:37:03.732 20/10/1995]',-0.031,-0.066,0.094,46.241,-0.544,-0.338
'[12:37:03.734 20/10/1995]',-0.031,-0.066,0.094,46.241,-0.544,-0.338
'[12:37:03.736 20/10/1995]',-0.031,-0.066,0.094,46.090,-0.542,-0.340
'[12:37:03.738 20/10/1995]',-0.030,-0.077,0.094,46.090,-0.542,-0.340
'[12:37:03.740 20/10/1995]',-0.030,-0.066,0.094,46.090,-0.542,-0.340
'[12:37:03.742 20/10/1995]',-0.029,-0.066,0.094,46.090,-0.542,-0.340
'[12:37:03.744 20/10/1995]',-0.028,-0.066,0.094,46.090,-0.538,-0.342
'[12:37:03.746 20/10/1995]',-0.027,-0.066,0.094,46.090,-0.538,-0.342
'[12:37:03.748 20/10/1995]',-0.026,-0.066,0.094,46.090,-0.538,-0.342
'[12:37:03.750 20/10/1995]',-0.025,-0.077,0.094,46.090,-0.538,-0.342
'[12:37:03.752 20/10/1995]',-0.023,-0.066,0.094,46.015,-0.536,-0.344
'[12:37:03.754 20/10/1995]',-0.022,-0.066,0.094,46.015,-0.536,-0.344
'[12:37:03.756 20/10/1995]',-0.020,-0.054,0.094,46.015,-0.536,-0.344
'[12:37:03.758 20/10/1995]',-0.019,-0.066,0.094,46.015,-0.536,-0.344
'[12:37:03.760 20/10/1995]',-0.018,-0.054,0.094,46.015,-0.532,-0.346
'[12:37:03.762 20/10/1995]',-0.017,-0.054,0.094,46.015,-0.532,-0.346
'[12:37:03.764 20/10/1995]',-0.016,-0.054,0.094,46.015,-0.532,-0.346
'[12:37:03.766 20/10/1995]',-0.016,-0.054,0.094,46.015,-0.532,-0.346
'[12:37:03.768 20/10/1995]',-0.015,-0.043,0.094,45.940,-0.527,-0.349
'[12:37:03.770 20/10/1995]',-0.014,-0.054,0.078,45.940,-0.527,-0.349
'[12:37:03.772 20/10/1995]',-0.014,-0.043,0.094,45.940,-0.527,-0.349
'[12:37:03.774 20/10/1995]',-0.014,-0.043,0.094,45.940,-0.527,-0.349
'[12:37:03.776 20/10/1995]',-0.014,-0.043,0.094,46.015,-0.530,-0.353
'[12:37:03.778 20/10/1995]',-0.014,-0.043,0.094,46.015,-0.530,-0.353
'[12:37:03.780 20/10/1995]',-0.015,-0.043,0.094,46.015,-0.530,-0.353
'[12:37:03.782 20/10/1995]',-0.015,-0.054,0.094,46.015,-0.530,-0.353
'[12:37:03.784 20/10/1995]',-0.016,-0.054,0.094,46.391,-0.525,-0.357
'[12:37:03.786 20/10/1995]',-0.017,-0.054,0.094,46.391,-0.525,-0.357
'[12:37:03.788 20/10/1995]',-0.017,-0.054,0.094,46.391,-0.525,-0.357
'[12:37:03.790 20/10/1995]',-0.017,-0.054,0.094,46.391,-0.525,-0.357
'[12:37:03.792 20/10/1995]',-0.018,-0.054,0.094,47.293,-0.523,-0.362
'[12:37:03.794 20/10/1995]',-0.019,-0.043,0.094,47.293,-0.523,-0.362
'[12:37:03.796 20/10/1995]',-0.020,-0.043,0.094,47.293,-0.523,-0.362
'[12:37:03.798 20/10/1995]',-0.020,-0.054,0.094,47.293,-0.523,-0.362
'[12:37:03.800 20/10/1995]',-0.020,-0.066,0.094,48.872,-0.521,-0.368
'[12:37:03.802 20/10/1995]',-0.020,-0.054,0.094,48.872,-0.521,-0.368
'[12:37:03.804 20/10/1995]',-0.021,-0.043,0.094,48.872,-0.521,-0.368
'[12:37:03.806 20/10/1995]',-0.021,-0.054,0.109,48.872,-0.521,-0.368
'[12:37:03.808 20/10/1995]',-0.021,-0.054,0.094,51.654,-0.517,-0.376
'[12:37:03.810 20/10/1995]',-0.021,-0.043,0.109,51.654,-0.517,-0.376
'[12:37:03.812 20/10/1995]',-0.021,-0.054,0.109,51.654,-0.517,-0.376
'[12:37:03.814 20/10/1995]',-0.021,-0.043,0.109,51.654,-0.517,-0.376
'[12:37:03.816 20/10/1995]',-0.021,-0.043,0.109,55.714,-0.515,-0.383
'[12:37:03.818 20/10/1995]',-0.020,-0.043,0.109,55.714,-0.515,-0.383
'[12:37:03.820 20/10/1995]',-0.019,-0.032,0.109,55.714,-0.515,-0.383
'[12:37:03.822 20/10/1995]',-0.018,-0.032,0.109,55.714,-0.515,-0.383
'[12:37:03.824 20/10/1995]',-0.017,-0.032,0.109,61.128,-0.511,-0.391
'[12:37:03.826 20/10/1995]',-0.017,-0.032,0.125,61.128,-0.511,-0.391
'[12:37:03.828 20/10/1995]',-0.015,-0.032,0.125,61.128,-0.511,-0.391
'[12:37:03.830 20/10/1995]',-0.014,-0.032,0.140,61.128,-0.511,-0.391
'[12:37:03.832 20/10/1995]',-0.014,-0.021,0.140,67.744,-0.507,-0.399
'[12:37:03.834 20/10/1995]',-0.014,-0.032,0.140,67.744,-0.507,-0.399
'[12:37:03.836 20/10/1995]',-0.014,-0.021,0.140,67.744,-0.507,-0.399
'[12:37:03.838 20/10/1995]',-0.014,-0.032,0.140,67.744,-0.507,-0.399
'[12:37:03.840 20/10/1995]',-0.013,-0.021,0.140,75.038,-0.502,-0.407
'[12:37:03.842 20/10/1995]',-0.012,-0.021,0.140,75.038,-0.502,-0.407
'[12:37:03.844 20/10/1995]',-0.011,-0.021,0.140,75.038,-0.502,-0.407
'[12:37:03.846 20/10/1995]',-0.011,-0.021,0.156,75.038,-0.502,-0.407
'[12:37:03.848 20/10/1995]',-0.009,-0.010,0.156,82.406,-0.494,-0.416
'[12:37:03.850 20/10/1995]',-0.008,-0.010,0.156,82.406,-0.494,-0.416
'[12:37:03.852 20/10/1995]',-0.009,-0.010,0.156,82.406,-0.494,-0.416
'[12:37:03.854 20/10/1995]',-0.009,-0.010,0.140,82.406,-0.494,-0.416
'[12:37:03.856 20/10/1995]',-0.011,-0.010,0.156,89.398,-0.486,-0.425
'[12:37:03.858 20/10/1995]',-0.012,-0.010,0.156,89.398,-0.486,-0.425
'[12:37:03.860 20/10/1995]',-0.013,-0.021,0.156,89.398,-0.486,-0.425
'[12:37:03.862 20/10/1995]',-0.014,-0.021,0.156,89.398,-0.486,-0.425
'[12:37:03.864 20/10/1995]',-0.016,-0.021,0.156,95.489,-0.473,-0.434
'[12:37:03.866 20/10/1995]',-0.017,-0.010,0.156,95.489,-0.473,-0.434
'[12:37:03.868 20/10/1995]',-0.019,-0.010,0.156,95.489,-0.473,-0.434
'[12:37:03.870 20/10/1995]',-0.021,-0.021,0.156,95.489,-0.473,-0.434
'[12:37:03.872 20/10/1995]',-0.024,-0.032,0.156,100.526,-0.455,-0.443
'[12:37:03.874 20/10/1995]',-0.026,-0.032,0.171,100.526,-0.455,-0.443
'[12:37:03.876 20/10/1995]',-0.029,-0.032,0.156,100.526,-0.455,-0.443
'[12:37:03.878 20/10/1995]',-0.032,-0.032,0.171,100.526,-0.455,-0.443
'[12:37:03.880 20/10/1995]',-0.035,-0.032,0.171,104.286,-0.427,-0.451
'[12:37:03.882 20/10/1995]',-0.038,-0.032,0.156,104.286,-0.427,-0.451
'[12:37:03.884 20/10/1995]',-0.040,-0.032,0.156,104.286,-0.427,-0.451
'[12:37:03.886 20/10/1995]',-0.042,-0.032,0.156,104.286,-0.427,-0.451
'[12:37:03.888 20/10/1995]',-0.044,-0.032,0.171,106.917,-0.388,-0.459
'[12:37:03.890 20/10/1995]',-0.045,-0.032,0.171,106.917,-0.388,-0.459
'[12:37:03.892 20/10/1995]',-0.046,-0.032,0.171,106.917,-0.388,-0.459
'[12:37:03.894 20/10/1995]',-0.047,-0.032,0.171,106.917,-0.388,-0.459
'[12:37:03.896 20/10/1995]',-0.049,-0.032,0.171,108.346,-0.340,-0.466
'[12:37:03.898 20/10/1995]',-0.050,-0.043,0.171,108.346,-0.340,-0.466
'[12:37:03.900 20/10/1995]',-0.050,-0.043,0.156,108.346,-0.340,-0.466
'[12:37:03.902 20/10/1995]',-0.050,-0.032,0.156,108.346,-0.340,-0.466
'[12:37:03.904 20/10/1995]',-0.050,-0.032,0.156,108.647,-0.281,-0.472
'[12:37:03.906 20/10/1995]',-0.050,-0.032,0.156,108.647,-0.281,-0.472
'[12:37:03.908 20/10/1995]',-0.050,-0.032,0.156,108.647,-0.281,-0.472
'[12:37:03.910 20/10/1995]',-0.050,-0.032,0.156,108.647,-0.281,-0.472
'[12:37:03.912 20/10/1995]',-0.050,-0.032,0.140,108.346,-0.211,-0.477
'[12:37:03.914 20/10/1995]',-0.050,-0.032,0.140,108.346,-0.211,-0.477
'[12:37:03.916 20/10/1995]',-0.049,-0.032,0.140,108.346,-0.211,-0.477
'[12:37:03.918 20/10/1995]',-0.049,-0.043,0.140,108.346,-0.211,-0.477
'[12:37:03.920 20/10/1995]',-0.048,-0.054,0.125,107.444,-0.128,-0.482
'[12:37:03.922 20/10/1995]',-0.047,-0.054,0.109,107.444,-0.128,-0.482
'[12:37:03.924 20/10/1995]',-0.045,-0.054,0.109,107.444,-0.128,-0.482
'[12:37:03.926 20/10/1995]',-0.044,-0.054,0.094,107.444,-0.128,-0.482
'[12:37:03.928 20/10/1995]',-0.042,-0.054,0.094,106.090,-0.035,-0.486
'[12:37:03.930 20/10/1995]',-0.040,-0.066,0.094,106.090,-0.035,-0.486
'[12:37:03.932 20/10/1995]',-0.037,-0.054,0.078,106.090,-0.035,-0.486
'[12:37:03.934 20/10/1995]',-0.035,-0.054,0.078,106.090,-0.035,-0.486
'[12:37:03.936 20/10/1995]',-0.031,-0.054,0.063,104.586,0.060,-0.489
'[12:37:03.938 20/10/1995]',-0.026,-0.054,0.063,104.586,0.060,-0.489
'[12:37:03.940 20/10/1995]',-0.022,-0.054,0.047,104.586,0.060,-0.489
'[12:37:03.942 20/10/1995]',-0.018,-0.043,0.047,104.586,0.060,-0.489
'[12:37:03.944 20/10/1995]',-0.015,-0.032,0.047,102.782,0.163,-0.492
'[12:37:03.946 20/10/1995]',-0.011,-0.043,0.047,102.782,0.163,-0.492
'[12:37:03.948 20/10/1995]',-0.007,-0.032,0.032,102.782,0.163,-0.492
'[12:37:03.950 20/10/1995]',-0.002,-0.032,0.016,102.782,0.163,-0.492
'[12:37:03.952 20/10/1995]',0.002,-0.032,0.016,100.902,0.266,-0.495
'[12:37:03.954 20/10/1995]',0.005,-0.032,0.016,100.902,0.266,-0.495
'[12:37:03.956 20/10/1995]',0.008,-0.032,0.016,100.902,0.266,-0.495
'[12:37:03.958 20/10/1995]',0.011,-0.032,0.001,100.902,0.266,-0.495
'[12:37:03.960 20/10/1995]',0.015,-0.021,0.001,98.947,0.366,-0.498
'[12:37:03.962 20/10/1995]',0.018,-0.021,0.001,98.947,0.366,-0.498
'[12:37:03.964 20/10/1995]',0.020,-0.021,0.001,98.947,0.366,-0.498
'[12:37:03.966 20/10/1995]',0.023,-0.021,0.001,98.947,0.366,-0.498
'[12:37:03.968 20/10/1995]',0.024,-0.010,0.001,96.992,0.465,-0.500
'[12:37:03.970 20/10/1995]',0.026,-0.010,0.001,96.992,0.465,-0.500
'[12:37:03.972 20/10/1995]',0.026,-0.010,0.001,96.992,0.465,-0.500
'[12:37:03.974 20/10/1995]',0.026,-0.010,0.001,96.992,0.465,-0.500
'[12:37:03.976 20/10/1995]',0.025,-0.010,0.001,94.887,0.552,-0.503
'[12:37:03.978 20/10/1995]',0.024,-0.010,0.001,94.887,0.552,-0.503
'[12:37:03.980 20/10/1995]',0.023,-0.010,0.001,94.887,0.552,-0.503
'[12:37:03.982 20/10/1995]',0.021,-0.010,0.001,94.887,0.552,-0.503
'[12:37:03.984 20/10/1995]',0.020,-0.021,0.001,92.782,0.634,-0.505
'[12:37:03.986 20/10/1995]',0.020,-0.010,0.001,92.782,0.634,-0.505
'[12:37:03.988 20/10/1995]',0.019,-0.010,-0.014,92.782,0.634,-0.505
'[12:37:03.990 20/10/1995]',0.018,-0.010,0.001,92.782,0.634,-0.505
'[12:37:03.992 20/10/1995]',0.017,-0.010,-0.014,90.526,0.710,-0.508
'[12:37:03.994 20/10/1995]',0.017,-0.010,0.001,90.526,0.710,-0.508
'[12:37:03.996 20/10/1995]',0.017,-0.010,-0.014,90.526,0.710,-0.508
'[12:37:03.998 20/10/1995]',0.017,-0.010,-0.014,90.526,0.710,-0.508
'[12:37:04.000 20/10/1995]',0.016,-0.010,-0.014,88.045,0.772,-0.512
'[12:37:04.002 20/10/1995]',0.016,-0.010,-0.014,88.045,0.772,-0.512
'[12:37:04.004 20/10/1995]',0.015,-0.010,-0.014,88.045,0.772,-0.512
'[12:37:04.006 20/10/1995]',0.014,-0.010,-0.014,88.045,0.772,-0.512
'[12:37:04.008 20/10/1995]',0.013,-0.010,-0.014,85.489,0.829,-0.515
'[12:37:04.010 20/10/1995]',0.012,-0.021,-0.014,85.489,0.829,-0.515
'[12:37:04.012 20/10/1995]',0.012,-0.021,-0.014,85.489,0.829,-0.515
'[12:37:04.014 20/10/1995]',0.011,-0.010,-0.014,85.489,0.829,-0.515
'[12:37:04.016 20/10/1995]',0.011,-0.010,-0.014,82.857,0.873,-0.519
'[12:37:04.018 20/10/1995]',0.011,-0.010,-0.014,82.857,0.873,-0.519
'[12:37:04.020 20/10/1995]',0.012,-0.010,-0.014,82.857,0.873,-0.519
'[12:37:04.022 20/10/1995]',0.013,-0.010,0.001,82.857,0.873,-0.519
'[12:37:04.024 20/10/1995]',0.014,0.001,0.001,80.150,0.910,-0.522
'[12:37:04.026 20/10/1995]',0.015,0.001,0.001,80.150,0.910,-0.522
'[12:37:04.028 20/10/1995]',0.015,0.001,0.001,80.150,0.910,-0.522
'[12:37:04.030 20/10/1995]',0.016,0.001,0.001,80.150,0.910,-0.522
'[12:37:04.032 20/10/1995]',0.017,0.001,0.001,77.444,0.940,-0.525
'[12:37:04.034 20/10/1995]',0.017,0.001,0.001,77.444,0.940,-0.525
'[12:37:04.036 20/10/1995]',0.018,0.001,0.001,77.444,0.940,-0.525
'[12:37:04.038 20/10/1995]',0.019,0.001,0.001,77.444,0.940,-0.525
'[12:37:04.040 20/10/1995]',0.020,0.001,0.001,74.962,0.959,-0.528
'[12:37:04.042 20/10/1995]',0.020,0.001,0.016,74.962,0.959,-0.528
'[12:37:04.044 20/10/1995]',0.021,0.001,0.001,74.962,0.959,-0.528
'[12:37:04.046 20/10/1995]',0.021,0.001,0.001,74.962,0.959,-0.528
'[12:37:04.048 20/10/1995]',0.021,0.001,0.001,72.707,0.974,-0.531
'[12:37:04.050 20/10/1995]',0.022,0.001,0.016,72.707,0.974,-0.531
'[12:37:04.052 20/10/1995]',0.022,0.001,0.001,72.707,0.974,-0.531
'[12:37:04.054 20/10/1995]',0.022,0.001,0.016,72.707,0.974,-0.531
'[12:37:04.056 20/10/1995]',0.022,0.001,0.016,70.902,0.978,-0.534
'[12:37:04.058 20/10/1995]',0.022,0.001,0.016,70.902,0.978,-0.534
'[12:37:04.060 20/10/1995]',0.021,0.001,0.016,70.902,0.978,-0.534
'[12:37:04.062 20/10/1995]',0.021,0.001,0.016,70.902,0.978,-0.534
'[12:37:04.064 20/10/1995]',0.020,0.001,0.016,69.699,0.976,-0.537
'[12:37:04.066 20/10/1995]',0.020,0.001,0.016,69.699,0.976,-0.537
'[12:37:04.068 20/10/1995]',0.019,0.001,0.016,69.699,0.976,-0.537
'[12:37:04.070 20/10/1995]',0.018,0.001,0.016,69.699,0.976,-0.537
'[12:37:04.072 20/10/1995]',0.017,0.001,0.016,69.098,0.965,-0.540
'[12:37:04.074 20/10/1995]',0.017,0.001,0.016,69.098,0.965,-0.540
'[12:37:04.076 20/10/1995]',0.016,0.001,0.016,69.098,0.965,-0.540
'[12:37:04.078 20/10/1995]',0.016,0.001,0.016,69.098,0.965,-0.540
'[12:37:04.080 20/10/1995]',0.015,0.001,0.001,68.947,0.951,-0.543
'[12:37:04.082 20/10/1995]',0.014,0.001,0.016,68.947,0.951,-0.543
'[12:37:04.084 20/10/1995]',0.014,0.001,0.001,68.947,0.951,-0.543
'[12:37:04.086 20/10/1995]',0.013,0.001,0.001,68.947,0.951,-0.543
'[12:37:04.088 20/10/1995]',0.013,0.001,0.016,69.398,0.929,-0.546
'[12:37:04.090 20/10/1995]',0.014,-0.010,0.001,69.398,0.929,-0.546
'[12:37:04.092 20/10/1995]',0.013,-0.010,0.001,69.398,0.929,-0.546
'[12:37:04.094 20/10/1995]',0.013,-0.010,0.001,69.398,0.929,-0.546
'[12:37:04.096 20/10/1995]',0.012,-0.010,0.001,70.000,0.904,-0.549
'[12:37:04.098 20/10/1995]',0.011,-0.010,0.001,70.000,0.904,-0.549
'[12:37:04.100 20/10/1995]',0.011,-0.010,0.001,70.000,0.904,-0.549
'[12:37:04.102 20/10/1995]',0.011,-0.010,0.001,70.000,0.904,-0.549
'[12:37:04.104 20/10/1995]',0.011,-0.021,0.001,70.902,0.873,-0.552
'[12:37:04.106 20/10/1995]',0.011,-0.021,0.001,70.902,0.873,-0.552
'[12:37:04.108 20/10/1995]',0.010,-0.021,0.001,70.902,0.873,-0.552
'[12:37:04.110 20/10/1995]',0.010,-0.021,0.001,70.902,0.873,-0.552
'[12:37:04.112 20/10/1995]',0.009,-0.021,0.001,71.805,0.840,-0.555
'[12:37:04.114 20/10/1995]',0.009,-0.021,0.001,71.805,0.840,-0.555
'[12:37:04.116 20/10/1995]',0.009,-0.021,0.001,71.805,0.840,-0.555
'[12:37:04.118 20/10/1995]',0.009,-0.032,0.001,71.805,0.840,-0.555
'[12:37:04.120 20/10/1995]',0.009,-0.021,0.001,72.782,0.802,-0.557
'[12:37:04.122 20/10/1995]',0.010,-0.032,0.001,72.782,0.802,-0.557
'[12:37:04.124 20/10/1995]',0.010,-0.032,0.001,72.782,0.802,-0.557
'[12:37:04.126 20/10/1995]',0.010,-0.032,0.001,72.782,0.802,-0.557
'[12:37:04.128 20/10/1995]',0.009,-0.032,0.001,73.534,0.762,-0.559
'[12:37:04.130 20/10/1995]',0.009,-0.032,0.001,73.534,0.762,-0.559
'[12:37:04.132 20/10/1995]',0.009,-0.032,0.001,73.534,0.762,-0.559
'[12:37:04.134 20/10/1995]',0.010,-0.032,0.001,73.534,0.762,-0.559
'[12:37:04.136 20/10/1995]',0.011,-0.032,0.001,74.060,0.729,-0.560
'[12:37:04.138 20/10/1995]',0.011,-0.032,0.001,74.060,0.729,-0.560
'[12:37:04.140 20/10/1995]',0.011,-0.032,0.001,74.060,0.729,-0.560
'[12:37:04.142 20/10/1995]',0.011,-0.032,0.001,74.060,0.729,-0.560
'[12:37:04.144 20/10/1995]',0.011,-0.032,0.016,74.436,0.689,-0.561
'[12:37:04.146 20/10/1995]',0.011,-0.032,0.016,74.436,0.689,-0.561
'[12:37:04.148 20/10/1995]',0.012,-0.032,0.016,74.436,0.689,-0.561
'[12:37:04.150 20/10/1995]',0.014,-0.032,0.016,74.436,0.689,-0.561
'[12:37:04.152 20/10/1995]',0.015,-0.021,0.016,74.511,0.653,-0.562
'[12:37:04.154 20/10/1995]',0.017,-0.010,0.016,74.511,0.653,-0.562
'[12:37:04.156 20/10/1995]',0.018,-0.010,0.016,74.511,0.653,-0.562
'[12:37:04.158 20/10/1995]',0.020,0.001,0.016,74.511,0.653,-0.562
'[12:37:04.160 20/10/1995]',0.021,0.001,0.016,74.361,0.616,-0.563
'[12:37:04.162 20/10/1995]',0.023,0.001,0.016,74.361,0.616,-0.563
'[12:37:04.164 20/10/1995]',0.024,0.001,0.016,74.361,0.616,-0.563
'[12:37:04.166 20/10/1995]',0.026,0.001,0.016,74.361,0.616,-0.563
'[12:37:04.168 20/10/1995]',0.028,0.001,0.016,74.060,0.586,-0.564
'[12:37:04.170 20/10/1995]',0.029,0.001,0.016,74.060,0.586,-0.564
'[12:37:04.172 20/10/1995]',0.031,0.001,0.016,74.060,0.586,-0.564
'[12:37:04.174 20/10/1995]',0.032,0.001,0.016,74.060,0.586,-0.564
'[12:37:04.176 20/10/1995]',0.032,0.012,0.016,73.684,0.557,-0.564
'[12:37:04.178 20/10/1995]',0.032,0.012,0.016,73.684,0.557,-0.564
'[12:37:04.180 20/10/1995]',0.031,0.001,0.016,73.684,0.557,-0.564
'[12:37:04.182 20/10/1995]',0.031,0.001,0.001,73.684,0.557,-0.564
'[12:37:04.184 20/10/1995]',0.030,0.001,0.001,73.083,0.529,-0.563
'[12:37:04.186 20/10/1995]',0.029,0.001,0.001,73.083,0.529,-0.563
'[12:37:04.188 20/10/1995]',0.028,0.001,0.001,73.083,0.529,-0.563
'[12:37:04.190 20/10/1995]',0.027,0.001,0.001,73.083,0.529,-0.563
'[12:37:04.192 20/10/1995]',0.027,0.001,0.001,72.481,0.504,-0.562
'[12:37:04.194 20/10/1995]',0.026,0.001,0.001,72.481,0.504,-0.562
'[12:37:04.196 20/10/1995]',0.025,0.001,0.001,72.481,0.504,-0.562
'[12:37:04.198 20/10/1995]',0.024,0.001,0.001,72.481,0.504,-0.562
'[12:37:04.200 20/10/1995]',0.023,0.001,0.001,71.880,0.479,-0.560
'[12:37:04.202 20/10/1995]',0.021,0.001,0.001,71.880,0.479,-0.560
'[12:37:04.204 20/10/1995]',0.020,0.001,0.001,71.880,0.479,-0.560
'[12:37:04.206 20/10/1995]',0.019,0.001,0.001,71.880,0.479,-0.560
'[12:37:04.208 20/10/1995]',0.017,0.001,0.001,71.278,0.459,-0.558
'[12:37:04.210 20/10/1995]',0.016,0.001,0.001,71.278,0.459,-0.558
'[12:37:04.212 20/10/1995]',0.015,0.001,0.001,71.278,0.459,-0.558
'[12:37:04.214 20/10/1995]',0.014,0.001,0.001,71.278,0.459,-0.558
'[12:37:04.216 20/10/1995]',0.013,0.001,0.001,70.677,0.440,-0.556
'[12:37:04.218 20/10/1995]',0.012,0.001,0.001,70.677,0.440,-0.556
'[12:37:04.220 20/10/1995]',0.011,0.001,0.001,70.677,0.440,-0.556
'[12:37:04.222 20/10/1995]',0.011,0.001,0.001,70.677,0.440,-0.556
'[12:37:04.224 20/10/1995]',0.009,0.001,0.001,70.075,0.418,-0.554
'[12:37:04.226 20/10/1995]',0.008,0.001,0.001,70.075,0.418,-0.554
'[12:37:04.228 20/10/1995]',0.006,0.001,0.001,70.075,0.418,-0.554
'[12:37:04.230 20/10/1995]',0.005,0.001,0.001,70.075,0.418,-0.554
'[12:37:04.232 20/10/1995]',0.005,0.001,0.001,69.549,0.400,-0.551
'[12:37:04.234 20/10/1995]',0.005,0.001,0.001,69.549,0.400,-0.551
'[12:37:04.236 20/10/1995]',0.005,0.001,0.001,69.549,0.400,-0.551
'[12:37:04.238 20/10/1995]',0.005,0.001,0.001,69.549,0.400,-0.551
'[12:37:04.240 20/10/1995]',0.004,0.001,0.001,69.023,0.379,-0.549
'[12:37:04.242 20/10/1995]',0.003,0.001,0.001,69.023,0.379,-0.549
'[12:37:04.244 20/10/1995]',0.003,0.001,0.001,69.023,0.379,-0.549
'[12:37:04.246 20/10/1995]',0.002,0.001,0.001,69.023,0.379,-0.549
'[12:37:04.248 20/10/1995]',0.002,0.001,0.001,68.571,0.360,-0.546
'[12:37:04.250 20/10/1995]',0.002,0.001,0.001,68.571,0.360,-0.546
'[12:37:04.252 20/10/1995]',0.001,0.001,0.001,68.571,0.360,-0.546
'[12:37:04.254 20/10/1995]',0.000,0.001,0.001,68.571,0.360,-0.546
'[12:37:04.256 20/10/1995]',-0.001,0.001,0.001,68.045,0.337,-0.544
'[12:37:04.258 20/10/1995]',-0.002,0.001,0.001,68.045,0.337,-0.544
'[12:37:04.260 20/10/1995]',-0.002,0.001,0.001,68.045,0.337,-0.544
'[12:37:04.262 20/10/1995]',-0.002,0.001,0.001,68.045,0.337,-0.544
'[12:37:04.264 20/10/1995]',-0.001,0.001,0.001,67.594,0.316,-0.541
'[12:37:04.266 20/10/1995]',-0.001,0.001,0.001,67.594,0.316,-0.541
'[12:37:04.268 20/10/1995]',-0.000,0.001,0.001,67.594,0.316,-0.541
'[12:37:04.270 20/10/1995]',0.000,0.001,0.001,67.594,0.316,-0.541
'[12:37:04.272 20/10/1995]',-0.000,0.001,0.001,67.218,0.293,-0.539
'[12:37:04.274 20/10/1995]',-0.001,0.001,0.001,67.218,0.293,-0.539
'[12:37:04.276 20/10/1995]',-0.002,0.001,0.001,67.218,0.293,-0.539
'[12:37:04.278 20/10/1995]',-0.002,0.001,0.001,67.218,0.293,-0.539
'[12:37:04.280 20/10/1995]',-0.003,0.001,0.001,66.767,0.272,-0.537
'[12:37:04.282 20/10/1995]',-0.003,0.001,0.001,66.767,0.272,-0.537
'[12:37:04.284 20/10/1995]',-0.003,0.001,0.001,66.767,0.272,-0.537
