'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[08:35:00.812 16/05/1995]',-0.732,-0.270,61.058,20.717,-0.183,-0.514
'[08:35:00.814 16/05/1995]',-0.753,-0.270,61.058,20.717,-0.183,-0.514
'[08:35:00.816 16/05/1995]',-0.753,-0.270,60.907,20.642,-0.191,-0.512
'[08:35:00.818 16/05/1995]',-0.753,-0.270,60.907,20.642,-0.191,-0.512
'[08:35:00.820 16/05/1995]',-0.753,-0.270,60.907,20.642,-0.191,-0.512
'[08:35:00.822 16/05/1995]',-0.753,-0.259,60.907,20.642,-0.191,-0.512
'[08:35:00.824 16/05/1995]',-0.753,-0.259,60.831,20.592,-0.183,-0.510
'[08:35:00.826 16/05/1995]',-0.711,-0.239,60.831,20.592,-0.183,-0.510
'[08:35:00.828 16/05/1995]',-0.648,-0.218,60.831,20.592,-0.183,-0.510
'[08:35:00.830 16/05/1995]',-0.585,-0.197,60.831,20.592,-0.183,-0.510
'[08:35:00.832 16/05/1995]',-0.522,-0.176,60.756,20.642,-0.191,-0.509
'[08:35:00.834 16/05/1995]',-0.459,-0.155,60.756,20.642,-0.191,-0.509
'[08:35:00.836 16/05/1995]',-0.375,-0.135,60.756,20.642,-0.191,-0.509
'[08:35:00.838 16/05/1995]',-0.312,-0.114,60.756,20.642,-0.191,-0.509
'[08:35:00.840 16/05/1995]',-0.250,-0.083,60.680,20.642,-0.191,-0.509
'[08:35:00.842 16/05/1995]',-0.166,-0.062,60.680,20.642,-0.191,-0.509
'[08:35:00.844 16/05/1995]',-0.124,-0.041,60.680,20.642,-0.191,-0.509
'[08:35:00.846 16/05/1995]',-0.061,-0.020,60.680,20.642,-0.191,-0.509
'[08:35:00.848 16/05/1995]',-0.040,-0.009,60.680,20.767,-0.191,-0.508
'[08:35:00.850 16/05/1995]',0.002,0.001,60.680,20.767,-0.191,-0.508
'[08:35:00.852 16/05/1995]',0.002,0.001,60.680,20.767,-0.191,-0.508
'[08:35:00.854 16/05/1995]',0.002,0.021,60.680,20.767,-0.191,-0.508
'[08:35:00.856 16/05/1995]',0.022,0.021,60.605,20.942,-0.191,-0.508
'[08:35:00.858 16/05/1995]',0.022,0.032,60.605,20.942,-0.191,-0.508
'[08:35:00.860 16/05/1995]',0.022,0.032,60.605,20.942,-0.191,-0.508
'[08:35:00.862 16/05/1995]',0.043,0.032,60.605,20.942,-0.191,-0.508
'[08:35:00.864 16/05/1995]',0.043,0.042,60.454,21.193,-0.175,-0.507
'[08:35:00.866 16/05/1995]',0.043,0.032,60.454,21.193,-0.175,-0.507
'[08:35:00.868 16/05/1995]',0.043,0.042,60.454,21.193,-0.175,-0.507
'[08:35:00.870 16/05/1995]',0.043,0.042,60.454,21.193,-0.175,-0.507
'[08:35:00.872 16/05/1995]',0.043,0.042,60.227,21.543,-0.183,-0.506
'[08:35:00.874 16/05/1995]',0.043,0.042,60.227,21.543,-0.183,-0.506
'[08:35:00.876 16/05/1995]',0.043,0.042,60.227,21.543,-0.183,-0.506
'[08:35:00.878 16/05/1995]',0.064,0.032,60.227,21.543,-0.183,-0.506
'[08:35:00.880 16/05/1995]',0.043,0.032,59.849,21.943,-0.183,-0.504
'[08:35:00.882 16/05/1995]',0.064,0.032,59.849,21.943,-0.183,-0.504
'[08:35:00.884 16/05/1995]',0.043,0.032,59.849,21.943,-0.183,-0.504
'[08:35:00.886 16/05/1995]',0.043,0.032,59.849,21.943,-0.183,-0.504
'[08:35:00.888 16/05/1995]',0.043,0.032,59.547,22.519,-0.183,-0.503
'[08:35:00.890 16/05/1995]',0.043,0.032,59.547,22.519,-0.183,-0.503
'[08:35:00.892 16/05/1995]',0.064,0.032,59.547,22.519,-0.183,-0.503
'[08:35:00.894 16/05/1995]',0.064,0.032,59.547,22.519,-0.183,-0.503
'[08:35:00.896 16/05/1995]',0.064,0.042,59.320,23.169,-0.175,-0.502
'[08:35:00.898 16/05/1995]',0.064,0.042,59.320,23.169,-0.175,-0.502
'[08:35:00.900 16/05/1995]',0.064,0.042,59.320,23.169,-0.175,-0.502
'[08:35:00.902 16/05/1995]',0.064,0.042,59.320,23.169,-0.175,-0.502
'[08:35:00.904 16/05/1995]',0.064,0.042,59.093,23.770,-0.183,-0.502
'[08:35:00.906 16/05/1995]',0.064,0.042,59.093,23.770,-0.183,-0.502
'[08:35:00.908 16/05/1995]',0.064,0.042,59.093,23.770,-0.183,-0.502
'[08:35:00.910 16/05/1995]',0.064,0.042,59.093,23.770,-0.183,-0.502
'[08:35:00.912 16/05/1995]',0.064,0.042,59.018,24.170,-0.191,-0.503
'[08:35:00.914 16/05/1995]',0.064,0.042,59.018,24.170,-0.191,-0.503
'[08:35:00.916 16/05/1995]',0.064,0.032,59.018,24.170,-0.191,-0.503
'[08:35:00.918 16/05/1995]',0.064,0.032,59.018,24.170,-0.191,-0.503
'[08:35:00.920 16/05/1995]',0.064,0.032,58.942,24.220,-0.183,-0.503
'[08:35:00.922 16/05/1995]',0.064,0.032,58.942,24.220,-0.183,-0.503
'[08:35:00.924 16/05/1995]',0.064,0.042,58.942,24.220,-0.183,-0.503
'[08:35:00.926 16/05/1995]',0.064,0.042,58.942,24.220,-0.183,-0.503
'[08:35:00.928 16/05/1995]',0.064,0.032,59.169,24.120,-0.191,-0.504
'[08:35:00.930 16/05/1995]',0.064,0.032,59.169,24.120,-0.191,-0.504
'[08:35:00.932 16/05/1995]',0.064,0.021,59.169,24.120,-0.191,-0.504
'[08:35:00.934 16/05/1995]',0.064,0.032,59.169,24.120,-0.191,-0.504
'[08:35:00.936 16/05/1995]',0.064,0.032,60.000,24.120,-0.191,-0.504
'[08:35:00.938 16/05/1995]',0.064,0.021,60.000,24.120,-0.191,-0.504
'[08:35:00.940 16/05/1995]',0.064,0.021,60.000,24.120,-0.191,-0.504
'[08:35:00.942 16/05/1995]',0.064,0.032,60.000,24.120,-0.191,-0.504
'[08:35:00.944 16/05/1995]',0.064,0.032,61.889,24.520,-0.183,-0.503
'[08:35:00.946 16/05/1995]',0.064,0.021,61.889,24.520,-0.183,-0.503
'[08:35:00.948 16/05/1995]',0.064,0.032,61.889,24.520,-0.183,-0.503
'[08:35:00.950 16/05/1995]',0.064,0.021,61.889,24.520,-0.183,-0.503
'[08:35:00.952 16/05/1995]',0.064,0.021,65.139,25.346,-0.183,-0.503
'[08:35:00.954 16/05/1995]',0.064,0.032,65.139,25.346,-0.183,-0.503
'[08:35:00.956 16/05/1995]',0.085,0.032,65.139,25.346,-0.183,-0.503
'[08:35:00.958 16/05/1995]',0.085,0.032,65.139,25.346,-0.183,-0.503
'[08:35:00.960 16/05/1995]',0.085,0.042,69.899,26.472,-0.183,-0.502
'[08:35:00.962 16/05/1995]',0.085,0.032,69.899,26.472,-0.183,-0.502
'[08:35:00.964 16/05/1995]',0.085,0.042,69.899,26.472,-0.183,-0.502
'[08:35:00.966 16/05/1995]',0.085,0.042,69.899,26.472,-0.183,-0.502
'[08:35:00.968 16/05/1995]',0.085,0.032,76.247,27.623,-0.191,-0.502
'[08:35:00.970 16/05/1995]',0.085,0.032,76.247,27.623,-0.191,-0.502
'[08:35:00.972 16/05/1995]',0.064,0.021,76.247,27.623,-0.191,-0.502
'[08:35:00.974 16/05/1995]',0.085,0.021,76.247,27.623,-0.191,-0.502
'[08:35:00.976 16/05/1995]',0.085,0.021,83.879,28.574,-0.175,-0.502
'[08:35:00.978 16/05/1995]',0.085,0.021,83.879,28.574,-0.175,-0.502
'[08:35:00.980 16/05/1995]',0.085,0.021,83.879,28.574,-0.175,-0.502
'[08:35:00.982 16/05/1995]',0.085,0.021,83.879,28.574,-0.175,-0.502
'[08:35:00.984 16/05/1995]',0.085,0.021,92.570,29.500,-0.175,-0.502
'[08:35:00.986 16/05/1995]',0.085,0.032,92.570,29.500,-0.175,-0.502
'[08:35:00.988 16/05/1995]',0.085,0.032,92.570,29.500,-0.175,-0.502
'[08:35:00.990 16/05/1995]',0.085,0.032,92.570,29.500,-0.175,-0.502
'[08:35:00.992 16/05/1995]',0.085,0.042,101.638,30.625,-0.183,-0.501
'[08:35:00.994 16/05/1995]',0.106,0.032,101.638,30.625,-0.183,-0.501
'[08:35:00.996 16/05/1995]',0.085,0.032,101.638,30.625,-0.183,-0.501
'[08:35:00.998 16/05/1995]',0.085,0.032,101.638,30.625,-0.183,-0.501
'[08:35:01.000 16/05/1995]',0.085,0.032,110.781,32.027,-0.175,-0.501
'[08:35:01.002 16/05/1995]',0.085,0.021,110.781,32.027,-0.175,-0.501
'[08:35:01.004 16/05/1995]',0.085,0.021,110.781,32.027,-0.175,-0.501
'[08:35:01.006 16/05/1995]',0.106,0.021,110.781,32.027,-0.175,-0.501
'[08:35:01.008 16/05/1995]',0.106,0.021,119.396,33.728,-0.175,-0.500
'[08:35:01.010 16/05/1995]',0.106,0.021,119.396,33.728,-0.175,-0.500
'[08:35:01.012 16/05/1995]',0.106,0.021,119.396,33.728,-0.175,-0.500
'[08:35:01.014 16/05/1995]',0.106,0.021,119.396,33.728,-0.175,-0.500
'[08:35:01.016 16/05/1995]',0.106,0.021,127.028,35.480,-0.168,-0.499
'[08:35:01.018 16/05/1995]',0.106,0.021,127.028,35.480,-0.168,-0.499
'[08:35:01.020 16/05/1995]',0.106,0.021,127.028,35.480,-0.168,-0.499
'[08:35:01.022 16/05/1995]',0.106,0.021,127.028,35.480,-0.168,-0.499
'[08:35:01.024 16/05/1995]',0.106,0.021,133.527,37.181,-0.161,-0.498
'[08:35:01.026 16/05/1995]',0.127,0.032,133.527,37.181,-0.161,-0.498
'[08:35:01.028 16/05/1995]',0.106,0.032,133.527,37.181,-0.161,-0.498
'[08:35:01.030 16/05/1995]',0.106,0.042,133.527,37.181,-0.161,-0.498
'[08:35:01.032 16/05/1995]',0.106,0.042,138.968,38.832,-0.152,-0.497
'[08:35:01.034 16/05/1995]',0.106,0.042,138.968,38.832,-0.152,-0.497
'[08:35:01.036 16/05/1995]',0.127,0.032,138.968,38.832,-0.152,-0.497
'[08:35:01.038 16/05/1995]',0.127,0.032,138.968,38.832,-0.152,-0.497
'[08:35:01.040 16/05/1995]',0.127,0.032,143.199,40.409,-0.138,-0.495
'[08:35:01.042 16/05/1995]',0.127,0.021,143.199,40.409,-0.138,-0.495
'[08:35:01.044 16/05/1995]',0.148,0.011,143.199,40.409,-0.138,-0.495
'[08:35:01.046 16/05/1995]',0.148,0.011,143.199,40.409,-0.138,-0.495
'[08:35:01.048 16/05/1995]',0.148,0.011,146.449,41.835,-0.130,-0.494
'[08:35:01.050 16/05/1995]',0.148,0.011,146.449,41.835,-0.130,-0.494
'[08:35:01.052 16/05/1995]',0.148,0.011,146.449,41.835,-0.130,-0.494
'[08:35:01.054 16/05/1995]',0.148,0.001,146.449,41.835,-0.130,-0.494
'[08:35:01.056 16/05/1995]',0.148,0.021,148.565,43.061,-0.115,-0.492
'[08:35:01.058 16/05/1995]',0.148,0.032,148.565,43.061,-0.115,-0.492
'[08:35:01.060 16/05/1995]',0.148,0.032,148.565,43.061,-0.115,-0.492
'[08:35:01.062 16/05/1995]',0.148,0.021,148.565,43.061,-0.115,-0.492
'[08:35:01.064 16/05/1995]',0.169,0.021,149.925,44.062,-0.100,-0.490
'[08:35:01.066 16/05/1995]',0.169,0.011,149.925,44.062,-0.100,-0.490
'[08:35:01.068 16/05/1995]',0.169,0.001,149.925,44.062,-0.100,-0.490
'[08:35:01.070 16/05/1995]',0.169,0.011,149.925,44.062,-0.100,-0.490
'[08:35:01.072 16/05/1995]',0.169,0.021,150.756,44.687,-0.084,-0.488
'[08:35:01.074 16/05/1995]',0.169,0.011,150.756,44.687,-0.084,-0.488
'[08:35:01.076 16/05/1995]',0.190,0.011,150.756,44.687,-0.084,-0.488
'[08:35:01.078 16/05/1995]',0.190,0.021,150.756,44.687,-0.084,-0.488
'[08:35:01.080 16/05/1995]',0.190,0.021,151.285,45.163,-0.061,-0.486
'[08:35:01.082 16/05/1995]',0.190,0.021,151.285,45.163,-0.061,-0.486
'[08:35:01.084 16/05/1995]',0.190,0.011,151.285,45.163,-0.061,-0.486
'[08:35:01.086 16/05/1995]',0.211,0.001,151.285,45.163,-0.061,-0.486
'[08:35:01.088 16/05/1995]',0.211,0.001,151.890,45.463,-0.038,-0.484
'[08:35:01.090 16/05/1995]',0.211,0.001,151.890,45.463,-0.038,-0.484
'[08:35:01.092 16/05/1995]',0.211,0.001,151.890,45.463,-0.038,-0.484
'[08:35:01.094 16/05/1995]',0.211,0.001,151.890,45.463,-0.038,-0.484
'[08:35:01.096 16/05/1995]',0.211,0.001,152.343,45.763,-0.015,-0.482
'[08:35:01.098 16/05/1995]',0.211,0.001,152.343,45.763,-0.015,-0.482
'[08:35:01.100 16/05/1995]',0.211,0.001,152.343,45.763,-0.015,-0.482
'[08:35:01.102 16/05/1995]',0.211,0.001,152.343,45.763,-0.015,-0.482
'[08:35:01.104 16/05/1995]',0.232,0.001,152.872,45.938,0.007,-0.481
'[08:35:01.106 16/05/1995]',0.232,0.001,152.872,45.938,0.007,-0.481
'[08:35:01.108 16/05/1995]',0.232,0.001,152.872,45.938,0.007,-0.481
'[08:35:01.110 16/05/1995]',0.253,0.001,152.872,45.938,0.007,-0.481
'[08:35:01.112 16/05/1995]',0.253,0.001,153.325,46.163,0.022,-0.479
'[08:35:01.114 16/05/1995]',0.253,0.001,153.325,46.163,0.022,-0.479
'[08:35:01.116 16/05/1995]',0.253,0.001,153.325,46.163,0.022,-0.479
'[08:35:01.118 16/05/1995]',0.253,0.001,153.325,46.163,0.022,-0.479
'[08:35:01.120 16/05/1995]',0.253,0.001,153.703,46.339,0.030,-0.478
'[08:35:01.122 16/05/1995]',0.274,0.001,153.703,46.339,0.030,-0.478
'[08:35:01.124 16/05/1995]',0.274,0.001,153.703,46.339,0.030,-0.478
'[08:35:01.126 16/05/1995]',0.274,0.001,153.703,46.339,0.030,-0.478
'[08:35:01.128 16/05/1995]',0.274,0.001,154.157,46.464,0.045,-0.476
'[08:35:01.130 16/05/1995]',0.274,0.001,154.157,46.464,0.045,-0.476
'[08:35:01.132 16/05/1995]',0.274,-0.009,154.157,46.464,0.045,-0.476
'[08:35:01.134 16/05/1995]',0.274,-0.009,154.157,46.464,0.045,-0.476
'[08:35:01.136 16/05/1995]',0.274,-0.020,154.383,46.514,0.061,-0.475
'[08:35:01.138 16/05/1995]',0.253,-0.030,154.383,46.514,0.061,-0.475
'[08:35:01.140 16/05/1995]',0.274,-0.030,154.383,46.514,0.061,-0.475
'[08:35:01.142 16/05/1995]',0.274,-0.030,154.383,46.514,0.061,-0.475
'[08:35:01.144 16/05/1995]',0.274,-0.030,154.534,46.564,0.076,-0.473
'[08:35:01.146 16/05/1995]',0.253,-0.041,154.534,46.564,0.076,-0.473
'[08:35:01.148 16/05/1995]',0.274,-0.030,154.534,46.564,0.076,-0.473
'[08:35:01.150 16/05/1995]',0.253,-0.030,154.534,46.564,0.076,-0.473
'[08:35:01.152 16/05/1995]',0.253,-0.030,154.459,46.464,0.091,-0.471
'[08:35:01.154 16/05/1995]',0.253,-0.030,154.459,46.464,0.091,-0.471
'[08:35:01.156 16/05/1995]',0.253,-0.030,154.459,46.464,0.091,-0.471
'[08:35:01.158 16/05/1995]',0.253,-0.020,154.459,46.464,0.091,-0.471
'[08:35:01.160 16/05/1995]',0.253,-0.020,154.081,46.339,0.099,-0.469
'[08:35:01.162 16/05/1995]',0.253,-0.009,154.081,46.339,0.099,-0.469
'[08:35:01.164 16/05/1995]',0.232,-0.020,154.081,46.339,0.099,-0.469
'[08:35:01.166 16/05/1995]',0.232,-0.020,154.081,46.339,0.099,-0.469
'[08:35:01.168 16/05/1995]',0.232,-0.020,153.476,46.163,0.106,-0.467
'[08:35:01.170 16/05/1995]',0.211,-0.009,153.476,46.163,0.106,-0.467
'[08:35:01.172 16/05/1995]',0.211,-0.009,153.476,46.163,0.106,-0.467
'[08:35:01.174 16/05/1995]',0.211,-0.009,153.476,46.163,0.106,-0.467
'[08:35:01.176 16/05/1995]',0.211,-0.009,152.645,45.938,0.114,-0.465
'[08:35:01.178 16/05/1995]',0.211,-0.009,152.645,45.938,0.114,-0.465
'[08:35:01.180 16/05/1995]',0.190,-0.009,152.645,45.938,0.114,-0.465
'[08:35:01.182 16/05/1995]',0.190,-0.009,152.645,45.938,0.114,-0.465
'[08:35:01.184 16/05/1995]',0.169,0.001,151.512,45.688,0.114,-0.463
'[08:35:01.186 16/05/1995]',0.169,0.001,151.512,45.688,0.114,-0.463
'[08:35:01.188 16/05/1995]',0.169,-0.009,151.512,45.688,0.114,-0.463
'[08:35:01.190 16/05/1995]',0.148,-0.009,151.512,45.688,0.114,-0.463
'[08:35:01.192 16/05/1995]',0.127,-0.009,149.925,45.588,0.122,-0.461
'[08:35:01.194 16/05/1995]',0.127,-0.009,149.925,45.588,0.122,-0.461
'[08:35:01.196 16/05/1995]',0.127,0.001,149.925,45.588,0.122,-0.461
'[08:35:01.198 16/05/1995]',0.106,0.001,149.925,45.588,0.122,-0.461
'[08:35:01.200 16/05/1995]',0.106,-0.009,147.960,45.513,0.130,-0.460
'[08:35:01.202 16/05/1995]',0.085,-0.009,147.960,45.513,0.130,-0.460
'[08:35:01.204 16/05/1995]',0.085,-0.009,147.960,45.513,0.130,-0.460
'[08:35:01.206 16/05/1995]',0.064,-0.009,147.960,45.513,0.130,-0.460
'[08:35:01.208 16/05/1995]',0.064,0.001,145.617,45.588,0.130,-0.459
'[08:35:01.210 16/05/1995]',0.064,0.001,145.617,45.588,0.130,-0.459
'[08:35:01.212 16/05/1995]',0.043,0.001,145.617,45.588,0.130,-0.459
'[08:35:01.214 16/05/1995]',0.043,0.001,145.617,45.588,0.130,-0.459
'[08:35:01.216 16/05/1995]',0.043,0.001,142.746,45.638,0.137,-0.458
'[08:35:01.218 16/05/1995]',0.043,0.001,142.746,45.638,0.137,-0.458
'[08:35:01.220 16/05/1995]',0.022,-0.009,142.746,45.638,0.137,-0.458
'[08:35:01.222 16/05/1995]',0.002,-0.009,142.746,45.638,0.137,-0.458
'[08:35:01.224 16/05/1995]',0.002,-0.009,139.421,45.638,0.130,-0.457
'[08:35:01.226 16/05/1995]',0.002,-0.009,139.421,45.638,0.130,-0.457
'[08:35:01.228 16/05/1995]',0.002,-0.020,139.421,45.638,0.130,-0.457
'[08:35:01.230 16/05/1995]',0.002,-0.020,139.421,45.638,0.130,-0.457
'[08:35:01.232 16/05/1995]',0.002,-0.009,135.643,45.513,0.137,-0.457
'[08:35:01.234 16/05/1995]',0.002,0.001,135.643,45.513,0.137,-0.457
'[08:35:01.236 16/05/1995]',-0.019,0.001,135.643,45.513,0.137,-0.457
'[08:35:01.238 16/05/1995]',-0.019,0.001,135.643,45.513,0.137,-0.457
'[08:35:01.240 16/05/1995]',-0.019,0.011,131.335,45.163,0.130,-0.457
'[08:35:01.242 16/05/1995]',-0.019,0.021,131.335,45.163,0.130,-0.457
'[08:35:01.244 16/05/1995]',-0.019,0.021,131.335,45.163,0.130,-0.457
'[08:35:01.246 16/05/1995]',-0.019,0.032,131.335,45.163,0.130,-0.457
'[08:35:01.248 16/05/1995]',-0.040,0.021,126.650,44.687,0.137,-0.457
'[08:35:01.250 16/05/1995]',-0.040,0.021,126.650,44.687,0.137,-0.457
'[08:35:01.252 16/05/1995]',-0.040,0.021,126.650,44.687,0.137,-0.457
'[08:35:01.254 16/05/1995]',-0.040,0.011,126.650,44.687,0.137,-0.457
'[08:35:01.256 16/05/1995]',-0.040,0.011,121.436,44.062,0.130,-0.456
'[08:35:01.258 16/05/1995]',-0.040,0.001,121.436,44.062,0.130,-0.456
'[08:35:01.260 16/05/1995]',-0.040,0.001,121.436,44.062,0.130,-0.456
'[08:35:01.262 16/05/1995]',-0.040,0.001,121.436,44.062,0.130,-0.456
'[08:35:01.264 16/05/1995]',-0.040,0.001,116.222,43.111,0.130,-0.454
'[08:35:01.266 16/05/1995]',-0.061,0.001,116.222,43.111,0.130,-0.454
'[08:35:01.268 16/05/1995]',-0.061,0.011,116.222,43.111,0.130,-0.454
'[08:35:01.270 16/05/1995]',-0.040,0.011,116.222,43.111,0.130,-0.454
'[08:35:01.272 16/05/1995]',-0.040,0.021,111.083,42.060,0.130,-0.453
'[08:35:01.274 16/05/1995]',-0.040,0.021,111.083,42.060,0.130,-0.453
'[08:35:01.276 16/05/1995]',-0.061,0.011,111.083,42.060,0.130,-0.453
'[08:35:01.278 16/05/1995]',-0.040,0.021,111.083,42.060,0.130,-0.453
'[08:35:01.280 16/05/1995]',-0.061,0.011,106.549,40.884,0.114,-0.452
'[08:35:01.282 16/05/1995]',-0.061,0.011,106.549,40.884,0.114,-0.452
'[08:35:01.284 16/05/1995]',-0.061,0.011,106.549,40.884,0.114,-0.452
'[08:35:01.286 16/05/1995]',-0.061,0.021,106.549,40.884,0.114,-0.452
'[08:35:01.288 16/05/1995]',-0.040,0.021,102.771,39.608,0.106,-0.451
'[08:35:01.290 16/05/1995]',-0.040,0.021,102.771,39.608,0.106,-0.451
'[08:35:01.292 16/05/1995]',-0.040,0.021,102.771,39.608,0.106,-0.451
'[08:35:01.294 16/05/1995]',-0.040,0.021,102.771,39.608,0.106,-0.451
'[08:35:01.296 16/05/1995]',-0.040,0.021,99.824,38.307,0.099,-0.451
'[08:35:01.298 16/05/1995]',-0.040,0.011,99.824,38.307,0.099,-0.451
'[08:35:01.300 16/05/1995]',-0.040,0.021,99.824,38.307,0.099,-0.451
'[08:35:01.302 16/05/1995]',-0.040,0.021,99.824,38.307,0.099,-0.451
'[08:35:01.304 16/05/1995]',-0.040,0.032,97.557,36.956,0.091,-0.452
'[08:35:01.306 16/05/1995]',-0.040,0.032,97.557,36.956,0.091,-0.452
'[08:35:01.308 16/05/1995]',-0.040,0.042,97.557,36.956,0.091,-0.452
'[08:35:01.310 16/05/1995]',-0.040,0.032,97.557,36.956,0.091,-0.452
'[08:35:01.312 16/05/1995]',-0.040,0.032,96.121,35.655,0.084,-0.452
'[08:35:01.314 16/05/1995]',-0.040,0.032,96.121,35.655,0.084,-0.452
'[08:35:01.316 16/05/1995]',-0.040,0.021,96.121,35.655,0.084,-0.452
'[08:35:01.318 16/05/1995]',-0.040,0.011,96.121,35.655,0.084,-0.452
'[08:35:01.320 16/05/1995]',-0.040,0.011,95.139,34.379,0.069,-0.453
'[08:35:01.322 16/05/1995]',-0.040,0.021,95.139,34.379,0.069,-0.453
'[08:35:01.324 16/05/1995]',-0.040,0.021,95.139,34.379,0.069,-0.453
'[08:35:01.326 16/05/1995]',-0.040,0.021,95.139,34.379,0.069,-0.453
'[08:35:01.328 16/05/1995]',-0.040,0.021,94.610,33.203,0.061,-0.455
'[08:35:01.330 16/05/1995]',-0.040,0.021,94.610,33.203,0.061,-0.455
'[08:35:01.332 16/05/1995]',-0.040,0.011,94.610,33.203,0.061,-0.455
'[08:35:01.334 16/05/1995]',-0.040,0.011,94.610,33.203,0.061,-0.455
'[08:35:01.336 16/05/1995]',-0.040,0.011,94.308,32.102,0.045,-0.457
'[08:35:01.338 16/05/1995]',-0.040,0.021,94.308,32.102,0.045,-0.457
'[08:35:01.340 16/05/1995]',-0.040,0.021,94.308,32.102,0.045,-0.457
'[08:35:01.342 16/05/1995]',-0.040,0.032,94.308,32.102,0.045,-0.457
'[08:35:01.344 16/05/1995]',-0.040,0.032,94.232,31.151,0.022,-0.459
'[08:35:01.346 16/05/1995]',-0.019,0.042,94.232,31.151,0.022,-0.459
'[08:35:01.348 16/05/1995]',-0.019,0.042,94.232,31.151,0.022,-0.459
'[08:35:01.350 16/05/1995]',-0.040,0.032,94.232,31.151,0.022,-0.459
'[08:35:01.352 16/05/1995]',-0.040,0.032,94.232,30.450,0.015,-0.461
'[08:35:01.354 16/05/1995]',-0.040,0.032,94.232,30.450,0.015,-0.461
'[08:35:01.356 16/05/1995]',-0.040,0.032,94.232,30.450,0.015,-0.461
'[08:35:01.358 16/05/1995]',-0.019,0.021,94.232,30.450,0.015,-0.461
'[08:35:01.360 16/05/1995]',-0.040,0.011,94.156,30.150,0.007,-0.463
'[08:35:01.362 16/05/1995]',-0.040,0.011,94.156,30.150,0.007,-0.463
'[08:35:01.364 16/05/1995]',-0.040,0.011,94.156,30.150,0.007,-0.463
'[08:35:01.366 16/05/1995]',-0.040,0.021,94.156,30.150,0.007,-0.463
'[08:35:01.368 16/05/1995]',-0.040,0.021,94.081,30.625,-0.015,-0.465
'[08:35:01.370 16/05/1995]',-0.040,0.021,94.081,30.625,-0.015,-0.465
'[08:35:01.372 16/05/1995]',-0.040,0.021,94.081,30.625,-0.015,-0.465
'[08:35:01.374 16/05/1995]',-0.040,0.032,94.081,30.625,-0.015,-0.465
'[08:35:01.376 16/05/1995]',-0.019,0.021,93.779,31.902,-0.023,-0.467
'[08:35:01.378 16/05/1995]',-0.019,0.032,93.779,31.902,-0.023,-0.467
'[08:35:01.380 16/05/1995]',-0.040,0.021,93.779,31.902,-0.023,-0.467
'[08:35:01.382 16/05/1995]',-0.040,0.021,93.779,31.902,-0.023,-0.467
'[08:35:01.384 16/05/1995]',-0.040,0.021,93.476,33.853,-0.046,-0.469
'[08:35:01.386 16/05/1995]',-0.019,0.011,93.476,33.853,-0.046,-0.469
'[08:35:01.388 16/05/1995]',-0.040,0.011,93.476,33.853,-0.046,-0.469
'[08:35:01.390 16/05/1995]',-0.019,0.011,93.476,33.853,-0.046,-0.469
'[08:35:01.392 16/05/1995]',-0.040,0.021,93.023,35.780,-0.046,-0.471
'[08:35:01.394 16/05/1995]',-0.040,0.021,93.023,35.780,-0.046,-0.471
'[08:35:01.396 16/05/1995]',-0.040,0.011,93.023,35.780,-0.046,-0.471
'[08:35:01.398 16/05/1995]',-0.040,0.001,93.023,35.780,-0.046,-0.471
'[08:35:01.400 16/05/1995]',-0.040,0.001,92.343,37.356,-0.061,-0.474
'[08:35:01.402 16/05/1995]',-0.040,0.001,92.343,37.356,-0.061,-0.474
'[08:35:01.404 16/05/1995]',-0.040,0.001,92.343,37.356,-0.061,-0.474
'[08:35:01.406 16/05/1995]',-0.040,0.001,92.343,37.356,-0.061,-0.474
'[08:35:01.408 16/05/1995]',-0.040,0.001,91.587,38.432,-0.061,-0.477
'[08:35:01.410 16/05/1995]',-0.040,0.001,91.587,38.432,-0.061,-0.477
'[08:35:01.412 16/05/1995]',-0.040,0.001,91.587,38.432,-0.061,-0.477
'[08:35:01.414 16/05/1995]',-0.040,0.001,91.587,38.432,-0.061,-0.477
'[08:35:01.416 16/05/1995]',-0.040,0.001,90.680,39.007,-0.076,-0.480
'[08:35:01.418 16/05/1995]',-0.040,0.001,90.680,39.007,-0.076,-0.480
'[08:35:01.420 16/05/1995]',-0.040,0.001,90.680,39.007,-0.076,-0.480
'[08:35:01.422 16/05/1995]',-0.040,0.011,90.680,39.007,-0.076,-0.480
'[08:35:01.424 16/05/1995]',-0.040,0.021,89.698,39.133,-0.091,-0.484
'[08:35:01.426 16/05/1995]',-0.040,0.011,89.698,39.133,-0.091,-0.484
'[08:35:01.428 16/05/1995]',-0.040,0.021,89.698,39.133,-0.091,-0.484
'[08:35:01.430 16/05/1995]',-0.040,0.021,89.698,39.133,-0.091,-0.484
'[08:35:01.432 16/05/1995]',-0.040,0.011,88.640,38.707,-0.091,-0.487
'[08:35:01.434 16/05/1995]',-0.040,0.011,88.640,38.707,-0.091,-0.487
'[08:35:01.436 16/05/1995]',-0.040,0.011,88.640,38.707,-0.091,-0.487
'[08:35:01.438 16/05/1995]',-0.040,0.011,88.640,38.707,-0.091,-0.487
'[08:35:01.440 16/05/1995]',-0.040,0.011,87.582,37.831,-0.107,-0.490
'[08:35:01.442 16/05/1995]',-0.040,0.011,87.582,37.831,-0.107,-0.490
