'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[09:45:00.482 23/06/1995]',-0.040,0.119,58.792,21.418,0.000,0.623
'[09:45:00.484 23/06/1995]',-0.056,0.119,58.792,21.418,0.000,0.623
'[09:45:00.486 23/06/1995]',-0.065,0.119,58.792,21.418,0.000,0.623
'[09:45:00.488 23/06/1995]',-0.056,0.119,58.490,21.943,0.000,0.632
'[09:45:00.490 23/06/1995]',-0.056,0.119,58.490,21.943,0.000,0.632
'[09:45:00.492 23/06/1995]',-0.048,0.119,58.490,21.943,0.000,0.632
'[09:45:00.494 23/06/1995]',-0.040,0.119,58.490,21.943,0.000,0.632
'[09:45:00.496 23/06/1995]',-0.032,0.119,58.137,22.394,0.000,0.640
'[09:45:00.498 23/06/1995]',-0.040,0.119,58.137,22.394,0.000,0.640
'[09:45:00.500 23/06/1995]',-0.056,0.119,58.137,22.394,0.000,0.640
'[09:45:00.502 23/06/1995]',-0.048,0.119,58.137,22.394,0.000,0.640
'[09:45:00.504 23/06/1995]',-0.048,0.119,57.835,22.819,0.000,0.649
'[09:45:00.506 23/06/1995]',-0.048,0.119,57.835,22.819,0.000,0.649
'[09:45:00.508 23/06/1995]',-0.048,0.119,57.835,22.819,0.000,0.649
'[09:45:00.510 23/06/1995]',-0.048,0.119,57.835,22.819,0.000,0.649
'[09:45:00.512 23/06/1995]',-0.048,0.119,57.483,23.044,0.000,0.658
'[09:45:00.514 23/06/1995]',-0.048,0.119,57.483,23.044,0.000,0.658
'[09:45:00.516 23/06/1995]',-0.048,0.119,57.483,23.044,0.000,0.658
'[09:45:00.518 23/06/1995]',-0.048,0.119,57.483,23.044,0.000,0.658
'[09:45:00.520 23/06/1995]',-0.048,0.143,57.131,23.219,0.000,0.668
'[09:45:00.522 23/06/1995]',-0.040,0.143,57.131,23.219,0.000,0.668
'[09:45:00.524 23/06/1995]',-0.040,0.119,57.131,23.219,0.000,0.668
'[09:45:00.526 23/06/1995]',-0.048,0.119,57.131,23.219,0.000,0.668
'[09:45:00.528 23/06/1995]',-0.048,0.143,56.829,23.344,0.000,0.678
'[09:45:00.530 23/06/1995]',-0.056,0.143,56.829,23.344,0.000,0.678
'[09:45:00.532 23/06/1995]',-0.065,0.143,56.829,23.344,0.000,0.678
'[09:45:00.534 23/06/1995]',-0.073,0.143,56.829,23.344,0.000,0.678
'[09:45:00.536 23/06/1995]',-0.081,0.143,56.476,23.520,0.000,0.690
'[09:45:00.538 23/06/1995]',-0.073,0.119,56.476,23.520,0.000,0.690
'[09:45:00.540 23/06/1995]',-0.065,0.119,56.476,23.520,0.000,0.690
'[09:45:00.542 23/06/1995]',-0.056,0.119,56.476,23.520,0.000,0.690
'[09:45:00.544 23/06/1995]',-0.048,0.119,56.275,23.870,0.000,0.701
'[09:45:00.546 23/06/1995]',-0.040,0.095,56.275,23.870,0.000,0.701
'[09:45:00.548 23/06/1995]',-0.040,0.119,56.275,23.870,0.000,0.701
'[09:45:00.550 23/06/1995]',-0.040,0.119,56.275,23.870,0.000,0.701
'[09:45:00.552 23/06/1995]',-0.056,0.119,56.275,24.620,0.000,0.713
'[09:45:00.554 23/06/1995]',-0.073,0.119,56.275,24.620,0.000,0.713
'[09:45:00.556 23/06/1995]',-0.081,0.119,56.275,24.620,0.000,0.713
'[09:45:00.558 23/06/1995]',-0.081,0.119,56.275,24.620,0.000,0.713
'[09:45:00.560 23/06/1995]',-0.081,0.119,56.728,25.696,0.000,0.726
'[09:45:00.562 23/06/1995]',-0.081,0.119,56.728,25.696,0.000,0.726
'[09:45:00.564 23/06/1995]',-0.073,0.119,56.728,25.696,0.000,0.726
'[09:45:00.566 23/06/1995]',-0.081,0.119,56.728,25.696,0.000,0.726
'[09:45:00.568 23/06/1995]',-0.065,0.119,57.986,27.048,0.000,0.738
'[09:45:00.570 23/06/1995]',-0.073,0.119,57.986,27.048,0.000,0.738
'[09:45:00.572 23/06/1995]',-0.073,0.119,57.986,27.048,0.000,0.738
'[09:45:00.574 23/06/1995]',-0.073,0.119,57.986,27.048,0.000,0.738
'[09:45:00.576 23/06/1995]',-0.081,0.119,60.403,28.624,0.000,0.750
'[09:45:00.578 23/06/1995]',-0.073,0.119,60.403,28.624,0.000,0.750
'[09:45:00.580 23/06/1995]',-0.081,0.095,60.403,28.624,0.000,0.750
'[09:45:00.582 23/06/1995]',-0.073,0.119,60.403,28.624,0.000,0.750
'[09:45:00.584 23/06/1995]',-0.073,0.095,63.825,30.375,0.000,0.762
'[09:45:00.586 23/06/1995]',-0.073,0.095,63.825,30.375,0.000,0.762
'[09:45:00.588 23/06/1995]',-0.073,0.095,63.825,30.375,0.000,0.762
'[09:45:00.590 23/06/1995]',-0.081,0.095,63.825,30.375,0.000,0.762
'[09:45:00.592 23/06/1995]',-0.073,0.095,68.154,32.427,0.000,0.774
'[09:45:00.594 23/06/1995]',-0.073,0.072,68.154,32.427,0.000,0.774
'[09:45:00.596 23/06/1995]',-0.056,0.072,68.154,32.427,0.000,0.774
'[09:45:00.598 23/06/1995]',-0.056,0.072,68.154,32.427,0.000,0.774
'[09:45:00.600 23/06/1995]',-0.056,0.072,73.087,34.604,0.000,0.786
'[09:45:00.602 23/06/1995]',-0.056,0.072,73.087,34.604,0.000,0.786
'[09:45:00.604 23/06/1995]',-0.056,0.072,73.087,34.604,0.000,0.786
'[09:45:00.606 23/06/1995]',-0.065,0.072,73.087,34.604,0.000,0.786
'[09:45:00.608 23/06/1995]',-0.065,0.072,78.372,36.956,0.000,0.798
'[09:45:00.610 23/06/1995]',-0.065,0.072,78.372,36.956,0.000,0.798
'[09:45:00.612 23/06/1995]',-0.065,0.048,78.372,36.956,0.000,0.798
'[09:45:00.614 23/06/1995]',-0.065,0.072,78.372,36.956,0.000,0.798
'[09:45:00.616 23/06/1995]',-0.065,0.072,83.909,39.233,0.000,0.810
'[09:45:00.618 23/06/1995]',-0.073,0.048,83.909,39.233,0.000,0.810
'[09:45:00.620 23/06/1995]',-0.073,0.048,83.909,39.233,0.000,0.810
'[09:45:00.622 23/06/1995]',-0.073,0.048,83.909,39.233,0.000,0.810
'[09:45:00.624 23/06/1995]',-0.056,0.048,89.597,41.409,0.000,0.823
'[09:45:00.626 23/06/1995]',-0.056,0.048,89.597,41.409,0.000,0.823
'[09:45:00.628 23/06/1995]',-0.056,0.048,89.597,41.409,0.000,0.823
'[09:45:00.630 23/06/1995]',-0.056,0.048,89.597,41.409,0.000,0.823
'[09:45:00.632 23/06/1995]',-0.056,0.048,95.184,43.386,0.000,0.835
'[09:45:00.634 23/06/1995]',-0.040,0.048,95.184,43.386,0.000,0.835
'[09:45:00.636 23/06/1995]',-0.048,0.048,95.184,43.386,0.000,0.835
'[09:45:00.638 23/06/1995]',-0.040,0.048,95.184,43.386,0.000,0.835
'[09:45:00.640 23/06/1995]',-0.040,0.048,100.520,45.163,0.000,0.847
'[09:45:00.642 23/06/1995]',-0.040,0.048,100.520,45.163,0.000,0.847
'[09:45:00.644 23/06/1995]',-0.040,0.025,100.520,45.163,0.000,0.847
'[09:45:00.646 23/06/1995]',-0.040,0.025,100.520,45.163,0.000,0.847
'[09:45:00.648 23/06/1995]',-0.032,0.025,105.352,46.564,0.000,0.859
'[09:45:00.650 23/06/1995]',-0.032,0.025,105.352,46.564,0.000,0.859
'[09:45:00.652 23/06/1995]',-0.032,0.025,105.352,46.564,0.000,0.859
'[09:45:00.654 23/06/1995]',-0.032,0.025,105.352,46.564,0.000,0.859
'[09:45:00.656 23/06/1995]',-0.032,0.025,109.580,47.615,0.000,0.871
'[09:45:00.658 23/06/1995]',-0.024,0.025,109.580,47.615,0.000,0.871
'[09:45:00.660 23/06/1995]',-0.024,0.025,109.580,47.615,0.000,0.871
'[09:45:00.662 23/06/1995]',-0.016,0.025,109.580,47.615,0.000,0.871
'[09:45:00.664 23/06/1995]',-0.016,0.025,113.054,48.265,0.000,0.883
'[09:45:00.666 23/06/1995]',-0.016,0.025,113.054,48.265,0.000,0.883
'[09:45:00.668 23/06/1995]',-0.024,0.025,113.054,48.265,0.000,0.883
'[09:45:00.670 23/06/1995]',-0.024,0.025,113.054,48.265,0.000,0.883
'[09:45:00.672 23/06/1995]',-0.007,0.025,115.872,48.490,0.000,0.896
'[09:45:00.674 23/06/1995]',-0.016,0.002,115.872,48.490,0.000,0.896
'[09:45:00.676 23/06/1995]',-0.016,0.002,115.872,48.490,0.000,0.896
'[09:45:00.678 23/06/1995]',-0.016,0.025,115.872,48.490,0.000,0.896
'[09:45:00.680 23/06/1995]',-0.016,0.002,117.936,48.265,0.000,0.910
'[09:45:00.682 23/06/1995]',-0.007,0.002,117.936,48.265,0.000,0.910
'[09:45:00.684 23/06/1995]',-0.007,0.002,117.936,48.265,0.000,0.910
'[09:45:00.686 23/06/1995]',-0.007,0.002,117.936,48.265,0.000,0.910
'[09:45:00.688 23/06/1995]',-0.007,0.002,119.396,47.790,0.000,0.923
'[09:45:00.690 23/06/1995]',0.001,0.002,119.396,47.790,0.000,0.923
'[09:45:00.692 23/06/1995]',0.009,0.002,119.396,47.790,0.000,0.923
'[09:45:00.694 23/06/1995]',0.009,0.002,119.396,47.790,0.000,0.923
'[09:45:00.696 23/06/1995]',0.001,0.002,120.151,47.089,0.000,0.937
'[09:45:00.698 23/06/1995]',0.001,0.002,120.151,47.089,0.000,0.937
'[09:45:00.700 23/06/1995]',0.001,0.002,120.151,47.089,0.000,0.937
'[09:45:00.702 23/06/1995]',0.001,0.002,120.151,47.089,0.000,0.937
'[09:45:00.704 23/06/1995]',-0.007,0.002,120.251,46.213,0.000,0.950
'[09:45:00.706 23/06/1995]',-0.007,0.002,120.251,46.213,0.000,0.950
'[09:45:00.708 23/06/1995]',-0.007,0.002,120.251,46.213,0.000,0.950
'[09:45:00.710 23/06/1995]',0.001,0.002,120.251,46.213,0.000,0.950
'[09:45:00.712 23/06/1995]',0.001,0.002,119.899,45.263,0.000,0.963
'[09:45:00.714 23/06/1995]',0.001,0.002,119.899,45.263,0.000,0.963
'[09:45:00.716 23/06/1995]',0.001,0.002,119.899,45.263,0.000,0.963
'[09:45:00.718 23/06/1995]',0.001,0.002,119.899,45.263,0.000,0.963
'[09:45:00.720 23/06/1995]',0.009,0.002,119.094,44.212,0.000,0.975
'[09:45:00.722 23/06/1995]',0.009,0.002,119.094,44.212,0.000,0.975
'[09:45:00.724 23/06/1995]',0.017,0.002,119.094,44.212,0.000,0.975
'[09:45:00.726 23/06/1995]',0.009,0.002,119.094,44.212,0.000,0.975
'[09:45:00.728 23/06/1995]',0.009,0.002,117.886,43.036,0.000,0.986
'[09:45:00.730 23/06/1995]',0.017,0.002,117.886,43.036,0.000,0.986
'[09:45:00.732 23/06/1995]',0.009,0.002,117.886,43.036,0.000,0.986
'[09:45:00.734 23/06/1995]',0.001,0.002,117.886,43.036,0.000,0.986
'[09:45:00.736 23/06/1995]',-0.007,0.002,116.325,41.885,0.000,0.997
'[09:45:00.738 23/06/1995]',0.001,0.002,116.325,41.885,0.000,0.997
'[09:45:00.740 23/06/1995]',0.001,0.002,116.325,41.885,0.000,0.997
'[09:45:00.742 23/06/1995]',0.001,0.002,116.325,41.885,0.000,0.997
'[09:45:00.744 23/06/1995]',0.001,0.002,114.463,40.584,0.000,1.008
'[09:45:00.746 23/06/1995]',0.001,0.002,114.463,40.584,0.000,1.008
'[09:45:00.748 23/06/1995]',0.009,0.002,114.463,40.584,0.000,1.008
'[09:45:00.750 23/06/1995]',0.001,0.002,114.463,40.584,0.000,1.008
'[09:45:00.752 23/06/1995]',0.017,0.002,112.349,39.233,0.000,1.018
'[09:45:00.754 23/06/1995]',0.017,0.002,112.349,39.233,0.000,1.018
'[09:45:00.756 23/06/1995]',0.009,0.002,112.349,39.233,0.000,1.018
'[09:45:00.758 23/06/1995]',0.009,0.002,112.349,39.233,0.000,1.018
'[09:45:00.760 23/06/1995]',0.001,0.025,109.983,37.957,0.000,1.024
'[09:45:00.762 23/06/1995]',0.009,0.025,109.983,37.957,0.000,1.024
'[09:45:00.764 23/06/1995]',0.001,0.025,109.983,37.957,0.000,1.024
'[09:45:00.766 23/06/1995]',0.001,0.025,109.983,37.957,0.000,1.024
'[09:45:00.768 23/06/1995]',-0.007,0.025,107.315,36.605,0.000,1.024
'[09:45:00.770 23/06/1995]',-0.007,0.025,107.315,36.605,0.000,1.024
'[09:45:00.772 23/06/1995]',-0.016,0.025,107.315,36.605,0.000,1.024
'[09:45:00.774 23/06/1995]',-0.016,0.025,107.315,36.605,0.000,1.024
'[09:45:00.776 23/06/1995]',0.001,0.025,104.446,35.254,0.000,1.024
'[09:45:00.778 23/06/1995]',-0.007,0.025,104.446,35.254,0.000,1.024
'[09:45:00.780 23/06/1995]',0.001,0.025,104.446,35.254,0.000,1.024
'[09:45:00.782 23/06/1995]',0.009,0.002,104.446,35.254,0.000,1.024
'[09:45:00.784 23/06/1995]',0.009,0.002,101.275,33.953,0.000,1.024
'[09:45:00.786 23/06/1995]',0.025,0.002,101.275,33.953,0.000,1.024
'[09:45:00.788 23/06/1995]',0.025,0.002,101.275,33.953,0.000,1.024
'[09:45:00.790 23/06/1995]',0.025,0.002,101.275,33.953,0.000,1.024
'[09:45:00.792 23/06/1995]',0.017,0.025,97.802,32.677,0.000,1.024
'[09:45:00.794 23/06/1995]',0.009,0.025,97.802,32.677,0.000,1.024
'[09:45:00.796 23/06/1995]',0.009,0.025,97.802,32.677,0.000,1.024
'[09:45:00.798 23/06/1995]',0.001,0.025,97.802,32.677,0.000,1.024
'[09:45:00.800 23/06/1995]',0.001,0.025,94.178,31.376,0.000,1.024
'[09:45:00.802 23/06/1995]',0.001,0.025,94.178,31.376,0.000,1.024
'[09:45:00.804 23/06/1995]',-0.007,0.025,94.178,31.376,0.000,1.024
'[09:45:00.806 23/06/1995]',0.009,0.025,94.178,31.376,0.000,1.024
'[09:45:00.808 23/06/1995]',0.009,0.025,90.453,30.075,0.000,1.024
'[09:45:00.810 23/06/1995]',0.025,0.002,90.453,30.075,0.000,1.024
'[09:45:00.812 23/06/1995]',0.025,0.002,90.453,30.075,0.000,1.024
'[09:45:00.814 23/06/1995]',0.033,0.002,90.453,30.075,0.000,1.024
'[09:45:00.816 23/06/1995]',0.025,0.025,86.829,28.924,0.000,1.024
'[09:45:00.818 23/06/1995]',0.017,0.025,86.829,28.924,0.000,1.024
'[09:45:00.820 23/06/1995]',0.009,0.025,86.829,28.924,0.000,1.024
'[09:45:00.822 23/06/1995]',0.001,0.025,86.829,28.924,0.000,1.024
'[09:45:00.824 23/06/1995]',0.001,0.025,83.406,27.798,0.000,1.024
'[09:45:00.826 23/06/1995]',0.001,0.025,83.406,27.798,0.000,1.024
'[09:45:00.828 23/06/1995]',0.009,0.025,83.406,27.798,0.000,1.024
'[09:45:00.830 23/06/1995]',0.009,0.025,83.406,27.798,0.000,1.024
'[09:45:00.832 23/06/1995]',0.009,0.025,80.285,26.747,0.000,1.024
'[09:45:00.834 23/06/1995]',0.009,0.025,80.285,26.747,0.000,1.024
'[09:45:00.836 23/06/1995]',0.009,0.025,80.285,26.747,0.000,1.024
'[09:45:00.838 23/06/1995]',0.001,0.002,80.285,26.747,0.000,1.024
'[09:45:00.840 23/06/1995]',0.009,0.025,77.466,25.796,0.000,1.024
'[09:45:00.842 23/06/1995]',0.009,0.002,77.466,25.796,0.000,1.024
'[09:45:00.844 23/06/1995]',0.009,0.002,77.466,25.796,0.000,1.024
'[09:45:00.846 23/06/1995]',0.009,0.002,77.466,25.796,0.000,1.024
'[09:45:00.848 23/06/1995]',0.009,0.002,75.151,24.921,0.000,1.024
'[09:45:00.850 23/06/1995]',0.009,0.002,75.151,24.921,0.000,1.024
'[09:45:00.852 23/06/1995]',0.017,0.002,75.151,24.921,0.000,1.024
'[09:45:00.854 23/06/1995]',0.017,0.002,75.151,24.921,0.000,1.024
'[09:45:00.856 23/06/1995]',0.025,0.002,73.188,24.170,0.000,1.024
'[09:45:00.858 23/06/1995]',0.033,0.002,73.188,24.170,0.000,1.024
'[09:45:00.860 23/06/1995]',0.041,0.002,73.188,24.170,0.000,1.024
'[09:45:00.862 23/06/1995]',0.041,0.002,73.188,24.170,0.000,1.024
'[09:45:00.864 23/06/1995]',0.041,0.025,71.577,23.470,0.000,1.024
'[09:45:00.866 23/06/1995]',0.033,0.025,71.577,23.470,0.000,1.024
'[09:45:00.868 23/06/1995]',0.033,0.025,71.577,23.470,0.000,1.024
'[09:45:00.870 23/06/1995]',0.033,0.025,71.577,23.470,0.000,1.024
'[09:45:00.872 23/06/1995]',0.041,0.025,70.218,22.994,0.000,1.024
'[09:45:00.874 23/06/1995]',0.041,0.025,70.218,22.994,0.000,1.024
'[09:45:00.876 23/06/1995]',0.049,0.025,70.218,22.994,0.000,1.024
'[09:45:00.878 23/06/1995]',0.057,0.025,70.218,22.994,0.000,1.024
'[09:45:00.880 23/06/1995]',0.082,0.025,69.111,22.819,0.000,1.024
'[09:45:00.882 23/06/1995]',0.090,0.025,69.111,22.819,0.000,1.024
'[09:45:00.884 23/06/1995]',0.098,0.002,69.111,22.819,0.000,1.024
'[09:45:00.886 23/06/1995]',0.098,0.002,69.111,22.819,0.000,1.024
'[09:45:00.888 23/06/1995]',0.090,0.002,68.305,23.119,0.000,1.024
'[09:45:00.890 23/06/1995]',0.090,0.002,68.305,23.119,0.000,1.024
'[09:45:00.892 23/06/1995]',0.090,0.002,68.305,23.119,0.000,1.024
'[09:45:00.894 23/06/1995]',0.098,0.002,68.305,23.119,0.000,1.024
'[09:45:00.896 23/06/1995]',0.098,-0.021,67.651,24.045,0.000,1.024
'[09:45:00.898 23/06/1995]',0.106,-0.021,67.651,24.045,0.000,1.024
'[09:45:00.900 23/06/1995]',0.122,-0.021,67.651,24.045,0.000,1.024
'[09:45:00.902 23/06/1995]',0.122,-0.045,67.651,24.045,0.000,1.024
'[09:45:00.904 23/06/1995]',0.122,-0.045,67.148,25.446,0.000,1.024
'[09:45:00.906 23/06/1995]',0.115,-0.045,67.148,25.446,0.000,1.024
'[09:45:00.908 23/06/1995]',0.115,-0.045,67.148,25.446,0.000,1.024
'[09:45:00.910 23/06/1995]',0.106,-0.045,67.148,25.446,0.000,1.024
'[09:45:00.912 23/06/1995]',0.115,-0.069,66.745,27.148,0.000,1.024
'[09:45:00.914 23/06/1995]',0.115,-0.069,66.745,27.148,0.000,1.024
'[09:45:00.916 23/06/1995]',0.115,-0.069,66.745,27.148,0.000,1.024
'[09:45:00.918 23/06/1995]',0.122,-0.069,66.745,27.148,0.000,1.024
'[09:45:00.920 23/06/1995]',0.115,-0.069,66.544,28.849,0.000,1.024
'[09:45:00.922 23/06/1995]',0.115,-0.045,66.544,28.849,0.000,1.024
'[09:45:00.924 23/06/1995]',0.106,-0.045,66.544,28.849,0.000,1.024
'[09:45:00.926 23/06/1995]',0.098,-0.045,66.544,28.849,0.000,1.024
'[09:45:00.928 23/06/1995]',0.090,-0.045,66.342,30.200,0.000,1.024
'[09:45:00.930 23/06/1995]',0.082,-0.021,66.342,30.200,0.000,1.024
'[09:45:00.932 23/06/1995]',0.066,-0.021,66.342,30.200,0.000,1.024
'[09:45:00.934 23/06/1995]',0.049,-0.021,66.342,30.200,0.000,1.024
'[09:45:00.936 23/06/1995]',0.049,-0.021,66.141,31.026,0.000,1.024
'[09:45:00.938 23/06/1995]',0.041,-0.021,66.141,31.026,0.000,1.024
'[09:45:00.940 23/06/1995]',0.025,0.002,66.141,31.026,0.000,1.024
'[09:45:00.942 23/06/1995]',0.017,0.002,66.141,31.026,0.000,1.024
'[09:45:00.944 23/06/1995]',0.009,0.002,66.040,31.426,0.000,1.024
'[09:45:00.946 23/06/1995]',0.001,0.002,66.040,31.426,0.000,1.024
'[09:45:00.948 23/06/1995]',-0.007,0.002,66.040,31.426,0.000,1.024
'[09:45:00.950 23/06/1995]',-0.016,0.002,66.040,31.426,0.000,1.024
'[09:45:00.952 23/06/1995]',-0.024,0.002,65.889,31.426,0.000,1.024
'[09:45:00.954 23/06/1995]',-0.032,0.002,65.889,31.426,0.000,1.024
'[09:45:00.956 23/06/1995]',-0.032,0.002,65.889,31.426,0.000,1.024
'[09:45:00.958 23/06/1995]',-0.032,0.002,65.889,31.426,0.000,1.024
'[09:45:00.960 23/06/1995]',-0.032,0.002,65.738,31.201,0.000,1.024
'[09:45:00.962 23/06/1995]',-0.032,0.002,65.738,31.201,0.000,1.024
'[09:45:00.964 23/06/1995]',-0.016,0.002,65.738,31.201,0.000,1.024
'[09:45:00.966 23/06/1995]',-0.024,0.002,65.738,31.201,0.000,1.024
'[09:45:00.968 23/06/1995]',-0.024,0.002,65.537,30.726,0.000,1.024
'[09:45:00.970 23/06/1995]',-0.024,0.002,65.537,30.726,0.000,1.024
'[09:45:00.972 23/06/1995]',-0.024,0.002,65.537,30.726,0.000,1.024
'[09:45:00.974 23/06/1995]',-0.024,0.002,65.537,30.726,0.000,1.024
'[09:45:00.976 23/06/1995]',-0.024,0.002,65.285,30.150,0.000,1.024
'[09:45:00.978 23/06/1995]',-0.024,0.002,65.285,30.150,0.000,1.024
'[09:45:00.980 23/06/1995]',-0.016,0.002,65.285,30.150,0.000,1.024
'[09:45:00.982 23/06/1995]',-0.016,0.002,65.285,30.150,0.000,1.024
'[09:45:00.984 23/06/1995]',-0.016,0.002,65.084,29.324,0.000,1.024
'[09:45:00.986 23/06/1995]',-0.016,0.002,65.084,29.324,0.000,1.024
'[09:45:00.988 23/06/1995]',-0.016,0.002,65.084,29.324,0.000,1.024
'[09:45:00.990 23/06/1995]',-0.024,0.002,65.084,29.324,0.000,1.024
'[09:45:00.992 23/06/1995]',-0.032,0.002,64.882,28.274,0.000,1.024
'[09:45:00.994 23/06/1995]',-0.040,0.002,64.882,28.274,0.000,1.024
'[09:45:00.996 23/06/1995]',-0.040,0.025,64.882,28.274,0.000,1.024
'[09:45:00.998 23/06/1995]',-0.048,0.025,64.882,28.274,0.000,1.024
'[09:45:01.000 23/06/1995]',-0.048,0.025,64.580,27.098,0.000,1.024
'[09:45:01.002 23/06/1995]',-0.048,0.048,64.580,27.098,0.000,1.024
'[09:45:01.004 23/06/1995]',-0.056,0.072,64.580,27.098,0.000,1.024
'[09:45:01.006 23/06/1995]',-0.065,0.143,64.580,27.098,0.000,1.024
'[09:45:01.008 23/06/1995]',-0.065,0.166,64.329,25.796,0.000,1.024
'[09:45:01.010 23/06/1995]',-0.056,0.166,64.329,25.796,0.000,1.024
'[09:45:01.012 23/06/1995]',-0.024,0.143,64.329,25.796,0.000,1.024
'[09:45:01.014 23/06/1995]',0.009,0.048,64.329,25.796,0.000,1.024
'[09:45:01.016 23/06/1995]',0.049,-0.045,63.976,24.620,0.000,1.024
'[09:45:01.018 23/06/1995]',0.098,-0.187,63.976,24.620,0.000,1.024
'[09:45:01.020 23/06/1995]',0.163,-0.351,63.976,24.620,0.000,1.024
'[09:45:01.022 23/06/1995]',0.236,-0.516,63.976,24.620,0.000,1.024
'[09:45:01.024 23/06/1995]',0.318,-0.704,63.674,23.645,0.000,1.024
'[09:45:01.026 23/06/1995]',0.375,-0.845,63.674,23.645,0.000,1.024
'[09:45:01.028 23/06/1995]',0.424,-0.987,63.674,23.645,0.000,1.024
'[09:45:01.030 23/06/1995]',0.448,-1.104,63.674,23.645,0.000,1.024
'[09:45:01.032 23/06/1995]',0.448,-1.198,63.372,22.819,0.000,1.024
'[09:45:01.034 23/06/1995]',0.440,-1.222,63.372,22.819,0.000,1.024
'[09:45:01.036 23/06/1995]',0.424,-1.222,63.372,22.819,0.000,1.024
'[09:45:01.038 23/06/1995]',0.391,-1.175,63.372,22.819,0.000,1.024
'[09:45:01.040 23/06/1995]',0.358,-1.080,63.020,22.218,0.000,1.024
'[09:45:01.042 23/06/1995]',0.293,-0.940,63.020,22.218,0.000,1.024
'[09:45:01.044 23/06/1995]',0.204,-0.775,63.020,22.218,0.000,1.024
'[09:45:01.046 23/06/1995]',0.122,-0.634,63.020,22.218,0.000,1.024
'[09:45:01.048 23/06/1995]',0.066,-0.492,62.668,21.643,0.000,1.024
'[09:45:01.050 23/06/1995]',0.041,-0.398,62.668,21.643,0.000,1.024
'[09:45:01.052 23/06/1995]',0.017,-0.305,62.668,21.643,0.000,1.024
'[09:45:01.054 23/06/1995]',0.001,-0.234,62.668,21.643,0.000,1.024
'[09:45:01.056 23/06/1995]',-0.016,-0.163,62.315,21.068,0.000,1.024
'[09:45:01.058 23/06/1995]',-0.032,-0.116,62.315,21.068,0.000,1.024
'[09:45:01.060 23/06/1995]',-0.040,-0.069,62.315,21.068,0.000,1.024
'[09:45:01.062 23/06/1995]',-0.040,-0.021,62.315,21.068,0.000,1.024
'[09:45:01.064 23/06/1995]',-0.048,0.002,61.963,20.517,0.000,1.024
'[09:45:01.066 23/06/1995]',-0.056,0.002,61.963,20.517,0.000,1.024
'[09:45:01.068 23/06/1995]',-0.056,0.025,61.963,20.517,0.000,1.024
'[09:45:01.070 23/06/1995]',-0.065,0.048,61.963,20.517,0.000,1.024
'[09:45:01.072 23/06/1995]',-0.073,0.072,61.560,19.992,0.000,1.024
'[09:45:01.074 23/06/1995]',-0.081,0.095,61.560,19.992,0.000,1.024
'[09:45:01.076 23/06/1995]',-0.081,0.095,61.560,19.992,0.000,1.024
'[09:45:01.078 23/06/1995]',-0.073,0.119,61.560,19.992,0.000,1.024
'[09:45:01.080 23/06/1995]',-0.065,0.119,61.208,19.591,0.000,1.024
'[09:45:01.082 23/06/1995]',-0.065,0.119,61.208,19.591,0.000,1.024
'[09:45:01.084 23/06/1995]',-0.056,0.119,61.208,19.591,0.000,1.024
'[09:45:01.086 23/06/1995]',-0.065,0.119,61.208,19.591,0.000,1.024
'[09:45:01.088 23/06/1995]',-0.056,0.143,60.856,19.366,0.000,1.024
'[09:45:01.090 23/06/1995]',-0.065,0.119,60.856,19.366,0.000,1.024
'[09:45:01.092 23/06/1995]',-0.056,0.119,60.856,19.366,0.000,1.024
'[09:45:01.094 23/06/1995]',-0.056,0.119,60.856,19.366,0.000,1.024
'[09:45:01.096 23/06/1995]',-0.048,0.143,60.554,19.416,0.000,1.024
'[09:45:01.098 23/06/1995]',-0.056,0.119,60.554,19.416,0.000,1.024
'[09:45:01.100 23/06/1995]',-0.056,0.119,60.554,19.416,0.000,1.024
'[09:45:01.102 23/06/1995]',-0.065,0.143,60.554,19.416,0.000,1.024
'[09:45:01.104 23/06/1995]',-0.065,0.143,60.201,19.766,0.000,1.024
'[09:45:01.106 23/06/1995]',-0.056,0.143,60.201,19.766,0.000,1.024
'[09:45:01.108 23/06/1995]',-0.056,0.143,60.201,19.766,0.000,1.024
'[09:45:01.110 23/06/1995]',-0.056,0.143,60.201,19.766,0.000,1.024
'[09:45:01.112 23/06/1995]',-0.056,0.143,59.849,20.342,0.000,1.024
'[09:45:01.114 23/06/1995]',-0.065,0.143,59.849,20.342,0.000,1.024
'[09:45:01.116 23/06/1995]',-0.056,0.143,59.849,20.342,0.000,1.024
'[09:45:01.118 23/06/1995]',-0.056,0.143,59.849,20.342,0.000,1.024
'[09:45:01.120 23/06/1995]',-0.065,0.143,59.446,21.243,0.000,1.024
'[09:45:01.122 23/06/1995]',-0.065,0.143,59.446,21.243,0.000,1.024
'[09:45:01.124 23/06/1995]',-0.065,0.143,59.446,21.243,0.000,1.024
'[09:45:01.126 23/06/1995]',-0.056,0.143,59.446,21.243,0.000,1.024
'[09:45:01.128 23/06/1995]',-0.056,0.143,59.094,22.294,0.000,1.024
'[09:45:01.130 23/06/1995]',-0.056,0.143,59.094,22.294,0.000,1.024
'[09:45:01.132 23/06/1995]',-0.056,0.143,59.094,22.294,0.000,1.024
'[09:45:01.134 23/06/1995]',-0.056,0.143,59.094,22.294,0.000,1.024
