'Time and date','II','V','ABP','PLETH','RESP'
'[07:01:12.072 31/05/1995]',0.101,0.002,113.308,0.393,0.021
'[07:01:12.074 31/05/1995]',0.076,0.002,113.308,0.393,0.021
'[07:01:12.076 31/05/1995]',0.076,0.002,113.308,0.393,0.021
'[07:01:12.078 31/05/1995]',0.051,0.002,113.308,0.393,0.021
'[07:01:12.080 31/05/1995]',0.051,0.002,110.752,0.432,0.029
'[07:01:12.082 31/05/1995]',0.051,0.002,110.752,0.432,0.029
'[07:01:12.084 31/05/1995]',0.026,0.002,110.752,0.432,0.029
'[07:01:12.086 31/05/1995]',0.026,0.002,110.752,0.432,0.029
'[07:01:12.088 31/05/1995]',0.002,0.002,108.421,0.453,0.036
'[07:01:12.090 31/05/1995]',0.002,0.002,108.421,0.453,0.036
'[07:01:12.092 31/05/1995]',0.002,0.002,108.421,0.453,0.036
'[07:01:12.094 31/05/1995]',0.002,0.002,108.421,0.453,0.036
'[07:01:12.096 31/05/1995]',0.002,0.022,106.391,0.456,0.042
'[07:01:12.098 31/05/1995]',-0.023,0.002,106.391,0.456,0.042
'[07:01:12.100 31/05/1995]',0.002,0.002,106.391,0.456,0.042
'[07:01:12.102 31/05/1995]',-0.023,0.002,106.391,0.456,0.042
'[07:01:12.104 31/05/1995]',-0.023,0.002,104.662,0.446,0.047
'[07:01:12.106 31/05/1995]',-0.048,0.002,104.662,0.446,0.047
'[07:01:12.108 31/05/1995]',-0.048,0.002,104.662,0.446,0.047
'[07:01:12.110 31/05/1995]',-0.048,0.022,104.662,0.446,0.047
'[07:01:12.112 31/05/1995]',-0.048,0.022,103.083,0.422,0.051
'[07:01:12.114 31/05/1995]',-0.048,0.022,103.083,0.422,0.051
'[07:01:12.116 31/05/1995]',-0.048,0.002,103.083,0.422,0.051
'[07:01:12.118 31/05/1995]',-0.073,0.002,103.083,0.422,0.051
'[07:01:12.120 31/05/1995]',-0.073,0.002,101.729,0.391,0.053
'[07:01:12.122 31/05/1995]',-0.098,0.002,101.729,0.391,0.053
'[07:01:12.124 31/05/1995]',-0.098,0.022,101.729,0.391,0.053
'[07:01:12.126 31/05/1995]',-0.098,0.022,101.729,0.391,0.053
'[07:01:12.128 31/05/1995]',-0.098,0.022,100.376,0.352,0.056
'[07:01:12.130 31/05/1995]',-0.098,0.022,100.376,0.352,0.056
'[07:01:12.132 31/05/1995]',-0.098,0.022,100.376,0.352,0.056
'[07:01:12.134 31/05/1995]',-0.098,0.022,100.376,0.352,0.056
'[07:01:12.136 31/05/1995]',-0.098,0.002,99.023,0.309,0.058
'[07:01:12.138 31/05/1995]',-0.098,0.002,99.023,0.309,0.058
'[07:01:12.140 31/05/1995]',-0.098,0.022,99.023,0.309,0.058
'[07:01:12.142 31/05/1995]',-0.098,0.022,99.023,0.309,0.058
'[07:01:12.144 31/05/1995]',-0.098,0.022,97.744,0.264,0.060
'[07:01:12.146 31/05/1995]',-0.098,0.022,97.744,0.264,0.060
'[07:01:12.148 31/05/1995]',-0.098,0.022,97.744,0.264,0.060
'[07:01:12.150 31/05/1995]',-0.098,0.022,97.744,0.264,0.060
'[07:01:12.152 31/05/1995]',-0.098,0.022,96.165,0.217,0.062
'[07:01:12.154 31/05/1995]',-0.098,0.002,96.165,0.217,0.062
'[07:01:12.156 31/05/1995]',-0.098,0.002,96.165,0.217,0.062
'[07:01:12.158 31/05/1995]',-0.098,0.022,96.165,0.217,0.062
'[07:01:12.160 31/05/1995]',-0.098,0.022,94.511,0.171,0.064
'[07:01:12.162 31/05/1995]',-0.098,0.022,94.511,0.171,0.064
'[07:01:12.164 31/05/1995]',-0.098,0.022,94.511,0.171,0.064
'[07:01:12.166 31/05/1995]',-0.098,0.022,94.511,0.171,0.064
'[07:01:12.168 31/05/1995]',-0.098,0.002,92.857,0.123,0.065
'[07:01:12.170 31/05/1995]',-0.098,0.022,92.857,0.123,0.065
'[07:01:12.172 31/05/1995]',-0.098,0.022,92.857,0.123,0.065
'[07:01:12.174 31/05/1995]',-0.098,0.022,92.857,0.123,0.065
'[07:01:12.176 31/05/1995]',-0.098,0.022,91.053,0.076,0.067
'[07:01:12.178 31/05/1995]',-0.098,0.022,91.053,0.076,0.067
'[07:01:12.180 31/05/1995]',-0.098,0.022,91.053,0.076,0.067
'[07:01:12.182 31/05/1995]',-0.073,0.022,91.053,0.076,0.067
'[07:01:12.184 31/05/1995]',-0.073,0.022,89.474,0.031,0.068
'[07:01:12.186 31/05/1995]',-0.073,0.002,89.474,0.031,0.068
'[07:01:12.188 31/05/1995]',-0.073,0.022,89.474,0.031,0.068
'[07:01:12.190 31/05/1995]',-0.098,0.022,89.474,0.031,0.068
'[07:01:12.192 31/05/1995]',-0.098,0.022,88.045,-0.011,0.070
'[07:01:12.194 31/05/1995]',-0.098,0.022,88.045,-0.011,0.070
'[07:01:12.196 31/05/1995]',-0.073,0.022,88.045,-0.011,0.070
'[07:01:12.198 31/05/1995]',-0.073,0.022,88.045,-0.011,0.070
'[07:01:12.200 31/05/1995]',-0.073,0.022,86.992,-0.055,0.071
'[07:01:12.202 31/05/1995]',-0.073,0.022,86.992,-0.055,0.071
'[07:01:12.204 31/05/1995]',-0.073,0.022,86.992,-0.055,0.071
'[07:01:12.206 31/05/1995]',-0.073,0.022,86.992,-0.055,0.071
'[07:01:12.208 31/05/1995]',-0.098,0.022,86.165,-0.097,0.072
'[07:01:12.210 31/05/1995]',-0.098,0.022,86.165,-0.097,0.072
'[07:01:12.212 31/05/1995]',-0.098,0.022,86.165,-0.097,0.072
'[07:01:12.214 31/05/1995]',-0.098,0.022,86.165,-0.097,0.072
'[07:01:12.216 31/05/1995]',-0.073,0.022,85.714,-0.138,0.074
'[07:01:12.218 31/05/1995]',-0.073,0.022,85.714,-0.138,0.074
'[07:01:12.220 31/05/1995]',-0.073,0.022,85.714,-0.138,0.074
'[07:01:12.222 31/05/1995]',-0.098,0.022,85.714,-0.138,0.074
'[07:01:12.224 31/05/1995]',-0.098,0.022,85.564,-0.176,0.076
'[07:01:12.226 31/05/1995]',-0.098,0.022,85.564,-0.176,0.076
'[07:01:12.228 31/05/1995]',-0.098,0.022,85.564,-0.176,0.076
'[07:01:12.230 31/05/1995]',-0.098,0.044,85.564,-0.176,0.076
'[07:01:12.232 31/05/1995]',-0.098,0.022,85.639,-0.214,0.077
'[07:01:12.234 31/05/1995]',-0.098,0.022,85.639,-0.214,0.077
'[07:01:12.236 31/05/1995]',-0.098,0.022,85.639,-0.214,0.077
'[07:01:12.238 31/05/1995]',-0.098,0.022,85.639,-0.214,0.077
'[07:01:12.240 31/05/1995]',-0.098,0.022,85.940,-0.251,0.079
'[07:01:12.242 31/05/1995]',-0.098,0.022,85.940,-0.251,0.079
'[07:01:12.244 31/05/1995]',-0.098,0.022,85.940,-0.251,0.079
'[07:01:12.246 31/05/1995]',-0.098,0.044,85.940,-0.251,0.079
'[07:01:12.248 31/05/1995]',-0.098,0.022,86.541,-0.287,0.079
'[07:01:12.250 31/05/1995]',-0.098,0.022,86.541,-0.287,0.079
'[07:01:12.252 31/05/1995]',-0.098,0.022,86.541,-0.287,0.079
'[07:01:12.254 31/05/1995]',-0.098,0.002,86.541,-0.287,0.079
'[07:01:12.256 31/05/1995]',-0.098,0.022,87.293,-0.320,0.080
'[07:01:12.258 31/05/1995]',-0.098,0.022,87.293,-0.320,0.080
'[07:01:12.260 31/05/1995]',-0.098,0.022,87.293,-0.320,0.080
'[07:01:12.262 31/05/1995]',-0.098,0.022,87.293,-0.320,0.080
'[07:01:12.264 31/05/1995]',-0.098,0.022,88.271,-0.350,0.081
'[07:01:12.266 31/05/1995]',-0.098,0.022,88.271,-0.350,0.081
'[07:01:12.268 31/05/1995]',-0.098,0.022,88.271,-0.350,0.081
'[07:01:12.270 31/05/1995]',-0.098,0.022,88.271,-0.350,0.081
'[07:01:12.272 31/05/1995]',-0.098,0.022,89.173,-0.377,0.082
'[07:01:12.274 31/05/1995]',-0.098,0.044,89.173,-0.377,0.082
'[07:01:12.276 31/05/1995]',-0.098,0.044,89.173,-0.377,0.082
'[07:01:12.278 31/05/1995]',-0.073,0.044,89.173,-0.377,0.082
'[07:01:12.280 31/05/1995]',-0.048,0.065,90.075,-0.399,0.083
'[07:01:12.282 31/05/1995]',-0.048,0.044,90.075,-0.399,0.083
'[07:01:12.284 31/05/1995]',-0.048,0.044,90.075,-0.399,0.083
'[07:01:12.286 31/05/1995]',-0.048,0.044,90.075,-0.399,0.083
'[07:01:12.288 31/05/1995]',-0.023,0.065,90.902,-0.414,0.085
'[07:01:12.290 31/05/1995]',-0.023,0.065,90.902,-0.414,0.085
'[07:01:12.292 31/05/1995]',-0.023,0.087,90.902,-0.414,0.085
'[07:01:12.294 31/05/1995]',-0.023,0.087,90.902,-0.414,0.085
'[07:01:12.296 31/05/1995]',-0.023,0.087,91.504,-0.427,0.086
'[07:01:12.298 31/05/1995]',0.002,0.087,91.504,-0.427,0.086
'[07:01:12.300 31/05/1995]',0.002,0.065,91.504,-0.427,0.086
'[07:01:12.302 31/05/1995]',0.002,0.044,91.504,-0.427,0.086
'[07:01:12.304 31/05/1995]',0.002,0.044,91.880,-0.433,0.086
'[07:01:12.306 31/05/1995]',0.002,0.044,91.880,-0.433,0.086
'[07:01:12.308 31/05/1995]',0.002,0.044,91.880,-0.433,0.086
'[07:01:12.310 31/05/1995]',0.002,0.022,91.880,-0.433,0.086
'[07:01:12.312 31/05/1995]',0.002,0.022,92.105,-0.432,0.087
'[07:01:12.314 31/05/1995]',0.002,0.022,92.105,-0.432,0.087
'[07:01:12.316 31/05/1995]',0.002,0.022,92.105,-0.432,0.087
'[07:01:12.318 31/05/1995]',0.002,0.002,92.105,-0.432,0.087
'[07:01:12.320 31/05/1995]',0.002,0.002,92.105,-0.428,0.087
'[07:01:12.322 31/05/1995]',0.002,0.002,92.105,-0.428,0.087
'[07:01:12.324 31/05/1995]',0.002,0.002,92.105,-0.428,0.087
'[07:01:12.326 31/05/1995]',0.002,0.002,92.105,-0.428,0.087
'[07:01:12.328 31/05/1995]',0.002,0.002,91.805,-0.418,0.088
'[07:01:12.330 31/05/1995]',0.002,0.002,91.805,-0.418,0.088
'[07:01:12.332 31/05/1995]',0.002,0.002,91.805,-0.418,0.088
'[07:01:12.334 31/05/1995]',0.002,0.002,91.805,-0.418,0.088
'[07:01:12.336 31/05/1995]',-0.023,0.002,91.353,-0.405,0.089
'[07:01:12.338 31/05/1995]',-0.023,0.002,91.353,-0.405,0.089
'[07:01:12.340 31/05/1995]',-0.023,0.002,91.353,-0.405,0.089
'[07:01:12.342 31/05/1995]',-0.048,0.002,91.353,-0.405,0.089
'[07:01:12.344 31/05/1995]',-0.048,0.002,90.752,-0.388,0.090
'[07:01:12.346 31/05/1995]',-0.073,0.022,90.752,-0.388,0.090
'[07:01:12.348 31/05/1995]',-0.073,0.022,90.752,-0.388,0.090
'[07:01:12.350 31/05/1995]',-0.073,0.002,90.752,-0.388,0.090
'[07:01:12.352 31/05/1995]',-0.098,0.002,90.075,-0.371,0.092
'[07:01:12.354 31/05/1995]',-0.098,0.002,90.075,-0.371,0.092
'[07:01:12.356 31/05/1995]',-0.098,0.002,90.075,-0.371,0.092
'[07:01:12.358 31/05/1995]',-0.098,0.022,90.075,-0.371,0.092
'[07:01:12.360 31/05/1995]',-0.122,0.022,89.248,-0.354,0.093
'[07:01:12.362 31/05/1995]',-0.122,0.022,89.248,-0.354,0.093
'[07:01:12.364 31/05/1995]',-0.122,0.022,89.248,-0.354,0.093
'[07:01:12.366 31/05/1995]',-0.122,0.022,89.248,-0.354,0.093
'[07:01:12.368 31/05/1995]',-0.122,0.002,88.346,-0.338,0.094
'[07:01:12.370 31/05/1995]',-0.122,0.002,88.346,-0.338,0.094
'[07:01:12.372 31/05/1995]',-0.122,0.002,88.346,-0.338,0.094
'[07:01:12.374 31/05/1995]',-0.122,0.002,88.346,-0.338,0.094
'[07:01:12.376 31/05/1995]',-0.122,0.022,87.444,-0.323,0.095
'[07:01:12.378 31/05/1995]',-0.122,0.022,87.444,-0.323,0.095
'[07:01:12.380 31/05/1995]',-0.122,0.022,87.444,-0.323,0.095
'[07:01:12.382 31/05/1995]',-0.122,0.022,87.444,-0.323,0.095
'[07:01:12.384 31/05/1995]',-0.122,0.002,86.466,-0.311,0.097
'[07:01:12.386 31/05/1995]',-0.098,0.002,86.466,-0.311,0.097
'[07:01:12.388 31/05/1995]',-0.122,0.002,86.466,-0.311,0.097
'[07:01:12.390 31/05/1995]',-0.122,0.002,86.466,-0.311,0.097
'[07:01:12.392 31/05/1995]',-0.122,0.022,85.489,-0.302,0.099
'[07:01:12.394 31/05/1995]',-0.122,0.022,85.489,-0.302,0.099
'[07:01:12.396 31/05/1995]',-0.122,0.022,85.489,-0.302,0.099
'[07:01:12.398 31/05/1995]',-0.098,0.022,85.489,-0.302,0.099
'[07:01:12.400 31/05/1995]',-0.098,0.044,84.511,-0.296,0.101
'[07:01:12.402 31/05/1995]',-0.098,0.065,84.511,-0.296,0.101
'[07:01:12.404 31/05/1995]',-0.098,0.087,84.511,-0.296,0.101
'[07:01:12.406 31/05/1995]',-0.122,0.130,84.511,-0.296,0.101
'[07:01:12.408 31/05/1995]',-0.122,0.151,83.459,-0.292,0.104
'[07:01:12.410 31/05/1995]',-0.122,0.173,83.459,-0.292,0.104
'[07:01:12.412 31/05/1995]',-0.122,0.173,83.459,-0.292,0.104
'[07:01:12.414 31/05/1995]',-0.098,0.151,83.459,-0.292,0.104
'[07:01:12.416 31/05/1995]',-0.048,0.130,82.556,-0.293,0.107
'[07:01:12.418 31/05/1995]',0.002,0.087,82.556,-0.293,0.107
'[07:01:12.420 31/05/1995]',0.076,0.087,82.556,-0.293,0.107
'[07:01:12.422 31/05/1995]',0.176,0.065,82.556,-0.293,0.107
'[07:01:12.424 31/05/1995]',0.300,0.022,81.654,-0.299,0.110
'[07:01:12.426 31/05/1995]',0.449,-0.062,81.654,-0.299,0.110
'[07:01:12.428 31/05/1995]',0.649,-0.191,81.654,-0.299,0.110
'[07:01:12.430 31/05/1995]',0.822,-0.341,81.654,-0.299,0.110
'[07:01:12.432 31/05/1995]',1.070,-0.513,80.827,-0.305,0.112
'[07:01:12.434 31/05/1995]',1.195,-0.619,80.827,-0.305,0.112
'[07:01:12.436 31/05/1995]',1.195,-0.705,80.827,-0.305,0.112
'[07:01:12.438 31/05/1995]',1.022,-0.705,80.827,-0.305,0.112
'[07:01:12.440 31/05/1995]',0.698,-0.641,80.075,-0.313,0.114
'[07:01:12.442 31/05/1995]',0.325,-0.534,80.075,-0.313,0.114
'[07:01:12.444 31/05/1995]',0.002,-0.427,80.075,-0.313,0.114
'[07:01:12.446 31/05/1995]',-0.172,-0.341,80.075,-0.313,0.114
'[07:01:12.448 31/05/1995]',-0.347,-0.299,79.398,-0.325,0.116
'[07:01:12.450 31/05/1995]',-0.471,-0.277,79.398,-0.325,0.116
'[07:01:12.452 31/05/1995]',-0.545,-0.277,79.398,-0.325,0.116
'[07:01:12.454 31/05/1995]',-0.570,-0.277,79.398,-0.325,0.116
'[07:01:12.456 31/05/1995]',-0.545,-0.256,78.647,-0.338,0.118
'[07:01:12.458 31/05/1995]',-0.520,-0.213,78.647,-0.338,0.118
'[07:01:12.460 31/05/1995]',-0.446,-0.170,78.647,-0.338,0.118
'[07:01:12.462 31/05/1995]',-0.371,-0.127,78.647,-0.338,0.118
'[07:01:12.464 31/05/1995]',-0.322,-0.084,78.120,-0.350,0.121
'[07:01:12.466 31/05/1995]',-0.272,-0.041,78.120,-0.350,0.121
'[07:01:12.468 31/05/1995]',-0.197,-0.020,78.120,-0.350,0.121
'[07:01:12.470 31/05/1995]',-0.172,0.002,78.120,-0.350,0.121
'[07:01:12.472 31/05/1995]',-0.147,0.002,77.519,-0.364,0.124
'[07:01:12.474 31/05/1995]',-0.147,0.002,77.519,-0.364,0.124
'[07:01:12.476 31/05/1995]',-0.147,0.022,77.519,-0.364,0.124
'[07:01:12.478 31/05/1995]',-0.122,0.044,77.519,-0.364,0.124
'[07:01:12.480 31/05/1995]',-0.122,0.044,76.992,-0.380,0.128
'[07:01:12.482 31/05/1995]',-0.098,0.065,76.992,-0.380,0.128
'[07:01:12.484 31/05/1995]',-0.098,0.044,76.992,-0.380,0.128
'[07:01:12.486 31/05/1995]',-0.098,0.044,76.992,-0.380,0.128
'[07:01:12.488 31/05/1995]',-0.098,0.044,76.466,-0.395,0.131
'[07:01:12.490 31/05/1995]',-0.098,0.044,76.466,-0.395,0.131
'[07:01:12.492 31/05/1995]',-0.098,0.065,76.466,-0.395,0.131
'[07:01:12.494 31/05/1995]',-0.098,0.065,76.466,-0.395,0.131
'[07:01:12.496 31/05/1995]',-0.098,0.065,76.015,-0.408,0.133
'[07:01:12.498 31/05/1995]',-0.098,0.065,76.015,-0.408,0.133
'[07:01:12.500 31/05/1995]',-0.073,0.044,76.015,-0.408,0.133
'[07:01:12.502 31/05/1995]',-0.073,0.044,76.015,-0.408,0.133
'[07:01:12.504 31/05/1995]',-0.073,0.044,75.714,-0.424,0.135
'[07:01:12.506 31/05/1995]',-0.073,0.044,75.714,-0.424,0.135
'[07:01:12.508 31/05/1995]',-0.073,0.065,75.714,-0.424,0.135
'[07:01:12.510 31/05/1995]',-0.073,0.065,75.714,-0.424,0.135
'[07:01:12.512 31/05/1995]',-0.073,0.065,75.338,-0.438,0.137
'[07:01:12.514 31/05/1995]',-0.073,0.065,75.338,-0.438,0.137
'[07:01:12.516 31/05/1995]',-0.073,0.065,75.338,-0.438,0.137
'[07:01:12.518 31/05/1995]',-0.073,0.044,75.338,-0.438,0.137
'[07:01:12.520 31/05/1995]',-0.073,0.044,74.962,-0.453,0.138
'[07:01:12.522 31/05/1995]',-0.073,0.044,74.962,-0.453,0.138
'[07:01:12.524 31/05/1995]',-0.048,0.065,74.962,-0.453,0.138
'[07:01:12.526 31/05/1995]',-0.073,0.065,74.962,-0.453,0.138
'[07:01:12.528 31/05/1995]',-0.048,0.065,74.586,-0.466,0.140
'[07:01:12.530 31/05/1995]',-0.048,0.065,74.586,-0.466,0.140
'[07:01:12.532 31/05/1995]',-0.048,0.065,74.586,-0.466,0.140
'[07:01:12.534 31/05/1995]',-0.048,0.044,74.586,-0.466,0.140
'[07:01:12.536 31/05/1995]',-0.048,0.044,74.361,-0.477,0.142
'[07:01:12.538 31/05/1995]',-0.048,0.044,74.361,-0.477,0.142
'[07:01:12.540 31/05/1995]',-0.048,0.044,74.361,-0.477,0.142
'[07:01:12.542 31/05/1995]',-0.048,0.065,74.361,-0.477,0.142
'[07:01:12.544 31/05/1995]',-0.048,0.065,73.985,-0.489,0.144
'[07:01:12.546 31/05/1995]',-0.048,0.065,73.985,-0.489,0.144
'[07:01:12.548 31/05/1995]',-0.023,0.044,73.985,-0.489,0.144
'[07:01:12.550 31/05/1995]',-0.023,0.044,73.985,-0.489,0.144
'[07:01:12.552 31/05/1995]',-0.023,0.044,73.609,-0.499,0.145
'[07:01:12.554 31/05/1995]',-0.023,0.044,73.609,-0.499,0.145
'[07:01:12.556 31/05/1995]',-0.023,0.044,73.609,-0.499,0.145
'[07:01:12.558 31/05/1995]',-0.023,0.044,73.609,-0.499,0.145
'[07:01:12.560 31/05/1995]',-0.023,0.065,73.308,-0.508,0.147
'[07:01:12.562 31/05/1995]',-0.023,0.044,73.308,-0.508,0.147
'[07:01:12.564 31/05/1995]',0.002,0.044,73.308,-0.508,0.147
'[07:01:12.566 31/05/1995]',0.002,0.044,73.308,-0.508,0.147
'[07:01:12.568 31/05/1995]',0.002,0.044,72.932,-0.516,0.148
'[07:01:12.570 31/05/1995]',0.002,0.022,72.932,-0.516,0.148
'[07:01:12.572 31/05/1995]',0.002,0.022,72.932,-0.516,0.148
'[07:01:12.574 31/05/1995]',0.002,0.044,72.932,-0.516,0.148
'[07:01:12.576 31/05/1995]',0.002,0.044,72.556,-0.522,0.150
'[07:01:12.578 31/05/1995]',0.002,0.044,72.556,-0.522,0.150
'[07:01:12.580 31/05/1995]',0.002,0.044,72.556,-0.522,0.150
'[07:01:12.582 31/05/1995]',0.002,0.044,72.556,-0.522,0.150
'[07:01:12.584 31/05/1995]',0.002,0.022,72.256,-0.527,0.151
'[07:01:12.586 31/05/1995]',0.002,0.022,72.256,-0.527,0.151
'[07:01:12.588 31/05/1995]',0.002,0.022,72.256,-0.527,0.151
'[07:01:12.590 31/05/1995]',0.002,0.022,72.256,-0.527,0.151
'[07:01:12.592 31/05/1995]',0.002,0.022,72.331,-0.531,0.151
'[07:01:12.594 31/05/1995]',0.002,0.044,72.331,-0.531,0.151
'[07:01:12.596 31/05/1995]',0.002,0.022,72.331,-0.531,0.151
'[07:01:12.598 31/05/1995]',0.026,0.022,72.331,-0.531,0.151
'[07:01:12.600 31/05/1995]',0.026,0.022,73.308,-0.533,0.152
'[07:01:12.602 31/05/1995]',0.051,0.002,73.308,-0.533,0.152
'[07:01:12.604 31/05/1995]',0.051,0.022,73.308,-0.533,0.152
'[07:01:12.606 31/05/1995]',0.051,0.002,73.308,-0.533,0.152
'[07:01:12.608 31/05/1995]',0.051,0.022,76.090,-0.536,0.152
'[07:01:12.610 31/05/1995]',0.051,0.022,76.090,-0.536,0.152
'[07:01:12.612 31/05/1995]',0.051,0.022,76.090,-0.536,0.152
'[07:01:12.614 31/05/1995]',0.076,0.022,76.090,-0.536,0.152
'[07:01:12.616 31/05/1995]',0.076,0.002,81.429,-0.538,0.152
'[07:01:12.618 31/05/1995]',0.076,0.002,81.429,-0.538,0.152
'[07:01:12.620 31/05/1995]',0.076,0.002,81.429,-0.538,0.152
'[07:01:12.622 31/05/1995]',0.076,0.002,81.429,-0.538,0.152
'[07:01:12.624 31/05/1995]',0.076,0.002,88.947,-0.537,0.152
'[07:01:12.626 31/05/1995]',0.076,0.002,88.947,-0.537,0.152
'[07:01:12.628 31/05/1995]',0.101,0.002,88.947,-0.537,0.152
'[07:01:12.630 31/05/1995]',0.101,0.002,88.947,-0.537,0.152
'[07:01:12.632 31/05/1995]',0.101,0.002,97.218,-0.536,0.151
'[07:01:12.634 31/05/1995]',0.126,0.002,97.218,-0.536,0.151
'[07:01:12.636 31/05/1995]',0.126,0.002,97.218,-0.536,0.151
'[07:01:12.638 31/05/1995]',0.126,0.002,97.218,-0.536,0.151
'[07:01:12.640 31/05/1995]',0.126,0.002,105.263,-0.531,0.151
'[07:01:12.642 31/05/1995]',0.151,0.002,105.263,-0.531,0.151
'[07:01:12.644 31/05/1995]',0.151,0.002,105.263,-0.531,0.151
'[07:01:12.646 31/05/1995]',0.151,0.002,105.263,-0.531,0.151
'[07:01:12.648 31/05/1995]',0.151,0.002,112.406,-0.519,0.152
'[07:01:12.650 31/05/1995]',0.176,0.002,112.406,-0.519,0.152
'[07:01:12.652 31/05/1995]',0.176,0.002,112.406,-0.519,0.152
'[07:01:12.654 31/05/1995]',0.176,-0.020,112.406,-0.519,0.152
'[07:01:12.656 31/05/1995]',0.201,0.002,118.872,-0.496,0.154
'[07:01:12.658 31/05/1995]',0.201,0.002,118.872,-0.496,0.154
'[07:01:12.660 31/05/1995]',0.201,0.002,118.872,-0.496,0.154
'[07:01:12.662 31/05/1995]',0.201,0.002,118.872,-0.496,0.154
'[07:01:12.664 31/05/1995]',0.226,0.002,124.286,-0.459,0.157
'[07:01:12.666 31/05/1995]',0.226,-0.020,124.286,-0.459,0.157
'[07:01:12.668 31/05/1995]',0.226,-0.020,124.286,-0.459,0.157
'[07:01:12.670 31/05/1995]',0.226,-0.020,124.286,-0.459,0.157
'[07:01:12.672 31/05/1995]',0.226,-0.041,128.346,-0.408,0.160
'[07:01:12.674 31/05/1995]',0.226,-0.020,128.346,-0.408,0.160
'[07:01:12.676 31/05/1995]',0.251,-0.020,128.346,-0.408,0.160
'[07:01:12.678 31/05/1995]',0.251,-0.020,128.346,-0.408,0.160
'[07:01:12.680 31/05/1995]',0.251,-0.020,130.451,-0.340,0.163
'[07:01:12.682 31/05/1995]',0.251,-0.020,130.451,-0.340,0.163
'[07:01:12.684 31/05/1995]',0.251,-0.020,130.451,-0.340,0.163
'[07:01:12.686 31/05/1995]',0.251,-0.041,130.451,-0.340,0.163
'[07:01:12.688 31/05/1995]',0.251,-0.041,130.827,-0.255,0.166
'[07:01:12.690 31/05/1995]',0.251,-0.041,130.827,-0.255,0.166
'[07:01:12.692 31/05/1995]',0.251,-0.020,130.827,-0.255,0.166
'[07:01:12.694 31/05/1995]',0.226,-0.020,130.827,-0.255,0.166
'[07:01:12.696 31/05/1995]',0.251,-0.020,129.774,-0.157,0.170
'[07:01:12.698 31/05/1995]',0.251,-0.020,129.774,-0.157,0.170
'[07:01:12.700 31/05/1995]',0.226,-0.041,129.774,-0.157,0.170
'[07:01:12.702 31/05/1995]',0.226,-0.041,129.774,-0.157,0.170
'[07:01:12.704 31/05/1995]',0.226,-0.041,127.744,-0.049,0.174
'[07:01:12.706 31/05/1995]',0.201,-0.041,127.744,-0.049,0.174
'[07:01:12.708 31/05/1995]',0.201,-0.020,127.744,-0.049,0.174
'[07:01:12.710 31/05/1995]',0.201,-0.020,127.744,-0.049,0.174
'[07:01:12.712 31/05/1995]',0.201,-0.020,124.962,0.063,0.178
'[07:01:12.714 31/05/1995]',0.201,-0.020,124.962,0.063,0.178
'[07:01:12.716 31/05/1995]',0.176,-0.041,124.962,0.063,0.178
'[07:01:12.718 31/05/1995]',0.176,-0.041,124.962,0.063,0.178
'[07:01:12.720 31/05/1995]',0.151,-0.041,121.880,0.171,0.182
'[07:01:12.722 31/05/1995]',0.151,-0.041,121.880,0.171,0.182
'[07:01:12.724 31/05/1995]',0.151,-0.041,121.880,0.171,0.182
'[07:01:12.726 31/05/1995]',0.126,-0.041,121.880,0.171,0.182
'[07:01:12.728 31/05/1995]',0.126,-0.020,118.797,0.270,0.185
'[07:01:12.730 31/05/1995]',0.126,-0.020,118.797,0.270,0.185
'[07:01:12.732 31/05/1995]',0.101,-0.020,118.797,0.270,0.185
'[07:01:12.734 31/05/1995]',0.101,-0.041,118.797,0.270,0.185
'[07:01:12.736 31/05/1995]',0.101,-0.041,115.865,0.352,0.189
'[07:01:12.738 31/05/1995]',0.101,-0.041,115.865,0.352,0.189
'[07:01:12.740 31/05/1995]',0.076,-0.020,115.865,0.352,0.189
'[07:01:12.742 31/05/1995]',0.051,-0.020,115.865,0.352,0.189
'[07:01:12.744 31/05/1995]',0.051,0.002,113.083,0.418,0.191
'[07:01:12.746 31/05/1995]',0.051,0.002,113.083,0.418,0.191
'[07:01:12.748 31/05/1995]',0.026,-0.020,113.083,0.418,0.191
'[07:01:12.750 31/05/1995]',0.026,-0.020,113.083,0.418,0.191
'[07:01:12.752 31/05/1995]',0.026,-0.020,110.602,0.463,0.192
'[07:01:12.754 31/05/1995]',0.002,-0.020,110.602,0.463,0.192
'[07:01:12.756 31/05/1995]',0.002,-0.020,110.602,0.463,0.192
'[07:01:12.758 31/05/1995]',0.002,0.002,110.602,0.463,0.192
'[07:01:12.760 31/05/1995]',0.002,0.002,108.421,0.489,0.192
'[07:01:12.762 31/05/1995]',0.002,0.002,108.421,0.489,0.192
'[07:01:12.764 31/05/1995]',-0.023,0.002,108.421,0.489,0.192
'[07:01:12.766 31/05/1995]',-0.023,0.002,108.421,0.489,0.192
'[07:01:12.768 31/05/1995]',-0.023,0.002,106.466,0.497,0.191
'[07:01:12.770 31/05/1995]',-0.048,0.002,106.466,0.497,0.191
'[07:01:12.772 31/05/1995]',-0.048,0.002,106.466,0.497,0.191
'[07:01:12.774 31/05/1995]',-0.073,0.002,106.466,0.497,0.191
'[07:01:12.776 31/05/1995]',-0.073,0.002,104.737,0.489,0.190
