'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[08:15:29.280 02/06/1995]',-0.196,-1.046,-1.212,96.324,-0.654,-0.591
'[08:15:29.282 02/06/1995]',-0.360,-0.984,-1.085,96.324,-0.654,-0.591
'[08:15:29.284 02/06/1995]',-0.476,-0.902,-0.934,96.324,-0.654,-0.591
'[08:15:29.286 02/06/1995]',-0.593,-0.779,-0.757,96.324,-0.654,-0.591
'[08:15:29.288 02/06/1995]',-0.638,-0.635,-0.580,96.099,-0.666,-0.615
'[08:15:29.290 02/06/1995]',-0.683,-0.533,-0.453,96.099,-0.666,-0.615
'[08:15:29.292 02/06/1995]',-0.664,-0.430,-0.328,96.099,-0.666,-0.615
'[08:15:29.294 02/06/1995]',-0.645,-0.368,-0.277,96.099,-0.666,-0.615
'[08:15:29.296 02/06/1995]',-0.588,-0.306,-0.226,95.874,-0.679,-0.640
'[08:15:29.298 02/06/1995]',-0.532,-0.266,-0.201,95.874,-0.679,-0.640
'[08:15:29.300 02/06/1995]',-0.467,-0.225,-0.175,95.874,-0.679,-0.640
'[08:15:29.302 02/06/1995]',-0.403,-0.184,-0.125,95.874,-0.679,-0.640
'[08:15:29.304 02/06/1995]',-0.345,-0.163,-0.099,95.574,-0.692,-0.665
'[08:15:29.306 02/06/1995]',-0.288,-0.122,-0.099,95.574,-0.692,-0.665
'[08:15:29.308 02/06/1995]',-0.244,-0.101,-0.074,95.574,-0.692,-0.665
'[08:15:29.310 02/06/1995]',-0.199,-0.081,-0.048,95.574,-0.692,-0.665
'[08:15:29.312 02/06/1995]',-0.170,-0.039,-0.023,95.199,-0.701,-
'[08:15:29.314 02/06/1995]',-0.140,-0.019,0.002,95.199,-0.701,-
'[08:15:29.316 02/06/1995]',-0.123,0.002,0.027,95.199,-0.701,-
'[08:15:29.318 02/06/1995]',-0.105,0.022,0.052,95.199,-0.701,-
'[08:15:29.320 02/06/1995]',-0.095,0.042,0.077,94.824,-0.713,-
'[08:15:29.322 02/06/1995]',-0.085,0.083,0.103,94.824,-0.713,-
'[08:15:29.324 02/06/1995]',-0.078,0.083,0.128,94.824,-0.713,-
'[08:15:29.326 02/06/1995]',-0.072,0.104,0.128,94.824,-0.713,-
'[08:15:29.328 02/06/1995]',-0.068,0.104,0.153,94.299,-0.716,-
'[08:15:29.330 02/06/1995]',-0.065,0.104,0.153,94.299,-0.716,-
'[08:15:29.332 02/06/1995]',-0.060,0.104,0.153,94.299,-0.716,-
'[08:15:29.334 02/06/1995]',-0.055,0.104,0.153,94.299,-0.716,-
'[08:15:29.336 02/06/1995]',-0.051,0.104,0.153,93.698,-0.719,-
'[08:15:29.338 02/06/1995]',-0.046,0.104,0.153,93.698,-0.719,-
'[08:15:29.340 02/06/1995]',-0.043,0.104,0.153,93.698,-0.719,-
'[08:15:29.342 02/06/1995]',-0.041,0.104,0.153,93.698,-0.719,-
'[08:15:29.344 02/06/1995]',-0.040,0.104,0.153,93.098,-0.722,-
'[08:15:29.346 02/06/1995]',-0.039,0.104,0.153,93.098,-0.722,-
'[08:15:29.348 02/06/1995]',-0.037,0.104,0.153,93.098,-0.722,-
'[08:15:29.350 02/06/1995]',-0.035,0.104,0.153,93.098,-0.722,-
'[08:15:29.352 02/06/1995]',-0.034,0.104,0.153,92.498,-0.719,-
'[08:15:29.354 02/06/1995]',-0.033,0.104,0.153,92.498,-0.719,-
'[08:15:29.356 02/06/1995]',-0.034,0.104,0.153,92.498,-0.719,-
'[08:15:29.358 02/06/1995]',-0.035,0.104,0.153,92.498,-0.719,-
'[08:15:29.360 02/06/1995]',-0.034,0.125,0.153,91.823,-0.713,-
'[08:15:29.362 02/06/1995]',-0.033,0.104,0.153,91.823,-0.713,-
'[08:15:29.364 02/06/1995]',-0.031,0.104,0.153,91.823,-0.713,-
'[08:15:29.366 02/06/1995]',-0.030,0.125,0.153,91.823,-0.713,-
'[08:15:29.368 02/06/1995]',-0.029,0.125,0.153,91.223,-0.707,-
'[08:15:29.370 02/06/1995]',-0.028,0.104,0.153,91.223,-0.707,-
'[08:15:29.372 02/06/1995]',-0.027,0.104,0.153,91.223,-0.707,-
'[08:15:29.374 02/06/1995]',-0.026,0.104,0.153,91.223,-0.707,-
'[08:15:29.376 02/06/1995]',-0.026,0.104,0.153,90.698,-0.701,-
'[08:15:29.378 02/06/1995]',-0.026,0.104,0.153,90.698,-0.701,-
'[08:15:29.380 02/06/1995]',-0.022,0.104,0.153,90.698,-0.701,-
'[08:15:29.382 02/06/1995]',-0.018,0.104,0.153,90.698,-0.701,-
'[08:15:29.384 02/06/1995]',-0.013,0.104,0.153,90.173,-0.695,-
'[08:15:29.386 02/06/1995]',-0.007,0.104,0.153,90.173,-0.695,-
'[08:15:29.388 02/06/1995]',-0.005,0.104,0.153,90.173,-0.695,-
'[08:15:29.390 02/06/1995]',-0.002,0.104,0.153,90.173,-0.695,-
'[08:15:29.392 02/06/1995]',-0.005,0.104,0.153,89.797,-0.688,-
'[08:15:29.394 02/06/1995]',-0.007,0.104,0.153,89.797,-0.688,-
'[08:15:29.396 02/06/1995]',-0.011,0.104,0.128,89.797,-0.688,-
'[08:15:29.398 02/06/1995]',-0.015,0.104,0.153,89.797,-0.688,-
'[08:15:29.400 02/06/1995]',-0.018,0.104,0.153,89.572,-0.682,-
'[08:15:29.402 02/06/1995]',-0.020,0.104,0.128,89.572,-0.682,-
'[08:15:29.404 02/06/1995]',-0.020,0.104,0.128,89.572,-0.682,-
'[08:15:29.406 02/06/1995]',-0.020,0.104,0.128,89.572,-0.682,-
'[08:15:29.408 02/06/1995]',-0.019,0.104,0.128,89.647,-0.679,-
'[08:15:29.410 02/06/1995]',-0.018,0.104,0.128,89.647,-0.679,-
'[08:15:29.412 02/06/1995]',-0.016,0.104,0.128,89.647,-0.679,-
'[08:15:29.414 02/06/1995]',-0.013,0.104,0.128,89.647,-0.679,-
'[08:15:29.416 02/06/1995]',-0.009,0.104,0.128,90.248,-0.672,-
'[08:15:29.418 02/06/1995]',-0.006,0.104,0.128,90.248,-0.672,-
'[08:15:29.420 02/06/1995]',-0.003,0.104,0.153,90.248,-0.672,-
'[08:15:29.422 02/06/1995]',0.000,0.104,0.153,90.248,-0.672,-
'[08:15:29.424 02/06/1995]',0.003,0.104,0.153,91.748,-0.672,-
'[08:15:29.426 02/06/1995]',0.006,0.104,0.153,91.748,-0.672,-
'[08:15:29.428 02/06/1995]',0.006,0.104,0.153,91.748,-0.672,-
'[08:15:29.430 02/06/1995]',0.007,0.104,0.128,91.748,-0.672,-
'[08:15:29.432 02/06/1995]',0.007,0.104,0.128,94.449,-0.672,-
'[08:15:29.434 02/06/1995]',0.007,0.104,0.128,94.449,-0.672,-
'[08:15:29.436 02/06/1995]',0.010,0.104,0.128,94.449,-0.672,-
'[08:15:29.438 02/06/1995]',0.013,0.104,0.128,94.449,-0.672,-
'[08:15:29.440 02/06/1995]',0.018,0.104,0.153,98.500,-0.672,-
'[08:15:29.442 02/06/1995]',0.022,0.104,0.128,98.500,-0.672,-
'[08:15:29.444 02/06/1995]',0.024,0.125,0.128,98.500,-0.672,-
'[08:15:29.446 02/06/1995]',0.026,0.125,0.153,98.500,-0.672,-
'[08:15:29.448 02/06/1995]',0.027,0.125,0.153,104.051,-0.679,-
'[08:15:29.450 02/06/1995]',0.028,0.125,0.153,104.051,-0.679,-
'[08:15:29.452 02/06/1995]',0.027,0.125,0.153,104.051,-0.679,-
'[08:15:29.454 02/06/1995]',0.026,0.125,0.153,104.051,-0.679,-
'[08:15:29.456 02/06/1995]',0.026,0.125,0.128,111.028,-0.679,-
'[08:15:29.458 02/06/1995]',0.026,0.125,0.128,111.028,-0.679,-
'[08:15:29.460 02/06/1995]',0.026,0.125,0.128,111.028,-0.679,-
'[08:15:29.462 02/06/1995]',0.026,0.125,0.153,111.028,-0.679,-
'[08:15:29.464 02/06/1995]',0.027,0.145,0.153,118.980,-0.682,-
'[08:15:29.466 02/06/1995]',0.028,0.125,0.128,118.980,-0.682,-
'[08:15:29.468 02/06/1995]',0.030,0.125,0.153,118.980,-0.682,-
'[08:15:29.470 02/06/1995]',0.033,0.125,0.128,118.980,-0.682,-
'[08:15:29.472 02/06/1995]',0.038,0.125,0.153,127.457,-0.676,-
'[08:15:29.474 02/06/1995]',0.042,0.125,0.128,127.457,-0.676,-
'[08:15:29.476 02/06/1995]',0.045,0.125,0.153,127.457,-0.676,-
'[08:15:29.478 02/06/1995]',0.048,0.125,0.153,127.457,-0.676,-
'[08:15:29.480 02/06/1995]',0.052,0.125,0.153,135.934,-0.666,-
'[08:15:29.482 02/06/1995]',0.055,0.145,0.153,135.934,-0.666,-
'[08:15:29.484 02/06/1995]',0.058,0.145,0.153,135.934,-0.666,-
'[08:15:29.486 02/06/1995]',0.061,0.125,0.153,135.934,-0.666,-
'[08:15:29.488 02/06/1995]',0.065,0.145,0.153,144.036,-0.651,-
'[08:15:29.490 02/06/1995]',0.068,0.145,0.153,144.036,-0.651,-
'[08:15:29.492 02/06/1995]',0.073,0.145,0.153,144.036,-0.651,-
'[08:15:29.494 02/06/1995]',0.078,0.145,0.153,144.036,-0.651,-
'[08:15:29.496 02/06/1995]',0.082,0.145,0.153,151.163,-0.617,-
'[08:15:29.498 02/06/1995]',0.087,0.145,0.153,151.163,-0.617,-
'[08:15:29.500 02/06/1995]',0.090,0.145,0.153,151.163,-0.617,-
'[08:15:29.502 02/06/1995]',0.094,0.145,0.153,151.163,-0.617,-
'[08:15:29.504 02/06/1995]',0.095,0.145,0.153,157.014,-0.574,-
'[08:15:29.506 02/06/1995]',0.096,0.145,0.153,157.014,-0.574,-
'[08:15:29.508 02/06/1995]',0.095,0.145,0.153,157.014,-0.574,-
'[08:15:29.510 02/06/1995]',0.094,0.145,0.153,157.014,-0.574,-
'[08:15:29.512 02/06/1995]',0.093,0.145,0.153,161.440,-0.515,-
'[08:15:29.514 02/06/1995]',0.092,0.145,0.153,161.440,-0.515,-
'[08:15:29.516 02/06/1995]',0.090,0.145,0.153,161.440,-0.515,-
'[08:15:29.518 02/06/1995]',0.089,0.145,0.153,161.440,-0.515,-
'[08:15:29.520 02/06/1995]',0.088,0.145,0.153,164.366,-0.448,-
'[08:15:29.522 02/06/1995]',0.087,0.145,0.153,164.366,-0.448,-
'[08:15:29.524 02/06/1995]',0.086,0.145,0.128,164.366,-0.448,-
'[08:15:29.526 02/06/1995]',0.085,0.125,0.128,164.366,-0.448,-
'[08:15:29.528 02/06/1995]',0.082,0.125,0.128,165.941,-0.370,-
'[08:15:29.530 02/06/1995]',0.079,0.125,0.128,165.941,-0.370,-
'[08:15:29.532 02/06/1995]',0.076,0.125,0.128,165.941,-0.370,-
'[08:15:29.534 02/06/1995]',0.072,0.125,0.128,165.941,-0.370,-
'[08:15:29.536 02/06/1995]',0.068,0.125,0.128,166.242,-0.278,-
'[08:15:29.538 02/06/1995]',0.065,0.125,0.128,166.242,-0.278,-
'[08:15:29.540 02/06/1995]',0.062,0.104,0.103,166.242,-0.278,-
'[08:15:29.542 02/06/1995]',0.059,0.104,0.103,166.242,-0.278,-
'[08:15:29.544 02/06/1995]',0.055,0.104,0.103,165.641,-0.182,-
'[08:15:29.546 02/06/1995]',0.052,0.104,0.103,165.641,-0.182,-
'[08:15:29.548 02/06/1995]',0.049,0.104,0.103,165.641,-0.182,-
'[08:15:29.550 02/06/1995]',0.046,0.104,0.103,165.641,-0.182,-
'[08:15:29.552 02/06/1995]',0.042,0.083,0.103,164.066,-0.084,-
'[08:15:29.554 02/06/1995]',0.039,0.083,0.103,164.066,-0.084,-
'[08:15:29.556 02/06/1995]',0.035,0.083,0.077,164.066,-0.084,-
'[08:15:29.558 02/06/1995]',0.031,0.083,0.077,164.066,-0.084,-
'[08:15:29.560 02/06/1995]',0.029,0.083,0.077,162.041,0.015,-
'[08:15:29.562 02/06/1995]',0.026,0.083,0.077,162.041,0.015,-
'[08:15:29.564 02/06/1995]',0.026,0.083,0.077,162.041,0.015,-
'[08:15:29.566 02/06/1995]',0.026,0.083,0.077,162.041,0.015,-
'[08:15:29.568 02/06/1995]',0.026,0.063,0.077,159.565,0.105,-
'[08:15:29.570 02/06/1995]',0.026,0.063,0.052,159.565,0.105,-
'[08:15:29.572 02/06/1995]',0.026,0.063,0.077,159.565,0.105,-
'[08:15:29.574 02/06/1995]',0.026,0.042,0.077,159.565,0.105,-
'[08:15:29.576 02/06/1995]',0.026,0.063,0.077,156.639,0.192,-
'[08:15:29.578 02/06/1995]',0.026,0.063,0.052,156.639,0.192,-
'[08:15:29.580 02/06/1995]',0.025,0.042,0.052,156.639,0.192,-
'[08:15:29.582 02/06/1995]',0.024,0.042,0.052,156.639,0.192,-
'[08:15:29.584 02/06/1995]',0.022,0.042,0.027,153.638,0.259,-
'[08:15:29.586 02/06/1995]',0.020,0.042,0.052,153.638,0.259,-
'[08:15:29.588 02/06/1995]',0.018,0.042,0.027,153.638,0.259,-
'[08:15:29.590 02/06/1995]',0.017,0.022,0.027,153.638,0.259,-
'[08:15:29.592 02/06/1995]',0.015,0.022,0.027,150.338,0.318,-
'[08:15:29.594 02/06/1995]',0.013,0.022,0.027,150.338,0.318,-
'[08:15:29.596 02/06/1995]',0.009,0.022,0.027,150.338,0.318,-
'[08:15:29.598 02/06/1995]',0.006,0.022,0.027,150.338,0.318,-
'[08:15:29.600 02/06/1995]',0.006,0.022,0.027,146.812,0.358,-
'[08:15:29.602 02/06/1995]',0.006,0.022,0.027,146.812,0.358,-
'[08:15:29.604 02/06/1995]',0.006,0.022,0.027,146.812,0.358,-
'[08:15:29.606 02/06/1995]',0.006,0.022,0.027,146.812,0.358,-
'[08:15:29.608 02/06/1995]',0.006,0.002,0.027,143.061,0.392,-0.681
'[08:15:29.610 02/06/1995]',0.007,0.022,0.027,143.061,0.392,-0.681
'[08:15:29.612 02/06/1995]',0.008,0.022,0.027,143.061,0.392,-0.681
'[08:15:29.614 02/06/1995]',0.009,0.002,0.027,143.061,0.392,-0.681
'[08:15:29.616 02/06/1995]',0.009,0.022,0.027,139.085,0.405,-0.673
'[08:15:29.618 02/06/1995]',0.009,0.002,0.027,139.085,0.405,-0.673
'[08:15:29.620 02/06/1995]',0.007,0.002,0.002,139.085,0.405,-0.673
'[08:15:29.622 02/06/1995]',0.006,0.002,0.002,139.085,0.405,-0.673
'[08:15:29.624 02/06/1995]',0.006,0.002,0.002,134.884,0.401,-0.666
'[08:15:29.626 02/06/1995]',0.006,0.002,0.002,134.884,0.401,-0.666
'[08:15:29.628 02/06/1995]',0.006,0.002,0.002,134.884,0.401,-0.666
'[08:15:29.630 02/06/1995]',0.006,0.002,0.002,134.884,0.401,-0.666
'[08:15:29.632 02/06/1995]',0.006,0.002,0.002,130.383,0.389,-0.660
'[08:15:29.634 02/06/1995]',0.006,0.002,0.002,130.383,0.389,-0.660
'[08:15:29.636 02/06/1995]',0.006,0.002,0.002,130.383,0.389,-0.660
'[08:15:29.638 02/06/1995]',0.006,0.002,0.002,130.383,0.389,-0.660
'[08:15:29.640 02/06/1995]',0.006,0.002,0.002,125.806,0.370,-0.653
'[08:15:29.642 02/06/1995]',0.006,0.002,0.002,125.806,0.370,-0.653
'[08:15:29.644 02/06/1995]',0.006,0.002,0.002,125.806,0.370,-0.653
'[08:15:29.646 02/06/1995]',0.006,0.002,0.002,125.806,0.370,-0.653
'[08:15:29.648 02/06/1995]',0.006,0.002,0.002,121.305,0.343,-0.647
'[08:15:29.650 02/06/1995]',0.006,0.002,0.002,121.305,0.343,-0.647
'[08:15:29.652 02/06/1995]',0.006,0.002,0.002,121.305,0.343,-0.647
'[08:15:29.654 02/06/1995]',0.006,0.002,0.002,121.305,0.343,-0.647
'[08:15:29.656 02/06/1995]',0.006,0.002,0.002,117.254,0.305,-0.642
'[08:15:29.658 02/06/1995]',0.006,0.002,0.002,117.254,0.305,-0.642
'[08:15:29.660 02/06/1995]',0.006,0.002,0.002,117.254,0.305,-0.642
'[08:15:29.662 02/06/1995]',0.006,0.002,0.002,117.254,0.305,-0.642
'[08:15:29.664 02/06/1995]',0.006,0.002,0.002,114.029,0.263,-0.636
'[08:15:29.666 02/06/1995]',0.006,0.002,0.002,114.029,0.263,-0.636
'[08:15:29.668 02/06/1995]',0.006,0.002,0.002,114.029,0.263,-0.636
'[08:15:29.670 02/06/1995]',0.006,0.002,0.002,114.029,0.263,-0.636
'[08:15:29.672 02/06/1995]',0.006,0.002,0.002,111.703,0.219,-0.629
'[08:15:29.674 02/06/1995]',0.006,0.002,0.002,111.703,0.219,-0.629
'[08:15:29.676 02/06/1995]',0.006,0.002,0.002,111.703,0.219,-0.629
'[08:15:29.678 02/06/1995]',0.006,0.002,0.002,111.703,0.219,-0.629
'[08:15:29.680 02/06/1995]',0.006,0.002,0.002,110.278,0.167,-0.621
'[08:15:29.682 02/06/1995]',0.007,0.002,0.002,110.278,0.167,-0.621
'[08:15:29.684 02/06/1995]',0.009,0.002,0.002,110.278,0.167,-0.621
'[08:15:29.686 02/06/1995]',0.011,0.002,0.002,110.278,0.167,-0.621
'[08:15:29.688 02/06/1995]',0.014,0.002,0.002,109.677,0.117,-0.612
'[08:15:29.690 02/06/1995]',0.017,0.002,0.002,109.677,0.117,-0.612
'[08:15:29.692 02/06/1995]',0.018,0.002,0.002,109.677,0.117,-0.612
'[08:15:29.694 02/06/1995]',0.020,0.002,0.002,109.677,0.117,-0.612
'[08:15:29.696 02/06/1995]',0.023,0.002,0.002,109.827,0.059,-0.603
'[08:15:29.698 02/06/1995]',0.026,0.002,0.002,109.827,0.059,-0.603
'[08:15:29.700 02/06/1995]',0.027,0.002,0.027,109.827,0.059,-0.603
'[08:15:29.702 02/06/1995]',0.028,0.002,0.027,109.827,0.059,-0.603
'[08:15:29.704 02/06/1995]',0.027,0.002,0.002,110.278,0.003,-0.593
'[08:15:29.706 02/06/1995]',0.026,0.002,0.002,110.278,0.003,-0.593
'[08:15:29.708 02/06/1995]',0.026,0.002,0.002,110.278,0.003,-0.593
'[08:15:29.710 02/06/1995]',0.026,0.002,0.002,110.278,0.003,-0.593
'[08:15:29.712 02/06/1995]',0.026,0.002,0.002,111.028,-0.052,-0.582
'[08:15:29.714 02/06/1995]',0.026,0.002,0.002,111.028,-0.052,-0.582
'[08:15:29.716 02/06/1995]',0.026,0.002,0.002,111.028,-0.052,-0.582
'[08:15:29.718 02/06/1995]',0.026,0.002,0.027,111.028,-0.052,-0.582
'[08:15:29.720 02/06/1995]',0.027,0.002,0.002,111.778,-0.105,-0.570
'[08:15:29.722 02/06/1995]',0.028,0.002,0.002,111.778,-0.105,-0.570
'[08:15:29.724 02/06/1995]',0.030,0.002,0.002,111.778,-0.105,-0.570
'[08:15:29.726 02/06/1995]',0.031,0.002,0.002,111.778,-0.105,-0.570
'[08:15:29.728 02/06/1995]',0.034,0.002,0.002,112.453,-0.151,-0.557
'[08:15:29.730 02/06/1995]',0.037,0.002,0.002,112.453,-0.151,-0.557
'[08:15:29.732 02/06/1995]',0.040,0.002,0.027,112.453,-0.151,-0.557
'[08:15:29.734 02/06/1995]',0.042,0.002,0.002,112.453,-0.151,-0.557
'[08:15:29.736 02/06/1995]',0.049,0.002,0.002,112.903,-0.195,-0.543
'[08:15:29.738 02/06/1995]',0.055,0.002,0.002,112.903,-0.195,-0.543
'[08:15:29.740 02/06/1995]',0.063,0.002,0.002,112.903,-0.195,-0.543
'[08:15:29.742 02/06/1995]',0.070,0.002,0.002,112.903,-0.195,-0.543
'[08:15:29.744 02/06/1995]',0.075,0.002,0.002,113.053,-0.226,-0.526
'[08:15:29.746 02/06/1995]',0.079,0.002,0.002,113.053,-0.226,-0.526
'[08:15:29.748 02/06/1995]',0.081,0.002,0.002,113.053,-0.226,-0.526
'[08:15:29.750 02/06/1995]',0.083,0.002,0.002,113.053,-0.226,-0.526
'[08:15:29.752 02/06/1995]',0.085,0.002,0.002,112.903,-0.250,-0.509
'[08:15:29.754 02/06/1995]',0.087,0.002,0.002,112.903,-0.250,-0.509
'[08:15:29.756 02/06/1995]',0.087,0.002,0.002,112.903,-0.250,-0.509
'[08:15:29.758 02/06/1995]',0.087,0.002,0.002,112.903,-0.250,-0.509
'[08:15:29.760 02/06/1995]',0.087,0.002,0.002,112.378,-0.263,-0.491
'[08:15:29.762 02/06/1995]',0.087,0.002,0.002,112.378,-0.263,-0.491
'[08:15:29.764 02/06/1995]',0.087,0.002,0.002,112.378,-0.263,-0.491
'[08:15:29.766 02/06/1995]',0.087,0.002,0.002,112.378,-0.263,-0.491
'[08:15:29.768 02/06/1995]',0.088,0.002,0.002,111.628,-0.269,-0.475
'[08:15:29.770 02/06/1995]',0.089,0.002,0.002,111.628,-0.269,-0.475
'[08:15:29.772 02/06/1995]',0.090,0.002,0.002,111.628,-0.269,-0.475
'[08:15:29.774 02/06/1995]',0.090,0.002,0.002,111.628,-0.269,-0.475
'[08:15:29.776 02/06/1995]',0.090,0.002,-0.023,110.653,-0.269,-0.461
'[08:15:29.778 02/06/1995]',0.090,0.002,-0.023,110.653,-0.269,-0.461
'[08:15:29.780 02/06/1995]',0.088,-0.019,-0.023,110.653,-0.269,-0.461
'[08:15:29.782 02/06/1995]',0.085,-0.019,-0.023,110.653,-0.269,-0.461
'[08:15:29.784 02/06/1995]',0.082,-0.019,-0.023,109.602,-0.269,-0.448
'[08:15:29.786 02/06/1995]',0.079,-0.019,-0.023,109.602,-0.269,-0.448
'[08:15:29.788 02/06/1995]',0.076,-0.019,-0.023,109.602,-0.269,-0.448
'[08:15:29.790 02/06/1995]',0.072,-0.039,-0.023,109.602,-0.269,-0.448
'[08:15:29.792 02/06/1995]',0.068,-0.039,-0.023,108.327,-0.266,-0.436
'[08:15:29.794 02/06/1995]',0.065,-0.039,-0.048,108.327,-0.266,-0.436
'[08:15:29.796 02/06/1995]',0.062,-0.039,-0.048,108.327,-0.266,-0.436
'[08:15:29.798 02/06/1995]',0.059,-0.039,-0.048,108.327,-0.266,-0.436
'[08:15:29.800 02/06/1995]',0.054,-0.039,-0.048,107.127,-0.269,-0.426
'[08:15:29.802 02/06/1995]',0.050,-0.039,-0.048,107.127,-0.269,-0.426
'[08:15:29.804 02/06/1995]',0.045,-0.039,-0.048,107.127,-0.269,-0.426
'[08:15:29.806 02/06/1995]',0.041,-0.039,-0.048,107.127,-0.269,-0.426
'[08:15:29.808 02/06/1995]',0.036,-0.039,-0.048,105.926,-0.272,-0.416
'[08:15:29.810 02/06/1995]',0.031,-0.039,-0.023,105.926,-0.272,-0.416
'[08:15:29.812 02/06/1995]',0.028,-0.039,-0.023,105.926,-0.272,-0.416
'[08:15:29.814 02/06/1995]',0.024,-0.039,-0.023,105.926,-0.272,-0.416
'[08:15:29.816 02/06/1995]',0.021,-0.039,0.002,104.801,-0.281,-0.407
'[08:15:29.818 02/06/1995]',0.018,-0.039,0.002,104.801,-0.281,-0.407
'[08:15:29.820 02/06/1995]',0.017,-0.019,0.002,104.801,-0.281,-0.407
'[08:15:29.822 02/06/1995]',0.015,-0.019,0.002,104.801,-0.281,-0.407
'[08:15:29.824 02/06/1995]',0.016,-0.019,0.002,103.676,-0.299,-0.399
'[08:15:29.826 02/06/1995]',0.017,-0.019,0.002,103.676,-0.299,-0.399
'[08:15:29.828 02/06/1995]',0.018,-0.039,0.002,103.676,-0.299,-0.399
'[08:15:29.830 02/06/1995]',0.020,-0.019,0.002,103.676,-0.299,-0.399
'[08:15:29.832 02/06/1995]',0.019,-0.039,0.002,102.701,-0.321,-0.393
'[08:15:29.834 02/06/1995]',0.018,-0.039,-0.023,102.701,-0.321,-0.393
'[08:15:29.836 02/06/1995]',0.016,-0.060,-0.023,102.701,-0.321,-0.393
'[08:15:29.838 02/06/1995]',0.013,-0.060,-0.023,102.701,-0.321,-0.393
'[08:15:29.840 02/06/1995]',0.008,-0.060,-0.023,101.725,-0.343,-0.388
'[08:15:29.842 02/06/1995]',0.004,-0.060,-0.023,101.725,-0.343,-0.388
'[08:15:29.844 02/06/1995]',0.000,-0.060,-0.023,101.725,-0.343,-0.388
'[08:15:29.846 02/06/1995]',-0.004,-0.060,-0.023,101.725,-0.343,-0.388
'[08:15:29.848 02/06/1995]',-0.009,-0.039,0.002,100.825,-0.373,-0.383
'[08:15:29.850 02/06/1995]',-0.015,-0.039,0.002,100.825,-0.373,-0.383
'[08:15:29.852 02/06/1995]',-0.019,-0.019,0.002,100.825,-0.373,-0.383
'[08:15:29.854 02/06/1995]',-0.024,0.002,0.002,100.825,-0.373,-0.383
'[08:15:29.856 02/06/1995]',-0.027,0.002,0.002,100.075,-0.401,-0.380
'[08:15:29.858 02/06/1995]',-0.030,0.002,0.002,100.075,-0.401,-0.380
'[08:15:29.860 02/06/1995]',-0.031,0.002,0.002,100.075,-0.401,-0.380
'[08:15:29.862 02/06/1995]',-0.033,0.002,0.002,100.075,-0.401,-0.380
'[08:15:29.864 02/06/1995]',-0.034,0.002,0.002,99.325,-0.432,-0.378
'[08:15:29.866 02/06/1995]',-0.035,0.002,0.002,99.325,-0.432,-0.378
'[08:15:29.868 02/06/1995]',-0.036,0.002,0.002,99.325,-0.432,-0.378
'[08:15:29.870 02/06/1995]',-0.037,0.002,0.002,99.325,-0.432,-0.378
'[08:15:29.872 02/06/1995]',-0.038,0.002,0.002,98.725,-0.454,-0.377
'[08:15:29.874 02/06/1995]',-0.039,0.002,0.002,98.725,-0.454,-0.377
'[08:15:29.876 02/06/1995]',-0.037,0.002,0.002,98.725,-0.454,-0.377
'[08:15:29.878 02/06/1995]',-0.035,0.002,0.002,98.725,-0.454,-0.377
'[08:15:29.880 02/06/1995]',-0.034,0.002,0.002,98.200,-0.478,-0.377
'[08:15:29.882 02/06/1995]',-0.033,0.002,0.002,98.200,-0.478,-0.377
'[08:15:29.884 02/06/1995]',-0.033,0.002,0.002,98.200,-0.478,-0.377
'[08:15:29.886 02/06/1995]',-0.033,0.002,0.002,98.200,-0.478,-0.377
'[08:15:29.888 02/06/1995]',-0.031,0.002,0.002,97.674,-0.503,-0.379
'[08:15:29.890 02/06/1995]',-0.030,0.002,0.002,97.674,-0.503,-0.379
'[08:15:29.892 02/06/1995]',-0.028,0.002,0.002,97.674,-0.503,-0.379
'[08:15:29.894 02/06/1995]',-0.026,0.002,0.002,97.674,-0.503,-0.379
'[08:15:29.896 02/06/1995]',-0.023,0.002,0.002,97.149,-0.515,-0.382
'[08:15:29.898 02/06/1995]',-0.020,0.002,0.002,97.149,-0.515,-0.382
'[08:15:29.900 02/06/1995]',-0.018,0.002,0.002,97.149,-0.515,-0.382
'[08:15:29.902 02/06/1995]',-0.017,0.002,0.027,97.149,-0.515,-0.382
'[08:15:29.904 02/06/1995]',-0.006,0.002,0.027,96.699,-0.531,-0.388
'[08:15:29.906 02/06/1995]',0.006,0.002,0.027,96.699,-0.531,-0.388
'[08:15:29.908 02/06/1995]',0.035,0.042,0.052,96.699,-0.531,-0.388
'[08:15:29.910 02/06/1995]',0.065,0.042,0.077,96.699,-0.531,-0.388
'[08:15:29.912 02/06/1995]',0.116,0.083,0.103,96.324,-0.543,-0.395
'[08:15:29.914 02/06/1995]',0.168,0.104,0.128,96.324,-0.543,-0.395
'[08:15:29.916 02/06/1995]',0.240,0.125,0.153,96.324,-0.543,-0.395
'[08:15:29.918 02/06/1995]',0.312,0.125,0.128,96.324,-0.543,-0.395
'[08:15:29.920 02/06/1995]',0.396,0.125,0.103,96.024,-0.549,-0.404
'[08:15:29.922 02/06/1995]',0.480,0.104,0.052,96.024,-0.549,-0.404
'[08:15:29.924 02/06/1995]',0.562,0.063,0.002,96.024,-0.549,-0.404
'[08:15:29.926 02/06/1995]',0.645,0.022,-0.023,96.024,-0.549,-0.404
