'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[18:14:41.090 19/11/1995]',-0.105,0.048,0.033,57.200,0.000,-0.280
'[18:14:41.092 19/11/1995]',-0.105,0.036,0.033,57.200,0.000,-0.280
'[18:14:41.094 19/11/1995]',-0.105,0.036,0.033,57.200,0.000,-0.280
'[18:14:41.096 19/11/1995]',-0.099,0.036,0.064,56.950,0.000,-0.283
'[18:14:41.098 19/11/1995]',-0.093,0.036,0.033,56.950,0.000,-0.283
'[18:14:41.100 19/11/1995]',-0.080,0.036,0.033,56.950,0.000,-0.283
'[18:14:41.102 19/11/1995]',-0.074,0.036,0.033,56.950,0.000,-0.283
'[18:14:41.104 19/11/1995]',-0.068,0.036,0.033,56.700,0.000,-0.285
'[18:14:41.106 19/11/1995]',-0.068,0.030,0.033,56.700,0.000,-0.285
'[18:14:41.108 19/11/1995]',-0.068,0.024,0.033,56.700,0.000,-0.285
'[18:14:41.110 19/11/1995]',-0.056,0.024,0.033,56.700,0.000,-0.285
'[18:14:41.112 19/11/1995]',-0.049,0.012,0.033,56.450,0.000,-0.288
'[18:14:41.114 19/11/1995]',-0.049,0.012,0.003,56.450,0.000,-0.288
'[18:14:41.116 19/11/1995]',-0.049,0.012,0.003,56.450,0.000,-0.288
'[18:14:41.118 19/11/1995]',-0.037,0.012,0.033,56.450,0.000,-0.288
'[18:14:41.120 19/11/1995]',-0.049,0.024,0.033,56.250,0.000,-0.290
'[18:14:41.122 19/11/1995]',-0.037,0.024,0.033,56.250,0.000,-0.290
'[18:14:41.124 19/11/1995]',-0.037,0.012,0.003,56.250,0.000,-0.290
'[18:14:41.126 19/11/1995]',-0.049,0.012,0.003,56.250,0.000,-0.290
'[18:14:41.128 19/11/1995]',-0.037,0.012,0.003,56.000,0.000,-0.291
'[18:14:41.130 19/11/1995]',-0.037,0.006,0.033,56.000,0.000,-0.291
'[18:14:41.132 19/11/1995]',-0.031,0.012,0.003,56.000,0.000,-0.291
'[18:14:41.134 19/11/1995]',-0.031,0.012,0.033,56.000,0.000,-0.291
'[18:14:41.136 19/11/1995]',-0.037,0.012,0.033,55.750,0.000,-0.292
'[18:14:41.138 19/11/1995]',-0.037,0.012,0.033,55.750,0.000,-0.292
'[18:14:41.140 19/11/1995]',-0.037,0.024,0.033,55.750,0.000,-0.292
'[18:14:41.142 19/11/1995]',-0.037,0.012,0.033,55.750,0.000,-0.292
'[18:14:41.144 19/11/1995]',-0.031,0.012,0.033,55.600,0.000,-0.293
'[18:14:41.146 19/11/1995]',-0.037,0.006,0.003,55.600,0.000,-0.293
'[18:14:41.148 19/11/1995]',-0.031,0.006,0.003,55.600,0.000,-0.293
'[18:14:41.150 19/11/1995]',-0.031,0.012,0.003,55.600,0.000,-0.293
'[18:14:41.152 19/11/1995]',-0.031,0.012,0.033,55.400,0.000,-0.292
'[18:14:41.154 19/11/1995]',-0.031,0.012,0.003,55.400,0.000,-0.292
'[18:14:41.156 19/11/1995]',-0.037,0.006,0.003,55.400,0.000,-0.292
'[18:14:41.158 19/11/1995]',-0.031,0.006,0.003,55.400,0.000,-0.292
'[18:14:41.160 19/11/1995]',-0.031,0.006,0.003,55.150,0.000,-0.291
'[18:14:41.162 19/11/1995]',-0.031,0.006,0.003,55.150,0.000,-0.291
'[18:14:41.164 19/11/1995]',-0.031,0.006,0.003,55.150,0.000,-0.291
'[18:14:41.166 19/11/1995]',-0.031,0.006,0.003,55.150,0.000,-0.291
'[18:14:41.168 19/11/1995]',-0.024,0.012,0.003,55.050,0.000,-0.289
'[18:14:41.170 19/11/1995]',-0.024,0.006,0.003,55.050,0.000,-0.289
'[18:14:41.172 19/11/1995]',-0.031,0.012,0.003,55.050,0.000,-0.289
'[18:14:41.174 19/11/1995]',-0.031,0.006,0.003,55.050,0.000,-0.289
'[18:14:41.176 19/11/1995]',-0.031,0.006,0.003,54.900,0.000,-0.286
'[18:14:41.178 19/11/1995]',-0.031,0.006,0.003,54.900,0.000,-0.286
'[18:14:41.180 19/11/1995]',-0.031,0.006,0.003,54.900,0.000,-0.286
'[18:14:41.182 19/11/1995]',-0.031,0.006,0.003,54.900,0.000,-0.286
'[18:14:41.184 19/11/1995]',-0.024,0.012,0.003,54.650,0.000,-0.283
'[18:14:41.186 19/11/1995]',-0.024,0.012,0.003,54.650,0.000,-0.283
'[18:14:41.188 19/11/1995]',-0.024,0.012,0.003,54.650,0.000,-0.283
'[18:14:41.190 19/11/1995]',-0.031,0.012,0.003,54.650,0.000,-0.283
'[18:14:41.192 19/11/1995]',-0.031,0.012,0.003,54.450,0.000,-0.279
'[18:14:41.194 19/11/1995]',-0.031,0.006,0.003,54.450,0.000,-0.279
'[18:14:41.196 19/11/1995]',-0.024,0.012,0.003,54.450,0.000,-0.279
'[18:14:41.198 19/11/1995]',-0.024,0.012,0.003,54.450,0.000,-0.279
'[18:14:41.200 19/11/1995]',-0.024,0.012,0.003,54.350,0.000,-0.275
'[18:14:41.202 19/11/1995]',-0.012,0.024,0.003,54.350,0.000,-0.275
'[18:14:41.204 19/11/1995]',-0.012,0.024,0.003,54.350,0.000,-0.275
'[18:14:41.206 19/11/1995]',-0.024,0.024,0.003,54.350,0.000,-0.275
'[18:14:41.208 19/11/1995]',-0.024,0.012,0.033,54.300,0.000,-0.271
'[18:14:41.210 19/11/1995]',-0.024,0.012,0.003,54.300,0.000,-0.271
'[18:14:41.212 19/11/1995]',-0.012,0.006,0.003,54.300,0.000,-0.271
'[18:14:41.214 19/11/1995]',-0.012,0.012,0.003,54.300,0.000,-0.271
'[18:14:41.216 19/11/1995]',-0.012,0.006,0.003,54.550,0.000,-0.266
'[18:14:41.218 19/11/1995]',-0.012,0.012,0.003,54.550,0.000,-0.266
'[18:14:41.220 19/11/1995]',-0.012,0.006,0.003,54.550,0.000,-0.266
'[18:14:41.222 19/11/1995]',-0.006,0.012,0.003,54.550,0.000,-0.266
'[18:14:41.224 19/11/1995]',-0.012,0.006,0.003,55.050,0.000,-0.262
'[18:14:41.226 19/11/1995]',-0.012,0.006,0.003,55.050,0.000,-0.262
'[18:14:41.228 19/11/1995]',-0.006,0.006,0.003,55.050,0.000,-0.262
'[18:14:41.230 19/11/1995]',0.001,0.006,0.003,55.050,0.000,-0.262
'[18:14:41.232 19/11/1995]',0.001,0.012,0.003,56.250,0.000,-0.257
'[18:14:41.234 19/11/1995]',0.001,0.012,0.003,56.250,0.000,-0.257
'[18:14:41.236 19/11/1995]',0.001,0.024,0.003,56.250,0.000,-0.257
'[18:14:41.238 19/11/1995]',0.001,0.012,0.003,56.250,0.000,-0.257
'[18:14:41.240 19/11/1995]',0.001,0.024,0.003,58.000,0.000,-0.254
'[18:14:41.242 19/11/1995]',0.007,0.012,0.003,58.000,0.000,-0.254
'[18:14:41.244 19/11/1995]',0.007,0.012,0.003,58.000,0.000,-0.254
'[18:14:41.246 19/11/1995]',0.007,0.012,0.003,58.000,0.000,-0.254
'[18:14:41.248 19/11/1995]',0.013,0.024,0.003,60.350,0.000,-0.251
'[18:14:41.250 19/11/1995]',0.025,0.024,0.003,60.350,0.000,-0.251
'[18:14:41.252 19/11/1995]',0.025,0.024,0.003,60.350,0.000,-0.251
'[18:14:41.254 19/11/1995]',0.025,0.024,0.003,60.350,0.000,-0.251
'[18:14:41.256 19/11/1995]',0.025,0.024,0.003,63.150,0.000,-0.250
'[18:14:41.258 19/11/1995]',0.025,0.012,0.003,63.150,0.000,-0.250
'[18:14:41.260 19/11/1995]',0.031,0.012,0.003,63.150,0.000,-0.250
'[18:14:41.262 19/11/1995]',0.031,0.012,0.003,63.150,0.000,-0.250
'[18:14:41.264 19/11/1995]',0.038,0.012,0.003,66.200,0.000,-0.249
'[18:14:41.266 19/11/1995]',0.038,0.024,0.003,66.200,0.000,-0.249
'[18:14:41.268 19/11/1995]',0.038,0.030,0.003,66.200,0.000,-0.249
'[18:14:41.270 19/11/1995]',0.038,0.030,0.003,66.200,0.000,-0.249
'[18:14:41.272 19/11/1995]',0.038,0.024,0.003,69.350,0.000,-0.249
'[18:14:41.274 19/11/1995]',0.050,0.024,0.003,69.350,0.000,-0.249
'[18:14:41.276 19/11/1995]',0.050,0.024,0.003,69.350,0.000,-0.249
'[18:14:41.278 19/11/1995]',0.050,0.024,0.003,69.350,0.000,-0.249
'[18:14:41.280 19/11/1995]',0.050,0.024,0.003,72.500,0.000,-0.250
'[18:14:41.282 19/11/1995]',0.056,0.024,0.003,72.500,0.000,-0.250
'[18:14:41.284 19/11/1995]',0.050,0.024,0.003,72.500,0.000,-0.250
'[18:14:41.286 19/11/1995]',0.050,0.030,0.003,72.500,0.000,-0.250
'[18:14:41.288 19/11/1995]',0.050,0.024,0.003,75.600,0.000,-0.251
'[18:14:41.290 19/11/1995]',0.050,0.024,0.003,75.600,0.000,-0.251
'[18:14:41.292 19/11/1995]',0.050,0.012,0.003,75.600,0.000,-0.251
'[18:14:41.294 19/11/1995]',0.050,0.012,0.003,75.600,0.000,-0.251
'[18:14:41.296 19/11/1995]',0.056,0.012,0.003,78.550,0.000,-0.253
'[18:14:41.298 19/11/1995]',0.056,0.024,0.003,78.550,0.000,-0.253
'[18:14:41.300 19/11/1995]',0.050,0.024,0.003,78.550,0.000,-0.253
'[18:14:41.302 19/11/1995]',0.050,0.012,-0.029,78.550,0.000,-0.253
'[18:14:41.304 19/11/1995]',0.050,0.024,0.003,81.350,0.000,-0.256
'[18:14:41.306 19/11/1995]',0.056,0.012,0.003,81.350,0.000,-0.256
'[18:14:41.308 19/11/1995]',0.050,0.012,0.003,81.350,0.000,-0.256
'[18:14:41.310 19/11/1995]',0.050,0.006,0.003,81.350,0.000,-0.256
'[18:14:41.312 19/11/1995]',0.050,0.006,0.003,83.950,0.000,-0.258
'[18:14:41.314 19/11/1995]',0.050,0.012,0.003,83.950,0.000,-0.258
'[18:14:41.316 19/11/1995]',0.050,0.012,0.003,83.950,0.000,-0.258
'[18:14:41.318 19/11/1995]',0.050,0.012,0.003,83.950,0.000,-0.258
'[18:14:41.320 19/11/1995]',0.050,0.012,0.003,86.250,0.000,-0.261
'[18:14:41.322 19/11/1995]',0.038,0.012,0.003,86.250,0.000,-0.261
'[18:14:41.324 19/11/1995]',0.038,0.012,0.003,86.250,0.000,-0.261
'[18:14:41.326 19/11/1995]',0.031,0.012,0.003,86.250,0.000,-0.261
'[18:14:41.328 19/11/1995]',0.031,0.006,0.003,88.300,0.000,-0.263
'[18:14:41.330 19/11/1995]',0.025,0.006,0.003,88.300,0.000,-0.263
'[18:14:41.332 19/11/1995]',0.025,0.012,0.003,88.300,0.000,-0.263
'[18:14:41.334 19/11/1995]',0.025,0.012,0.003,88.300,0.000,-0.263
'[18:14:41.336 19/11/1995]',0.013,0.012,0.003,90.100,0.000,-0.265
'[18:14:41.338 19/11/1995]',0.007,0.006,0.003,90.100,0.000,-0.265
'[18:14:41.340 19/11/1995]',0.007,0.006,0.003,90.100,0.000,-0.265
'[18:14:41.342 19/11/1995]',0.007,0.001,0.003,90.100,0.000,-0.265
'[18:14:41.344 19/11/1995]',0.007,0.001,0.003,91.550,0.000,-0.266
'[18:14:41.346 19/11/1995]',0.007,0.001,0.003,91.550,0.000,-0.266
'[18:14:41.348 19/11/1995]',0.001,0.001,0.003,91.550,0.000,-0.266
'[18:14:41.350 19/11/1995]',0.007,0.006,0.003,91.550,0.000,-0.266
'[18:14:41.352 19/11/1995]',0.001,0.006,0.003,92.800,0.000,-0.266
'[18:14:41.354 19/11/1995]',0.001,0.006,0.003,92.800,0.000,-0.266
'[18:14:41.356 19/11/1995]',-0.006,0.006,0.003,92.800,0.000,-0.266
'[18:14:41.358 19/11/1995]',-0.006,0.001,0.003,92.800,0.000,-0.266
'[18:14:41.360 19/11/1995]',-0.006,0.001,0.003,93.800,0.000,-0.266
'[18:14:41.362 19/11/1995]',-0.006,0.001,0.003,93.800,0.000,-0.266
'[18:14:41.364 19/11/1995]',-0.006,0.001,0.003,93.800,0.000,-0.266
'[18:14:41.366 19/11/1995]',-0.006,0.001,0.003,93.800,0.000,-0.266
'[18:14:41.368 19/11/1995]',-0.012,0.006,0.003,94.500,0.000,-0.266
'[18:14:41.370 19/11/1995]',-0.012,0.001,0.003,94.500,0.000,-0.266
'[18:14:41.372 19/11/1995]',-0.012,0.001,0.003,94.500,0.000,-0.266
'[18:14:41.374 19/11/1995]',-0.024,0.001,0.003,94.500,0.000,-0.266
'[18:14:41.376 19/11/1995]',-0.024,0.001,0.003,94.950,0.000,-0.265
'[18:14:41.378 19/11/1995]',-0.024,0.001,0.003,94.950,0.000,-0.265
'[18:14:41.380 19/11/1995]',-0.012,0.001,0.003,94.950,0.000,-0.265
'[18:14:41.382 19/11/1995]',-0.012,0.001,0.003,94.950,0.000,-0.265
'[18:14:41.384 19/11/1995]',-0.012,0.001,0.003,95.150,0.000,-0.264
'[18:14:41.386 19/11/1995]',-0.012,0.006,0.003,95.150,0.000,-0.264
'[18:14:41.388 19/11/1995]',-0.024,0.006,0.003,95.150,0.000,-0.264
'[18:14:41.390 19/11/1995]',-0.024,0.006,0.003,95.150,0.000,-0.264
'[18:14:41.392 19/11/1995]',-0.024,-0.005,0.003,95.000,0.000,-0.263
'[18:14:41.394 19/11/1995]',-0.024,-0.005,0.003,95.000,0.000,-0.263
'[18:14:41.396 19/11/1995]',-0.024,0.001,0.003,95.000,0.000,-0.263
'[18:14:41.398 19/11/1995]',-0.012,0.001,0.003,95.000,0.000,-0.263
'[18:14:41.400 19/11/1995]',-0.012,0.001,0.003,94.650,0.000,-0.262
'[18:14:41.402 19/11/1995]',-0.024,0.001,0.003,94.650,0.000,-0.262
'[18:14:41.404 19/11/1995]',-0.024,0.001,0.003,94.650,0.000,-0.262
'[18:14:41.406 19/11/1995]',-0.024,0.001,0.003,94.650,0.000,-0.262
'[18:14:41.408 19/11/1995]',-0.024,0.001,0.003,94.000,0.000,-0.262
'[18:14:41.410 19/11/1995]',-0.024,0.001,0.003,94.000,0.000,-0.262
'[18:14:41.412 19/11/1995]',-0.024,-0.005,0.003,94.000,0.000,-0.262
'[18:14:41.414 19/11/1995]',-0.012,0.001,0.033,94.000,0.000,-0.262
'[18:14:41.416 19/11/1995]',-0.012,0.001,0.003,93.100,0.000,-0.261
'[18:14:41.418 19/11/1995]',-0.012,0.001,0.003,93.100,0.000,-0.261
'[18:14:41.420 19/11/1995]',-0.024,0.001,0.003,93.100,0.000,-0.261
'[18:14:41.422 19/11/1995]',-0.024,0.001,0.003,93.100,0.000,-0.261
'[18:14:41.424 19/11/1995]',-0.024,-0.005,0.003,91.850,0.000,-0.260
'[18:14:41.426 19/11/1995]',-0.012,0.001,0.003,91.850,0.000,-0.260
'[18:14:41.428 19/11/1995]',-0.024,-0.005,0.003,91.850,0.000,-0.260
'[18:14:41.430 19/11/1995]',-0.024,-0.005,0.003,91.850,0.000,-0.260
'[18:14:41.432 19/11/1995]',-0.012,0.001,0.003,90.400,0.000,-0.258
'[18:14:41.434 19/11/1995]',-0.012,0.001,0.003,90.400,0.000,-0.258
'[18:14:41.436 19/11/1995]',-0.012,0.001,0.003,90.400,0.000,-0.258
'[18:14:41.438 19/11/1995]',-0.012,0.001,0.003,90.400,0.000,-0.258
'[18:14:41.440 19/11/1995]',-0.024,0.001,0.003,88.650,0.000,-0.254
'[18:14:41.442 19/11/1995]',-0.024,0.001,0.003,88.650,0.000,-0.254
'[18:14:41.444 19/11/1995]',-0.024,0.001,0.003,88.650,0.000,-0.254
'[18:14:41.446 19/11/1995]',-0.012,-0.005,0.003,88.650,0.000,-0.254
'[18:14:41.448 19/11/1995]',-0.012,0.001,0.003,86.750,0.000,-0.250
'[18:14:41.450 19/11/1995]',-0.012,0.001,0.003,86.750,0.000,-0.250
'[18:14:41.452 19/11/1995]',-0.012,0.006,0.003,86.750,0.000,-0.250
'[18:14:41.454 19/11/1995]',-0.012,0.006,0.003,86.750,0.000,-0.250
'[18:14:41.456 19/11/1995]',-0.012,0.006,0.033,84.750,0.000,-0.246
'[18:14:41.458 19/11/1995]',-0.012,0.001,0.003,84.750,0.000,-0.246
'[18:14:41.460 19/11/1995]',-0.024,0.001,0.033,84.750,0.000,-0.246
'[18:14:41.462 19/11/1995]',-0.012,0.001,0.003,84.750,0.000,-0.246
'[18:14:41.464 19/11/1995]',-0.012,0.001,0.003,82.900,0.000,-0.242
'[18:14:41.466 19/11/1995]',-0.012,0.001,0.003,82.900,0.000,-0.242
'[18:14:41.468 19/11/1995]',-0.012,0.001,0.003,82.900,0.000,-0.242
'[18:14:41.470 19/11/1995]',-0.012,0.006,0.003,82.900,0.000,-0.242
'[18:14:41.472 19/11/1995]',-0.012,0.006,0.003,81.150,0.000,-0.238
'[18:14:41.474 19/11/1995]',-0.024,0.006,0.003,81.150,0.000,-0.238
'[18:14:41.476 19/11/1995]',-0.024,0.001,0.003,81.150,0.000,-0.238
'[18:14:41.478 19/11/1995]',-0.012,-0.005,0.003,81.150,0.000,-0.238
'[18:14:41.480 19/11/1995]',-0.012,0.001,0.003,79.550,0.000,-0.234
'[18:14:41.482 19/11/1995]',-0.012,0.001,0.003,79.550,0.000,-0.234
'[18:14:41.484 19/11/1995]',-0.006,0.001,0.003,79.550,0.000,-0.234
'[18:14:41.486 19/11/1995]',-0.012,0.006,0.003,79.550,0.000,-0.234
'[18:14:41.488 19/11/1995]',-0.012,0.001,0.003,78.000,0.000,-0.230
'[18:14:41.490 19/11/1995]',-0.012,0.006,0.003,78.000,0.000,-0.230
'[18:14:41.492 19/11/1995]',-0.012,0.001,0.003,78.000,0.000,-0.230
'[18:14:41.494 19/11/1995]',-0.024,0.001,0.003,78.000,0.000,-0.230
'[18:14:41.496 19/11/1995]',-0.012,0.001,0.003,76.750,0.000,-0.226
'[18:14:41.498 19/11/1995]',-0.006,0.006,0.003,76.750,0.000,-0.226
'[18:14:41.500 19/11/1995]',-0.012,0.006,0.003,76.750,0.000,-0.226
'[18:14:41.502 19/11/1995]',-0.012,0.006,0.003,76.750,0.000,-0.226
'[18:14:41.504 19/11/1995]',-0.024,0.006,0.003,75.550,0.000,-0.221
'[18:14:41.506 19/11/1995]',-0.012,0.006,0.003,75.550,0.000,-0.221
'[18:14:41.508 19/11/1995]',-0.024,0.001,0.003,75.550,0.000,-0.221
'[18:14:41.510 19/11/1995]',-0.012,0.001,0.033,75.550,0.000,-0.221
'[18:14:41.512 19/11/1995]',-0.012,0.001,0.003,74.500,0.000,-0.216
'[18:14:41.514 19/11/1995]',-0.012,0.001,0.003,74.500,0.000,-0.216
'[18:14:41.516 19/11/1995]',-0.006,0.006,0.003,74.500,0.000,-0.216
'[18:14:41.518 19/11/1995]',-0.012,0.006,0.003,74.500,0.000,-0.216
'[18:14:41.520 19/11/1995]',-0.012,0.001,0.003,73.500,0.000,-0.212
'[18:14:41.522 19/11/1995]',-0.012,0.006,0.003,73.500,0.000,-0.212
'[18:14:41.524 19/11/1995]',-0.012,0.001,0.003,73.500,0.000,-0.212
'[18:14:41.526 19/11/1995]',-0.024,0.001,0.003,73.500,0.000,-0.212
'[18:14:41.528 19/11/1995]',-0.024,0.001,0.003,72.650,0.000,-0.208
'[18:14:41.530 19/11/1995]',-0.012,0.001,0.003,72.650,0.000,-0.208
'[18:14:41.532 19/11/1995]',-0.012,0.001,0.003,72.650,0.000,-0.208
'[18:14:41.534 19/11/1995]',-0.012,0.001,0.003,72.650,0.000,-0.208
'[18:14:41.536 19/11/1995]',-0.012,0.006,0.003,71.800,0.000,-0.204
'[18:14:41.538 19/11/1995]',-0.012,0.006,0.003,71.800,0.000,-0.204
'[18:14:41.540 19/11/1995]',-0.024,0.001,0.003,71.800,0.000,-0.204
'[18:14:41.542 19/11/1995]',-0.031,0.001,0.003,71.800,0.000,-0.204
'[18:14:41.544 19/11/1995]',-0.031,0.001,0.033,71.050,0.000,-0.201
'[18:14:41.546 19/11/1995]',-0.049,-0.005,0.003,71.050,0.000,-0.201
'[18:14:41.548 19/11/1995]',-0.056,-0.005,0.003,71.050,0.000,-0.201
'[18:14:41.550 19/11/1995]',-0.074,-0.005,0.033,71.050,0.000,-0.201
'[18:14:41.552 19/11/1995]',-0.080,0.001,0.033,70.350,0.000,-0.199
'[18:14:41.554 19/11/1995]',-0.093,-0.005,0.033,70.350,0.000,-0.199
'[18:14:41.556 19/11/1995]',-0.080,-0.005,0.033,70.350,0.000,-0.199
'[18:14:41.558 19/11/1995]',-0.074,-0.011,0.003,70.350,0.000,-0.199
'[18:14:41.560 19/11/1995]',-0.068,-0.005,0.033,69.700,0.000,-0.196
'[18:14:41.562 19/11/1995]',-0.049,-0.005,0.003,69.700,0.000,-0.196
'[18:14:41.564 19/11/1995]',-0.031,-0.011,0.003,69.700,0.000,-0.196
'[18:14:41.566 19/11/1995]',-0.012,-0.011,0.003,69.700,0.000,-0.196
'[18:14:41.568 19/11/1995]',0.007,-0.011,0.003,69.050,0.000,-0.193
'[18:14:41.570 19/11/1995]',0.031,-0.024,0.003,69.050,0.000,-0.193
'[18:14:41.572 19/11/1995]',0.056,-0.030,0.003,69.050,0.000,-0.193
'[18:14:41.574 19/11/1995]',0.093,-0.036,0.003,69.050,0.000,-0.193
'[18:14:41.576 19/11/1995]',0.137,-0.054,-0.029,68.450,0.000,-0.190
'[18:14:41.578 19/11/1995]',0.175,-0.072,-0.029,68.450,0.000,-0.190
'[18:14:41.580 19/11/1995]',0.237,-0.078,-0.060,68.450,0.000,-0.190
'[18:14:41.582 19/11/1995]',0.280,-0.089,-0.060,68.450,0.000,-0.190
'[18:14:41.584 19/11/1995]',0.305,-0.078,-0.060,67.950,0.000,-0.188
'[18:14:41.586 19/11/1995]',0.311,-0.078,-0.091,67.950,0.000,-0.188
'[18:14:41.588 19/11/1995]',0.324,-0.078,-0.091,67.950,0.000,-0.188
'[18:14:41.590 19/11/1995]',0.311,-0.078,-0.091,67.950,0.000,-0.188
'[18:14:41.592 19/11/1995]',0.311,-0.078,-0.091,67.400,0.000,-0.186
'[18:14:41.594 19/11/1995]',0.311,-0.095,-0.091,67.400,0.000,-0.186
'[18:14:41.596 19/11/1995]',0.324,-0.101,-0.091,67.400,0.000,-0.186
'[18:14:41.598 19/11/1995]',0.324,-0.120,-0.091,67.400,0.000,-0.186
'[18:14:41.600 19/11/1995]',0.311,-0.114,-0.091,66.950,0.000,-0.185
'[18:14:41.602 19/11/1995]',0.286,-0.120,-0.091,66.950,0.000,-0.185
'[18:14:41.604 19/11/1995]',0.243,-0.132,-0.060,66.950,0.000,-0.185
'[18:14:41.606 19/11/1995]',0.205,-0.132,-0.060,66.950,0.000,-0.185
'[18:14:41.608 19/11/1995]',0.162,-0.120,-0.060,66.550,0.000,-0.185
'[18:14:41.610 19/11/1995]',0.118,-0.101,-0.029,66.550,0.000,-0.185
'[18:14:41.612 19/11/1995]',0.081,-0.072,0.003,66.550,0.000,-0.185
'[18:14:41.614 19/11/1995]',0.038,-0.048,0.003,66.550,0.000,-0.185
'[18:14:41.616 19/11/1995]',0.001,-0.011,0.003,66.150,0.000,-0.185
'[18:14:41.618 19/11/1995]',-0.031,0.006,0.003,66.150,0.000,-0.185
'[18:14:41.620 19/11/1995]',-0.068,0.030,0.033,66.150,0.000,-0.185
'[18:14:41.622 19/11/1995]',-0.093,0.036,0.033,66.150,0.000,-0.185
'[18:14:41.624 19/11/1995]',-0.099,0.048,0.064,65.650,0.000,-0.185
'[18:14:41.626 19/11/1995]',-0.105,0.048,0.033,65.650,0.000,-0.185
'[18:14:41.628 19/11/1995]',-0.118,0.048,0.033,65.650,0.000,-0.185
'[18:14:41.630 19/11/1995]',-0.118,0.048,0.033,65.650,0.000,-0.185
'[18:14:41.632 19/11/1995]',-0.118,0.048,0.033,65.300,0.000,-0.185
'[18:14:41.634 19/11/1995]',-0.118,0.054,0.033,65.300,0.000,-0.185
'[18:14:41.636 19/11/1995]',-0.118,0.054,0.064,65.300,0.000,-0.185
'[18:14:41.638 19/11/1995]',-0.124,0.054,0.064,65.300,0.000,-0.185
'[18:14:41.640 19/11/1995]',-0.124,0.054,0.033,64.900,0.000,-0.185
'[18:14:41.642 19/11/1995]',-0.124,0.048,0.033,64.900,0.000,-0.185
'[18:14:41.644 19/11/1995]',-0.124,0.048,0.033,64.900,0.000,-0.185
'[18:14:41.646 19/11/1995]',-0.124,0.054,0.033,64.900,0.000,-0.185
'[18:14:41.648 19/11/1995]',-0.118,0.048,0.064,64.550,0.000,-0.185
'[18:14:41.650 19/11/1995]',-0.118,0.048,0.064,64.550,0.000,-0.185
'[18:14:41.652 19/11/1995]',-0.105,0.054,0.064,64.550,0.000,-0.185
'[18:14:41.654 19/11/1995]',-0.105,0.048,0.064,64.550,0.000,-0.185
'[18:14:41.656 19/11/1995]',-0.099,0.048,0.064,64.200,0.000,-0.186
'[18:14:41.658 19/11/1995]',-0.099,0.036,0.033,64.200,0.000,-0.186
'[18:14:41.660 19/11/1995]',-0.093,0.036,0.033,64.200,0.000,-0.186
'[18:14:41.662 19/11/1995]',-0.074,0.036,0.033,64.200,0.000,-0.186
'[18:14:41.664 19/11/1995]',-0.068,0.036,0.033,63.900,0.000,-0.187
'[18:14:41.666 19/11/1995]',-0.068,0.030,0.033,63.900,0.000,-0.187
'[18:14:41.668 19/11/1995]',-0.056,0.036,0.033,63.900,0.000,-0.187
'[18:14:41.670 19/11/1995]',-0.056,0.030,0.033,63.900,0.000,-0.187
'[18:14:41.672 19/11/1995]',-0.056,0.024,0.033,63.600,0.000,-0.188
'[18:14:41.674 19/11/1995]',-0.056,0.024,0.033,63.600,0.000,-0.188
'[18:14:41.676 19/11/1995]',-0.056,0.024,0.033,63.600,0.000,-0.188
'[18:14:41.678 19/11/1995]',-0.049,0.024,0.033,63.600,0.000,-0.188
'[18:14:41.680 19/11/1995]',-0.049,0.024,0.033,63.250,0.000,-0.190
'[18:14:41.682 19/11/1995]',-0.037,0.012,0.033,63.250,0.000,-0.190
'[18:14:41.684 19/11/1995]',-0.037,0.024,0.033,63.250,0.000,-0.190
'[18:14:41.686 19/11/1995]',-0.037,0.024,0.033,63.250,0.000,-0.190
'[18:14:41.688 19/11/1995]',-0.037,0.024,0.033,62.950,0.000,-0.191
'[18:14:41.690 19/11/1995]',-0.049,0.024,0.003,62.950,0.000,-0.191
'[18:14:41.692 19/11/1995]',-0.049,0.012,0.003,62.950,0.000,-0.191
'[18:14:41.694 19/11/1995]',-0.037,0.012,0.033,62.950,0.000,-0.191
'[18:14:41.696 19/11/1995]',-0.037,0.012,0.003,62.650,0.000,-0.192
'[18:14:41.698 19/11/1995]',-0.031,0.012,0.033,62.650,0.000,-0.192
'[18:14:41.700 19/11/1995]',-0.031,0.024,0.003,62.650,0.000,-0.192
'[18:14:41.702 19/11/1995]',-0.037,0.024,0.003,62.650,0.000,-0.192
'[18:14:41.704 19/11/1995]',-0.031,0.024,0.033,62.300,0.000,-0.193
'[18:14:41.706 19/11/1995]',-0.037,0.012,0.033,62.300,0.000,-0.193
'[18:14:41.708 19/11/1995]',-0.037,0.012,0.003,62.300,0.000,-0.193
'[18:14:41.710 19/11/1995]',-0.037,0.012,0.033,62.300,0.000,-0.193
'[18:14:41.712 19/11/1995]',-0.031,0.012,0.003,62.050,0.000,-0.194
'[18:14:41.714 19/11/1995]',-0.031,0.012,0.003,62.050,0.000,-0.194
'[18:14:41.716 19/11/1995]',-0.031,0.024,0.033,62.050,0.000,-0.194
'[18:14:41.718 19/11/1995]',-0.031,0.024,0.033,62.050,0.000,-0.194
'[18:14:41.720 19/11/1995]',-0.031,0.024,0.033,61.650,0.000,-0.194
'[18:14:41.722 19/11/1995]',-0.037,0.012,0.003,61.650,0.000,-0.194
'[18:14:41.724 19/11/1995]',-0.037,0.012,0.003,61.650,0.000,-0.194
