'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:34:54.364 26/01/1995]',-0.013,0.008,137.830,0.279,-0.557
'[14:34:54.366 26/01/1995]',0.001,0.001,137.830,0.279,-0.557
'[14:34:54.368 26/01/1995]',0.001,0.001,133.923,0.310,-0.555
'[14:34:54.370 26/01/1995]',-0.013,0.008,133.923,0.310,-0.555
'[14:34:54.372 26/01/1995]',-0.013,0.008,133.923,0.310,-0.555
'[14:34:54.374 26/01/1995]',-0.013,0.008,133.923,0.310,-0.555
'[14:34:54.376 26/01/1995]',-0.013,0.008,129.716,0.338,-0.553
'[14:34:54.378 26/01/1995]',-0.013,0.001,129.716,0.338,-0.553
'[14:34:54.380 26/01/1995]',-0.013,0.001,129.716,0.338,-0.553
'[14:34:54.382 26/01/1995]',-0.013,0.001,129.716,0.338,-0.553
'[14:34:54.384 26/01/1995]',-0.013,0.001,125.008,0.364,-0.552
'[14:34:54.386 26/01/1995]',0.001,0.001,125.008,0.364,-0.552
'[14:34:54.388 26/01/1995]',-0.013,0.001,125.008,0.364,-0.552
'[14:34:54.390 26/01/1995]',-0.013,0.001,125.008,0.364,-0.552
'[14:34:54.392 26/01/1995]',-0.013,0.001,119.800,0.383,-0.552
'[14:34:54.394 26/01/1995]',-0.013,0.001,119.800,0.383,-0.552
'[14:34:54.396 26/01/1995]',-0.013,0.001,119.800,0.383,-0.552
'[14:34:54.398 26/01/1995]',-0.013,0.008,119.800,0.383,-0.552
'[14:34:54.400 26/01/1995]',-0.013,0.008,114.391,0.405,-0.551
'[14:34:54.402 26/01/1995]',-0.013,0.008,114.391,0.405,-0.551
'[14:34:54.404 26/01/1995]',0.001,0.008,114.391,0.405,-0.551
'[14:34:54.406 26/01/1995]',-0.013,0.008,114.391,0.405,-0.551
'[14:34:54.408 26/01/1995]',-0.013,0.008,108.882,0.418,-0.550
'[14:34:54.410 26/01/1995]',-0.013,0.008,108.882,0.418,-0.550
'[14:34:54.412 26/01/1995]',-0.028,0.016,108.882,0.418,-0.550
'[14:34:54.414 26/01/1995]',-0.013,0.008,108.882,0.418,-0.550
'[14:34:54.416 26/01/1995]',-0.013,0.008,103.573,0.430,-0.548
'[14:34:54.418 26/01/1995]',-0.013,0.008,103.573,0.430,-0.548
'[14:34:54.420 26/01/1995]',-0.013,0.008,103.573,0.430,-0.548
'[14:34:54.422 26/01/1995]',-0.013,0.008,103.573,0.430,-0.548
'[14:34:54.424 26/01/1995]',-0.013,0.008,98.865,0.439,-0.546
'[14:34:54.426 26/01/1995]',-0.028,0.008,98.865,0.439,-0.546
'[14:34:54.428 26/01/1995]',-0.013,0.008,98.865,0.439,-0.546
'[14:34:54.430 26/01/1995]',-0.013,0.008,98.865,0.439,-0.546
'[14:34:54.432 26/01/1995]',-0.028,0.008,94.758,0.444,-0.544
'[14:34:54.434 26/01/1995]',-0.028,0.008,94.758,0.444,-0.544
'[14:34:54.436 26/01/1995]',-0.028,0.008,94.758,0.444,-0.544
'[14:34:54.438 26/01/1995]',-0.028,0.008,94.758,0.444,-0.544
'[14:34:54.440 26/01/1995]',-0.028,0.008,91.452,0.444,-0.542
'[14:34:54.442 26/01/1995]',-0.028,0.008,91.452,0.444,-0.542
'[14:34:54.444 26/01/1995]',-0.028,0.016,91.452,0.444,-0.542
'[14:34:54.446 26/01/1995]',-0.028,0.008,91.452,0.444,-0.542
'[14:34:54.448 26/01/1995]',-0.028,0.016,88.748,0.441,-0.540
'[14:34:54.450 26/01/1995]',-0.028,0.016,88.748,0.441,-0.540
'[14:34:54.452 26/01/1995]',-0.028,0.008,88.748,0.441,-0.540
'[14:34:54.454 26/01/1995]',-0.028,0.016,88.748,0.441,-0.540
'[14:34:54.456 26/01/1995]',-0.028,0.016,86.745,0.434,-0.538
'[14:34:54.458 26/01/1995]',-0.042,0.016,86.745,0.434,-0.538
'[14:34:54.460 26/01/1995]',-0.042,0.016,86.745,0.434,-0.538
'[14:34:54.462 26/01/1995]',-0.042,0.016,86.745,0.434,-0.538
'[14:34:54.464 26/01/1995]',-0.042,0.023,85.142,0.425,-0.536
'[14:34:54.466 26/01/1995]',-0.042,0.023,85.142,0.425,-0.536
'[14:34:54.468 26/01/1995]',-0.056,0.023,85.142,0.425,-0.536
'[14:34:54.470 26/01/1995]',-0.056,0.031,85.142,0.425,-0.536
'[14:34:54.472 26/01/1995]',-0.056,0.031,83.840,0.409,-0.534
'[14:34:54.474 26/01/1995]',-0.042,0.031,83.840,0.409,-0.534
'[14:34:54.476 26/01/1995]',-0.042,0.023,83.840,0.409,-0.534
'[14:34:54.478 26/01/1995]',-0.028,0.016,83.840,0.409,-0.534
'[14:34:54.480 26/01/1995]',-0.028,0.008,82.938,0.396,-0.532
'[14:34:54.482 26/01/1995]',-0.028,0.001,82.938,0.396,-0.532
'[14:34:54.484 26/01/1995]',-0.028,-0.007,82.938,0.396,-0.532
'[14:34:54.486 26/01/1995]',-0.028,-0.007,82.938,0.396,-0.532
'[14:34:54.488 26/01/1995]',-0.028,-0.007,82.037,0.378,-0.530
'[14:34:54.490 26/01/1995]',-0.028,-0.007,82.037,0.378,-0.530
'[14:34:54.492 26/01/1995]',-0.013,-0.007,82.037,0.378,-0.530
'[14:34:54.494 26/01/1995]',-0.013,-0.007,82.037,0.378,-0.530
'[14:34:54.496 26/01/1995]',-0.013,-0.007,81.436,0.360,-0.528
'[14:34:54.498 26/01/1995]',-0.013,-0.007,81.436,0.360,-0.528
'[14:34:54.500 26/01/1995]',0.001,-0.015,81.436,0.360,-0.528
'[14:34:54.502 26/01/1995]',0.001,-0.030,81.436,0.360,-0.528
'[14:34:54.504 26/01/1995]',0.015,-0.037,80.735,0.338,-0.526
'[14:34:54.506 26/01/1995]',0.015,-0.045,80.735,0.338,-0.526
'[14:34:54.508 26/01/1995]',0.030,-0.045,80.735,0.338,-0.526
'[14:34:54.510 26/01/1995]',0.030,-0.045,80.735,0.338,-0.526
'[14:34:54.512 26/01/1995]',0.030,-0.045,80.234,0.315,-0.525
'[14:34:54.514 26/01/1995]',0.030,-0.053,80.234,0.315,-0.525
'[14:34:54.516 26/01/1995]',0.044,-0.045,80.234,0.315,-0.525
'[14:34:54.518 26/01/1995]',0.044,-0.045,80.234,0.315,-0.525
'[14:34:54.520 26/01/1995]',0.044,-0.045,79.733,0.292,-0.523
'[14:34:54.522 26/01/1995]',0.030,-0.037,79.733,0.292,-0.523
'[14:34:54.524 26/01/1995]',0.030,-0.030,79.733,0.292,-0.523
'[14:34:54.526 26/01/1995]',0.015,-0.030,79.733,0.292,-0.523
'[14:34:54.528 26/01/1995]',0.015,-0.022,79.232,0.270,-0.522
'[14:34:54.530 26/01/1995]',0.015,-0.022,79.232,0.270,-0.522
'[14:34:54.532 26/01/1995]',0.001,-0.022,79.232,0.270,-0.522
'[14:34:54.534 26/01/1995]',0.001,-0.007,79.232,0.270,-0.522
'[14:34:54.536 26/01/1995]',0.001,-0.007,78.631,0.250,-0.521
'[14:34:54.538 26/01/1995]',0.001,-0.007,78.631,0.250,-0.521
'[14:34:54.540 26/01/1995]',0.001,-0.007,78.631,0.250,-0.521
'[14:34:54.542 26/01/1995]',0.001,-0.007,78.631,0.250,-0.521
'[14:34:54.544 26/01/1995]',0.001,0.001,78.130,0.223,-0.519
'[14:34:54.546 26/01/1995]',-0.013,0.001,78.130,0.223,-0.519
'[14:34:54.548 26/01/1995]',-0.013,0.008,78.130,0.223,-0.519
'[14:34:54.550 26/01/1995]',-0.028,0.016,78.130,0.223,-0.519
'[14:34:54.552 26/01/1995]',-0.056,0.023,77.529,0.201,-0.518
'[14:34:54.554 26/01/1995]',-0.071,0.023,77.529,0.201,-0.518
'[14:34:54.556 26/01/1995]',-0.085,0.038,77.529,0.201,-0.518
'[14:34:54.558 26/01/1995]',-0.114,0.046,77.529,0.201,-0.518
'[14:34:54.560 26/01/1995]',-0.114,0.046,76.928,0.175,-0.516
'[14:34:54.562 26/01/1995]',-0.114,0.046,76.928,0.175,-0.516
'[14:34:54.564 26/01/1995]',-0.114,0.046,76.928,0.175,-0.516
'[14:34:54.566 26/01/1995]',-0.114,0.054,76.928,0.175,-0.516
'[14:34:54.568 26/01/1995]',-0.114,0.054,76.327,0.153,-0.515
'[14:34:54.570 26/01/1995]',-0.129,0.054,76.327,0.153,-0.515
'[14:34:54.572 26/01/1995]',-0.129,0.046,76.327,0.153,-0.515
'[14:34:54.574 26/01/1995]',-0.129,0.046,76.327,0.153,-0.515
'[14:34:54.576 26/01/1995]',-0.114,0.046,75.726,0.126,-0.513
'[14:34:54.578 26/01/1995]',-0.114,0.054,75.726,0.126,-0.513
'[14:34:54.580 26/01/1995]',-0.114,0.054,75.726,0.126,-0.513
'[14:34:54.582 26/01/1995]',-0.114,0.054,75.726,0.126,-0.513
'[14:34:54.584 26/01/1995]',-0.114,0.054,75.025,0.103,-0.512
'[14:34:54.586 26/01/1995]',-0.114,0.054,75.025,0.103,-0.512
'[14:34:54.588 26/01/1995]',-0.114,0.054,75.025,0.103,-0.512
'[14:34:54.590 26/01/1995]',-0.114,0.054,75.025,0.103,-0.512
'[14:34:54.592 26/01/1995]',-0.114,0.054,74.424,0.079,-0.510
'[14:34:54.594 26/01/1995]',-0.114,0.054,74.424,0.079,-0.510
'[14:34:54.596 26/01/1995]',-0.114,0.054,74.424,0.079,-0.510
'[14:34:54.598 26/01/1995]',-0.114,0.054,74.424,0.079,-0.510
'[14:34:54.600 26/01/1995]',-0.114,0.054,73.823,0.054,-0.508
'[14:34:54.602 26/01/1995]',-0.114,0.046,73.823,0.054,-0.508
'[14:34:54.604 26/01/1995]',-0.114,0.054,73.823,0.054,-0.508
'[14:34:54.606 26/01/1995]',-0.114,0.054,73.823,0.054,-0.508
'[14:34:54.608 26/01/1995]',-0.114,0.054,73.122,0.029,-0.505
'[14:34:54.610 26/01/1995]',-0.114,0.054,73.122,0.029,-0.505
'[14:34:54.612 26/01/1995]',-0.114,0.061,73.122,0.029,-0.505
'[14:34:54.614 26/01/1995]',-0.100,0.061,73.122,0.029,-0.505
'[14:34:54.616 26/01/1995]',-0.100,0.061,72.521,0.007,-0.503
'[14:34:54.618 26/01/1995]',-0.100,0.061,72.521,0.007,-0.503
'[14:34:54.620 26/01/1995]',-0.085,0.054,72.521,0.007,-0.503
'[14:34:54.622 26/01/1995]',-0.071,0.054,72.521,0.007,-0.503
'[14:34:54.624 26/01/1995]',-0.028,0.038,71.920,-0.018,-0.500
'[14:34:54.626 26/01/1995]',-0.013,0.038,71.920,-0.018,-0.500
'[14:34:54.628 26/01/1995]',0.015,0.023,71.920,-0.018,-0.500
'[14:34:54.630 26/01/1995]',0.044,0.016,71.920,-0.018,-0.500
'[14:34:54.632 26/01/1995]',0.087,0.001,71.319,-0.038,-0.498
'[14:34:54.634 26/01/1995]',0.145,-0.022,71.319,-0.038,-0.498
'[14:34:54.636 26/01/1995]',0.217,-0.053,71.319,-0.038,-0.498
'[14:34:54.638 26/01/1995]',0.303,-0.091,71.319,-0.038,-0.498
'[14:34:54.640 26/01/1995]',0.375,-0.136,70.718,-0.060,-0.495
'[14:34:54.642 26/01/1995]',0.476,-0.174,70.718,-0.060,-0.495
'[14:34:54.644 26/01/1995]',0.562,-0.213,70.718,-0.060,-0.495
'[14:34:54.646 26/01/1995]',0.619,-0.258,70.718,-0.060,-0.495
'[14:34:54.648 26/01/1995]',0.663,-0.288,70.117,-0.079,-0.493
'[14:34:54.650 26/01/1995]',0.692,-0.304,70.117,-0.079,-0.493
'[14:34:54.652 26/01/1995]',0.706,-0.326,70.117,-0.079,-0.493
'[14:34:54.654 26/01/1995]',0.663,-0.311,70.117,-0.079,-0.493
'[14:34:54.656 26/01/1995]',0.577,-0.281,69.616,-0.101,-0.491
'[14:34:54.658 26/01/1995]',0.461,-0.220,69.616,-0.101,-0.491
'[14:34:54.660 26/01/1995]',0.346,-0.167,69.616,-0.101,-0.491
'[14:34:54.662 26/01/1995]',0.245,-0.106,69.616,-0.101,-0.491
'[14:34:54.664 26/01/1995]',0.131,-0.060,69.115,-0.119,-0.489
'[14:34:54.666 26/01/1995]',0.030,-0.015,69.115,-0.119,-0.489
'[14:34:54.668 26/01/1995]',-0.028,0.023,69.115,-0.119,-0.489
'[14:34:54.670 26/01/1995]',-0.085,0.061,69.115,-0.119,-0.489
'[14:34:54.672 26/01/1995]',-0.143,0.084,68.715,-0.141,-0.487
'[14:34:54.674 26/01/1995]',-0.157,0.107,68.715,-0.141,-0.487
'[14:34:54.676 26/01/1995]',-0.186,0.130,68.715,-0.141,-0.487
'[14:34:54.678 26/01/1995]',-0.201,0.145,68.715,-0.141,-0.487
'[14:34:54.680 26/01/1995]',-0.201,0.153,68.314,-0.160,-0.486
'[14:34:54.682 26/01/1995]',-0.201,0.160,68.314,-0.160,-0.486
'[14:34:54.684 26/01/1995]',-0.201,0.160,68.314,-0.160,-0.486
'[14:34:54.686 26/01/1995]',-0.201,0.153,68.314,-0.160,-0.486
'[14:34:54.688 26/01/1995]',-0.201,0.153,67.813,-0.177,-0.485
'[14:34:54.690 26/01/1995]',-0.186,0.137,67.813,-0.177,-0.485
'[14:34:54.692 26/01/1995]',-0.186,0.130,67.813,-0.177,-0.485
'[14:34:54.694 26/01/1995]',-0.172,0.114,67.813,-0.177,-0.485
'[14:34:54.696 26/01/1995]',-0.157,0.107,67.412,-0.198,-0.484
'[14:34:54.698 26/01/1995]',-0.143,0.092,67.412,-0.198,-0.484
'[14:34:54.700 26/01/1995]',-0.143,0.084,67.412,-0.198,-0.484
'[14:34:54.702 26/01/1995]',-0.114,0.069,67.412,-0.198,-0.484
'[14:34:54.704 26/01/1995]',-0.114,0.069,66.912,-0.216,-0.483
'[14:34:54.706 26/01/1995]',-0.129,0.061,66.912,-0.216,-0.483
'[14:34:54.708 26/01/1995]',-0.129,0.054,66.912,-0.216,-0.483
'[14:34:54.710 26/01/1995]',-0.114,0.054,66.912,-0.216,-0.483
'[14:34:54.712 26/01/1995]',-0.114,0.046,66.511,-0.232,-0.482
'[14:34:54.714 26/01/1995]',-0.114,0.046,66.511,-0.232,-0.482
'[14:34:54.716 26/01/1995]',-0.114,0.046,66.511,-0.232,-0.482
'[14:34:54.718 26/01/1995]',-0.114,0.046,66.511,-0.232,-0.482
'[14:34:54.720 26/01/1995]',-0.114,0.046,66.010,-0.247,-0.482
'[14:34:54.722 26/01/1995]',-0.129,0.038,66.010,-0.247,-0.482
'[14:34:54.724 26/01/1995]',-0.129,0.046,66.010,-0.247,-0.482
'[14:34:54.726 26/01/1995]',-0.129,0.046,66.010,-0.247,-0.482
'[14:34:54.728 26/01/1995]',-0.129,0.046,65.509,-0.263,-0.482
'[14:34:54.730 26/01/1995]',-0.129,0.038,65.509,-0.263,-0.482
'[14:34:54.732 26/01/1995]',-0.143,0.046,65.509,-0.263,-0.482
'[14:34:54.734 26/01/1995]',-0.143,0.046,65.509,-0.263,-0.482
'[14:34:54.736 26/01/1995]',-0.143,0.046,65.008,-0.277,-0.484
'[14:34:54.738 26/01/1995]',-0.143,0.046,65.008,-0.277,-0.484
'[14:34:54.740 26/01/1995]',-0.143,0.046,65.008,-0.277,-0.484
'[14:34:54.742 26/01/1995]',-0.143,0.046,65.008,-0.277,-0.484
'[14:34:54.744 26/01/1995]',-0.129,0.038,64.608,-0.290,-0.486
'[14:34:54.746 26/01/1995]',-0.129,0.038,64.608,-0.290,-0.486
'[14:34:54.748 26/01/1995]',-0.114,0.038,64.608,-0.290,-0.486
'[14:34:54.750 26/01/1995]',-0.114,0.038,64.608,-0.290,-0.486
'[14:34:54.752 26/01/1995]',-0.114,0.031,64.207,-0.301,-0.488
'[14:34:54.754 26/01/1995]',-0.114,0.031,64.207,-0.301,-0.488
'[14:34:54.756 26/01/1995]',-0.114,0.031,64.207,-0.301,-0.488
'[14:34:54.758 26/01/1995]',-0.114,0.038,64.207,-0.301,-0.488
'[14:34:54.760 26/01/1995]',-0.114,0.038,63.806,-0.317,-0.491
'[14:34:54.762 26/01/1995]',-0.114,0.038,63.806,-0.317,-0.491
'[14:34:54.764 26/01/1995]',-0.114,0.038,63.806,-0.317,-0.491
'[14:34:54.766 26/01/1995]',-0.114,0.038,63.806,-0.317,-0.491
'[14:34:54.768 26/01/1995]',-0.114,0.038,63.406,-0.331,-0.494
'[14:34:54.770 26/01/1995]',-0.114,0.038,63.406,-0.331,-0.494
'[14:34:54.772 26/01/1995]',-0.114,0.038,63.406,-0.331,-0.494
'[14:34:54.774 26/01/1995]',-0.114,0.038,63.406,-0.331,-0.494
'[14:34:54.776 26/01/1995]',-0.114,0.038,63.105,-0.342,-0.498
'[14:34:54.778 26/01/1995]',-0.114,0.031,63.105,-0.342,-0.498
'[14:34:54.780 26/01/1995]',-0.114,0.038,63.105,-0.342,-0.498
'[14:34:54.782 26/01/1995]',-0.114,0.031,63.105,-0.342,-0.498
'[14:34:54.784 26/01/1995]',-0.100,0.031,62.705,-0.355,-0.502
'[14:34:54.786 26/01/1995]',-0.100,0.031,62.705,-0.355,-0.502
'[14:34:54.788 26/01/1995]',-0.100,0.031,62.705,-0.355,-0.502
'[14:34:54.790 26/01/1995]',-0.100,0.031,62.705,-0.355,-0.502
'[14:34:54.792 26/01/1995]',-0.100,0.023,62.604,-0.366,-0.505
'[14:34:54.794 26/01/1995]',-0.085,0.031,62.604,-0.366,-0.505
'[14:34:54.796 26/01/1995]',-0.085,0.023,62.604,-0.366,-0.505
'[14:34:54.798 26/01/1995]',-0.085,0.016,62.604,-0.366,-0.505
'[14:34:54.800 26/01/1995]',-0.071,0.016,63.205,-0.383,-0.509
'[14:34:54.802 26/01/1995]',-0.071,0.016,63.205,-0.383,-0.509
'[14:34:54.804 26/01/1995]',-0.056,0.016,63.205,-0.383,-0.509
'[14:34:54.806 26/01/1995]',-0.056,0.016,63.205,-0.383,-0.509
'[14:34:54.808 26/01/1995]',-0.056,0.016,65.710,-0.392,-0.512
'[14:34:54.810 26/01/1995]',-0.071,0.008,65.710,-0.392,-0.512
'[14:34:54.812 26/01/1995]',-0.071,0.016,65.710,-0.392,-0.512
'[14:34:54.814 26/01/1995]',-0.056,0.016,65.710,-0.392,-0.512
'[14:34:54.816 26/01/1995]',-0.056,0.023,71.720,-0.405,-0.516
'[14:34:54.818 26/01/1995]',-0.056,0.016,71.720,-0.405,-0.516
'[14:34:54.820 26/01/1995]',-0.071,0.016,71.720,-0.405,-0.516
'[14:34:54.822 26/01/1995]',-0.071,0.016,71.720,-0.405,-0.516
'[14:34:54.824 26/01/1995]',-0.056,0.008,81.536,-0.411,-0.518
'[14:34:54.826 26/01/1995]',-0.056,0.016,81.536,-0.411,-0.518
'[14:34:54.828 26/01/1995]',-0.056,0.001,81.536,-0.411,-0.518
'[14:34:54.830 26/01/1995]',-0.042,0.008,81.536,-0.411,-0.518
'[14:34:54.832 26/01/1995]',-0.028,0.001,94.558,-0.423,-0.520
'[14:34:54.834 26/01/1995]',-0.028,0.001,94.558,-0.423,-0.520
'[14:34:54.836 26/01/1995]',-0.028,0.001,94.558,-0.423,-0.520
'[14:34:54.838 26/01/1995]',-0.028,0.001,94.558,-0.423,-0.520
'[14:34:54.840 26/01/1995]',-0.028,-0.007,109.082,-0.429,-0.522
'[14:34:54.842 26/01/1995]',-0.028,-0.007,109.082,-0.429,-0.522
'[14:34:54.844 26/01/1995]',-0.028,-0.007,109.082,-0.429,-0.522
'[14:34:54.846 26/01/1995]',-0.013,-0.015,109.082,-0.429,-0.522
'[14:34:54.848 26/01/1995]',-0.013,-0.007,124.007,-0.439,-0.523
'[14:34:54.850 26/01/1995]',-0.013,-0.015,124.007,-0.439,-0.523
'[14:34:54.852 26/01/1995]',-0.013,-0.015,124.007,-0.439,-0.523
'[14:34:54.854 26/01/1995]',-0.013,-0.015,124.007,-0.439,-0.523
'[14:34:54.856 26/01/1995]',0.001,-0.015,137.930,-0.443,-0.525
'[14:34:54.858 26/01/1995]',0.001,-0.015,137.930,-0.443,-0.525
'[14:34:54.860 26/01/1995]',0.001,-0.022,137.930,-0.443,-0.525
'[14:34:54.862 26/01/1995]',0.001,-0.030,137.930,-0.443,-0.525
'[14:34:54.864 26/01/1995]',0.001,-0.030,149.950,-0.446,-0.527
'[14:34:54.866 26/01/1995]',0.001,-0.030,149.950,-0.446,-0.527
'[14:34:54.868 26/01/1995]',0.001,-0.030,149.950,-0.446,-0.527
'[14:34:54.870 26/01/1995]',0.015,-0.037,149.950,-0.446,-0.527
'[14:34:54.872 26/01/1995]',0.015,-0.037,159.766,-0.446,-0.529
'[14:34:54.874 26/01/1995]',0.015,-0.037,159.766,-0.446,-0.529
'[14:34:54.876 26/01/1995]',0.015,-0.037,159.766,-0.446,-0.529
'[14:34:54.878 26/01/1995]',0.030,-0.037,159.766,-0.446,-0.529
'[14:34:54.880 26/01/1995]',0.030,-0.037,167.479,-0.460,-0.531
'[14:34:54.882 26/01/1995]',0.030,-0.045,167.479,-0.460,-0.531
'[14:34:54.884 26/01/1995]',0.030,-0.045,167.479,-0.460,-0.531
'[14:34:54.886 26/01/1995]',0.030,-0.045,167.479,-0.460,-0.531
'[14:34:54.888 26/01/1995]',0.030,-0.045,173.189,-0.453,-0.533
'[14:34:54.890 26/01/1995]',0.030,-0.045,173.189,-0.453,-0.533
'[14:34:54.892 26/01/1995]',0.044,-0.045,173.189,-0.453,-0.533
'[14:34:54.894 26/01/1995]',0.030,-0.053,173.189,-0.453,-0.533
'[14:34:54.896 26/01/1995]',0.044,-0.045,176.995,-0.441,-0.535
'[14:34:54.898 26/01/1995]',0.044,-0.045,176.995,-0.441,-0.535
'[14:34:54.900 26/01/1995]',0.044,-0.045,176.995,-0.441,-0.535
'[14:34:54.902 26/01/1995]',0.044,-0.045,176.995,-0.441,-0.535
'[14:34:54.904 26/01/1995]',0.044,-0.045,179.199,-0.422,-0.537
'[14:34:54.906 26/01/1995]',0.058,-0.053,179.199,-0.422,-0.537
'[14:34:54.908 26/01/1995]',0.044,-0.053,179.199,-0.422,-0.537
'[14:34:54.910 26/01/1995]',0.058,-0.060,179.199,-0.422,-0.537
'[14:34:54.912 26/01/1995]',0.058,-0.060,179.900,-0.397,-0.539
'[14:34:54.914 26/01/1995]',0.058,-0.060,179.900,-0.397,-0.539
'[14:34:54.916 26/01/1995]',0.058,-0.060,179.900,-0.397,-0.539
'[14:34:54.918 26/01/1995]',0.073,-0.060,179.900,-0.397,-0.539
'[14:34:54.920 26/01/1995]',0.073,-0.060,179.399,-0.366,-0.541
'[14:34:54.922 26/01/1995]',0.073,-0.068,179.399,-0.366,-0.541
'[14:34:54.924 26/01/1995]',0.073,-0.060,179.399,-0.366,-0.541
'[14:34:54.926 26/01/1995]',0.073,-0.068,179.399,-0.366,-0.541
'[14:34:54.928 26/01/1995]',0.087,-0.068,178.197,-0.330,-0.544
'[14:34:54.930 26/01/1995]',0.087,-0.068,178.197,-0.330,-0.544
'[14:34:54.932 26/01/1995]',0.102,-0.076,178.197,-0.330,-0.544
'[14:34:54.934 26/01/1995]',0.102,-0.068,178.197,-0.330,-0.544
'[14:34:54.936 26/01/1995]',0.102,-0.076,176.194,-0.290,-0.547
'[14:34:54.938 26/01/1995]',0.102,-0.068,176.194,-0.290,-0.547
'[14:34:54.940 26/01/1995]',0.102,-0.068,176.194,-0.290,-0.547
'[14:34:54.942 26/01/1995]',0.102,-0.068,176.194,-0.290,-0.547
'[14:34:54.944 26/01/1995]',0.102,-0.068,173.790,-0.243,-0.550
'[14:34:54.946 26/01/1995]',0.102,-0.068,173.790,-0.243,-0.550
'[14:34:54.948 26/01/1995]',0.102,-0.076,173.790,-0.243,-0.550
'[14:34:54.950 26/01/1995]',0.102,-0.068,173.790,-0.243,-0.550
'[14:34:54.952 26/01/1995]',0.102,-0.076,171.085,-0.198,-0.552
'[14:34:54.954 26/01/1995]',0.102,-0.068,171.085,-0.198,-0.552
'[14:34:54.956 26/01/1995]',0.102,-0.068,171.085,-0.198,-0.552
'[14:34:54.958 26/01/1995]',0.102,-0.060,171.085,-0.198,-0.552
'[14:34:54.960 26/01/1995]',0.087,-0.068,168.281,-0.148,-0.555
'[14:34:54.962 26/01/1995]',0.087,-0.068,168.281,-0.148,-0.555
'[14:34:54.964 26/01/1995]',0.073,-0.060,168.281,-0.148,-0.555
'[14:34:54.966 26/01/1995]',0.073,-0.060,168.281,-0.148,-0.555
'[14:34:54.968 26/01/1995]',0.073,-0.053,165.175,-0.098,-0.557
'[14:34:54.970 26/01/1995]',0.073,-0.053,165.175,-0.098,-0.557
'[14:34:54.972 26/01/1995]',0.073,-0.045,165.175,-0.098,-0.557
'[14:34:54.974 26/01/1995]',0.058,-0.045,165.175,-0.098,-0.557
'[14:34:54.976 26/01/1995]',0.058,-0.037,162.170,-0.049,-0.559
'[14:34:54.978 26/01/1995]',0.044,-0.037,162.170,-0.049,-0.559
'[14:34:54.980 26/01/1995]',0.044,-0.030,162.170,-0.049,-0.559
'[14:34:54.982 26/01/1995]',0.030,-0.030,162.170,-0.049,-0.559
'[14:34:54.984 26/01/1995]',0.030,-0.030,159.165,0.000,-0.561
'[14:34:54.986 26/01/1995]',0.015,-0.022,159.165,0.000,-0.561
'[14:34:54.988 26/01/1995]',0.015,-0.022,159.165,0.000,-0.561
'[14:34:54.990 26/01/1995]',0.001,-0.015,159.165,0.000,-0.561
'[14:34:54.992 26/01/1995]',0.001,-0.015,156.160,0.049,-0.562
'[14:34:54.994 26/01/1995]',0.001,-0.007,156.160,0.049,-0.562
'[14:34:54.996 26/01/1995]',0.001,-0.007,156.160,0.049,-0.562
'[14:34:54.998 26/01/1995]',0.001,-0.007,156.160,0.049,-0.562
'[14:34:55.000 26/01/1995]',0.001,-0.007,153.255,0.098,-0.562
'[14:34:55.002 26/01/1995]',0.001,-0.007,153.255,0.098,-0.562
'[14:34:55.004 26/01/1995]',0.001,0.001,153.255,0.098,-0.562
'[14:34:55.006 26/01/1995]',-0.013,0.008,153.255,0.098,-0.562
'[14:34:55.008 26/01/1995]',-0.013,0.008,150.250,0.141,-0.562
'[14:34:55.010 26/01/1995]',-0.013,0.008,150.250,0.141,-0.562
'[14:34:55.012 26/01/1995]',-0.013,0.016,150.250,0.141,-0.562
'[14:34:55.014 26/01/1995]',-0.013,0.008,150.250,0.141,-0.562
'[14:34:55.016 26/01/1995]',-0.028,0.008,147.145,0.183,-0.562
'[14:34:55.018 26/01/1995]',-0.028,0.008,147.145,0.183,-0.562
'[14:34:55.020 26/01/1995]',-0.028,0.008,147.145,0.183,-0.562
'[14:34:55.022 26/01/1995]',-0.028,0.008,147.145,0.183,-0.562
'[14:34:55.024 26/01/1995]',-0.028,0.008,143.940,0.221,-0.563
'[14:34:55.026 26/01/1995]',-0.028,0.008,143.940,0.221,-0.563
'[14:34:55.028 26/01/1995]',-0.013,0.001,143.940,0.221,-0.563
'[14:34:55.030 26/01/1995]',-0.013,0.008,143.940,0.221,-0.563
'[14:34:55.032 26/01/1995]',-0.013,0.008,140.534,0.258,-0.564
'[14:34:55.034 26/01/1995]',-0.013,0.001,140.534,0.258,-0.564
'[14:34:55.036 26/01/1995]',-0.013,0.008,140.534,0.258,-0.564
'[14:34:55.038 26/01/1995]',-0.028,0.008,140.534,0.258,-0.564
'[14:34:55.040 26/01/1995]',-0.013,0.008,136.928,0.290,-0.564
'[14:34:55.042 26/01/1995]',-0.013,0.008,136.928,0.290,-0.564
'[14:34:55.044 26/01/1995]',-0.013,0.008,136.928,0.290,-0.564
'[14:34:55.046 26/01/1995]',-0.013,0.008,136.928,0.290,-0.564
'[14:34:55.048 26/01/1995]',-0.013,0.008,132.821,0.316,-0.563
'[14:34:55.050 26/01/1995]',-0.013,0.008,132.821,0.316,-0.563
