'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[09:14:31.986 01/06/1995]',0.024,0.169,77.665,12.762,79.372,0.000,-0.621
'[09:14:31.988 01/06/1995]',0.090,0.025,77.665,12.762,79.372,0.000,-0.621
'[09:14:31.990 01/06/1995]',0.144,-0.166,77.665,12.762,79.372,0.000,-0.621
'[09:14:31.992 01/06/1995]',0.210,-0.381,77.565,11.425,77.563,0.000,-0.616
'[09:14:31.994 01/06/1995]',0.252,-0.526,77.565,11.425,77.563,0.000,-0.616
'[09:14:31.996 01/06/1995]',0.288,-0.646,77.565,11.425,77.563,0.000,-0.616
'[09:14:31.998 01/06/1995]',0.330,-0.741,77.565,11.425,77.563,0.000,-0.616
'[09:14:32.000 01/06/1995]',0.354,-0.837,77.315,9.662,73.869,0.000,-0.612
'[09:14:32.002 01/06/1995]',0.366,-0.885,77.315,9.662,73.869,0.000,-0.612
'[09:14:32.004 01/06/1995]',0.366,-0.909,77.315,9.662,73.869,0.000,-0.612
'[09:14:32.006 01/06/1995]',0.360,-0.885,77.315,9.662,73.869,0.000,-0.612
'[09:14:32.008 01/06/1995]',0.330,-0.813,76.914,8.075,70.251,0.000,-0.607
'[09:14:32.010 01/06/1995]',0.288,-0.741,76.914,8.075,70.251,0.000,-0.607
'[09:14:32.012 01/06/1995]',0.234,-0.646,76.914,8.075,70.251,0.000,-0.607
'[09:14:32.014 01/06/1995]',0.204,-0.574,76.914,8.075,70.251,0.000,-0.607
'[09:14:32.016 01/06/1995]',0.168,-0.502,76.314,7.138,68.744,0.000,-0.603
'[09:14:32.018 01/06/1995]',0.138,-0.430,76.314,7.138,68.744,0.000,-0.603
'[09:14:32.020 01/06/1995]',0.102,-0.357,76.314,7.138,68.744,0.000,-0.603
'[09:14:32.022 01/06/1995]',0.072,-0.286,76.314,7.138,68.744,0.000,-0.603
'[09:14:32.024 01/06/1995]',0.036,-0.190,75.563,6.963,69.422,0.000,-0.599
'[09:14:32.026 01/06/1995]',0.012,-0.118,75.563,6.963,69.422,0.000,-0.599
'[09:14:32.028 01/06/1995]',-0.011,-0.046,75.563,6.963,69.422,0.000,-0.599
'[09:14:32.030 01/06/1995]',-0.030,0.002,75.563,6.963,69.422,0.000,-0.599
'[09:14:32.032 01/06/1995]',-0.036,0.002,74.562,7.312,70.402,0.000,-0.595
'[09:14:32.034 01/06/1995]',-0.036,0.025,74.562,7.312,70.402,0.000,-0.595
'[09:14:32.036 01/06/1995]',-0.036,0.049,74.562,7.312,70.402,0.000,-0.595
'[09:14:32.038 01/06/1995]',-0.048,0.049,74.562,7.312,70.402,0.000,-0.595
'[09:14:32.040 01/06/1995]',-0.036,0.073,73.361,8.075,69.874,0.000,-0.592
'[09:14:32.042 01/06/1995]',-0.054,0.073,73.361,8.075,69.874,0.000,-0.592
'[09:14:32.044 01/06/1995]',-0.054,0.097,73.361,8.075,69.874,0.000,-0.592
'[09:14:32.046 01/06/1995]',-0.072,0.097,73.361,8.075,69.874,0.000,-0.592
'[09:14:32.048 01/06/1995]',-0.072,0.121,71.960,9.188,67.839,0.000,-0.588
'[09:14:32.050 01/06/1995]',-0.066,0.121,71.960,9.188,67.839,0.000,-0.588
'[09:14:32.052 01/06/1995]',-0.066,0.121,71.960,9.188,67.839,0.000,-0.588
'[09:14:32.054 01/06/1995]',-0.054,0.121,71.960,9.188,67.839,0.000,-0.588
'[09:14:32.056 01/06/1995]',-0.066,0.121,70.359,10.425,65.427,0.000,-0.585
'[09:14:32.058 01/06/1995]',-0.072,0.121,70.359,10.425,65.427,0.000,-0.585
'[09:14:32.060 01/06/1995]',-0.066,0.121,70.359,10.425,65.427,0.000,-0.585
'[09:14:32.062 01/06/1995]',-0.072,0.145,70.359,10.425,65.427,0.000,-0.585
'[09:14:32.064 01/06/1995]',-0.072,0.145,68.707,11.188,63.316,0.000,-0.582
'[09:14:32.066 01/06/1995]',-0.072,0.145,68.707,11.188,63.316,0.000,-0.582
'[09:14:32.068 01/06/1995]',-0.072,0.145,68.707,11.188,63.316,0.000,-0.582
'[09:14:32.070 01/06/1995]',-0.054,0.121,68.707,11.188,63.316,0.000,-0.582
'[09:14:32.072 01/06/1995]',-0.066,0.121,66.906,11.363,62.261,0.000,-0.580
'[09:14:32.074 01/06/1995]',-0.066,0.121,66.906,11.363,62.261,0.000,-0.580
'[09:14:32.076 01/06/1995]',-0.066,0.121,66.906,11.363,62.261,0.000,-0.580
'[09:14:32.078 01/06/1995]',-0.072,0.145,66.906,11.363,62.261,0.000,-0.580
'[09:14:32.080 01/06/1995]',-0.072,0.145,65.004,11.475,63.769,0.000,-0.578
'[09:14:32.082 01/06/1995]',-0.066,0.145,65.004,11.475,63.769,0.000,-0.578
'[09:14:32.084 01/06/1995]',-0.072,0.145,65.004,11.475,63.769,0.000,-0.578
'[09:14:32.086 01/06/1995]',-0.054,0.145,65.004,11.475,63.769,0.000,-0.578
'[09:14:32.088 01/06/1995]',-0.054,0.121,63.103,11.887,67.613,0.000,-0.576
'[09:14:32.090 01/06/1995]',-0.066,0.121,63.103,11.887,67.613,0.000,-0.576
'[09:14:32.092 01/06/1995]',-0.054,0.121,63.103,11.887,67.613,0.000,-0.576
'[09:14:32.094 01/06/1995]',-0.066,0.121,63.103,11.887,67.613,0.000,-0.576
'[09:14:32.096 01/06/1995]',-0.072,0.145,61.201,12.938,69.874,0.000,-0.575
'[09:14:32.098 01/06/1995]',-0.072,0.145,61.201,12.938,69.874,0.000,-0.575
'[09:14:32.100 01/06/1995]',-0.072,0.145,61.201,12.938,69.874,0.000,-0.575
'[09:14:32.102 01/06/1995]',-0.066,0.145,61.201,12.938,69.874,0.000,-0.575
'[09:14:32.104 01/06/1995]',-0.066,0.121,59.400,14.762,68.668,0.000,-0.575
'[09:14:32.106 01/06/1995]',-0.066,0.121,59.400,14.762,68.668,0.000,-0.575
'[09:14:32.108 01/06/1995]',-0.066,0.121,59.400,14.762,68.668,0.000,-0.575
'[09:14:32.110 01/06/1995]',-0.072,0.145,59.400,14.762,68.668,0.000,-0.575
'[09:14:32.112 01/06/1995]',-0.072,0.121,57.498,17.275,67.311,0.000,-0.575
'[09:14:32.114 01/06/1995]',-0.072,0.145,57.498,17.275,67.311,0.000,-0.575
'[09:14:32.116 01/06/1995]',-0.072,0.145,57.498,17.275,67.311,0.000,-0.575
'[09:14:32.118 01/06/1995]',-0.054,0.145,57.498,17.275,67.311,0.000,-0.575
'[09:14:32.120 01/06/1995]',-0.054,0.121,55.697,19.688,69.799,0.000,-0.575
'[09:14:32.122 01/06/1995]',-0.054,0.121,55.697,19.688,69.799,0.000,-0.575
'[09:14:32.124 01/06/1995]',-0.048,0.121,55.697,19.688,69.799,0.000,-0.575
'[09:14:32.126 01/06/1995]',-0.054,0.121,55.697,19.688,69.799,0.000,-0.575
'[09:14:32.128 01/06/1995]',-0.066,0.145,54.095,21.087,75.151,0.000,-0.575
'[09:14:32.130 01/06/1995]',-0.066,0.145,54.095,21.087,75.151,0.000,-0.575
'[09:14:32.132 01/06/1995]',-0.066,0.121,54.095,21.087,75.151,0.000,-0.575
'[09:14:32.134 01/06/1995]',-0.054,0.121,54.095,21.087,75.151,0.000,-0.575
'[09:14:32.136 01/06/1995]',-0.048,0.097,52.694,21.500,80.804,0.000,-0.575
'[09:14:32.138 01/06/1995]',-0.036,0.097,52.694,21.500,80.804,0.000,-0.575
'[09:14:32.140 01/06/1995]',-0.048,0.097,52.694,21.500,80.804,0.000,-0.575
'[09:14:32.142 01/06/1995]',-0.048,0.097,52.694,21.500,80.804,0.000,-0.575
'[09:14:32.144 01/06/1995]',-0.054,0.097,51.393,21.738,85.100,0.000,-0.575
'[09:14:32.146 01/06/1995]',-0.054,0.097,51.393,21.738,85.100,0.000,-0.575
'[09:14:32.148 01/06/1995]',-0.054,0.121,51.393,21.738,85.100,0.000,-0.575
'[09:14:32.150 01/06/1995]',-0.054,0.121,51.393,21.738,85.100,0.000,-0.575
'[09:14:32.152 01/06/1995]',-0.048,0.097,50.292,21.738,87.512,0.000,-0.575
'[09:14:32.154 01/06/1995]',-0.048,0.097,50.292,21.738,87.512,0.000,-0.575
'[09:14:32.156 01/06/1995]',-0.048,0.073,50.292,21.738,87.512,0.000,-0.575
'[09:14:32.158 01/06/1995]',-0.048,0.073,50.292,21.738,87.512,0.000,-0.575
'[09:14:32.160 01/06/1995]',-0.048,0.097,49.341,21.200,88.191,0.000,-0.575
'[09:14:32.162 01/06/1995]',-0.036,0.097,49.341,21.200,88.191,0.000,-0.575
'[09:14:32.164 01/06/1995]',-0.048,0.097,49.341,21.200,88.191,0.000,-0.575
'[09:14:32.166 01/06/1995]',-0.048,0.097,49.341,21.200,88.191,0.000,-0.575
'[09:14:32.168 01/06/1995]',-0.036,0.073,48.741,20.387,87.738,0.000,-0.575
'[09:14:32.170 01/06/1995]',-0.030,0.073,48.741,20.387,87.738,0.000,-0.575
'[09:14:32.172 01/06/1995]',-0.036,0.073,48.741,20.387,87.738,0.000,-0.575
'[09:14:32.174 01/06/1995]',-0.030,0.049,48.741,20.387,87.738,0.000,-0.575
'[09:14:32.176 01/06/1995]',-0.030,0.073,48.541,19.863,87.362,0.000,-0.575
'[09:14:32.178 01/06/1995]',-0.036,0.073,48.541,19.863,87.362,0.000,-0.575
'[09:14:32.180 01/06/1995]',-0.036,0.073,48.541,19.863,87.362,0.000,-0.575
'[09:14:32.182 01/06/1995]',-0.036,0.073,48.541,19.863,87.362,0.000,-0.575
'[09:14:32.184 01/06/1995]',-0.030,0.073,49.191,19.688,88.341,0.000,-0.574
'[09:14:32.186 01/06/1995]',-0.024,0.049,49.191,19.688,88.341,0.000,-0.574
'[09:14:32.188 01/06/1995]',-0.024,0.025,49.191,19.688,88.341,0.000,-0.574
'[09:14:32.190 01/06/1995]',-0.011,0.025,49.191,19.688,88.341,0.000,-0.574
'[09:14:32.192 01/06/1995]',-0.011,0.025,50.842,19.688,90.829,0.000,-0.573
'[09:14:32.194 01/06/1995]',-0.011,0.025,50.842,19.688,90.829,0.000,-0.573
'[09:14:32.196 01/06/1995]',-0.024,0.025,50.842,19.688,90.829,0.000,-0.573
'[09:14:32.198 01/06/1995]',-0.011,0.025,50.842,19.688,90.829,0.000,-0.573
'[09:14:32.200 01/06/1995]',-0.005,0.002,53.545,19.975,93.166,0.000,-0.571
'[09:14:32.202 01/06/1995]',0.001,0.002,53.545,19.975,93.166,0.000,-0.571
'[09:14:32.204 01/06/1995]',0.006,0.002,53.545,19.975,93.166,0.000,-0.571
'[09:14:32.206 01/06/1995]',0.006,-0.022,53.545,19.975,93.166,0.000,-0.571
'[09:14:32.208 01/06/1995]',0.012,-0.022,57.448,20.738,93.919,0.000,-0.568
'[09:14:32.210 01/06/1995]',0.006,-0.046,57.448,20.738,93.919,0.000,-0.568
'[09:14:32.212 01/06/1995]',0.006,-0.022,57.448,20.738,93.919,0.000,-0.568
'[09:14:32.214 01/06/1995]',0.012,-0.022,57.448,20.738,93.919,0.000,-0.568
'[09:14:32.216 01/06/1995]',0.024,-0.046,62.502,21.850,93.392,0.000,-0.565
'[09:14:32.218 01/06/1995]',0.030,-0.070,62.502,21.850,93.392,0.000,-0.565
'[09:14:32.220 01/06/1995]',0.036,-0.094,62.502,21.850,93.392,0.000,-0.565
'[09:14:32.222 01/06/1995]',0.048,-0.118,62.502,21.850,93.392,0.000,-0.565
'[09:14:32.224 01/06/1995]',0.054,-0.118,68.657,22.900,93.090,0.000,-0.561
'[09:14:32.226 01/06/1995]',0.054,-0.142,68.657,22.900,93.090,0.000,-0.561
'[09:14:32.228 01/06/1995]',0.054,-0.142,68.657,22.900,93.090,0.000,-0.561
'[09:14:32.230 01/06/1995]',0.066,-0.142,68.657,22.900,93.090,0.000,-0.561
'[09:14:32.232 01/06/1995]',0.072,-0.142,75.563,23.438,93.844,0.000,-0.559
'[09:14:32.234 01/06/1995]',0.078,-0.166,75.563,23.438,93.844,0.000,-0.559
'[09:14:32.236 01/06/1995]',0.090,-0.190,75.563,23.438,93.844,0.000,-0.559
'[09:14:32.238 01/06/1995]',0.096,-0.214,75.563,23.438,93.844,0.000,-0.559
'[09:14:32.240 01/06/1995]',0.102,-0.238,83.019,23.438,95.050,0.000,-0.556
'[09:14:32.242 01/06/1995]',0.102,-0.238,83.019,23.438,95.050,0.000,-0.556
'[09:14:32.244 01/06/1995]',0.114,-0.238,83.019,23.438,95.050,0.000,-0.556
'[09:14:32.246 01/06/1995]',0.120,-0.262,83.019,23.438,95.050,0.000,-0.556
'[09:14:32.248 01/06/1995]',0.120,-0.262,90.626,22.900,95.804,0.000,-0.554
'[09:14:32.250 01/06/1995]',0.132,-0.286,90.626,22.900,95.804,0.000,-0.554
'[09:14:32.252 01/06/1995]',0.138,-0.286,90.626,22.900,95.804,0.000,-0.554
'[09:14:32.254 01/06/1995]',0.156,-0.310,90.626,22.900,95.804,0.000,-0.554
'[09:14:32.256 01/06/1995]',0.162,-0.334,98.232,22.137,95.955,0.000,-0.551
'[09:14:32.258 01/06/1995]',0.162,-0.357,98.232,22.137,95.955,0.000,-0.551
'[09:14:32.260 01/06/1995]',0.162,-0.357,98.232,22.137,95.955,0.000,-0.551
'[09:14:32.262 01/06/1995]',0.162,-0.357,98.232,22.137,95.955,0.000,-0.551
'[09:14:32.264 01/06/1995]',0.168,-0.357,105.288,21.438,95.955,0.000,-0.547
'[09:14:32.266 01/06/1995]',0.168,-0.357,105.288,21.438,95.955,0.000,-0.547
'[09:14:32.268 01/06/1995]',0.180,-0.357,105.288,21.438,95.955,0.000,-0.547
'[09:14:32.270 01/06/1995]',0.186,-0.381,105.288,21.438,95.955,0.000,-0.547
'[09:14:32.272 01/06/1995]',0.186,-0.381,111.193,21.025,96.105,0.000,-0.544
'[09:14:32.274 01/06/1995]',0.198,-0.381,111.193,21.025,96.105,0.000,-0.544
'[09:14:32.276 01/06/1995]',0.186,-0.381,111.193,21.025,96.105,0.000,-0.544
'[09:14:32.278 01/06/1995]',0.186,-0.381,111.193,21.025,96.105,0.000,-0.544
'[09:14:32.280 01/06/1995]',0.186,-0.381,115.046,21.025,96.407,0.000,-0.540
'[09:14:32.282 01/06/1995]',0.186,-0.381,115.046,21.025,96.407,0.000,-0.540
'[09:14:32.284 01/06/1995]',0.186,-0.381,115.046,21.025,96.407,0.000,-0.540
'[09:14:32.286 01/06/1995]',0.198,-0.381,115.046,21.025,96.407,0.000,-0.540
'[09:14:32.288 01/06/1995]',0.204,-0.381,116.747,21.150,96.558,0.000,-0.535
'[09:14:32.290 01/06/1995]',0.198,-0.381,116.747,21.150,96.558,0.000,-0.535
'[09:14:32.292 01/06/1995]',0.198,-0.381,116.747,21.150,96.558,0.000,-0.535
'[09:14:32.294 01/06/1995]',0.180,-0.381,116.747,21.150,96.558,0.000,-0.535
'[09:14:32.296 01/06/1995]',0.168,-0.357,116.747,21.087,96.256,0.000,-0.530
'[09:14:32.298 01/06/1995]',0.162,-0.357,116.747,21.087,96.256,0.000,-0.530
'[09:14:32.300 01/06/1995]',0.156,-0.334,116.747,21.087,96.256,0.000,-0.530
'[09:14:32.302 01/06/1995]',0.162,-0.334,116.747,21.087,96.256,0.000,-0.530
'[09:14:32.304 01/06/1995]',0.162,-0.334,115.446,20.975,95.728,0.000,-0.525
'[09:14:32.306 01/06/1995]',0.156,-0.334,115.446,20.975,95.728,0.000,-0.525
'[09:14:32.308 01/06/1995]',0.156,-0.334,115.446,20.975,95.728,0.000,-0.525
'[09:14:32.310 01/06/1995]',0.144,-0.310,115.446,20.975,95.728,0.000,-0.525
'[09:14:32.312 01/06/1995]',0.138,-0.286,113.094,20.975,94.975,0.000,-0.519
'[09:14:32.314 01/06/1995]',0.132,-0.286,113.094,20.975,94.975,0.000,-0.519
'[09:14:32.316 01/06/1995]',0.132,-0.262,113.094,20.975,94.975,0.000,-0.519
'[09:14:32.318 01/06/1995]',0.132,-0.262,113.094,20.975,94.975,0.000,-0.519
'[09:14:32.320 01/06/1995]',0.138,-0.262,109.992,21.087,93.919,0.000,-0.514
'[09:14:32.322 01/06/1995]',0.120,-0.262,109.992,21.087,93.919,0.000,-0.514
'[09:14:32.324 01/06/1995]',0.114,-0.238,109.992,21.087,93.919,0.000,-0.514
'[09:14:32.326 01/06/1995]',0.102,-0.238,109.992,21.087,93.919,0.000,-0.514
'[09:14:32.328 01/06/1995]',0.096,-0.214,106.339,20.975,92.638,0.000,-0.508
'[09:14:32.330 01/06/1995]',0.090,-0.190,106.339,20.975,92.638,0.000,-0.508
'[09:14:32.332 01/06/1995]',0.090,-0.190,106.339,20.975,92.638,0.000,-0.508
'[09:14:32.334 01/06/1995]',0.090,-0.166,106.339,20.975,92.638,0.000,-0.508
'[09:14:32.336 01/06/1995]',0.090,-0.166,102.586,20.625,90.980,0.000,-0.503
'[09:14:32.338 01/06/1995]',0.090,-0.166,102.586,20.625,90.980,0.000,-0.503
'[09:14:32.340 01/06/1995]',0.078,-0.166,102.586,20.625,90.980,0.000,-0.503
'[09:14:32.342 01/06/1995]',0.072,-0.166,102.586,20.625,90.980,0.000,-0.503
'[09:14:32.344 01/06/1995]',0.066,-0.142,98.933,20.087,89.095,0.000,-0.497
'[09:14:32.346 01/06/1995]',0.048,-0.118,98.933,20.087,89.095,0.000,-0.497
'[09:14:32.348 01/06/1995]',0.048,-0.094,98.933,20.087,89.095,0.000,-0.497
'[09:14:32.350 01/06/1995]',0.048,-0.094,98.933,20.087,89.095,0.000,-0.497
'[09:14:32.352 01/06/1995]',0.048,-0.094,95.430,19.325,87.512,0.000,-0.490
'[09:14:32.354 01/06/1995]',0.048,-0.094,95.430,19.325,87.512,0.000,-0.490
'[09:14:32.356 01/06/1995]',0.036,-0.094,95.430,19.325,87.512,0.000,-0.490
'[09:14:32.358 01/06/1995]',0.036,-0.094,95.430,19.325,87.512,0.000,-0.490
'[09:14:32.360 01/06/1995]',0.030,-0.070,92.077,18.387,86.382,0.000,-0.483
'[09:14:32.362 01/06/1995]',0.024,-0.070,92.077,18.387,86.382,0.000,-0.483
'[09:14:32.364 01/06/1995]',0.012,-0.046,92.077,18.387,86.382,0.000,-0.483
'[09:14:32.366 01/06/1995]',0.012,-0.046,92.077,18.387,86.382,0.000,-0.483
'[09:14:32.368 01/06/1995]',0.012,-0.046,88.724,17.512,86.080,0.000,-0.476
'[09:14:32.370 01/06/1995]',0.012,-0.022,88.724,17.512,86.080,0.000,-0.476
'[09:14:32.372 01/06/1995]',0.012,-0.022,88.724,17.512,86.080,0.000,-0.476
'[09:14:32.374 01/06/1995]',0.012,-0.022,88.724,17.512,86.080,0.000,-0.476
'[09:14:32.376 01/06/1995]',0.006,-0.022,85.521,16.750,86.306,0.000,-0.469
'[09:14:32.378 01/06/1995]',0.001,-0.022,85.521,16.750,86.306,0.000,-0.469
'[09:14:32.380 01/06/1995]',0.001,0.002,85.521,16.750,86.306,0.000,-0.469
'[09:14:32.382 01/06/1995]',0.001,0.002,85.521,16.750,86.306,0.000,-0.469
'[09:14:32.384 01/06/1995]',0.001,0.002,82.519,16.163,86.457,0.000,-0.462
'[09:14:32.386 01/06/1995]',0.001,0.002,82.519,16.163,86.457,0.000,-0.462
'[09:14:32.388 01/06/1995]',0.006,0.002,82.519,16.163,86.457,0.000,-0.462
'[09:14:32.390 01/06/1995]',0.006,0.002,82.519,16.163,86.457,0.000,-0.462
'[09:14:32.392 01/06/1995]',0.001,0.002,79.616,15.812,86.457,0.000,-0.454
'[09:14:32.394 01/06/1995]',-0.005,0.002,79.616,15.812,86.457,0.000,-0.454
'[09:14:32.396 01/06/1995]',-0.011,0.002,79.616,15.812,86.457,0.000,-0.454
'[09:14:32.398 01/06/1995]',-0.011,0.002,79.616,15.812,86.457,0.000,-0.454
'[09:14:32.400 01/06/1995]',-0.005,0.002,76.914,15.575,86.457,0.000,-0.447
'[09:14:32.402 01/06/1995]',-0.005,0.002,76.914,15.575,86.457,0.000,-0.447
'[09:14:32.404 01/06/1995]',0.001,0.002,76.914,15.575,86.457,0.000,-0.447
'[09:14:32.406 01/06/1995]',0.001,0.002,76.914,15.575,86.457,0.000,-0.447
'[09:14:32.408 01/06/1995]',-0.011,0.002,74.412,15.225,86.608,0.000,-0.439
'[09:14:32.410 01/06/1995]',-0.011,0.002,74.412,15.225,86.608,0.000,-0.439
'[09:14:32.412 01/06/1995]',-0.024,0.025,74.412,15.225,86.608,0.000,-0.439
'[09:14:32.414 01/06/1995]',-0.024,0.025,74.412,15.225,86.608,0.000,-0.439
'[09:14:32.416 01/06/1995]',-0.024,0.025,72.110,14.350,86.683,0.000,-0.432
'[09:14:32.418 01/06/1995]',-0.011,0.025,72.110,14.350,86.683,0.000,-0.432
'[09:14:32.420 01/06/1995]',-0.011,0.025,72.110,14.350,86.683,0.000,-0.432
'[09:14:32.422 01/06/1995]',-0.011,0.025,72.110,14.350,86.683,0.000,-0.432
'[09:14:32.424 01/06/1995]',-0.011,0.025,70.159,13.062,86.683,0.000,-0.425
'[09:14:32.426 01/06/1995]',-0.024,0.025,70.159,13.062,86.683,0.000,-0.425
'[09:14:32.428 01/06/1995]',-0.030,0.025,70.159,13.062,86.683,0.000,-0.425
'[09:14:32.430 01/06/1995]',-0.030,0.025,70.159,13.062,86.683,0.000,-0.425
'[09:14:32.432 01/06/1995]',-0.030,0.049,68.557,12.238,86.231,0.000,-0.418
'[09:14:32.434 01/06/1995]',-0.030,0.049,68.557,12.238,86.231,0.000,-0.418
'[09:14:32.436 01/06/1995]',-0.024,0.025,68.557,12.238,86.231,0.000,-0.418
'[09:14:32.438 01/06/1995]',-0.011,0.025,68.557,12.238,86.231,0.000,-0.418
'[09:14:32.440 01/06/1995]',-0.024,0.025,67.256,12.363,85.326,0.000,-0.411
'[09:14:32.442 01/06/1995]',-0.024,0.025,67.256,12.363,85.326,0.000,-0.411
'[09:14:32.444 01/06/1995]',-0.030,0.049,67.256,12.363,85.326,0.000,-0.411
'[09:14:32.446 01/06/1995]',-0.036,0.049,67.256,12.363,85.326,0.000,-0.411
'[09:14:32.448 01/06/1995]',-0.036,0.049,66.305,13.175,84.799,0.000,-0.406
'[09:14:32.450 01/06/1995]',-0.036,0.049,66.305,13.175,84.799,0.000,-0.406
'[09:14:32.452 01/06/1995]',-0.030,0.049,66.305,13.175,84.799,0.000,-0.406
'[09:14:32.454 01/06/1995]',-0.024,0.025,66.305,13.175,84.799,0.000,-0.406
'[09:14:32.456 01/06/1995]',-0.024,0.025,65.705,14.350,86.156,0.000,-0.400
'[09:14:32.458 01/06/1995]',-0.030,0.025,65.705,14.350,86.156,0.000,-0.400
'[09:14:32.460 01/06/1995]',-0.030,0.049,65.705,14.350,86.156,0.000,-0.400
'[09:14:32.462 01/06/1995]',-0.036,0.073,65.705,14.350,86.156,0.000,-0.400
'[09:14:32.464 01/06/1995]',-0.036,0.073,65.505,15.463,89.095,0.000,-0.395
'[09:14:32.466 01/06/1995]',-0.036,0.073,65.505,15.463,89.095,0.000,-0.395
'[09:14:32.468 01/06/1995]',-0.036,0.073,65.505,15.463,89.095,0.000,-0.395
'[09:14:32.470 01/06/1995]',-0.030,0.073,65.505,15.463,89.095,0.000,-0.395
'[09:14:32.472 01/06/1995]',-0.030,0.049,65.605,16.225,91.357,0.000,-0.391
'[09:14:32.474 01/06/1995]',-0.030,0.049,65.605,16.225,91.357,0.000,-0.391
'[09:14:32.476 01/06/1995]',-0.030,0.073,65.605,16.225,91.357,0.000,-0.391
'[09:14:32.478 01/06/1995]',-0.048,0.073,65.605,16.225,91.357,0.000,-0.391
'[09:14:32.480 01/06/1995]',-0.048,0.073,66.005,16.225,92.035,0.000,-0.387
'[09:14:32.482 01/06/1995]',-0.048,0.073,66.005,16.225,92.035,0.000,-0.387
'[09:14:32.484 01/06/1995]',-0.036,0.073,66.005,16.225,92.035,0.000,-0.387
'[09:14:32.486 01/06/1995]',-0.036,0.073,66.005,16.225,92.035,0.000,-0.387
'[09:14:32.488 01/06/1995]',-0.030,0.049,66.706,15.575,92.035,0.000,-0.385
'[09:14:32.490 01/06/1995]',-0.030,0.049,66.706,15.575,92.035,0.000,-0.385
'[09:14:32.492 01/06/1995]',-0.036,0.049,66.706,15.575,92.035,0.000,-0.385
'[09:14:32.494 01/06/1995]',-0.036,0.073,66.706,15.575,92.035,0.000,-0.385
'[09:14:32.496 01/06/1995]',-0.048,0.073,67.857,14.463,93.090,0.000,-0.383
'[09:14:32.498 01/06/1995]',-0.048,0.073,67.857,14.463,93.090,0.000,-0.383
'[09:14:32.500 01/06/1995]',-0.048,0.073,67.857,14.463,93.090,0.000,-0.383
'[09:14:32.502 01/06/1995]',-0.036,0.073,67.857,14.463,93.090,0.000,-0.383
'[09:14:32.504 01/06/1995]',-0.030,0.073,69.258,13.525,94.899,0.000,-0.381
'[09:14:32.506 01/06/1995]',-0.036,0.073,69.258,13.525,94.899,0.000,-0.381
'[09:14:32.508 01/06/1995]',-0.036,0.073,69.258,13.525,94.899,0.000,-0.381
'[09:14:32.510 01/06/1995]',-0.048,0.073,69.258,13.525,94.899,0.000,-0.381
'[09:14:32.512 01/06/1995]',-0.048,0.073,71.009,13.125,96.331,0.000,-0.380
'[09:14:32.514 01/06/1995]',-0.048,0.073,71.009,13.125,96.331,0.000,-0.380
'[09:14:32.516 01/06/1995]',-0.048,0.073,71.009,13.125,96.331,0.000,-0.380
'[09:14:32.518 01/06/1995]',-0.048,0.073,71.009,13.125,96.331,0.000,-0.380
'[09:14:32.520 01/06/1995]',-0.036,0.073,73.061,13.588,96.633,0.000,-0.378
'[09:14:32.522 01/06/1995]',-0.030,0.073,73.061,13.588,96.633,0.000,-0.378
'[09:14:32.524 01/06/1995]',-0.036,0.073,73.061,13.588,96.633,0.000,-0.378
'[09:14:32.526 01/06/1995]',-0.048,0.073,73.061,13.588,96.633,0.000,-0.378
'[09:14:32.528 01/06/1995]',-0.048,0.073,75.413,14.938,96.708,0.000,-0.376
'[09:14:32.530 01/06/1995]',-0.048,0.073,75.413,14.938,96.708,0.000,-0.376
'[09:14:32.532 01/06/1995]',-0.048,0.097,75.413,14.938,96.708,0.000,-0.376
'[09:14:32.534 01/06/1995]',-0.048,0.073,75.413,14.938,96.708,0.000,-0.376
'[09:14:32.536 01/06/1995]',-0.036,0.073,78.165,16.462,97.613,0.000,-0.374
'[09:14:32.538 01/06/1995]',-0.030,0.073,78.165,16.462,97.613,0.000,-0.374
'[09:14:32.540 01/06/1995]',-0.036,0.073,78.165,16.462,97.613,0.000,-0.374
'[09:14:32.542 01/06/1995]',-0.036,0.073,78.165,16.462,97.613,0.000,-0.374
'[09:14:32.544 01/06/1995]',-0.036,0.073,81.318,17.512,99.573,0.000,-0.373
'[09:14:32.546 01/06/1995]',-0.048,0.073,81.318,17.512,99.573,0.000,-0.373
'[09:14:32.548 01/06/1995]',-0.054,0.097,81.318,17.512,99.573,0.000,-0.373
'[09:14:32.550 01/06/1995]',-0.048,0.073,81.318,17.512,99.573,0.000,-0.373
'[09:14:32.552 01/06/1995]',-0.048,0.073,84.921,17.625,101.683,0.000,-0.372
'[09:14:32.554 01/06/1995]',-0.036,0.073,84.921,17.625,101.683,0.000,-0.372
'[09:14:32.556 01/06/1995]',-0.036,0.073,84.921,17.625,101.683,0.000,-0.372
'[09:14:32.558 01/06/1995]',-0.048,0.073,84.921,17.625,101.683,0.000,-0.372
'[09:14:32.560 01/06/1995]',-0.048,0.073,88.774,16.988,102.738,0.000,-0.371
'[09:14:32.562 01/06/1995]',-0.054,0.073,88.774,16.988,102.738,0.000,-0.371
'[09:14:32.564 01/06/1995]',-0.048,0.073,88.774,16.988,102.738,0.000,-0.371
'[09:14:32.566 01/06/1995]',-0.048,0.073,88.774,16.988,102.738,0.000,-0.371
