'Time and date','II','I','V','ABP','PLETH','RESP'
'[11:35:44.328 10/11/1995]',0.001,-0.126,0.023,107.068,0.108,-0.182
'[11:35:44.330 10/11/1995]',0.001,-0.126,0.023,107.068,0.108,-0.182
'[11:35:44.332 10/11/1995]',0.006,-0.115,0.023,107.068,0.108,-0.182
'[11:35:44.334 10/11/1995]',0.001,-0.115,0.023,107.068,0.108,-0.182
'[11:35:44.336 10/11/1995]',0.012,-0.115,0.023,104.060,0.151,-0.237
'[11:35:44.338 10/11/1995]',0.001,-0.115,0.023,104.060,0.151,-0.237
'[11:35:44.340 10/11/1995]',0.001,-0.115,0.023,104.060,0.151,-0.237
'[11:35:44.342 10/11/1995]',0.001,-0.115,0.023,104.060,0.151,-0.237
'[11:35:44.344 10/11/1995]',0.001,-0.115,0.012,100.677,0.190,-0.292
'[11:35:44.346 10/11/1995]',0.001,-0.115,0.012,100.677,0.190,-0.292
'[11:35:44.348 10/11/1995]',0.001,-0.115,0.023,100.677,0.190,-0.292
'[11:35:44.350 10/11/1995]',0.006,-0.115,0.012,100.677,0.190,-0.292
'[11:35:44.352 10/11/1995]',0.001,-0.115,0.012,97.068,0.229,-0.346
'[11:35:44.354 10/11/1995]',0.006,-0.109,0.023,97.068,0.229,-0.346
'[11:35:44.356 10/11/1995]',0.001,-0.115,0.012,97.068,0.229,-0.346
'[11:35:44.358 10/11/1995]',0.001,-0.115,0.012,97.068,0.229,-0.346
'[11:35:44.360 10/11/1995]',0.001,-0.115,0.012,93.158,0.260,-0.399
'[11:35:44.362 10/11/1995]',0.001,-0.115,0.012,93.158,0.260,-0.399
'[11:35:44.364 10/11/1995]',0.006,-0.109,0.012,93.158,0.260,-0.399
'[11:35:44.366 10/11/1995]',0.001,-0.109,0.012,93.158,0.260,-0.399
'[11:35:44.368 10/11/1995]',0.012,-0.109,0.012,89.173,0.283,-0.448
'[11:35:44.370 10/11/1995]',0.006,-0.109,0.012,89.173,0.283,-0.448
'[11:35:44.372 10/11/1995]',0.012,-0.097,0.012,89.173,0.283,-0.448
'[11:35:44.374 10/11/1995]',0.012,-0.109,0.012,89.173,0.283,-0.448
'[11:35:44.376 10/11/1995]',0.012,-0.109,0.012,85.188,0.290,-0.490
'[11:35:44.378 10/11/1995]',0.024,-0.097,0.006,85.188,0.290,-0.490
'[11:35:44.380 10/11/1995]',0.024,-0.091,0.012,85.188,0.290,-0.490
'[11:35:44.382 10/11/1995]',0.030,-0.091,0.012,85.188,0.290,-0.490
'[11:35:44.384 10/11/1995]',0.036,-0.091,0.012,81.353,0.302,-0.526
'[11:35:44.386 10/11/1995]',0.048,-0.086,0.012,81.353,0.302,-0.526
'[11:35:44.388 10/11/1995]',0.048,-0.086,0.012,81.353,0.302,-0.526
'[11:35:44.390 10/11/1995]',0.048,-0.086,0.012,81.353,0.302,-0.526
'[11:35:44.392 10/11/1995]',0.054,-0.086,0.012,77.744,0.306,-0.555
'[11:35:44.394 10/11/1995]',0.054,-0.086,0.012,77.744,0.306,-0.555
'[11:35:44.396 10/11/1995]',0.066,-0.074,0.012,77.744,0.306,-0.555
'[11:35:44.398 10/11/1995]',0.072,-0.069,0.012,77.744,0.306,-0.555
'[11:35:44.400 10/11/1995]',0.077,-0.063,0.012,74.511,0.294,-0.578
'[11:35:44.402 10/11/1995]',0.089,-0.063,0.012,74.511,0.294,-0.578
'[11:35:44.404 10/11/1995]',0.095,-0.051,0.006,74.511,0.294,-0.578
'[11:35:44.406 10/11/1995]',0.089,-0.051,0.006,74.511,0.294,-0.578
'[11:35:44.408 10/11/1995]',0.089,-0.051,0.001,71.579,0.286,-0.594
'[11:35:44.410 10/11/1995]',0.101,-0.046,0.001,71.579,0.286,-0.594
'[11:35:44.412 10/11/1995]',0.095,-0.051,-0.005,71.579,0.286,-0.594
'[11:35:44.414 10/11/1995]',0.095,-0.046,-0.011,71.579,0.286,-0.594
'[11:35:44.416 10/11/1995]',0.095,-0.046,-0.011,69.248,0.271,-0.602
'[11:35:44.418 10/11/1995]',0.095,-0.046,-0.011,69.248,0.271,-0.602
'[11:35:44.420 10/11/1995]',0.095,-0.046,-0.011,69.248,0.271,-0.602
'[11:35:44.422 10/11/1995]',0.095,-0.046,-0.022,69.248,0.271,-0.602
'[11:35:44.424 10/11/1995]',0.089,-0.046,-0.022,67.293,0.248,-0.605
'[11:35:44.426 10/11/1995]',0.089,-0.046,-0.022,67.293,0.248,-0.605
'[11:35:44.428 10/11/1995]',0.077,-0.034,-0.022,67.293,0.248,-0.605
'[11:35:44.430 10/11/1995]',0.089,-0.046,-0.028,67.293,0.248,-0.605
'[11:35:44.432 10/11/1995]',0.077,-0.046,-0.028,65.714,0.225,-0.602
'[11:35:44.434 10/11/1995]',0.089,-0.034,-0.022,65.714,0.225,-0.602
'[11:35:44.436 10/11/1995]',0.077,-0.034,-0.022,65.714,0.225,-0.602
'[11:35:44.438 10/11/1995]',0.077,-0.034,-0.022,65.714,0.225,-0.602
'[11:35:44.440 10/11/1995]',0.072,-0.046,-0.028,64.436,0.194,-0.594
'[11:35:44.442 10/11/1995]',0.066,-0.046,-0.028,64.436,0.194,-0.594
'[11:35:44.444 10/11/1995]',0.054,-0.051,-0.011,64.436,0.194,-0.594
'[11:35:44.446 10/11/1995]',0.036,-0.063,-0.005,64.436,0.194,-0.594
'[11:35:44.448 10/11/1995]',0.036,-0.063,-0.005,63.534,0.167,-0.582
'[11:35:44.450 10/11/1995]',0.030,-0.069,-0.011,63.534,0.167,-0.582
'[11:35:44.452 10/11/1995]',0.030,-0.069,0.001,63.534,0.167,-0.582
'[11:35:44.454 10/11/1995]',0.024,-0.069,-0.005,63.534,0.167,-0.582
'[11:35:44.456 10/11/1995]',0.030,-0.069,0.001,62.857,0.132,-0.566
'[11:35:44.458 10/11/1995]',0.024,-0.074,0.001,62.857,0.132,-0.566
'[11:35:44.460 10/11/1995]',0.024,-0.074,0.001,62.857,0.132,-0.566
'[11:35:44.462 10/11/1995]',0.012,-0.074,0.001,62.857,0.132,-0.566
'[11:35:44.464 10/11/1995]',0.012,-0.069,0.001,62.331,0.104,-0.547
'[11:35:44.466 10/11/1995]',0.012,-0.074,0.001,62.331,0.104,-0.547
'[11:35:44.468 10/11/1995]',0.012,-0.069,0.001,62.331,0.104,-0.547
'[11:35:44.470 10/11/1995]',0.012,-0.069,0.001,62.331,0.104,-0.547
'[11:35:44.472 10/11/1995]',0.012,-0.074,0.001,61.955,0.066,-0.526
'[11:35:44.474 10/11/1995]',0.006,-0.069,0.001,61.955,0.066,-0.526
'[11:35:44.476 10/11/1995]',0.012,-0.069,0.001,61.955,0.066,-0.526
'[11:35:44.478 10/11/1995]',0.006,-0.074,0.001,61.955,0.066,-0.526
'[11:35:44.480 10/11/1995]',0.012,-0.069,0.001,61.654,0.031,-0.502
'[11:35:44.482 10/11/1995]',0.006,-0.069,0.001,61.654,0.031,-0.502
'[11:35:44.484 10/11/1995]',0.012,-0.069,0.001,61.654,0.031,-0.502
'[11:35:44.486 10/11/1995]',0.012,-0.074,0.001,61.654,0.031,-0.502
'[11:35:44.488 10/11/1995]',0.012,-0.069,0.001,61.353,-0.004,-0.476
'[11:35:44.490 10/11/1995]',0.012,-0.069,0.001,61.353,-0.004,-0.476
'[11:35:44.492 10/11/1995]',0.012,-0.069,0.001,61.353,-0.004,-0.476
'[11:35:44.494 10/11/1995]',0.012,-0.069,0.001,61.353,-0.004,-0.476
'[11:35:44.496 10/11/1995]',0.012,-0.069,0.001,61.278,-0.039,-0.450
'[11:35:44.498 10/11/1995]',0.024,-0.063,0.001,61.278,-0.039,-0.450
'[11:35:44.500 10/11/1995]',0.024,-0.063,0.001,61.278,-0.039,-0.450
'[11:35:44.502 10/11/1995]',0.024,-0.051,0.001,61.278,-0.039,-0.450
'[11:35:44.504 10/11/1995]',0.024,-0.063,0.001,61.203,-0.073,-0.428
'[11:35:44.506 10/11/1995]',0.012,-0.051,0.001,61.203,-0.073,-0.428
'[11:35:44.508 10/11/1995]',0.024,-0.051,0.001,61.203,-0.073,-0.428
'[11:35:44.510 10/11/1995]',0.006,-0.051,-0.005,61.203,-0.073,-0.428
'[11:35:44.512 10/11/1995]',0.001,-0.046,-0.011,60.977,-0.104,-0.408
'[11:35:44.514 10/11/1995]',-0.005,-0.046,-0.022,60.977,-0.104,-0.408
'[11:35:44.516 10/11/1995]',-0.023,-0.034,-0.022,60.977,-0.104,-0.408
'[11:35:44.518 10/11/1995]',-0.029,-0.034,-0.022,60.977,-0.104,-0.408
'[11:35:44.520 10/11/1995]',-0.047,-0.028,-0.028,60.902,-0.140,-0.390
'[11:35:44.522 10/11/1995]',-0.035,-0.028,-0.034,60.902,-0.140,-0.390
'[11:35:44.524 10/11/1995]',-0.047,-0.023,-0.045,60.902,-0.140,-0.390
'[11:35:44.526 10/11/1995]',-0.029,-0.005,-0.063,60.902,-0.140,-0.390
'[11:35:44.528 10/11/1995]',-0.023,0.006,-0.074,60.752,-0.171,-0.376
'[11:35:44.530 10/11/1995]',-0.005,0.029,-0.097,60.752,-0.171,-0.376
'[11:35:44.532 10/11/1995]',0.006,0.046,-0.131,60.752,-0.171,-0.376
'[11:35:44.534 10/11/1995]',0.012,0.052,-0.154,60.752,-0.171,-0.376
'[11:35:44.536 10/11/1995]',0.024,0.075,-0.188,60.602,-0.205,-0.370
'[11:35:44.538 10/11/1995]',0.012,0.092,-0.217,60.602,-0.205,-0.370
'[11:35:44.540 10/11/1995]',0.030,0.110,-0.240,60.602,-0.205,-0.370
'[11:35:44.542 10/11/1995]',0.024,0.127,-0.274,60.602,-0.205,-0.370
'[11:35:44.544 10/11/1995]',0.012,0.127,-0.285,60.526,-0.233,-0.369
'[11:35:44.546 10/11/1995]',-0.005,0.127,-0.303,60.526,-0.233,-0.369
'[11:35:44.548 10/11/1995]',-0.029,0.133,-0.314,60.526,-0.233,-0.369
'[11:35:44.550 10/11/1995]',-0.011,0.115,-0.314,60.526,-0.233,-0.369
'[11:35:44.552 10/11/1995]',0.001,0.110,-0.297,60.451,-0.268,-0.373
'[11:35:44.554 10/11/1995]',0.012,0.098,-0.262,60.451,-0.268,-0.373
'[11:35:44.556 10/11/1995]',0.024,0.075,-0.223,60.451,-0.268,-0.373
'[11:35:44.558 10/11/1995]',0.024,0.064,-0.177,60.451,-0.268,-0.373
'[11:35:44.560 10/11/1995]',0.024,0.035,-0.131,60.301,-0.294,-0.382
'[11:35:44.562 10/11/1995]',0.006,0.023,-0.091,60.301,-0.294,-0.382
'[11:35:44.564 10/11/1995]',-0.023,0.012,-0.051,60.301,-0.294,-0.382
'[11:35:44.566 10/11/1995]',-0.065,0.001,-0.022,60.301,-0.294,-0.382
'[11:35:44.568 10/11/1995]',-0.094,-0.011,0.001,60.226,-0.322,-0.393
'[11:35:44.570 10/11/1995]',-0.130,-0.028,0.012,60.226,-0.322,-0.393
'[11:35:44.572 10/11/1995]',-0.130,-0.028,0.029,60.226,-0.322,-0.393
'[11:35:44.574 10/11/1995]',-0.118,-0.028,0.029,60.226,-0.322,-0.393
'[11:35:44.576 10/11/1995]',-0.094,-0.023,0.029,60.000,-0.345,-0.406
'[11:35:44.578 10/11/1995]',-0.065,-0.023,0.029,60.000,-0.345,-0.406
'[11:35:44.580 10/11/1995]',-0.035,-0.011,0.029,60.000,-0.345,-0.406
'[11:35:44.582 10/11/1995]',-0.005,-0.005,0.029,60.000,-0.345,-0.406
'[11:35:44.584 10/11/1995]',0.012,0.001,0.029,59.850,-0.376,-0.422
'[11:35:44.586 10/11/1995]',0.030,0.006,0.035,59.850,-0.376,-0.422
'[11:35:44.588 10/11/1995]',0.048,0.006,0.035,59.850,-0.376,-0.422
'[11:35:44.590 10/11/1995]',0.054,0.006,0.046,59.850,-0.376,-0.422
'[11:35:44.592 10/11/1995]',0.066,0.006,0.046,59.549,-0.399,-0.439
'[11:35:44.594 10/11/1995]',0.066,0.012,0.046,59.549,-0.399,-0.439
'[11:35:44.596 10/11/1995]',0.077,0.012,0.052,59.549,-0.399,-0.439
'[11:35:44.598 10/11/1995]',0.077,0.012,0.052,59.549,-0.399,-0.439
'[11:35:44.600 10/11/1995]',0.077,0.023,0.052,59.173,-0.422,-0.457
'[11:35:44.602 10/11/1995]',0.077,0.023,0.052,59.173,-0.422,-0.457
'[11:35:44.604 10/11/1995]',0.077,0.023,0.052,59.173,-0.422,-0.457
'[11:35:44.606 10/11/1995]',0.077,0.023,0.052,59.173,-0.422,-0.457
'[11:35:44.608 10/11/1995]',0.077,0.023,0.052,58.797,-0.442,-0.475
'[11:35:44.610 10/11/1995]',0.077,0.023,0.052,58.797,-0.442,-0.475
'[11:35:44.612 10/11/1995]',0.077,0.023,0.046,58.797,-0.442,-0.475
'[11:35:44.614 10/11/1995]',0.077,0.029,0.046,58.797,-0.442,-0.475
'[11:35:44.616 10/11/1995]',0.089,0.029,0.046,58.346,-0.465,-0.494
'[11:35:44.618 10/11/1995]',0.077,0.029,0.046,58.346,-0.465,-0.494
'[11:35:44.620 10/11/1995]',0.077,0.029,0.046,58.346,-0.465,-0.494
'[11:35:44.622 10/11/1995]',0.077,0.029,0.046,58.346,-0.465,-0.494
'[11:35:44.624 10/11/1995]',0.077,0.023,0.046,57.895,-0.480,-0.512
'[11:35:44.626 10/11/1995]',0.072,0.023,0.046,57.895,-0.480,-0.512
'[11:35:44.628 10/11/1995]',0.072,0.023,0.046,57.895,-0.480,-0.512
'[11:35:44.630 10/11/1995]',0.072,0.023,0.046,57.895,-0.480,-0.512
'[11:35:44.632 10/11/1995]',0.072,0.029,0.046,57.368,-0.500,-0.531
'[11:35:44.634 10/11/1995]',0.072,0.023,0.046,57.368,-0.500,-0.531
'[11:35:44.636 10/11/1995]',0.072,0.023,0.046,57.368,-0.500,-0.531
'[11:35:44.638 10/11/1995]',0.066,0.023,0.046,57.368,-0.500,-0.531
'[11:35:44.640 10/11/1995]',0.066,0.023,0.046,56.842,-0.519,-0.548
'[11:35:44.642 10/11/1995]',0.054,0.012,0.046,56.842,-0.519,-0.548
'[11:35:44.644 10/11/1995]',0.054,0.023,0.035,56.842,-0.519,-0.548
'[11:35:44.646 10/11/1995]',0.054,0.023,0.035,56.842,-0.519,-0.548
'[11:35:44.648 10/11/1995]',0.054,0.023,0.035,56.391,-0.535,-0.566
'[11:35:44.650 10/11/1995]',0.054,0.023,0.035,56.391,-0.535,-0.566
'[11:35:44.652 10/11/1995]',0.054,0.012,0.035,56.391,-0.535,-0.566
'[11:35:44.654 10/11/1995]',0.054,0.006,0.035,56.391,-0.535,-0.566
'[11:35:44.656 10/11/1995]',0.048,0.006,0.035,55.865,-0.550,-0.582
'[11:35:44.658 10/11/1995]',0.048,0.006,0.035,55.865,-0.550,-0.582
'[11:35:44.660 10/11/1995]',0.036,0.006,0.029,55.865,-0.550,-0.582
'[11:35:44.662 10/11/1995]',0.036,0.001,0.029,55.865,-0.550,-0.582
'[11:35:44.664 10/11/1995]',0.036,0.006,0.029,55.338,-0.570,-0.598
'[11:35:44.666 10/11/1995]',0.036,0.006,0.029,55.338,-0.570,-0.598
'[11:35:44.668 10/11/1995]',0.036,0.006,0.029,55.338,-0.570,-0.598
'[11:35:44.670 10/11/1995]',0.030,0.006,0.029,55.338,-0.570,-0.598
'[11:35:44.672 10/11/1995]',0.030,0.006,0.029,54.812,-0.582,-0.612
'[11:35:44.674 10/11/1995]',0.030,0.001,0.029,54.812,-0.582,-0.612
'[11:35:44.676 10/11/1995]',0.024,0.001,0.023,54.812,-0.582,-0.612
'[11:35:44.678 10/11/1995]',0.024,0.001,0.023,54.812,-0.582,-0.612
'[11:35:44.680 10/11/1995]',0.030,-0.005,0.023,54.286,-0.589,-0.625
'[11:35:44.682 10/11/1995]',0.024,-0.005,0.023,54.286,-0.589,-0.625
'[11:35:44.684 10/11/1995]',0.024,-0.005,0.023,54.286,-0.589,-0.625
'[11:35:44.686 10/11/1995]',0.024,-0.011,0.023,54.286,-0.589,-0.625
'[11:35:44.688 10/11/1995]',0.012,-0.011,0.029,53.835,-0.605,-0.638
'[11:35:44.690 10/11/1995]',0.024,-0.011,0.023,53.835,-0.605,-0.638
'[11:35:44.692 10/11/1995]',0.012,-0.023,0.012,53.835,-0.605,-0.638
'[11:35:44.694 10/11/1995]',0.012,-0.023,0.012,53.835,-0.605,-0.638
'[11:35:44.696 10/11/1995]',0.012,-0.023,0.012,53.308,-0.613,-0.650
'[11:35:44.698 10/11/1995]',0.012,-0.023,0.012,53.308,-0.613,-0.650
'[11:35:44.700 10/11/1995]',0.012,-0.023,0.006,53.308,-0.613,-0.650
'[11:35:44.702 10/11/1995]',0.012,-0.023,0.012,53.308,-0.613,-0.650
'[11:35:44.704 10/11/1995]',0.006,-0.028,0.006,52.932,-0.628,-0.661
'[11:35:44.706 10/11/1995]',0.006,-0.023,0.012,52.932,-0.628,-0.661
'[11:35:44.708 10/11/1995]',0.006,-0.028,0.006,52.932,-0.628,-0.661
'[11:35:44.710 10/11/1995]',0.006,-0.034,0.006,52.932,-0.628,-0.661
'[11:35:44.712 10/11/1995]',0.006,-0.028,0.006,52.707,-0.635,-0.672
'[11:35:44.714 10/11/1995]',0.006,-0.028,0.001,52.707,-0.635,-0.672
'[11:35:44.716 10/11/1995]',0.012,-0.028,0.001,52.707,-0.635,-0.672
'[11:35:44.718 10/11/1995]',0.012,-0.028,0.006,52.707,-0.635,-0.672
'[11:35:44.720 10/11/1995]',0.012,-0.034,0.001,53.158,-0.639,-0.682
'[11:35:44.722 10/11/1995]',0.006,-0.034,0.001,53.158,-0.639,-0.682
'[11:35:44.724 10/11/1995]',0.006,-0.034,0.001,53.158,-0.639,-0.682
'[11:35:44.726 10/11/1995]',0.012,-0.046,0.001,53.158,-0.639,-0.682
'[11:35:44.728 10/11/1995]',0.006,-0.046,0.001,54.737,-0.651,-
'[11:35:44.730 10/11/1995]',0.012,-0.034,0.001,54.737,-0.651,-
'[11:35:44.732 10/11/1995]',0.012,-0.034,-0.005,54.737,-0.651,-
'[11:35:44.734 10/11/1995]',0.006,-0.034,0.001,54.737,-0.651,-
'[11:35:44.736 10/11/1995]',0.024,-0.034,0.001,57.895,-0.659,-
'[11:35:44.738 10/11/1995]',0.012,-0.034,-0.005,57.895,-0.659,-
'[11:35:44.740 10/11/1995]',0.012,-0.046,-0.005,57.895,-0.659,-
'[11:35:44.742 10/11/1995]',0.012,-0.046,-0.005,57.895,-0.659,-
'[11:35:44.744 10/11/1995]',0.012,-0.034,-0.005,62.632,-0.659,-
'[11:35:44.746 10/11/1995]',0.012,-0.034,-0.011,62.632,-0.659,-
'[11:35:44.748 10/11/1995]',0.012,-0.034,-0.011,62.632,-0.659,-
'[11:35:44.750 10/11/1995]',0.012,-0.034,-0.011,62.632,-0.659,-
'[11:35:44.752 10/11/1995]',0.012,-0.034,-0.011,68.722,-0.662,-
'[11:35:44.754 10/11/1995]',0.024,-0.034,-0.011,68.722,-0.662,-
'[11:35:44.756 10/11/1995]',0.012,-0.034,-0.011,68.722,-0.662,-
'[11:35:44.758 10/11/1995]',0.024,-0.034,-0.005,68.722,-0.662,-
'[11:35:44.760 10/11/1995]',0.012,-0.046,-0.022,75.564,-0.666,-
'[11:35:44.762 10/11/1995]',0.012,-0.034,-0.011,75.564,-0.666,-
'[11:35:44.764 10/11/1995]',0.024,-0.046,-0.022,75.564,-0.666,-
'[11:35:44.766 10/11/1995]',0.012,-0.046,-0.022,75.564,-0.666,-
'[11:35:44.768 10/11/1995]',0.012,-0.046,-0.022,82.406,-0.659,-
'[11:35:44.770 10/11/1995]',0.006,-0.046,-0.028,82.406,-0.659,-
'[11:35:44.772 10/11/1995]',0.006,-0.051,-0.022,82.406,-0.659,-
'[11:35:44.774 10/11/1995]',0.006,-0.063,-0.028,82.406,-0.659,-
'[11:35:44.776 10/11/1995]',0.006,-0.063,-0.028,88.647,-0.651,-
'[11:35:44.778 10/11/1995]',0.001,-0.063,-0.028,88.647,-0.651,-
'[11:35:44.780 10/11/1995]',0.001,-0.051,-0.028,88.647,-0.651,-
'[11:35:44.782 10/11/1995]',0.006,-0.051,-0.028,88.647,-0.651,-
'[11:35:44.784 10/11/1995]',0.006,-0.063,-0.028,94.286,-0.603,-
'[11:35:44.786 10/11/1995]',0.001,-0.051,-0.022,94.286,-0.603,-
'[11:35:44.788 10/11/1995]',0.001,-0.051,-0.028,94.286,-0.603,-
'[11:35:44.790 10/11/1995]',0.001,-0.051,-0.022,94.286,-0.603,-
'[11:35:44.792 10/11/1995]',0.001,-0.063,-0.022,99.173,-0.576,-
'[11:35:44.794 10/11/1995]',0.001,-0.063,-0.022,99.173,-0.576,-
'[11:35:44.796 10/11/1995]',0.006,-0.051,-0.022,99.173,-0.576,-
'[11:35:44.798 10/11/1995]',0.006,-0.051,-0.011,99.173,-0.576,-
'[11:35:44.800 10/11/1995]',0.012,-0.034,-0.022,103.383,-0.539,-
'[11:35:44.802 10/11/1995]',0.024,-0.046,-0.022,103.383,-0.539,-
'[11:35:44.804 10/11/1995]',0.024,-0.046,-0.011,103.383,-0.539,-
'[11:35:44.806 10/11/1995]',0.024,-0.034,-0.011,103.383,-0.539,-
'[11:35:44.808 10/11/1995]',0.030,-0.034,-0.011,106.992,-0.492,-0.665
'[11:35:44.810 10/11/1995]',0.036,-0.028,-0.005,106.992,-0.492,-0.665
'[11:35:44.812 10/11/1995]',0.036,-0.028,-0.005,106.992,-0.492,-0.665
'[11:35:44.814 10/11/1995]',0.048,-0.011,-0.005,106.992,-0.492,-0.665
'[11:35:44.816 10/11/1995]',0.048,-0.011,-0.005,109.925,-0.441,-0.631
'[11:35:44.818 10/11/1995]',0.048,-0.005,0.001,109.925,-0.441,-0.631
'[11:35:44.820 10/11/1995]',0.066,-0.005,0.001,109.925,-0.441,-0.631
'[11:35:44.822 10/11/1995]',0.066,-0.005,0.001,109.925,-0.441,-0.631
'[11:35:44.824 10/11/1995]',0.072,0.001,0.006,112.256,-0.373,-0.589
'[11:35:44.826 10/11/1995]',0.072,0.006,0.006,112.256,-0.373,-0.589
'[11:35:44.828 10/11/1995]',0.072,0.012,0.006,112.256,-0.373,-0.589
'[11:35:44.830 10/11/1995]',0.077,0.012,0.012,112.256,-0.373,-0.589
'[11:35:44.832 10/11/1995]',0.095,0.023,0.012,113.985,-0.305,-0.541
'[11:35:44.834 10/11/1995]',0.095,0.029,0.023,113.985,-0.305,-0.541
'[11:35:44.836 10/11/1995]',0.095,0.029,0.023,113.985,-0.305,-0.541
'[11:35:44.838 10/11/1995]',0.101,0.029,0.023,113.985,-0.305,-0.541
'[11:35:44.840 10/11/1995]',0.101,0.029,0.023,115.188,-0.230,-0.486
'[11:35:44.842 10/11/1995]',0.113,0.046,0.023,115.188,-0.230,-0.486
'[11:35:44.844 10/11/1995]',0.113,0.046,0.029,115.188,-0.230,-0.486
'[11:35:44.846 10/11/1995]',0.119,0.052,0.035,115.188,-0.230,-0.486
'[11:35:44.848 10/11/1995]',0.119,0.052,0.029,115.865,-0.163,-0.428
'[11:35:44.850 10/11/1995]',0.131,0.052,0.029,115.865,-0.163,-0.428
'[11:35:44.852 10/11/1995]',0.131,0.052,0.029,115.865,-0.163,-0.428
'[11:35:44.854 10/11/1995]',0.131,0.052,0.029,115.865,-0.163,-0.428
'[11:35:44.856 10/11/1995]',0.137,0.064,0.035,115.865,-0.084,-0.372
'[11:35:44.858 10/11/1995]',0.137,0.052,0.035,115.865,-0.084,-0.372
'[11:35:44.860 10/11/1995]',0.137,0.052,0.046,115.865,-0.084,-0.372
'[11:35:44.862 10/11/1995]',0.137,0.064,0.046,115.865,-0.084,-0.372
'[11:35:44.864 10/11/1995]',0.137,0.069,0.046,115.188,-0.012,-0.316
'[11:35:44.866 10/11/1995]',0.142,0.069,0.046,115.188,-0.012,-0.316
'[11:35:44.868 10/11/1995]',0.142,0.075,0.046,115.188,-0.012,-0.316
'[11:35:44.870 10/11/1995]',0.142,0.075,0.046,115.188,-0.012,-0.316
'[11:35:44.872 10/11/1995]',0.142,0.075,0.046,114.135,0.064,-0.261
'[11:35:44.874 10/11/1995]',0.137,0.069,0.052,114.135,0.064,-0.261
'[11:35:44.876 10/11/1995]',0.142,0.069,0.046,114.135,0.064,-0.261
'[11:35:44.878 10/11/1995]',0.137,0.075,0.052,114.135,0.064,-0.261
'[11:35:44.880 10/11/1995]',0.142,0.075,0.052,112.406,0.127,-0.210
'[11:35:44.882 10/11/1995]',0.137,0.075,0.046,112.406,0.127,-0.210
'[11:35:44.884 10/11/1995]',0.142,0.087,0.052,112.406,0.127,-0.210
'[11:35:44.886 10/11/1995]',0.142,0.087,0.046,112.406,0.127,-0.210
'[11:35:44.888 10/11/1995]',0.142,0.087,0.052,110.226,0.191,-0.164
'[11:35:44.890 10/11/1995]',0.142,0.075,0.052,110.226,0.191,-0.164
'[11:35:44.892 10/11/1995]',0.137,0.075,0.052,110.226,0.191,-0.164
'[11:35:44.894 10/11/1995]',0.137,0.069,0.052,110.226,0.191,-0.164
'[11:35:44.896 10/11/1995]',0.137,0.075,0.046,107.594,0.250,-0.124
'[11:35:44.898 10/11/1995]',0.142,0.075,0.052,107.594,0.250,-0.124
'[11:35:44.900 10/11/1995]',0.137,0.075,0.046,107.594,0.250,-0.124
'[11:35:44.902 10/11/1995]',0.137,0.075,0.052,107.594,0.250,-0.124
'[11:35:44.904 10/11/1995]',0.137,0.069,0.052,104.511,0.301,-0.087
'[11:35:44.906 10/11/1995]',0.131,0.075,0.046,104.511,0.301,-0.087
'[11:35:44.908 10/11/1995]',0.131,0.069,0.052,104.511,0.301,-0.087
'[11:35:44.910 10/11/1995]',0.131,0.075,0.052,104.511,0.301,-0.087
'[11:35:44.912 10/11/1995]',0.131,0.087,0.052,101.053,0.353,-0.057
'[11:35:44.914 10/11/1995]',0.131,0.075,0.046,101.053,0.353,-0.057
'[11:35:44.916 10/11/1995]',0.131,0.075,0.046,101.053,0.353,-0.057
'[11:35:44.918 10/11/1995]',0.131,0.075,0.046,101.053,0.353,-0.057
'[11:35:44.920 10/11/1995]',0.131,0.075,0.046,97.368,0.389,-0.033
'[11:35:44.922 10/11/1995]',0.131,0.069,0.046,97.368,0.389,-0.033
'[11:35:44.924 10/11/1995]',0.119,0.069,0.046,97.368,0.389,-0.033
'[11:35:44.926 10/11/1995]',0.119,0.069,0.046,97.368,0.389,-0.033
'[11:35:44.928 10/11/1995]',0.119,0.069,0.046,93.383,0.428,-0.015
'[11:35:44.930 10/11/1995]',0.131,0.069,0.046,93.383,0.428,-0.015
'[11:35:44.932 10/11/1995]',0.131,0.069,0.046,93.383,0.428,-0.015
'[11:35:44.934 10/11/1995]',0.131,0.069,0.046,93.383,0.428,-0.015
'[11:35:44.936 10/11/1995]',0.131,0.069,0.035,89.248,0.457,-0.003
'[11:35:44.938 10/11/1995]',0.119,0.069,0.035,89.248,0.457,-0.003
'[11:35:44.940 10/11/1995]',0.131,0.075,0.046,89.248,0.457,-0.003
'[11:35:44.942 10/11/1995]',0.131,0.069,0.029,89.248,0.457,-0.003
'[11:35:44.944 10/11/1995]',0.131,0.069,0.046,85.113,0.472,0.003
'[11:35:44.946 10/11/1995]',0.131,0.075,0.035,85.113,0.472,0.003
'[11:35:44.948 10/11/1995]',0.137,0.075,0.035,85.113,0.472,0.003
'[11:35:44.950 10/11/1995]',0.137,0.075,0.035,85.113,0.472,0.003
'[11:35:44.952 10/11/1995]',0.137,0.069,0.035,81.053,0.488,0.000
'[11:35:44.954 10/11/1995]',0.142,0.075,0.046,81.053,0.488,0.000
'[11:35:44.956 10/11/1995]',0.137,0.069,0.046,81.053,0.488,0.000
'[11:35:44.958 10/11/1995]',0.142,0.069,0.046,81.053,0.488,0.000
