'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[13:03:36.172 23/06/1995]',-0.010,0.034,91.850,34.550,90.400,0.000,-0.606
'[13:03:36.174 23/06/1995]',-0.010,0.034,91.850,34.550,90.400,0.000,-0.606
'[13:03:36.176 23/06/1995]',0.001,0.044,91.300,34.375,87.700,0.000,-0.606
'[13:03:36.178 23/06/1995]',-0.010,0.044,91.300,34.375,87.700,0.000,-0.606
'[13:03:36.180 23/06/1995]',-0.010,0.044,91.300,34.375,87.700,0.000,-0.606
'[13:03:36.182 23/06/1995]',-0.021,0.044,91.300,34.375,87.700,0.000,-0.606
'[13:03:36.184 23/06/1995]',-0.021,0.034,90.750,34.150,85.250,0.000,-0.606
'[13:03:36.186 23/06/1995]',-0.021,0.034,90.750,34.150,85.250,0.000,-0.606
'[13:03:36.188 23/06/1995]',-0.021,0.034,90.750,34.150,85.250,0.000,-0.606
'[13:03:36.190 23/06/1995]',-0.021,0.044,90.750,34.150,85.250,0.000,-0.606
'[13:03:36.192 23/06/1995]',-0.021,0.044,90.100,34.025,82.950,0.000,-0.605
'[13:03:36.194 23/06/1995]',-0.021,0.044,90.100,34.025,82.950,0.000,-0.605
'[13:03:36.196 23/06/1995]',-0.021,0.034,90.100,34.025,82.950,0.000,-0.605
'[13:03:36.198 23/06/1995]',-0.021,0.022,90.100,34.025,82.950,0.000,-0.605
'[13:03:36.200 23/06/1995]',-0.021,0.011,89.400,33.850,80.950,0.000,-0.605
'[13:03:36.202 23/06/1995]',-0.021,0.011,89.400,33.850,80.950,0.000,-0.605
'[13:03:36.204 23/06/1995]',-0.021,0.022,89.400,33.850,80.950,0.000,-0.605
'[13:03:36.206 23/06/1995]',-0.021,0.022,89.400,33.850,80.950,0.000,-0.605
'[13:03:36.208 23/06/1995]',-0.010,0.022,88.550,33.750,79.200,0.000,-0.604
'[13:03:36.210 23/06/1995]',-0.021,0.034,88.550,33.750,79.200,0.000,-0.604
'[13:03:36.212 23/06/1995]',-0.010,0.034,88.550,33.750,79.200,0.000,-0.604
'[13:03:36.214 23/06/1995]',-0.021,0.034,88.550,33.750,79.200,0.000,-0.604
'[13:03:36.216 23/06/1995]',-0.021,0.022,87.750,33.625,77.800,0.000,-0.604
'[13:03:36.218 23/06/1995]',-0.021,0.022,87.750,33.625,77.800,0.000,-0.604
'[13:03:36.220 23/06/1995]',-0.021,0.034,87.750,33.625,77.800,0.000,-0.604
'[13:03:36.222 23/06/1995]',-0.021,0.034,87.750,33.625,77.800,0.000,-0.604
'[13:03:36.224 23/06/1995]',-0.021,0.034,86.800,33.450,76.650,0.000,-0.603
'[13:03:36.226 23/06/1995]',-0.010,0.034,86.800,33.450,76.650,0.000,-0.603
'[13:03:36.228 23/06/1995]',-0.010,0.034,86.800,33.450,76.650,0.000,-0.603
'[13:03:36.230 23/06/1995]',-0.021,0.022,86.800,33.450,76.650,0.000,-0.603
'[13:03:36.232 23/06/1995]',-0.010,0.022,85.800,33.325,75.850,0.000,-0.602
'[13:03:36.234 23/06/1995]',-0.010,0.022,85.800,33.325,75.850,0.000,-0.602
'[13:03:36.236 23/06/1995]',-0.010,0.011,85.800,33.325,75.850,0.000,-0.602
'[13:03:36.238 23/06/1995]',-0.021,0.022,85.800,33.325,75.850,0.000,-0.602
'[13:03:36.240 23/06/1995]',-0.021,0.034,84.750,33.200,75.250,0.000,-0.600
'[13:03:36.242 23/06/1995]',-0.010,0.034,84.750,33.200,75.250,0.000,-0.600
'[13:03:36.244 23/06/1995]',-0.010,0.034,84.750,33.200,75.250,0.000,-0.600
'[13:03:36.246 23/06/1995]',0.001,0.034,84.750,33.200,75.250,0.000,-0.600
'[13:03:36.248 23/06/1995]',-0.010,0.022,83.700,33.100,74.850,0.000,-0.598
'[13:03:36.250 23/06/1995]',-0.010,0.011,83.700,33.100,74.850,0.000,-0.598
'[13:03:36.252 23/06/1995]',-0.021,0.011,83.700,33.100,74.850,0.000,-0.598
'[13:03:36.254 23/06/1995]',-0.021,0.022,83.700,33.100,74.850,0.000,-0.598
'[13:03:36.256 23/06/1995]',-0.021,0.022,82.550,32.925,74.700,0.000,-0.596
'[13:03:36.258 23/06/1995]',-0.010,0.034,82.550,32.925,74.700,0.000,-0.596
'[13:03:36.260 23/06/1995]',-0.010,0.034,82.550,32.925,74.700,0.000,-0.596
'[13:03:36.262 23/06/1995]',-0.021,0.034,82.550,32.925,74.700,0.000,-0.596
'[13:03:36.264 23/06/1995]',-0.010,0.034,81.300,32.800,74.600,0.000,-0.593
'[13:03:36.266 23/06/1995]',-0.021,0.022,81.300,32.800,74.600,0.000,-0.593
'[13:03:36.268 23/06/1995]',-0.010,0.022,81.300,32.800,74.600,0.000,-0.593
'[13:03:36.270 23/06/1995]',-0.010,0.011,81.300,32.800,74.600,0.000,-0.593
'[13:03:36.272 23/06/1995]',-0.010,0.022,80.050,32.625,74.750,0.000,-0.591
'[13:03:36.274 23/06/1995]',-0.010,0.022,80.050,32.625,74.750,0.000,-0.591
'[13:03:36.276 23/06/1995]',-0.010,0.034,80.050,32.625,74.750,0.000,-0.591
'[13:03:36.278 23/06/1995]',-0.010,0.044,80.050,32.625,74.750,0.000,-0.591
'[13:03:36.280 23/06/1995]',-0.021,0.044,78.850,32.450,74.900,0.000,-0.589
'[13:03:36.282 23/06/1995]',-0.021,0.056,78.850,32.450,74.900,0.000,-0.589
'[13:03:36.284 23/06/1995]',-0.032,0.056,78.850,32.450,74.900,0.000,-0.589
'[13:03:36.286 23/06/1995]',-0.021,0.044,78.850,32.450,74.900,0.000,-0.589
'[13:03:36.288 23/06/1995]',-0.021,0.044,77.750,32.225,75.200,0.000,-0.587
'[13:03:36.290 23/06/1995]',-0.021,0.056,77.750,32.225,75.200,0.000,-0.587
'[13:03:36.292 23/06/1995]',-0.010,0.056,77.750,32.225,75.200,0.000,-0.587
'[13:03:36.294 23/06/1995]',-0.021,0.056,77.750,32.225,75.200,0.000,-0.587
'[13:03:36.296 23/06/1995]',-0.021,0.056,76.750,31.975,75.500,0.000,-0.585
'[13:03:36.298 23/06/1995]',-0.021,0.044,76.750,31.975,75.500,0.000,-0.585
'[13:03:36.300 23/06/1995]',-0.032,0.034,76.750,31.975,75.500,0.000,-0.585
'[13:03:36.302 23/06/1995]',-0.032,0.044,76.750,31.975,75.500,0.000,-0.585
'[13:03:36.304 23/06/1995]',-0.032,0.056,75.950,31.800,75.850,0.000,-0.583
'[13:03:36.306 23/06/1995]',-0.043,0.056,75.950,31.800,75.850,0.000,-0.583
'[13:03:36.308 23/06/1995]',-0.043,0.077,75.950,31.800,75.850,0.000,-0.583
'[13:03:36.310 23/06/1995]',-0.054,0.088,75.950,31.800,75.850,0.000,-0.583
'[13:03:36.312 23/06/1995]',-0.054,0.100,75.350,31.625,76.200,0.000,-0.580
'[13:03:36.314 23/06/1995]',-0.065,0.100,75.350,31.625,76.200,0.000,-0.580
'[13:03:36.316 23/06/1995]',-0.065,0.088,75.350,31.625,76.200,0.000,-0.580
'[13:03:36.318 23/06/1995]',-0.065,0.077,75.350,31.625,76.200,0.000,-0.580
'[13:03:36.320 23/06/1995]',-0.076,0.067,74.850,31.450,76.500,0.000,-0.578
'[13:03:36.322 23/06/1995]',-0.076,0.067,74.850,31.450,76.500,0.000,-0.578
'[13:03:36.324 23/06/1995]',-0.065,0.067,74.850,31.450,76.500,0.000,-0.578
'[13:03:36.326 23/06/1995]',-0.054,0.067,74.850,31.450,76.500,0.000,-0.578
'[13:03:36.328 23/06/1995]',-0.054,0.067,74.500,31.450,76.750,0.000,-0.576
'[13:03:36.330 23/06/1995]',-0.054,0.067,74.500,31.450,76.750,0.000,-0.576
'[13:03:36.332 23/06/1995]',-0.054,0.067,74.500,31.450,76.750,0.000,-0.576
'[13:03:36.334 23/06/1995]',-0.043,0.067,74.500,31.450,76.750,0.000,-0.576
'[13:03:36.336 23/06/1995]',-0.054,0.056,74.250,31.450,76.850,0.000,-0.574
'[13:03:36.338 23/06/1995]',-0.054,0.056,74.250,31.450,76.850,0.000,-0.574
'[13:03:36.340 23/06/1995]',-0.043,0.056,74.250,31.450,76.850,0.000,-0.574
'[13:03:36.342 23/06/1995]',-0.043,0.067,74.250,31.450,76.850,0.000,-0.574
'[13:03:36.344 23/06/1995]',-0.043,0.067,74.100,31.400,76.950,0.000,-0.572
'[13:03:36.346 23/06/1995]',-0.032,0.056,74.100,31.400,76.950,0.000,-0.572
'[13:03:36.348 23/06/1995]',-0.021,0.044,74.100,31.400,76.950,0.000,-0.572
'[13:03:36.350 23/06/1995]',-0.021,0.034,74.100,31.400,76.950,0.000,-0.572
'[13:03:36.352 23/06/1995]',-0.010,0.022,74.000,31.325,76.950,0.000,-0.570
'[13:03:36.354 23/06/1995]',-0.010,0.011,74.000,31.325,76.950,0.000,-0.570
'[13:03:36.356 23/06/1995]',-0.010,0.022,74.000,31.325,76.950,0.000,-0.570
'[13:03:36.358 23/06/1995]',0.001,0.022,74.000,31.325,76.950,0.000,-0.570
'[13:03:36.360 23/06/1995]',0.001,0.022,74.000,31.225,76.900,0.000,-0.568
'[13:03:36.362 23/06/1995]',0.001,0.011,74.000,31.225,76.900,0.000,-0.568
'[13:03:36.364 23/06/1995]',0.001,0.001,74.000,31.225,76.900,0.000,-0.568
'[13:03:36.366 23/06/1995]',0.001,0.001,74.000,31.225,76.900,0.000,-0.568
'[13:03:36.368 23/06/1995]',0.001,0.001,74.000,31.050,76.800,0.000,-0.567
'[13:03:36.370 23/06/1995]',0.001,0.001,74.000,31.050,76.800,0.000,-0.567
'[13:03:36.372 23/06/1995]',0.001,0.001,74.000,31.050,76.800,0.000,-0.567
'[13:03:36.374 23/06/1995]',0.001,0.011,74.000,31.050,76.800,0.000,-0.567
'[13:03:36.376 23/06/1995]',0.001,0.011,73.900,30.800,76.600,0.000,-0.565
'[13:03:36.378 23/06/1995]',0.001,0.001,73.900,30.800,76.600,0.000,-0.565
'[13:03:36.380 23/06/1995]',0.001,0.001,73.900,30.800,76.600,0.000,-0.565
'[13:03:36.382 23/06/1995]',0.001,0.001,73.900,30.800,76.600,0.000,-0.565
'[13:03:36.384 23/06/1995]',-0.010,0.001,73.900,30.450,76.400,0.000,-0.564
'[13:03:36.386 23/06/1995]',0.001,0.001,73.900,30.450,76.400,0.000,-0.564
'[13:03:36.388 23/06/1995]',0.001,0.001,73.900,30.450,76.400,0.000,-0.564
'[13:03:36.390 23/06/1995]',0.001,0.001,73.900,30.450,76.400,0.000,-0.564
'[13:03:36.392 23/06/1995]',0.001,0.011,73.850,30.000,76.100,0.000,-0.562
'[13:03:36.394 23/06/1995]',0.001,0.011,73.850,30.000,76.100,0.000,-0.562
'[13:03:36.396 23/06/1995]',0.001,0.011,73.850,30.000,76.100,0.000,-0.562
'[13:03:36.398 23/06/1995]',0.001,0.011,73.850,30.000,76.100,0.000,-0.562
'[13:03:36.400 23/06/1995]',0.001,0.001,73.700,29.625,75.700,0.000,-0.560
'[13:03:36.402 23/06/1995]',0.001,0.001,73.700,29.625,75.700,0.000,-0.560
'[13:03:36.404 23/06/1995]',0.001,0.001,73.700,29.625,75.700,0.000,-0.560
'[13:03:36.406 23/06/1995]',0.001,0.001,73.700,29.625,75.700,0.000,-0.560
'[13:03:36.408 23/06/1995]',0.001,0.001,73.500,29.450,75.250,0.000,-0.559
'[13:03:36.410 23/06/1995]',0.001,0.011,73.500,29.450,75.250,0.000,-0.559
'[13:03:36.412 23/06/1995]',0.001,0.001,73.500,29.450,75.250,0.000,-0.559
'[13:03:36.414 23/06/1995]',0.001,0.001,73.500,29.450,75.250,0.000,-0.559
'[13:03:36.416 23/06/1995]',0.001,0.001,73.200,29.575,74.900,0.000,-0.557
'[13:03:36.418 23/06/1995]',0.001,0.001,73.200,29.575,74.900,0.000,-0.557
'[13:03:36.420 23/06/1995]',0.001,0.001,73.200,29.575,74.900,0.000,-0.557
'[13:03:36.422 23/06/1995]',0.001,0.001,73.200,29.575,74.900,0.000,-0.557
'[13:03:36.424 23/06/1995]',0.001,0.001,72.900,29.700,74.500,0.000,-0.555
'[13:03:36.426 23/06/1995]',0.011,0.001,72.900,29.700,74.500,0.000,-0.555
'[13:03:36.428 23/06/1995]',0.011,0.001,72.900,29.700,74.500,0.000,-0.555
'[13:03:36.430 23/06/1995]',0.001,0.001,72.900,29.700,74.500,0.000,-0.555
'[13:03:36.432 23/06/1995]',0.001,0.001,72.550,29.800,74.100,0.000,-0.553
'[13:03:36.434 23/06/1995]',0.001,0.001,72.550,29.800,74.100,0.000,-0.553
'[13:03:36.436 23/06/1995]',0.001,0.001,72.550,29.800,74.100,0.000,-0.553
'[13:03:36.438 23/06/1995]',0.001,0.001,72.550,29.800,74.100,0.000,-0.553
'[13:03:36.440 23/06/1995]',0.001,0.001,72.200,29.750,73.700,0.000,-0.551
'[13:03:36.442 23/06/1995]',0.001,0.001,72.200,29.750,73.700,0.000,-0.551
'[13:03:36.444 23/06/1995]',0.001,0.001,72.200,29.750,73.700,0.000,-0.551
'[13:03:36.446 23/06/1995]',0.001,0.001,72.200,29.750,73.700,0.000,-0.551
'[13:03:36.448 23/06/1995]',0.001,0.001,71.800,29.750,73.350,0.000,-0.549
'[13:03:36.450 23/06/1995]',0.001,0.001,71.800,29.750,73.350,0.000,-0.549
'[13:03:36.452 23/06/1995]',0.001,-0.010,71.800,29.750,73.350,0.000,-0.549
'[13:03:36.454 23/06/1995]',0.011,-0.010,71.800,29.750,73.350,0.000,-0.549
'[13:03:36.456 23/06/1995]',0.011,0.001,71.400,29.875,72.900,0.000,-0.547
'[13:03:36.458 23/06/1995]',0.001,0.001,71.400,29.875,72.900,0.000,-0.547
'[13:03:36.460 23/06/1995]',0.001,0.022,71.400,29.875,72.900,0.000,-0.547
'[13:03:36.462 23/06/1995]',-0.032,0.034,71.400,29.875,72.900,0.000,-0.547
'[13:03:36.464 23/06/1995]',-0.054,0.044,71.000,30.050,72.550,0.000,-0.545
'[13:03:36.466 23/06/1995]',-0.065,0.067,71.000,30.050,72.550,0.000,-0.545
'[13:03:36.468 23/06/1995]',-0.098,0.088,71.000,30.050,72.550,0.000,-0.545
'[13:03:36.470 23/06/1995]',-0.142,0.133,71.000,30.050,72.550,0.000,-0.545
'[13:03:36.472 23/06/1995]',-0.185,0.187,70.650,30.100,72.200,0.000,-0.543
'[13:03:36.474 23/06/1995]',-0.252,0.253,70.650,30.100,72.200,0.000,-0.543
'[13:03:36.476 23/06/1995]',-0.306,0.319,70.650,30.100,72.200,0.000,-0.543
'[13:03:36.478 23/06/1995]',-0.361,0.373,70.650,30.100,72.200,0.000,-0.543
'[13:03:36.480 23/06/1995]',-0.416,0.428,70.300,29.925,71.950,0.000,-0.541
'[13:03:36.482 23/06/1995]',-0.470,0.472,70.300,29.925,71.950,0.000,-0.541
'[13:03:36.484 23/06/1995]',-0.514,0.516,70.300,29.925,71.950,0.000,-0.541
'[13:03:36.486 23/06/1995]',-0.558,0.571,70.300,29.925,71.950,0.000,-0.541
'[13:03:36.488 23/06/1995]',-0.581,0.615,69.950,29.700,71.650,0.000,-0.539
'[13:03:36.490 23/06/1995]',-0.581,0.647,69.950,29.700,71.650,0.000,-0.539
'[13:03:36.492 23/06/1995]',-0.570,0.625,69.950,29.700,71.650,0.000,-0.539
'[13:03:36.494 23/06/1995]',-0.525,0.560,69.950,29.700,71.650,0.000,-0.539
'[13:03:36.496 23/06/1995]',-0.481,0.472,69.650,29.400,71.400,0.000,-0.538
'[13:03:36.498 23/06/1995]',-0.416,0.362,69.650,29.400,71.400,0.000,-0.538
'[13:03:36.500 23/06/1995]',-0.339,0.253,69.650,29.400,71.400,0.000,-0.538
'[13:03:36.502 23/06/1995]',-0.274,0.154,69.650,29.400,71.400,0.000,-0.538
'[13:03:36.504 23/06/1995]',-0.185,0.067,69.350,29.100,71.150,0.000,-0.537
'[13:03:36.506 23/06/1995]',-0.131,0.011,69.350,29.100,71.150,0.000,-0.537
'[13:03:36.508 23/06/1995]',-0.076,-0.021,69.350,29.100,71.150,0.000,-0.537
'[13:03:36.510 23/06/1995]',-0.043,-0.043,69.350,29.100,71.150,0.000,-0.537
'[13:03:36.512 23/06/1995]',0.001,-0.054,69.050,28.925,70.950,0.000,-0.536
'[13:03:36.514 23/06/1995]',0.011,-0.065,69.050,28.925,70.950,0.000,-0.536
'[13:03:36.516 23/06/1995]',0.034,-0.076,69.050,28.925,70.950,0.000,-0.536
'[13:03:36.518 23/06/1995]',0.056,-0.076,69.050,28.925,70.950,0.000,-0.536
'[13:03:36.520 23/06/1995]',0.067,-0.076,68.800,28.925,70.750,0.000,-0.536
'[13:03:36.522 23/06/1995]',0.088,-0.065,68.800,28.925,70.750,0.000,-0.536
'[13:03:36.524 23/06/1995]',0.088,-0.054,68.800,28.925,70.750,0.000,-0.536
'[13:03:36.526 23/06/1995]',0.100,-0.054,68.800,28.925,70.750,0.000,-0.536
'[13:03:36.528 23/06/1995]',0.100,-0.054,68.600,29.225,70.600,0.000,-0.535
'[13:03:36.530 23/06/1995]',0.088,-0.054,68.600,29.225,70.600,0.000,-0.535
'[13:03:36.532 23/06/1995]',0.077,-0.043,68.600,29.225,70.600,0.000,-0.535
'[13:03:36.534 23/06/1995]',0.077,-0.043,68.600,29.225,70.600,0.000,-0.535
'[13:03:36.536 23/06/1995]',0.077,-0.043,68.400,29.750,70.350,0.000,-0.535
'[13:03:36.538 23/06/1995]',0.077,-0.032,68.400,29.750,70.350,0.000,-0.535
'[13:03:36.540 23/06/1995]',0.077,-0.032,68.400,29.750,70.350,0.000,-0.535
'[13:03:36.542 23/06/1995]',0.077,-0.021,68.400,29.750,70.350,0.000,-0.535
'[13:03:36.544 23/06/1995]',0.077,-0.021,68.250,30.275,70.100,0.000,-0.534
'[13:03:36.546 23/06/1995]',0.077,-0.021,68.250,30.275,70.100,0.000,-0.534
'[13:03:36.548 23/06/1995]',0.067,-0.032,68.250,30.275,70.100,0.000,-0.534
'[13:03:36.550 23/06/1995]',0.077,-0.032,68.250,30.275,70.100,0.000,-0.534
'[13:03:36.552 23/06/1995]',0.077,-0.032,68.000,30.700,69.900,0.000,-0.534
'[13:03:36.554 23/06/1995]',0.077,-0.032,68.000,30.700,69.900,0.000,-0.534
'[13:03:36.556 23/06/1995]',0.077,-0.043,68.000,30.700,69.900,0.000,-0.534
'[13:03:36.558 23/06/1995]',0.077,-0.032,68.000,30.700,69.900,0.000,-0.534
'[13:03:36.560 23/06/1995]',0.077,-0.032,67.750,30.875,69.650,0.000,-0.534
'[13:03:36.562 23/06/1995]',0.077,-0.032,67.750,30.875,69.650,0.000,-0.534
'[13:03:36.564 23/06/1995]',0.077,-0.032,67.750,30.875,69.650,0.000,-0.534
'[13:03:36.566 23/06/1995]',0.077,-0.032,67.750,30.875,69.650,0.000,-0.534
'[13:03:36.568 23/06/1995]',0.077,-0.032,67.550,30.925,69.350,0.000,-0.534
'[13:03:36.570 23/06/1995]',0.077,-0.032,67.550,30.925,69.350,0.000,-0.534
'[13:03:36.572 23/06/1995]',0.077,-0.032,67.550,30.925,69.350,0.000,-0.534
'[13:03:36.574 23/06/1995]',0.077,-0.032,67.550,30.925,69.350,0.000,-0.534
'[13:03:36.576 23/06/1995]',0.077,-0.021,67.300,31.225,69.000,0.000,-0.534
'[13:03:36.578 23/06/1995]',0.088,-0.010,67.300,31.225,69.000,0.000,-0.534
'[13:03:36.580 23/06/1995]',0.077,-0.021,67.300,31.225,69.000,0.000,-0.534
'[13:03:36.582 23/06/1995]',0.077,-0.032,67.300,31.225,69.000,0.000,-0.534
'[13:03:36.584 23/06/1995]',0.077,-0.032,67.050,32.050,68.550,0.000,-0.535
'[13:03:36.586 23/06/1995]',0.077,-0.043,67.050,32.050,68.550,0.000,-0.535
'[13:03:36.588 23/06/1995]',0.077,-0.032,67.050,32.050,68.550,0.000,-0.535
'[13:03:36.590 23/06/1995]',0.067,-0.032,67.050,32.050,68.550,0.000,-0.535
'[13:03:36.592 23/06/1995]',0.077,-0.032,66.750,33.450,67.900,0.000,-0.536
'[13:03:36.594 23/06/1995]',0.077,-0.021,66.750,33.450,67.900,0.000,-0.536
'[13:03:36.596 23/06/1995]',0.077,-0.032,66.750,33.450,67.900,0.000,-0.536
'[13:03:36.598 23/06/1995]',0.077,-0.021,66.750,33.450,67.900,0.000,-0.536
'[13:03:36.600 23/06/1995]',0.077,-0.032,66.300,35.500,67.100,0.000,-0.539
'[13:03:36.602 23/06/1995]',0.077,-0.032,66.300,35.500,67.100,0.000,-0.539
'[13:03:36.604 23/06/1995]',0.077,-0.032,66.300,35.500,67.100,0.000,-0.539
'[13:03:36.606 23/06/1995]',0.077,-0.032,66.300,35.500,67.100,0.000,-0.539
'[13:03:36.608 23/06/1995]',0.067,-0.032,65.650,37.900,66.200,0.000,-0.542
'[13:03:36.610 23/06/1995]',0.067,-0.021,65.650,37.900,66.200,0.000,-0.542
'[13:03:36.612 23/06/1995]',0.077,-0.021,65.650,37.900,66.200,0.000,-0.542
'[13:03:36.614 23/06/1995]',0.067,-0.021,65.650,37.900,66.200,0.000,-0.542
'[13:03:36.616 23/06/1995]',0.067,-0.021,64.650,40.525,65.050,0.000,-0.545
'[13:03:36.618 23/06/1995]',0.056,-0.032,64.650,40.525,65.050,0.000,-0.545
'[13:03:36.620 23/06/1995]',0.056,-0.032,64.650,40.525,65.050,0.000,-0.545
'[13:03:36.622 23/06/1995]',0.056,-0.043,64.650,40.525,65.050,0.000,-0.545
'[13:03:36.624 23/06/1995]',0.067,-0.032,63.450,43.175,64.100,0.000,-0.548
'[13:03:36.626 23/06/1995]',0.067,-0.032,63.450,43.175,64.100,0.000,-0.548
'[13:03:36.628 23/06/1995]',0.067,-0.032,63.450,43.175,64.100,0.000,-0.548
'[13:03:36.630 23/06/1995]',0.067,-0.032,63.450,43.175,64.100,0.000,-0.548
'[13:03:36.632 23/06/1995]',0.077,-0.032,61.900,45.525,63.250,0.000,-0.551
'[13:03:36.634 23/06/1995]',0.077,-0.032,61.900,45.525,63.250,0.000,-0.551
'[13:03:36.636 23/06/1995]',0.077,-0.032,61.900,45.525,63.250,0.000,-0.551
'[13:03:36.638 23/06/1995]',0.067,-0.032,61.900,45.525,63.250,0.000,-0.551
'[13:03:36.640 23/06/1995]',0.077,-0.032,60.350,47.575,62.900,0.000,-0.554
'[13:03:36.642 23/06/1995]',0.067,-0.021,60.350,47.575,62.900,0.000,-0.554
'[13:03:36.644 23/06/1995]',0.067,-0.021,60.350,47.575,62.900,0.000,-0.554
'[13:03:36.646 23/06/1995]',0.056,-0.021,60.350,47.575,62.900,0.000,-0.554
'[13:03:36.648 23/06/1995]',0.067,-0.021,58.800,49.150,63.150,0.000,-0.557
'[13:03:36.650 23/06/1995]',0.056,-0.032,58.800,49.150,63.150,0.000,-0.557
'[13:03:36.652 23/06/1995]',0.067,-0.032,58.800,49.150,63.150,0.000,-0.557
'[13:03:36.654 23/06/1995]',0.067,-0.032,58.800,49.150,63.150,0.000,-0.557
'[13:03:36.656 23/06/1995]',0.067,-0.021,57.550,50.425,64.150,0.000,-0.560
'[13:03:36.658 23/06/1995]',0.077,-0.021,57.550,50.425,64.150,0.000,-0.560
'[13:03:36.660 23/06/1995]',0.077,-0.021,57.550,50.425,64.150,0.000,-0.560
'[13:03:36.662 23/06/1995]',0.077,-0.032,57.550,50.425,64.150,0.000,-0.560
'[13:03:36.664 23/06/1995]',0.077,-0.032,56.750,51.375,65.800,0.000,-0.563
'[13:03:36.666 23/06/1995]',0.067,-0.043,56.750,51.375,65.800,0.000,-0.563
'[13:03:36.668 23/06/1995]',0.067,-0.043,56.750,51.375,65.800,0.000,-0.563
'[13:03:36.670 23/06/1995]',0.067,-0.032,56.750,51.375,65.800,0.000,-0.563
'[13:03:36.672 23/06/1995]',0.077,-0.032,56.400,52.025,68.000,0.000,-0.566
'[13:03:36.674 23/06/1995]',0.067,-0.021,56.400,52.025,68.000,0.000,-0.566
'[13:03:36.676 23/06/1995]',0.067,-0.021,56.400,52.025,68.000,0.000,-0.566
'[13:03:36.678 23/06/1995]',0.067,-0.010,56.400,52.025,68.000,0.000,-0.566
'[13:03:36.680 23/06/1995]',0.067,-0.021,56.600,52.125,70.600,0.000,-0.569
'[13:03:36.682 23/06/1995]',0.067,-0.032,56.600,52.125,70.600,0.000,-0.569
'[13:03:36.684 23/06/1995]',0.067,-0.043,56.600,52.125,70.600,0.000,-0.569
'[13:03:36.686 23/06/1995]',0.077,-0.043,56.600,52.125,70.600,0.000,-0.569
'[13:03:36.688 23/06/1995]',0.077,-0.032,57.500,51.675,73.450,0.000,-0.572
'[13:03:36.690 23/06/1995]',0.077,-0.032,57.500,51.675,73.450,0.000,-0.572
'[13:03:36.692 23/06/1995]',0.077,-0.032,57.500,51.675,73.450,0.000,-0.572
'[13:03:36.694 23/06/1995]',0.067,-0.021,57.500,51.675,73.450,0.000,-0.572
'[13:03:36.696 23/06/1995]',0.067,-0.021,59.100,51.025,76.450,0.000,-0.574
'[13:03:36.698 23/06/1995]',0.056,-0.032,59.100,51.025,76.450,0.000,-0.574
'[13:03:36.700 23/06/1995]',0.056,-0.043,59.100,51.025,76.450,0.000,-0.574
'[13:03:36.702 23/06/1995]',0.056,-0.054,59.100,51.025,76.450,0.000,-0.574
'[13:03:36.704 23/06/1995]',0.056,-0.043,61.150,50.425,79.300,0.000,-0.576
'[13:03:36.706 23/06/1995]',0.067,-0.043,61.150,50.425,79.300,0.000,-0.576
'[13:03:36.708 23/06/1995]',0.077,-0.032,61.150,50.425,79.300,0.000,-0.576
'[13:03:36.710 23/06/1995]',0.077,-0.032,61.150,50.425,79.300,0.000,-0.576
'[13:03:36.712 23/06/1995]',0.077,-0.032,63.450,49.975,81.900,0.000,-0.578
'[13:03:36.714 23/06/1995]',0.067,-0.043,63.450,49.975,81.900,0.000,-0.578
'[13:03:36.716 23/06/1995]',0.067,-0.043,63.450,49.975,81.900,0.000,-0.578
'[13:03:36.718 23/06/1995]',0.067,-0.054,63.450,49.975,81.900,0.000,-0.578
'[13:03:36.720 23/06/1995]',0.077,-0.054,65.950,49.625,84.050,0.000,-0.580
'[13:03:36.722 23/06/1995]',0.077,-0.054,65.950,49.625,84.050,0.000,-0.580
'[13:03:36.724 23/06/1995]',0.077,-0.054,65.950,49.625,84.050,0.000,-0.580
'[13:03:36.726 23/06/1995]',0.077,-0.054,65.950,49.625,84.050,0.000,-0.580
'[13:03:36.728 23/06/1995]',0.077,-0.043,68.800,49.200,85.650,0.000,-0.581
'[13:03:36.730 23/06/1995]',0.077,-0.043,68.800,49.200,85.650,0.000,-0.581
'[13:03:36.732 23/06/1995]',0.077,-0.054,68.800,49.200,85.650,0.000,-0.581
'[13:03:36.734 23/06/1995]',0.077,-0.065,68.800,49.200,85.650,0.000,-0.581
'[13:03:36.736 23/06/1995]',0.077,-0.065,71.800,48.800,86.600,0.000,-0.581
'[13:03:36.738 23/06/1995]',0.077,-0.054,71.800,48.800,86.600,0.000,-0.581
'[13:03:36.740 23/06/1995]',0.077,-0.054,71.800,48.800,86.600,0.000,-0.581
'[13:03:36.742 23/06/1995]',0.077,-0.054,71.800,48.800,86.600,0.000,-0.581
'[13:03:36.744 23/06/1995]',0.077,-0.054,74.250,48.325,86.750,0.000,-0.582
'[13:03:36.746 23/06/1995]',0.077,-0.054,74.250,48.325,86.750,0.000,-0.582
'[13:03:36.748 23/06/1995]',0.077,-0.065,74.250,48.325,86.750,0.000,-0.582
'[13:03:36.750 23/06/1995]',0.077,-0.076,74.250,48.325,86.750,0.000,-0.582
'[13:03:36.752 23/06/1995]',0.077,-0.087,75.850,47.925,86.150,0.000,-0.582
'[13:03:36.754 23/06/1995]',0.088,-0.087,75.850,47.925,86.150,0.000,-0.582
